name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
BHAKKAR,DISTRICT,SPOUSE,MARRIED,279624,1399,,230747,1091,,48877,308,
BHAKKAR,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,1,0,,0,0,
BHAKKAR,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
BHAKKAR,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,BROTHER/SISTER,DIVORCED,2396,413,0,1942,324,0,454,89,0
CHAKWAL,DISTRICT,BROTHER/SISTER,MARRIED,3120,22368,0,2343,16675,0,777,5693,0
CHAKWAL,DISTRICT,BROTHER/SISTER,NEVER MARRIED,17628,18737,3,13401,13852,1,4227,4885,2
CHAKWAL,DISTRICT,BROTHER/SISTER,SEPARATION,298,179,0,237,154,0,61,25,0
CHAKWAL,DISTRICT,BROTHER/SISTER,WIDOWED,1925,689,0,1520,540,0,405,149,0
CHAKWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,80049,2417,,62671,1807,,17378,610,
CHAKWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,695,11,,551,10,,144,1,
CHAKWAL,DISTRICT,FATHER/MOTHER,DIVORCED,439,21,,354,13,,85,8,
CHAKWAL,DISTRICT,FATHER/MOTHER,MARRIED,15307,8979,,11722,6983,,3585,1996,
CHAKWAL,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,FATHER/MOTHER,SEPARATION,102,31,,69,26,,33,5,
CHAKWAL,DISTRICT,FATHER/MOTHER,WIDOWED,30705,3221,,24165,2580,,6540,641,
CHAKWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,11,1,,11,1,,0,0,
CHAKWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,345,230,,283,180,,62,50,
CHAKWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,5,,0,5,,0,0,
CHAKWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,3,0,,2,0,,1,0,
CHAKWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,1187,165,,986,136,,201,29,
CHAKWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,30,5,0,25,3,0,5,2,0
CHAKWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,490,805,0,385,633,0,105,172,0
CHAKWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,6523,7174,1,5135,5664,1,1388,1510,0
CHAKWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,4,1,0,4,1,0,0,0,0
CHAKWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,4,1,0,4,0,0,0,1,0
CHAKWAL,DISTRICT,HEAD,DIVORCED,827,922,0,648,742,0,179,180,0
CHAKWAL,DISTRICT,HEAD,MARRIED,17098,232321,0,13406,174051,0,3692,58270,0
CHAKWAL,DISTRICT,HEAD,NEVER MARRIED,787,14284,15,612,10811,3,175,3473,12
CHAKWAL,DISTRICT,HEAD,SEPARATION,140,508,0,103,421,0,37,87,0
CHAKWAL,DISTRICT,HEAD,WIDOWED,12248,9363,0,9693,7432,0,2555,1931,0
CHAKWAL,DISTRICT,NEPHEW/NIECE,DIVORCED,77,10,0,65,8,0,12,2,0
CHAKWAL,DISTRICT,NEPHEW/NIECE,MARRIED,795,2368,0,612,1855,0,183,513,0
CHAKWAL,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,5339,6505,0,4114,4982,0,1225,1523,0
CHAKWAL,DISTRICT,NEPHEW/NIECE,SEPARATION,5,11,0,3,10,0,2,1,0
CHAKWAL,DISTRICT,NEPHEW/NIECE,WIDOWED,45,23,0,39,17,0,6,6,0
CHAKWAL,DISTRICT,NON-RELATIVE,DIVORCED,95,34,0,58,21,0,37,13,0
CHAKWAL,DISTRICT,NON-RELATIVE,MARRIED,1445,8587,0,975,6555,0,470,2032,0
CHAKWAL,DISTRICT,NON-RELATIVE,NEVER MARRIED,2990,9755,36,1903,5951,8,1087,3804,28
CHAKWAL,DISTRICT,NON-RELATIVE,SEPARATION,46,28,0,33,21,0,13,7,0
CHAKWAL,DISTRICT,NON-RELATIVE,WIDOWED,539,258,0,419,193,0,120,65,0
CHAKWAL,DISTRICT,OTHER RELATIVE,DIVORCED,714,123,0,591,90,0,123,33,0
CHAKWAL,DISTRICT,OTHER RELATIVE,MARRIED,7240,6594,0,5578,4859,0,1662,1735,0
CHAKWAL,DISTRICT,OTHER RELATIVE,NEVER MARRIED,5110,5464,21,3638,4031,0,1472,1433,21
CHAKWAL,DISTRICT,OTHER RELATIVE,SEPARATION,247,79,0,227,65,0,20,14,0
CHAKWAL,DISTRICT,OTHER RELATIVE,WIDOWED,4457,1108,0,3596,886,0,861,222,0
CHAKWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,71,9,0,57,7,0,14,2,0
CHAKWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,22901,783,0,17626,608,0,5275,175,0
CHAKWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,622,258,0,477,190,0,145,68,0
CHAKWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,13,7,0,9,5,0,4,2,0
CHAKWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,1444,25,0,1185,21,0,259,4,0
CHAKWAL,DISTRICT,SON/DAUGHTER,DIVORCED,3015,704,0,2439,553,0,576,151,0
CHAKWAL,DISTRICT,SON/DAUGHTER,MARRIED,6956,69223,0,5096,53161,0,1860,16062,0
CHAKWAL,DISTRICT,SON/DAUGHTER,NEVER MARRIED,104576,131896,8,77722,98381,2,26854,33515,6
CHAKWAL,DISTRICT,SON/DAUGHTER,SEPARATION,362,355,0,287,291,0,75,64,0
CHAKWAL,DISTRICT,SON/DAUGHTER,WIDOWED,851,456,0,664,364,0,187,92,0
CHAKWAL,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,SPOUSE,MARRIED,223941,6132,,167931,5027,,56010,1105,
CHAKWAL,DISTRICT,SPOUSE,NEVER MARRIED,2,1,,2,1,,0,0,
CHAKWAL,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
CHAKWAL,DISTRICT,SPOUSE,WIDOWED,3,0,,3,0,,0,0,
CHINIOT,DISTRICT,BROTHER/SISTER,DIVORCED,2439,648,0,2000,482,0,439,166,0
CHINIOT,DISTRICT,BROTHER/SISTER,MARRIED,3111,18138,0,2445,12718,0,666,5420,0
CHINIOT,DISTRICT,BROTHER/SISTER,NEVER MARRIED,14340,17410,7,10297,12165,7,4043,5245,0
CHINIOT,DISTRICT,BROTHER/SISTER,SEPARATION,809,366,0,704,295,0,105,71,0
CHINIOT,DISTRICT,BROTHER/SISTER,WIDOWED,1797,874,0,1360,692,0,437,182,0
CHINIOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
CHINIOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,54332,2214,,36861,1517,,17471,697,
CHINIOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
CHINIOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,1,,0,0,,0,1,
CHINIOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,424,18,,299,14,,125,4,
CHINIOT,DISTRICT,FATHER/MOTHER,DIVORCED,442,41,,323,29,,119,12,
CHINIOT,DISTRICT,FATHER/MOTHER,MARRIED,10928,6116,,8030,4583,,2898,1533,
CHINIOT,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
CHINIOT,DISTRICT,FATHER/MOTHER,SEPARATION,225,27,,161,21,,64,6,
CHINIOT,DISTRICT,FATHER/MOTHER,WIDOWED,22347,3334,,15819,2396,,6528,938,
CHINIOT,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,6,3,,6,3,,0,0,
CHINIOT,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,179,116,,144,89,,35,27,
CHINIOT,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,1,,0,0,
CHINIOT,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,2,,2,2,,0,0,
CHINIOT,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,547,145,,426,113,,121,32,
CHINIOT,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,17,6,0,15,4,0,2,2,0
CHINIOT,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,320,590,0,250,452,0,70,138,0
CHINIOT,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,3395,3616,3,2032,2189,3,1363,1427,0
CHINIOT,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,11,8,0,7,6,0,4,2,0
CHINIOT,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,8,6,0,7,6,0,1,0,0
CHINIOT,DISTRICT,HEAD,DIVORCED,731,1246,0,467,898,0,264,348,0
CHINIOT,DISTRICT,HEAD,MARRIED,5295,219007,0,3020,148793,0,2275,70214,0
CHINIOT,DISTRICT,HEAD,NEVER MARRIED,418,10020,42,299,6865,13,119,3155,29
CHINIOT,DISTRICT,HEAD,SEPARATION,264,944,0,150,751,0,114,193,0
CHINIOT,DISTRICT,HEAD,WIDOWED,8658,9658,0,5137,6743,0,3521,2915,0
CHINIOT,DISTRICT,NEPHEW/NIECE,DIVORCED,46,23,0,38,18,0,8,5,0
CHINIOT,DISTRICT,NEPHEW/NIECE,MARRIED,493,1664,0,391,1375,0,102,289,0
CHINIOT,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3305,3922,1,2432,2846,0,873,1076,1
CHINIOT,DISTRICT,NEPHEW/NIECE,SEPARATION,30,14,0,23,14,0,7,0,0
CHINIOT,DISTRICT,NEPHEW/NIECE,WIDOWED,45,34,0,36,28,0,9,6,0
CHINIOT,DISTRICT,NON-RELATIVE,DIVORCED,55,55,0,46,44,0,9,11,0
CHINIOT,DISTRICT,NON-RELATIVE,MARRIED,873,2372,0,630,1529,0,243,843,0
CHINIOT,DISTRICT,NON-RELATIVE,NEVER MARRIED,1743,5238,94,838,2868,15,905,2370,79
CHINIOT,DISTRICT,NON-RELATIVE,SEPARATION,66,117,0,61,105,0,5,12,0
CHINIOT,DISTRICT,NON-RELATIVE,WIDOWED,221,286,0,176,242,0,45,44,0
CHINIOT,DISTRICT,OTHER RELATIVE,DIVORCED,555,216,0,463,162,0,92,54,0
CHINIOT,DISTRICT,OTHER RELATIVE,MARRIED,4488,4002,0,3544,3138,0,944,864,0
CHINIOT,DISTRICT,OTHER RELATIVE,NEVER MARRIED,3558,4555,11,2836,3567,7,722,988,4
CHINIOT,DISTRICT,OTHER RELATIVE,SEPARATION,249,199,0,216,175,0,33,24,0
CHINIOT,DISTRICT,OTHER RELATIVE,WIDOWED,2477,1014,0,1914,836,0,563,178,0
CHINIOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,41,9,0,25,4,0,16,5,0
CHINIOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,15512,458,0,11180,324,0,4332,134,0
CHINIOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,372,122,0,267,87,0,105,35,0
CHINIOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,16,8,0,14,6,0,2,2,0
CHINIOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,897,31,0,683,24,0,214,7,0
CHINIOT,DISTRICT,SON/DAUGHTER,DIVORCED,2460,912,0,1776,643,0,684,269,0
CHINIOT,DISTRICT,SON/DAUGHTER,MARRIED,5806,55446,0,3988,37867,0,1818,17579,0
CHINIOT,DISTRICT,SON/DAUGHTER,NEVER MARRIED,83160,108429,8,51322,68701,3,31838,39728,5
CHINIOT,DISTRICT,SON/DAUGHTER,SEPARATION,806,578,0,653,454,0,153,124,0
CHINIOT,DISTRICT,SON/DAUGHTER,WIDOWED,800,653,0,566,459,0,234,194,0
CHINIOT,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
CHINIOT,DISTRICT,SPOUSE,MARRIED,213907,1697,,144861,1044,,69046,653,
CHINIOT,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,0,0,,1,0,
CHINIOT,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
CHINIOT,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
DERA GHAZI KHAN,DISTRICT,BROTHER/SISTER,DIVORCED,583,110,0,365,53,0,218,57,0
DERA GHAZI KHAN,DISTRICT,BROTHER/SISTER,MARRIED,3470,41560,0,2353,30386,0,1117,11174,0
DERA GHAZI KHAN,DISTRICT,BROTHER/SISTER,NEVER MARRIED,16030,23471,5,9727,15616,1,6303,7855,4
DERA GHAZI KHAN,DISTRICT,BROTHER/SISTER,SEPARATION,187,58,0,130,42,0,57,16,0
DERA GHAZI KHAN,DISTRICT,BROTHER/SISTER,WIDOWED,1106,400,0,751,274,0,355,126,0
DERA GHAZI KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
DERA GHAZI KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,147645,4119,,114281,3060,,33364,1059,
DERA GHAZI KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
DERA GHAZI KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,0,,0,0,,1,0,
DERA GHAZI KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,841,22,,644,18,,197,4,
DERA GHAZI KHAN,DISTRICT,FATHER/MOTHER,DIVORCED,179,9,,130,6,,49,3,
DERA GHAZI KHAN,DISTRICT,FATHER/MOTHER,MARRIED,22999,11927,,16532,8592,,6467,3335,
DERA GHAZI KHAN,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
DERA GHAZI KHAN,DISTRICT,FATHER/MOTHER,SEPARATION,157,26,,115,20,,42,6,
DERA GHAZI KHAN,DISTRICT,FATHER/MOTHER,WIDOWED,26660,2476,,19052,1764,,7608,712,
DERA GHAZI KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,5,1,,4,1,,1,0,
DERA GHAZI KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,516,355,,393,270,,123,85,
DERA GHAZI KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,7,,0,5,,0,2,
DERA GHAZI KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,2,,1,2,,0,0,
DERA GHAZI KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,905,171,,671,131,,234,40,
DERA GHAZI KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,7,2,0,5,2,0,2,0,0
DERA GHAZI KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,1561,3555,0,1308,3067,0,253,488,0
DERA GHAZI KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,10303,12975,0,7870,10157,0,2433,2818,0
DERA GHAZI KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,6,3,0,5,3,0,1,0,0
DERA GHAZI KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,14,7,0,10,6,0,4,1,0
DERA GHAZI KHAN,DISTRICT,HEAD,DIVORCED,209,237,0,115,146,0,94,91,0
DERA GHAZI KHAN,DISTRICT,HEAD,MARRIED,14702,413085,0,10965,311143,0,3737,101942,0
DERA GHAZI KHAN,DISTRICT,HEAD,NEVER MARRIED,222,11985,26,88,7564,7,134,4421,19
DERA GHAZI KHAN,DISTRICT,HEAD,SEPARATION,113,410,0,78,307,0,35,103,0
DERA GHAZI KHAN,DISTRICT,HEAD,WIDOWED,6272,6137,0,4203,4317,0,2069,1820,0
DERA GHAZI KHAN,DISTRICT,NEPHEW/NIECE,DIVORCED,21,8,0,17,5,0,4,3,0
DERA GHAZI KHAN,DISTRICT,NEPHEW/NIECE,MARRIED,1925,6566,0,1571,5537,0,354,1029,0
DERA GHAZI KHAN,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,8183,11434,1,5954,8508,1,2229,2926,0
DERA GHAZI KHAN,DISTRICT,NEPHEW/NIECE,SEPARATION,6,3,0,6,3,0,0,0,0
DERA GHAZI KHAN,DISTRICT,NEPHEW/NIECE,WIDOWED,48,18,0,39,12,0,9,6,0
DERA GHAZI KHAN,DISTRICT,NON-RELATIVE,DIVORCED,7,2,0,4,0,0,3,2,0
DERA GHAZI KHAN,DISTRICT,NON-RELATIVE,MARRIED,615,1405,0,449,819,0,166,586,0
DERA GHAZI KHAN,DISTRICT,NON-RELATIVE,NEVER MARRIED,1202,3716,53,292,1081,2,910,2635,51
DERA GHAZI KHAN,DISTRICT,NON-RELATIVE,SEPARATION,8,6,0,3,4,0,5,2,0
DERA GHAZI KHAN,DISTRICT,NON-RELATIVE,WIDOWED,103,87,0,60,51,0,43,36,0
DERA GHAZI KHAN,DISTRICT,OTHER RELATIVE,DIVORCED,167,47,0,95,32,0,72,15,0
DERA GHAZI KHAN,DISTRICT,OTHER RELATIVE,MARRIED,12504,9382,0,9907,7171,0,2597,2211,0
DERA GHAZI KHAN,DISTRICT,OTHER RELATIVE,NEVER MARRIED,3622,5683,5,2532,3687,0,1090,1996,5
DERA GHAZI KHAN,DISTRICT,OTHER RELATIVE,SEPARATION,89,73,0,69,50,0,20,23,0
DERA GHAZI KHAN,DISTRICT,OTHER RELATIVE,WIDOWED,2332,526,0,1738,358,0,594,168,0
DERA GHAZI KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,12,2,0,6,2,0,6,0,0
DERA GHAZI KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,45435,1172,0,34363,887,0,11072,285,0
DERA GHAZI KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,1157,250,0,858,188,0,299,62,0
DERA GHAZI KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,17,2,0,14,2,0,3,0,0
DERA GHAZI KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,1288,30,0,969,20,0,319,10,0
DERA GHAZI KHAN,DISTRICT,SON/DAUGHTER,DIVORCED,978,206,0,656,111,0,322,95,0
DERA GHAZI KHAN,DISTRICT,SON/DAUGHTER,MARRIED,8916,131000,0,6099,99477,0,2817,31523,0
DERA GHAZI KHAN,DISTRICT,SON/DAUGHTER,NEVER MARRIED,136569,201355,27,93374,144221,22,43195,57134,5
DERA GHAZI KHAN,DISTRICT,SON/DAUGHTER,SEPARATION,322,160,0,244,112,0,78,48,0
DERA GHAZI KHAN,DISTRICT,SON/DAUGHTER,WIDOWED,883,438,0,615,327,0,268,111,0
DERA GHAZI KHAN,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
DERA GHAZI KHAN,DISTRICT,SPOUSE,MARRIED,412845,3009,,313311,2172,,99534,837,
DERA GHAZI KHAN,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,0,0,,1,0,
DERA GHAZI KHAN,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
DERA GHAZI KHAN,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
FAISALABAD,DISTRICT,BROTHER/SISTER,DIVORCED,5941,2781,0,3600,1571,0,2341,1210,0
FAISALABAD,DISTRICT,BROTHER/SISTER,MARRIED,14880,131544,0,7821,66891,0,7059,64653,0
FAISALABAD,DISTRICT,BROTHER/SISTER,NEVER MARRIED,73969,110470,49,38813,58450,25,35156,52020,24
FAISALABAD,DISTRICT,BROTHER/SISTER,SEPARATION,1721,1024,0,1279,688,0,442,336,0
FAISALABAD,DISTRICT,BROTHER/SISTER,WIDOWED,6776,4368,0,3686,2568,0,3090,1800,0
FAISALABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
FAISALABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,387117,15681,,199653,7967,,187464,7714,
FAISALABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
FAISALABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,3,2,,2,1,,1,1,
FAISALABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,2459,101,,1389,62,,1070,39,
FAISALABAD,DISTRICT,FATHER/MOTHER,DIVORCED,892,77,,475,49,,417,28,
FAISALABAD,DISTRICT,FATHER/MOTHER,MARRIED,56313,32510,,32222,19324,,24091,13186,
FAISALABAD,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
FAISALABAD,DISTRICT,FATHER/MOTHER,SEPARATION,578,86,,340,61,,238,25,
FAISALABAD,DISTRICT,FATHER/MOTHER,WIDOWED,108098,17335,,57025,10229,,51073,7106,
FAISALABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,13,5,,9,0,,4,5,
FAISALABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,780,621,,495,378,,285,243,
FAISALABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,2,10,,0,9,,2,1,
FAISALABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,3,7,,2,3,,1,4,
FAISALABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,1975,668,,1151,390,,824,278,
FAISALABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,64,23,0,40,11,0,24,12,0
FAISALABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,2049,3503,0,1126,1909,0,923,1594,0
FAISALABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,26946,32136,4,12900,15488,4,14046,16648,0
FAISALABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,21,12,0,10,7,0,11,5,0
FAISALABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,32,21,0,21,11,0,11,10,0
FAISALABAD,DISTRICT,HEAD,DIVORCED,2011,3857,0,977,2348,0,1034,1509,0
FAISALABAD,DISTRICT,HEAD,MARRIED,33202,1187515,0,17499,612540,0,15703,574975,0
FAISALABAD,DISTRICT,HEAD,NEVER MARRIED,1844,52097,259,884,26988,102,960,25109,157
FAISALABAD,DISTRICT,HEAD,SEPARATION,913,2224,0,487,1474,0,426,750,0
FAISALABAD,DISTRICT,HEAD,WIDOWED,45498,54263,0,21695,29810,0,23803,24453,0
FAISALABAD,DISTRICT,NEPHEW/NIECE,DIVORCED,173,77,0,104,38,0,69,39,0
FAISALABAD,DISTRICT,NEPHEW/NIECE,MARRIED,3092,9451,0,1730,5517,0,1362,3934,0
FAISALABAD,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,27430,34889,4,13581,17457,1,13849,17432,3
FAISALABAD,DISTRICT,NEPHEW/NIECE,SEPARATION,53,31,0,33,18,0,20,13,0
FAISALABAD,DISTRICT,NEPHEW/NIECE,WIDOWED,151,103,0,79,62,0,72,41,0
FAISALABAD,DISTRICT,NON-RELATIVE,DIVORCED,229,338,0,76,131,0,153,207,0
FAISALABAD,DISTRICT,NON-RELATIVE,MARRIED,10739,46194,0,2518,16933,0,8221,29261,0
FAISALABAD,DISTRICT,NON-RELATIVE,NEVER MARRIED,28507,68971,452,2138,14317,84,26369,54654,368
FAISALABAD,DISTRICT,NON-RELATIVE,SEPARATION,116,456,0,37,205,0,79,251,0
FAISALABAD,DISTRICT,NON-RELATIVE,WIDOWED,1280,1589,0,365,638,0,915,951,0
FAISALABAD,DISTRICT,OTHER RELATIVE,DIVORCED,1261,688,0,813,418,0,448,270,0
FAISALABAD,DISTRICT,OTHER RELATIVE,MARRIED,24763,25430,0,13022,12624,0,11741,12806,0
FAISALABAD,DISTRICT,OTHER RELATIVE,NEVER MARRIED,16061,27418,72,8190,12280,22,7871,15138,50
FAISALABAD,DISTRICT,OTHER RELATIVE,SEPARATION,538,396,0,352,219,0,186,177,0
FAISALABAD,DISTRICT,OTHER RELATIVE,WIDOWED,8791,3773,0,5081,2209,0,3710,1564,0
FAISALABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,150,42,0,86,26,0,64,16,0
FAISALABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,120266,3464,0,62651,1838,0,57615,1626,0
FAISALABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,2606,838,0,1382,459,0,1224,379,0
FAISALABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,55,13,0,41,10,0,14,3,0
FAISALABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,5213,170,0,2865,103,0,2348,67,0
FAISALABAD,DISTRICT,SON/DAUGHTER,DIVORCED,7831,4285,0,4159,2449,0,3672,1836,0
FAISALABAD,DISTRICT,SON/DAUGHTER,MARRIED,33280,386218,0,16894,196722,0,16386,189496,0
FAISALABAD,DISTRICT,SON/DAUGHTER,NEVER MARRIED,571196,779638,95,277705,389947,39,293491,389691,56
FAISALABAD,DISTRICT,SON/DAUGHTER,SEPARATION,1996,1484,0,1314,906,0,682,578,0
FAISALABAD,DISTRICT,SON/DAUGHTER,WIDOWED,3792,3056,0,1997,1713,0,1795,1343,0
FAISALABAD,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
FAISALABAD,DISTRICT,SPOUSE,MARRIED,1150996,10844,,593362,6200,,557634,4644,
FAISALABAD,DISTRICT,SPOUSE,NEVER MARRIED,5,0,,2,0,,3,0,
FAISALABAD,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
FAISALABAD,DISTRICT,SPOUSE,WIDOWED,3,0,,0,0,,3,0,
GUJRANWALA,DISTRICT,BROTHER/SISTER,DIVORCED,1955,928,0,798,379,0,1157,549,0
GUJRANWALA,DISTRICT,BROTHER/SISTER,MARRIED,7261,72361,0,2907,28158,0,4354,44203,0
GUJRANWALA,DISTRICT,BROTHER/SISTER,NEVER MARRIED,41354,55493,37,16105,21239,16,25249,34254,21
GUJRANWALA,DISTRICT,BROTHER/SISTER,SEPARATION,393,303,0,157,126,0,236,177,0
GUJRANWALA,DISTRICT,BROTHER/SISTER,WIDOWED,2380,1854,0,899,897,0,1481,957,0
