name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
LODHRAN,LODHRAN,DISTRICT,TOTAL,1926357,929326,996914,117,1603155,772347,830759,49,323202,156979,166155,68
LODHRAN,LODHRAN,DISTRICT,URDU,123484,59928,63543,13,57616,27943,29669,4,65868,31985,33874,9
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,BALOCHI,734,341,393,,610,287,323,,124,54,70,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,BALTI,27,13,14,,4,3,1,,23,10,13,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,BRAHVI,1,1,,,,,,,1,1,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,HINDKO,129,70,59,,77,40,37,,52,30,22,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,KALASHA,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,KASHMIRI,153,88,65,,94,55,39,,59,33,26,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,KOHIOSTANI,827,421,406,,740,382,358,,87,39,48,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,MEWATI,17,8,9,,17,8,9,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,OTHERS,599,271,328,,512,226,286,,87,45,42,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,PUNJABI,1704687,849909,854645,133,1418927,707842,711005,80,285760,142067,143640,53
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,PUSHTO,32304,15486,16817,1,23297,11179,12117,1,9007,4307,4700,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SARAIKI,2800,1194,1605,1,2030,842,1188,,770,352,417,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SHINA,40,28,12,,40,28,12,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SINDHI,3248,1666,1582,,2650,1355,1295,,598,311,287,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,TOTAL,1829152,912047,916966,139,1483259,740049,743128,82,345893,171998,173838,57
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,URDU,83586,42551,41031,4,34261,17802,16458,1,49325,24749,24573,3
MIANWALI,MIANWALI,DISTRICT,BALOCHI,572,264,307,1,530,241,288,1,42,23,19,
MIANWALI,MIANWALI,DISTRICT,BALTI,5,2,3,,4,1,3,,1,1,,
MIANWALI,MIANWALI,DISTRICT,BRAHVI,40,27,13,,29,20,9,,11,7,4,
MIANWALI,MIANWALI,DISTRICT,HINDKO,62794,30770,32023,1,61364,30053,31310,1,1430,717,713,
MIANWALI,MIANWALI,DISTRICT,KALASHA,1,1,,,1,1,,,,,,
MIANWALI,MIANWALI,DISTRICT,KASHMIRI,579,277,302,,477,228,249,,102,49,53,
MIANWALI,MIANWALI,DISTRICT,KOHIOSTANI,37,13,24,,30,9,21,,7,4,3,
MIANWALI,MIANWALI,DISTRICT,MEWATI,775,383,392,,770,380,390,,5,3,2,
MIANWALI,MIANWALI,DISTRICT,OTHERS,5608,2752,2856,,5507,2697,2810,,101,55,46,
MIANWALI,MIANWALI,DISTRICT,PUNJABI,139823,67388,72434,1,117087,56658,60429,,22736,10730,12005,1
MIANWALI,MIANWALI,DISTRICT,PUSHTO,203759,102209,101540,10,184633,92578,92053,2,19126,9631,9487,8
MIANWALI,MIANWALI,DISTRICT,SARAIKI,1323393,646353,677003,37,1038378,506911,531445,22,285015,139442,145558,15
MIANWALI,MIANWALI,DISTRICT,SHINA,20,10,10,,6,3,3,,14,7,7,
MIANWALI,MIANWALI,DISTRICT,SINDHI,1855,870,985,,1431,671,760,,424,199,225,
MIANWALI,MIANWALI,DISTRICT,TOTAL,1795897,878855,916977,65,1432505,701398,731081,26,363392,177457,185896,39
MIANWALI,MIANWALI,DISTRICT,URDU,56636,27536,29085,15,22258,10947,11311,,34378,16589,17774,15
MULTAN,MULTAN,DISTRICT,BALOCHI,6287,2799,3488,,2233,887,1346,,4054,1912,2142,
MULTAN,MULTAN,DISTRICT,BALTI,94,51,42,1,14,9,4,1,80,42,38,
MULTAN,MULTAN,DISTRICT,BRAHVI,87,35,52,,7,2,5,,80,33,47,
MULTAN,MULTAN,DISTRICT,HINDKO,4563,2273,2289,1,912,451,461,,3651,1822,1828,1
MULTAN,MULTAN,DISTRICT,KALASHA,10,6,4,,10,6,4,,,,,
MULTAN,MULTAN,DISTRICT,KASHMIRI,1782,890,892,,1030,515,515,,752,375,377,
MULTAN,MULTAN,DISTRICT,KOHIOSTANI,32,16,16,,13,6,7,,19,10,9,
MULTAN,MULTAN,DISTRICT,MEWATI,49954,24460,25494,,36671,17903,18768,,13283,6557,6726,
MULTAN,MULTAN,DISTRICT,OTHERS,24086,11941,12142,3,18143,9006,9137,,5943,2935,3005,3
MULTAN,MULTAN,DISTRICT,PUNJABI,854421,421519,432830,72,287413,142101,145301,11,567008,279418,287529,61
MULTAN,MULTAN,DISTRICT,PUSHTO,36574,17243,19331,,9342,4308,5034,,27232,12935,14297,
MULTAN,MULTAN,DISTRICT,SARAIKI,3412395,1673290,1738845,260,2266663,1116605,1149938,120,1145732,556685,588907,140
MULTAN,MULTAN,DISTRICT,SHINA,58,30,28,,20,8,12,,38,22,16,
MULTAN,MULTAN,DISTRICT,SINDHI,4051,1991,2059,1,1114,534,580,,2937,1457,1479,1
MULTAN,MULTAN,DISTRICT,TOTAL,5340762,2620078,2720277,407,2859260,1408313,1450811,136,2481502,1211765,1269466,271
MULTAN,MULTAN,DISTRICT,URDU,946368,463534,482765,69,235675,115972,119699,4,710693,347562,363066,65
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,BALOCHI,14333,6976,7356,1,13496,6619,6876,1,837,357,480,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,BALTI,93,41,52,,72,34,38,,21,7,14,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,BRAHVI,16,9,7,,6,5,1,,10,4,6,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,HINDKO,1129,615,514,,931,510,421,,198,105,93,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,KALASHA,2,1,1,,2,1,1,,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,KASHMIRI,1610,757,853,,1292,605,687,,318,152,166,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,KOHIOSTANI,11,5,6,,9,5,4,,2,,2,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,MEWATI,843,402,441,,783,377,406,,60,25,35,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,OTHERS,5948,3047,2901,,4975,2566,2409,,973,481,492,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,PUNJABI,260641,129927,130709,5,184241,91566,92672,3,76400,38361,38037,2
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,PUSHTO,46187,22393,23794,,38577,18742,19835,,7610,3651,3959,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,SARAIKI,4479408,2202246,2277067,95,3764335,1850800,1913478,57,715073,351446,363589,38
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,SHINA,15,9,6,,7,5,2,,8,4,4,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,SINDHI,1921,937,984,,1579,774,805,,342,163,179,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,TOTAL,5012124,2466672,2545343,109,4066845,2000493,2066288,64,945279,466179,479055,45
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,URDU,199967,99307,100652,8,56540,27884,28653,3,143427,71423,71999,5
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,BALOCHI,137,60,77,,114,51,63,,23,9,14,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,BALTI,6,3,3,,6,3,3,,,,,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,BRAHVI,,,,,,,,,,,,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,HINDKO,218,115,103,,84,48,36,,134,67,67,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,KALASHA,,,,,,,,,,,,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,KASHMIRI,52,25,27,,39,17,22,,13,8,5,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,KOHIOSTANI,1,,1,,1,,1,,,,,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,MEWATI,3827,1856,1971,,3778,1836,1942,,49,20,29,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,OTHERS,523,242,281,,55,32,23,,468,210,258,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,PUNJABI,1589827,780377,809370,80,1281934,627351,654551,32,307893,153026,154819,48
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,PUSHTO,4890,2343,2547,,2780,1328,1452,,2110,1015,1095,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,SARAIKI,953,294,659,,771,202,569,,182,92,90,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,SHINA,18,8,10,,7,2,5,,11,6,5,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,SINDHI,3706,1925,1781,,2841,1478,1363,,865,447,418,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,TOTAL,1634871,802859,831931,81,1311483,641867,669583,33,323388,160992,162348,48
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,URDU,30713,15611,15101,1,19073,9519,9553,1,11640,6092,5548,
NAROWAL,NAROWAL,DISTRICT,BALOCHI,54,25,29,,44,20,24,,10,5,5,
NAROWAL,NAROWAL,DISTRICT,BALTI,22,13,9,,9,6,3,,13,7,6,
NAROWAL,NAROWAL,DISTRICT,BRAHVI,1,,1,,1,,1,,,,,
NAROWAL,NAROWAL,DISTRICT,HINDKO,95,42,53,,82,35,47,,13,7,6,
NAROWAL,NAROWAL,DISTRICT,KALASHA,14,8,6,,8,4,4,,6,4,2,
NAROWAL,NAROWAL,DISTRICT,KASHMIRI,58,13,45,,47,12,35,,11,1,10,
NAROWAL,NAROWAL,DISTRICT,KOHIOSTANI,1,1,,,1,1,,,,,,
NAROWAL,NAROWAL,DISTRICT,MEWATI,44491,21609,22882,,44190,21465,22725,,301,144,157,
NAROWAL,NAROWAL,DISTRICT,OTHERS,530,263,267,,326,162,164,,204,101,103,
NAROWAL,NAROWAL,DISTRICT,PUNJABI,1839288,899949,939257,82,1520324,743241,777038,45,318964,156708,162219,37
NAROWAL,NAROWAL,DISTRICT,PUSHTO,2204,979,1225,,1000,448,552,,1204,531,673,
NAROWAL,NAROWAL,DISTRICT,SARAIKI,1032,401,631,,928,370,558,,104,31,73,
NAROWAL,NAROWAL,DISTRICT,SHINA,12,6,6,,6,3,3,,6,3,3,
NAROWAL,NAROWAL,DISTRICT,SINDHI,3489,1866,1622,1,2872,1544,1328,,617,322,294,1
NAROWAL,NAROWAL,DISTRICT,TOTAL,1950769,954327,996357,85,1601749,782824,818879,46,349020,171503,177478,39
NAROWAL,NAROWAL,DISTRICT,URDU,59478,29152,30324,2,31911,15513,16397,1,27567,13639,13927,1
OKARA,OKARA,DISTRICT,BALOCHI,2175,1008,1166,1,874,413,461,,1301,595,705,1
OKARA,OKARA,DISTRICT,BALTI,211,99,112,,2,1,1,,209,98,111,
OKARA,OKARA,DISTRICT,BRAHVI,18,9,9,,6,4,2,,12,5,7,
OKARA,OKARA,DISTRICT,HINDKO,535,229,306,,59,31,28,,476,198,278,
OKARA,OKARA,DISTRICT,KALASHA,28,17,11,,24,16,8,,4,1,3,
OKARA,OKARA,DISTRICT,KASHMIRI,228,98,130,,16,8,8,,212,90,122,
OKARA,OKARA,DISTRICT,KOHIOSTANI,31,16,15,,,,,,31,16,15,
OKARA,OKARA,DISTRICT,MEWATI,17043,8362,8681,,16534,8105,8429,,509,257,252,
OKARA,OKARA,DISTRICT,OTHERS,484,216,268,,209,100,109,,275,116,159,
OKARA,OKARA,DISTRICT,PUNJABI,3298765,1618097,1680355,313,2233587,1093590,1139918,79,1065178,524507,540437,234
OKARA,OKARA,DISTRICT,PUSHTO,12389,5683,6706,,5738,2834,2904,,6651,2849,3802,
OKARA,OKARA,DISTRICT,SARAIKI,1243,528,714,1,440,191,248,1,803,337,466,
OKARA,OKARA,DISTRICT,SHINA,363,160,203,,,,,,363,160,203,
OKARA,OKARA,DISTRICT,SINDHI,7353,3636,3716,1,3747,2001,1746,,3606,1635,1970,1
OKARA,OKARA,DISTRICT,TOTAL,3503451,1719150,1783966,335,2327975,1140630,1187264,81,1175476,578520,596702,254
OKARA,OKARA,DISTRICT,URDU,162585,80992,81574,19,66739,33336,33402,1,95846,47656,48172,18
PAKPATTAN,PAKPATTAN,DISTRICT,BALOCHI,1449,766,683,,1373,734,639,,76,32,44,
PAKPATTAN,PAKPATTAN,DISTRICT,BALTI,,,,,,,,,,,,
PAKPATTAN,PAKPATTAN,DISTRICT,BRAHVI,,,,,,,,,,,,
PAKPATTAN,PAKPATTAN,DISTRICT,HINDKO,25,17,8,,17,14,3,,8,3,5,
PAKPATTAN,PAKPATTAN,DISTRICT,KALASHA,,,,,,,,,,,,
PAKPATTAN,PAKPATTAN,DISTRICT,KASHMIRI,44,17,27,,32,12,20,,12,5,7,
PAKPATTAN,PAKPATTAN,DISTRICT,KOHIOSTANI,1,,1,,1,,1,,,,,
PAKPATTAN,PAKPATTAN,DISTRICT,MEWATI,521,250,271,,486,227,259,,35,23,12,
PAKPATTAN,PAKPATTAN,DISTRICT,OTHERS,10648,5261,5386,1,9419,4644,4774,1,1229,617,612,
PAKPATTAN,PAKPATTAN,DISTRICT,PUNJABI,2037708,1001504,1036053,151,1596645,784308,812290,47,441063,217196,223763,104
PAKPATTAN,PAKPATTAN,DISTRICT,PUSHTO,6963,3386,3577,,5985,2957,3028,,978,429,549,
PAKPATTAN,PAKPATTAN,DISTRICT,SARAIKI,367,189,178,,208,114,94,,159,75,84,
PAKPATTAN,PAKPATTAN,DISTRICT,SHINA,,,,,,,,,,,,
PAKPATTAN,PAKPATTAN,DISTRICT,SINDHI,2962,1576,1386,,2212,1181,1031,,750,395,355,
PAKPATTAN,PAKPATTAN,DISTRICT,TOTAL,2135511,1050351,1085000,160,1662991,817371,845572,48,472520,232980,239428,112
PAKPATTAN,PAKPATTAN,DISTRICT,URDU,74823,37385,37430,8,46613,23180,23433,,28210,14205,13997,8
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,BALOCHI,90533,42989,47543,1,80573,38289,42284,,9960,4700,5259,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,BALTI,100,40,60,,58,22,36,,42,18,24,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,BRAHVI,1131,491,640,,862,413,449,,269,78,191,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,HINDKO,76789,36759,40030,,70436,33744,36692,,6353,3015,3338,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,KALASHA,61,26,35,,49,21,28,,12,5,7,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,KASHMIRI,1469,739,729,1,1136,571,564,1,333,168,165,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,KOHIOSTANI,202,105,97,,180,92,88,,22,13,9,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,MEWATI,2678,1235,1443,,1558,722,836,,1120,513,607,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,OTHERS,95719,46073,49638,8,80814,38862,41951,1,14905,7211,7687,7
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,PUNJABI,1330624,641830,688590,204,732431,351368,381024,39,598193,290462,307566,165
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,PUSHTO,46868,21903,24965,,30681,14355,16326,,16187,7548,8639,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,SARAIKI,3610719,1727190,1883223,306,3059260,1462717,1596392,151,551459,264473,286831,155
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,SHINA,725,338,387,,701,325,376,,24,13,11,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,SINDHI,141327,66952,74375,,131441,62209,69232,,9886,4743,5143,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,TOTAL,5561720,2665779,2895390,551,4221634,2019061,2202377,196,1340086,646718,693013,355
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,URDU,162775,79109,83635,31,31454,15351,16099,4,131321,63758,67536,27
RAJANPUR,RAJANPUR,DISTRICT,BALOCHI,413077,196532,216539,6,389041,184695,204340,6,24036,11837,12199,
RAJANPUR,RAJANPUR,DISTRICT,BALTI,7,4,3,,,,,,7,4,3,
RAJANPUR,RAJANPUR,DISTRICT,BRAHVI,22,10,12,,10,5,5,,12,5,7,
RAJANPUR,RAJANPUR,DISTRICT,HINDKO,548,274,274,,446,223,223,,102,51,51,
RAJANPUR,RAJANPUR,DISTRICT,KALASHA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,KASHMIRI,726,359,367,,518,260,258,,208,99,109,
RAJANPUR,RAJANPUR,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,MEWATI,1399,688,711,,12,9,3,,1387,679,708,
RAJANPUR,RAJANPUR,DISTRICT,OTHERS,1769,873,896,,1255,626,629,,514,247,267,
RAJANPUR,RAJANPUR,DISTRICT,PUNJABI,53062,26451,26609,2,25272,12539,12732,1,27790,13912,13877,1
RAJANPUR,RAJANPUR,DISTRICT,PUSHTO,8795,4204,4591,,5482,2618,2864,,3313,1586,1727,
RAJANPUR,RAJANPUR,DISTRICT,SARAIKI,1781906,881143,900662,101,1259582,621561,638009,12,522324,259582,262653,89
RAJANPUR,RAJANPUR,DISTRICT,SHINA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,SINDHI,2102,1048,1054,,1542,756,786,,560,292,268,
RAJANPUR,RAJANPUR,DISTRICT,TOTAL,2323980,1142073,1181789,118,1694281,828896,865366,19,629699,313177,316423,99
RAJANPUR,RAJANPUR,DISTRICT,URDU,60567,30487,30071,9,11121,5604,5517,,49446,24883,24554,9
RAWALPINDI,RAWALPINDI,DISTRICT,BALOCHI,3911,1738,2173,,629,295,334,,3282,1443,1839,
RAWALPINDI,RAWALPINDI,DISTRICT,BALTI,7652,3460,4192,,262,118,144,,7390,3342,4048,
RAWALPINDI,RAWALPINDI,DISTRICT,BRAHVI,370,167,203,,66,36,30,,304,131,173,
RAWALPINDI,RAWALPINDI,DISTRICT,HINDKO,236986,116356,120616,14,119836,60007,59828,1,117150,56349,60788,13
RAWALPINDI,RAWALPINDI,DISTRICT,KALASHA,208,89,119,,46,20,26,,162,69,93,
RAWALPINDI,RAWALPINDI,DISTRICT,KASHMIRI,89835,43051,46779,5,12209,6109,6100,,77626,36942,40679,5
RAWALPINDI,RAWALPINDI,DISTRICT,KOHIOSTANI,10921,5298,5622,1,2675,1296,1379,,8246,4002,4243,1
RAWALPINDI,RAWALPINDI,DISTRICT,MEWATI,522,238,284,,108,49,59,,414,189,225,
RAWALPINDI,RAWALPINDI,DISTRICT,OTHERS,382852,195934,186912,6,299917,153871,146041,5,82935,42063,40871,1
RAWALPINDI,RAWALPINDI,DISTRICT,PUNJABI,3596866,1773261,1822574,1031,1281392,650139,631223,30,2315474,1123122,1191351,1001
RAWALPINDI,RAWALPINDI,DISTRICT,PUSHTO,630908,302472,328415,21,101670,50037,51632,1,529238,252435,276783,20
RAWALPINDI,RAWALPINDI,DISTRICT,SARAIKI,40031,18182,21842,7,4764,2115,2649,,35267,16067,19193,7
RAWALPINDI,RAWALPINDI,DISTRICT,SHINA,11101,5148,5953,,2602,1302,1300,,8499,3846,4653,
RAWALPINDI,RAWALPINDI,DISTRICT,SINDHI,17362,8226,9127,9,2227,1197,1030,,15135,7029,8097,9
RAWALPINDI,RAWALPINDI,DISTRICT,TOTAL,6058540,2976366,3080830,1344,1907111,966634,940438,39,4151429,2009732,2140392,1305
RAWALPINDI,RAWALPINDI,DISTRICT,URDU,1029015,502746,526019,250,78708,40043,38663,2,950307,462703,487356,248
SAHIWAL,SAHIWAL,DISTRICT,BALOCHI,530,248,282,,188,92,96,,342,156,186,
SAHIWAL,SAHIWAL,DISTRICT,BALTI,42,13,29,,,,,,42,13,29,
SAHIWAL,SAHIWAL,DISTRICT,BRAHVI,7,4,3,,7,4,3,,,,,
SAHIWAL,SAHIWAL,DISTRICT,HINDKO,119,67,51,1,72,35,36,1,47,32,15,
SAHIWAL,SAHIWAL,DISTRICT,KALASHA,,,,,,,,,,,,
SAHIWAL,SAHIWAL,DISTRICT,KASHMIRI,75,33,42,,39,19,20,,36,14,22,
SAHIWAL,SAHIWAL,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
SAHIWAL,SAHIWAL,DISTRICT,MEWATI,47,28,19,,24,14,10,,23,14,9,
SAHIWAL,SAHIWAL,DISTRICT,OTHERS,1865,820,1045,,1603,677,926,,262,143,119,
SAHIWAL,SAHIWAL,DISTRICT,PUNJABI,2790216,1375371,1414696,149,2082157,1026230,1055843,84,708059,349141,358853,65
SAHIWAL,SAHIWAL,DISTRICT,PUSHTO,14073,6687,7386,,9195,4428,4767,,4878,2259,2619,
SAHIWAL,SAHIWAL,DISTRICT,SARAIKI,729,327,402,,374,183,191,,355,144,211,
SAHIWAL,SAHIWAL,DISTRICT,SHINA,3,2,1,,,,,,3,2,1,
SAHIWAL,SAHIWAL,DISTRICT,SINDHI,4716,2483,2231,2,3259,1734,1524,1,1457,749,707,1
SAHIWAL,SAHIWAL,DISTRICT,TOTAL,2878122,1418988,1458981,153,2124128,1046981,1077060,87,753994,372007,381921,66
SAHIWAL,SAHIWAL,DISTRICT,URDU,65700,32905,32794,1,27210,13565,13644,1,38490,19340,19150,
SARGODHA,SARGODHA,DISTRICT,BALOCHI,357,133,224,,156,69,87,,201,64,137,
SARGODHA,SARGODHA,DISTRICT,BALTI,54,21,33,,7,5,2,,47,16,31,
SARGODHA,SARGODHA,DISTRICT,BRAHVI,2,1,1,,,,,,2,1,1,
SARGODHA,SARGODHA,DISTRICT,HINDKO,564,306,258,,189,117,72,,375,189,186,
SARGODHA,SARGODHA,DISTRICT,KALASHA,1,1,,,,,,,1,1,,
SARGODHA,SARGODHA,DISTRICT,KASHMIRI,2340,1185,1154,1,2130,1093,1037,,210,92,117,1
SARGODHA,SARGODHA,DISTRICT,KOHIOSTANI,419,207,212,,343,178,165,,76,29,47,
SARGODHA,SARGODHA,DISTRICT,MEWATI,31,17,14,,12,6,6,,19,11,8,
SARGODHA,SARGODHA,DISTRICT,OTHERS,779,323,455,1,380,133,247,,399,190,208,1
SARGODHA,SARGODHA,DISTRICT,PUNJABI,3928529,1937758,1990463,308,2628438,1297580,1330740,118,1300091,640178,659723,190
SARGODHA,SARGODHA,DISTRICT,PUSHTO,54316,26680,27633,3,32990,16260,16729,1,21326,10420,10904,2
SARGODHA,SARGODHA,DISTRICT,SARAIKI,3353,1632,1720,1,1718,837,881,,1635,795,839,1
SARGODHA,SARGODHA,DISTRICT,SHINA,48,27,21,,21,13,8,,27,14,13,
SARGODHA,SARGODHA,DISTRICT,SINDHI,7246,3852,3392,2,4606,2460,2144,2,2640,1392,1248,
SARGODHA,SARGODHA,DISTRICT,TOTAL,4327263,2136175,2190707,381,2722559,1344409,1378026,124,1604704,791766,812681,257
SARGODHA,SARGODHA,DISTRICT,URDU,329224,164032,165127,65,51569,25658,25908,3,277655,138374,139219,62
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,BALOCHI,457,203,254,,235,95,140,,222,108,114,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,BALTI,79,42,37,,42,25,17,,37,17,20,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,BRAHVI,517,253,264,,506,246,260,,11,7,4,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,HINDKO,2001,981,1019,1,1313,649,664,,688,332,355,1
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,KALASHA,16,7,9,,3,2,1,,13,5,8,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,KASHMIRI,1525,668,857,,674,282,392,,851,386,465,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,KOHIOSTANI,34,16,18,,33,16,17,,1,,1,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,MEWATI,10566,5176,5389,1,10180,4993,5187,,386,183,202,1
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,OTHERS,2443,1119,1318,6,1109,503,606,,1334,616,712,6
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,PUNJABI,3782194,1840624,1941005,565,2386042,1157967,1227737,338,1396152,682657,713268,227
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,PUSHTO,38427,18144,20280,3,18002,8480,9521,1,20425,9664,10759,2
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,SARAIKI,4775,1723,3050,2,3422,1150,2270,2,1353,573,780,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,SHINA,45,17,28,,26,7,19,,19,10,9,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,SINDHI,8223,4243,3978,2,5184,2644,2539,1,3039,1599,1439,1
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,TOTAL,4049377,1969412,2079359,606,2498625,1211837,1286433,355,1550752,757575,792926,251
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,URDU,198075,96196,101853,26,71854,34778,37063,13,126221,61418,64790,13
SIALKOT,SIALKOT,DISTRICT,BALOCHI,632,300,332,,329,164,165,,303,136,167,
SIALKOT,SIALKOT,DISTRICT,BALTI,158,80,78,,31,17,14,,127,63,64,
SIALKOT,SIALKOT,DISTRICT,BRAHVI,7,1,6,,2,,2,,5,1,4,
SIALKOT,SIALKOT,DISTRICT,HINDKO,1530,697,833,,426,200,226,,1104,497,607,
SIALKOT,SIALKOT,DISTRICT,KALASHA,40,24,16,,30,18,12,,10,6,4,
SIALKOT,SIALKOT,DISTRICT,KASHMIRI,794,340,454,,235,113,122,,559,227,332,
SIALKOT,SIALKOT,DISTRICT,KOHIOSTANI,353,157,196,,108,44,64,,245,113,132,
SIALKOT,SIALKOT,DISTRICT,MEWATI,56787,27799,28988,,55228,27017,28211,,1559,782,777,
SIALKOT,SIALKOT,DISTRICT,OTHERS,4533,2096,2046,391,3078,1579,1499,,1455,517,547,391
SIALKOT,SIALKOT,DISTRICT,PUNJABI,4115055,2032661,2081950,444,2843900,1412263,1431441,196,1271155,620398,650509,248
SIALKOT,SIALKOT,DISTRICT,PUSHTO,54699,25496,29202,1,22584,10665,11919,,32115,14831,17283,1
SIALKOT,SIALKOT,DISTRICT,SARAIKI,10159,4267,5892,,6851,2808,4043,,3308,1459,1849,
SIALKOT,SIALKOT,DISTRICT,SHINA,213,102,111,,47,25,22,,166,77,89,
SIALKOT,SIALKOT,DISTRICT,SINDHI,10151,5190,4959,2,5770,3075,2694,1,4381,2115,2265,1
SIALKOT,SIALKOT,DISTRICT,TOTAL,4472462,2206591,2265012,859,3017087,1497543,1519345,199,1455375,709048,745667,660
SIALKOT,SIALKOT,DISTRICT,URDU,217351,107381,109949,21,78468,39555,38911,2,138883,67826,71038,19
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,BALOCHI,475,213,262,,416,186,230,,59,27,32,
