name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
ZIARAT,ZIARAT,DISTRICT,OVERALL,HOMELESS,21,7,14,,1,0
ZIARAT,ZIARAT,DISTRICT,OVERALL,TOTAL,189535,96172,93355,8,22900,100
ZIARAT,ZIARAT,DISTRICT,RURAL,REGULAR,139751,70535,69210,6,17299,99.97
ZIARAT,ZIARAT,DISTRICT,RURAL,INSTITUTIONAL,361,218,143,,4,.02
ZIARAT,ZIARAT,DISTRICT,RURAL,HOMELESS,21,7,14,,1,.01
ZIARAT,ZIARAT,DISTRICT,RURAL,TOTAL,140133,70760,69367,6,17304,100
ZIARAT,ZIARAT,DISTRICT,URBAN,REGULAR,49354,25379,23973,2,5595,99.98
ZIARAT,ZIARAT,DISTRICT,URBAN,INSTITUTIONAL,48,33,15,,1,.02
ZIARAT,ZIARAT,DISTRICT,URBAN,HOMELESS,,,,,,0
ZIARAT,ZIARAT,DISTRICT,URBAN,TOTAL,49402,25412,23988,2,5596,100
