name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
GUJRAT,DISTRICT,20 - 24,NEVER MARRIED,203521,87521,115977,23,117576,50555,67020,1,85945,36966,48957,22
GUJRAT,DISTRICT,20 - 24,SEPERATION,180,115,65,0,110,71,39,0,70,44,26,0
GUJRAT,DISTRICT,20 - 24,WIDOWED,257,154,103,0,144,84,60,0,113,70,43,0
GUJRAT,DISTRICT,25 - 29,DIVORCED,1749,1201,548,0,1142,770,372,0,607,431,176,0
GUJRAT,DISTRICT,25 - 29,MARRIED,163437,100128,63309,0,95882,59976,35906,0,67555,40152,27403,0
GUJRAT,DISTRICT,25 - 29,NEVER MARRIED,89494,30794,58679,21,49641,17014,32624,3,39853,13780,26055,18
GUJRAT,DISTRICT,25 - 29,SEPERATION,281,156,125,0,178,99,79,0,103,57,46,0
GUJRAT,DISTRICT,25 - 29,WIDOWED,711,455,256,0,421,266,155,0,290,189,101,0
GUJRAT,DISTRICT,30 - 34,DIVORCED,2268,1509,759,0,1435,943,492,0,833,566,267,0
GUJRAT,DISTRICT,30 - 34,MARRIED,206770,111680,95090,0,118567,66242,52325,0,88203,45438,42765,0
GUJRAT,DISTRICT,30 - 34,NEVER MARRIED,30396,10072,20305,19,16224,5179,11040,5,14172,4893,9265,14
GUJRAT,DISTRICT,30 - 34,SEPERATION,407,222,185,0,247,127,120,0,160,95,65,0
GUJRAT,DISTRICT,30 - 34,WIDOWED,1429,991,438,0,877,610,267,0,552,381,171,0
GUJRAT,DISTRICT,35 - 39,DIVORCED,2358,1515,843,0,1434,900,534,0,924,615,309,0
GUJRAT,DISTRICT,35 - 39,MARRIED,205467,103029,102438,0,116579,60645,55934,0,88888,42384,46504,0
GUJRAT,DISTRICT,35 - 39,NEVER MARRIED,12845,6194,6629,22,6835,3279,3553,3,6010,2915,3076,19
GUJRAT,DISTRICT,35 - 39,SEPERATION,454,245,209,0,271,152,119,0,183,93,90,0
GUJRAT,DISTRICT,35 - 39,WIDOWED,2537,1916,621,0,1487,1126,361,0,1050,790,260,0
GUJRAT,DISTRICT,40 - 44,DIVORCED,1933,1263,670,0,1184,783,401,0,749,480,269,0
GUJRAT,DISTRICT,40 - 44,MARRIED,171740,86057,85683,0,98687,50471,48216,0,73053,35586,37467,0
GUJRAT,DISTRICT,40 - 44,NEVER MARRIED,6381,2304,4050,27,3385,1241,2141,3,2996,1063,1909,24
GUJRAT,DISTRICT,40 - 44,SEPERATION,396,212,184,0,228,125,103,0,168,87,81,0
GUJRAT,DISTRICT,40 - 44,WIDOWED,4478,3650,828,0,2599,2149,450,0,1879,1501,378,0
GUJRAT,DISTRICT,45 - 49,DIVORCED,1434,897,537,0,910,559,351,0,524,338,186,0
GUJRAT,DISTRICT,45 - 49,MARRIED,135853,64950,70903,0,78600,38227,40373,0,57253,26723,30530,0
GUJRAT,DISTRICT,45 - 49,NEVER MARRIED,4044,1504,2528,12,2187,840,1345,2,1857,664,1183,10
GUJRAT,DISTRICT,45 - 49,SEPERATION,360,189,171,0,206,107,99,0,154,82,72,0
GUJRAT,DISTRICT,45 - 49,WIDOWED,5979,4888,1091,0,3532,2891,641,0,2447,1997,450,0
GUJRAT,DISTRICT,50 - 54,DIVORCED,1191,781,410,0,768,517,251,0,423,264,159,0
GUJRAT,DISTRICT,50 - 54,MARRIED,113585,53213,60372,0,66610,31504,35106,0,46975,21709,25266,0
GUJRAT,DISTRICT,50 - 54,NEVER MARRIED,2621,1036,1574,11,1557,629,925,3,1064,407,649,8
GUJRAT,DISTRICT,50 - 54,SEPERATION,315,173,142,0,202,106,96,0,113,67,46,0
GUJRAT,DISTRICT,50 - 54,WIDOWED,9281,7406,1875,0,5506,4412,1094,0,3775,2994,781,0
GUJRAT,DISTRICT,55 - 59,DIVORCED,923,587,336,0,643,423,220,0,280,164,116,0
GUJRAT,DISTRICT,55 - 59,MARRIED,92261,41163,51098,0,55279,24972,30307,0,36982,16191,20791,0
GUJRAT,DISTRICT,55 - 59,NEVER MARRIED,2022,841,1168,13,1217,515,696,6,805,326,472,7
GUJRAT,DISTRICT,55 - 59,SEPERATION,223,113,110,0,146,74,72,0,77,39,38,0
GUJRAT,DISTRICT,55 - 59,WIDOWED,11624,9052,2572,0,6988,5457,1531,0,4636,3595,1041,0
GUJRAT,DISTRICT,60 - 64,DIVORCED,744,457,287,0,532,332,200,0,212,125,87,0
GUJRAT,DISTRICT,60 - 64,MARRIED,73852,31327,42525,0,44724,19295,25429,0,29128,12032,17096,0
GUJRAT,DISTRICT,60 - 64,NEVER MARRIED,1475,580,889,6,940,384,555,1,535,196,334,5
GUJRAT,DISTRICT,60 - 64,SEPERATION,214,117,97,0,142,75,67,0,72,42,30,0
GUJRAT,DISTRICT,60 - 64,WIDOWED,15076,11304,3772,0,9251,7022,2229,0,5825,4282,1543,0
GUJRAT,DISTRICT,65 - 69,DIVORCED,473,289,184,0,352,212,140,0,121,77,44,0
GUJRAT,DISTRICT,65 - 69,MARRIED,53733,21118,32615,0,33427,13312,20115,0,20306,7806,12500,0
GUJRAT,DISTRICT,65 - 69,NEVER MARRIED,1107,494,609,4,769,349,417,3,338,145,192,1
GUJRAT,DISTRICT,65 - 69,SEPERATION,158,86,72,0,115,63,52,0,43,23,20,0
GUJRAT,DISTRICT,65 - 69,WIDOWED,16022,11429,4593,0,9965,7193,2772,0,6057,4236,1821,0
GUJRAT,DISTRICT,70 - 74,DIVORCED,254,133,121,0,191,98,93,0,63,35,28,0
GUJRAT,DISTRICT,70 - 74,MARRIED,31944,10386,21558,0,20601,6828,13773,0,11343,3558,7785,0
GUJRAT,DISTRICT,70 - 74,NEVER MARRIED,702,249,451,2,467,156,310,1,235,93,141,1
GUJRAT,DISTRICT,70 - 74,SEPERATION,85,35,50,0,54,25,29,0,31,10,21,0
GUJRAT,DISTRICT,70 - 74,WIDOWED,14683,9729,4954,0,9630,6539,3091,0,5053,3190,1863,0
GUJRAT,DISTRICT,75 & ABOVE,DIVORCED,231,128,103,0,179,96,83,0,52,32,20,0
GUJRAT,DISTRICT,75 & ABOVE,MARRIED,31096,9877,21219,0,20690,6628,14062,0,10406,3249,7157,0
GUJRAT,DISTRICT,75 & ABOVE,NEVER MARRIED,855,338,513,4,543,198,344,1,312,140,169,3
GUJRAT,DISTRICT,75 & ABOVE,SEPERATION,122,58,64,0,60,27,33,0,62,31,31,0
GUJRAT,DISTRICT,75 & ABOVE,WIDOWED,26982,17105,9877,0,18594,12038,6556,0,8388,5067,3321,0
HAFIZABAD,DISTRICT,15 &  ABOVE,DIVORCED,4473,2680,1793,0,2894,1756,1138,0,1579,924,655,0
HAFIZABAD,DISTRICT,15 &  ABOVE,MARRIED,537960,271621,266339,0,335675,169616,166059,0,202285,102005,100280,0
HAFIZABAD,DISTRICT,15 &  ABOVE,NEVER MARRIED,254988,109409,145521,58,152631,64961,87652,18,102357,44448,57869,40
HAFIZABAD,DISTRICT,15 &  ABOVE,SEPERATION,1727,910,817,0,1099,566,533,0,628,344,284,0
HAFIZABAD,DISTRICT,15 &  ABOVE,WIDOWED,36030,23912,12118,0,21715,14320,7395,0,14315,9592,4723,0
HAFIZABAD,DISTRICT,15 - 19,DIVORCED,89,65,24,0,58,42,16,0,31,23,8,0
HAFIZABAD,DISTRICT,15 - 19,MARRIED,8480,6009,2471,0,5937,4188,1749,0,2543,1821,722,0
HAFIZABAD,DISTRICT,15 - 19,NEVER MARRIED,126197,60701,65486,10,76606,36585,40015,6,49591,24116,25471,4
HAFIZABAD,DISTRICT,15 - 19,SEPERATION,32,24,8,0,18,13,5,0,14,11,3,0
HAFIZABAD,DISTRICT,15 - 19,WIDOWED,19,10,9,0,12,4,8,0,7,6,1,0
HAFIZABAD,DISTRICT,20 - 24,DIVORCED,376,259,117,0,228,158,70,0,148,101,47,0
HAFIZABAD,DISTRICT,20 - 24,MARRIED,38986,26252,12734,0,25226,16770,8456,0,13760,9482,4278,0
HAFIZABAD,DISTRICT,20 - 24,NEVER MARRIED,75067,30649,44412,6,43803,17502,26301,0,31264,13147,18111,6
HAFIZABAD,DISTRICT,20 - 24,SEPERATION,124,77,47,0,87,50,37,0,37,27,10,0
HAFIZABAD,DISTRICT,20 - 24,WIDOWED,147,97,50,0,99,63,36,0,48,34,14,0
HAFIZABAD,DISTRICT,25 - 29,DIVORCED,615,408,207,0,395,262,133,0,220,146,74,0
HAFIZABAD,DISTRICT,25 - 29,MARRIED,69442,41239,28203,0,42795,25445,17350,0,26647,15794,10853,0
HAFIZABAD,DISTRICT,25 - 29,NEVER MARRIED,32588,11037,21546,5,18991,6357,12633,1,13597,4680,8913,4
HAFIZABAD,DISTRICT,25 - 29,SEPERATION,181,101,80,0,118,63,55,0,63,38,25,0
HAFIZABAD,DISTRICT,25 - 29,WIDOWED,344,210,134,0,216,129,87,0,128,81,47,0
HAFIZABAD,DISTRICT,30 - 34,DIVORCED,641,366,275,0,389,217,172,0,252,149,103,0
HAFIZABAD,DISTRICT,30 - 34,MARRIED,76711,41390,35321,0,46343,24912,21431,0,30368,16478,13890,0
HAFIZABAD,DISTRICT,30 - 34,NEVER MARRIED,10460,3681,6770,9,6250,2201,4046,3,4210,1480,2724,6
HAFIZABAD,DISTRICT,30 - 34,SEPERATION,198,112,86,0,120,67,53,0,78,45,33,0
HAFIZABAD,DISTRICT,30 - 34,WIDOWED,672,466,206,0,397,277,120,0,275,189,86,0
HAFIZABAD,DISTRICT,35 - 39,DIVORCED,639,377,262,0,395,235,160,0,244,142,102,0
HAFIZABAD,DISTRICT,35 - 39,MARRIED,75116,38388,36728,0,45059,23209,21850,0,30057,15179,14878,0
HAFIZABAD,DISTRICT,35 - 39,NEVER MARRIED,4291,1188,3094,9,2583,733,1847,3,1708,455,1247,6
HAFIZABAD,DISTRICT,35 - 39,SEPERATION,216,114,102,0,119,68,51,0,97,46,51,0
HAFIZABAD,DISTRICT,35 - 39,WIDOWED,1149,823,326,0,686,479,207,0,463,344,119,0
HAFIZABAD,DISTRICT,40 - 44,DIVORCED,585,342,243,0,350,218,132,0,235,124,111,0
HAFIZABAD,DISTRICT,40 - 44,MARRIED,68578,33162,35416,0,42201,20409,21792,0,26377,12753,13624,0
HAFIZABAD,DISTRICT,40 - 44,NEVER MARRIED,2171,659,1504,8,1406,454,948,4,765,205,556,4
HAFIZABAD,DISTRICT,40 - 44,SEPERATION,243,126,117,0,149,75,74,0,94,51,43,0
HAFIZABAD,DISTRICT,40 - 44,WIDOWED,1968,1512,456,0,1191,899,292,0,777,613,164,0
HAFIZABAD,DISTRICT,45 - 49,DIVORCED,472,279,193,0,307,185,122,0,165,94,71,0
HAFIZABAD,DISTRICT,45 - 49,MARRIED,55396,25680,29716,0,34007,15922,18085,0,21389,9758,11631,0
HAFIZABAD,DISTRICT,45 - 49,NEVER MARRIED,1374,447,925,2,869,308,561,0,505,139,364,2
HAFIZABAD,DISTRICT,45 - 49,SEPERATION,196,87,109,0,122,52,70,0,74,35,39,0
HAFIZABAD,DISTRICT,45 - 49,WIDOWED,2470,1872,598,0,1417,1073,344,0,1053,799,254,0
HAFIZABAD,DISTRICT,50 - 54,DIVORCED,370,229,141,0,260,164,96,0,110,65,45,0
HAFIZABAD,DISTRICT,50 - 54,MARRIED,44042,19866,24176,0,27413,12451,14962,0,16629,7415,9214,0
HAFIZABAD,DISTRICT,50 - 54,NEVER MARRIED,898,358,536,4,625,272,353,0,273,86,183,4
HAFIZABAD,DISTRICT,50 - 54,SEPERATION,163,94,69,0,108,62,46,0,55,32,23,0
HAFIZABAD,DISTRICT,50 - 54,WIDOWED,3570,2638,932,0,2029,1465,564,0,1541,1173,368,0
HAFIZABAD,DISTRICT,55 - 59,DIVORCED,237,118,119,0,171,88,83,0,66,30,36,0
HAFIZABAD,DISTRICT,55 - 59,MARRIED,34184,14293,19891,0,21409,8945,12464,0,12775,5348,7427,0
HAFIZABAD,DISTRICT,55 - 59,NEVER MARRIED,679,246,429,4,486,191,294,1,193,55,135,3
HAFIZABAD,DISTRICT,55 - 59,SEPERATION,132,71,61,0,81,36,45,0,51,35,16,0
HAFIZABAD,DISTRICT,55 - 59,WIDOWED,3943,2776,1167,0,2147,1507,640,0,1796,1269,527,0
HAFIZABAD,DISTRICT,60 - 64,DIVORCED,189,106,83,0,132,79,53,0,57,27,30,0
HAFIZABAD,DISTRICT,60 - 64,MARRIED,26084,10724,15360,0,16717,6984,9733,0,9367,3740,5627,0
HAFIZABAD,DISTRICT,60 - 64,NEVER MARRIED,470,177,292,1,353,142,211,0,117,35,81,1
HAFIZABAD,DISTRICT,60 - 64,SEPERATION,101,48,53,0,75,39,36,0,26,9,17,0
HAFIZABAD,DISTRICT,60 - 64,WIDOWED,4801,3315,1486,0,2731,1914,817,0,2070,1401,669,0
HAFIZABAD,DISTRICT,65 - 69,DIVORCED,123,68,55,0,98,53,45,0,25,15,10,0
HAFIZABAD,DISTRICT,65 - 69,MARRIED,17993,7201,10792,0,11994,4914,7080,0,5999,2287,3712,0
HAFIZABAD,DISTRICT,65 - 69,NEVER MARRIED,315,114,201,0,250,91,159,0,65,23,42,0
HAFIZABAD,DISTRICT,65 - 69,SEPERATION,59,25,34,0,40,17,23,0,19,8,11,0
HAFIZABAD,DISTRICT,65 - 69,WIDOWED,4866,3181,1685,0,2868,1880,988,0,1998,1301,697,0
HAFIZABAD,DISTRICT,70 - 74,DIVORCED,72,29,43,0,62,27,35,0,10,2,8,0
HAFIZABAD,DISTRICT,70 - 74,MARRIED,11060,3596,7464,0,7679,2580,5099,0,3381,1016,2365,0
HAFIZABAD,DISTRICT,70 - 74,NEVER MARRIED,204,61,143,0,178,54,124,0,26,7,19,0
HAFIZABAD,DISTRICT,70 - 74,SEPERATION,36,14,22,0,27,10,17,0,9,4,5,0
HAFIZABAD,DISTRICT,70 - 74,WIDOWED,4350,2589,1761,0,2755,1641,1114,0,1595,948,647,0
HAFIZABAD,DISTRICT,75 & ABOVE,DIVORCED,65,34,31,0,49,28,21,0,16,6,10,0
HAFIZABAD,DISTRICT,75 & ABOVE,MARRIED,11888,3821,8067,0,8895,2887,6008,0,2993,934,2059,0
HAFIZABAD,DISTRICT,75 & ABOVE,NEVER MARRIED,274,91,183,0,231,71,160,0,43,20,23,0
HAFIZABAD,DISTRICT,75 & ABOVE,SEPERATION,46,17,29,0,35,14,21,0,11,3,8,0
HAFIZABAD,DISTRICT,75 & ABOVE,WIDOWED,7731,4423,3308,0,5167,2989,2178,0,2564,1434,1130,0
JHANG,DISTRICT,15 &  ABOVE,DIVORCED,11497,7771,3726,0,8407,5698,2709,0,3090,2073,1017,0
JHANG,DISTRICT,15 &  ABOVE,MARRIED,1241399,626726,614673,0,920263,464765,455498,0,321136,161961,159175,0
JHANG,DISTRICT,15 &  ABOVE,NEVER MARRIED,513995,202123,311623,249,354093,137248,216768,77,159902,64875,94855,172
JHANG,DISTRICT,15 &  ABOVE,SEPERATION,4977,2742,2235,0,3914,2204,1710,0,1063,538,525,0
JHANG,DISTRICT,15 &  ABOVE,WIDOWED,88214,63091,25123,0,63584,44944,18640,0,24630,18147,6483,0
JHANG,DISTRICT,15 - 19,DIVORCED,248,195,53,0,200,156,44,0,48,39,9,0
JHANG,DISTRICT,15 - 19,MARRIED,37412,27067,10345,0,31206,22288,8918,0,6206,4779,1427,0
JHANG,DISTRICT,15 - 19,NEVER MARRIED,265959,116389,149545,25,189463,82033,107421,9,76496,34356,42124,16
JHANG,DISTRICT,15 - 19,SEPERATION,173,115,58,0,148,97,51,0,25,18,7,0
JHANG,DISTRICT,15 - 19,WIDOWED,107,54,53,0,90,44,46,0,17,10,7,0
JHANG,DISTRICT,20 - 24,DIVORCED,924,657,267,0,694,490,204,0,230,167,63,0
JHANG,DISTRICT,20 - 24,MARRIED,111793,71425,40368,0,88302,55278,33024,0,23491,16147,7344,0
JHANG,DISTRICT,20 - 24,NEVER MARRIED,138436,50208,88180,48,91954,31770,60176,8,46482,18438,28004,40
JHANG,DISTRICT,20 - 24,SEPERATION,456,283,173,0,371,240,131,0,85,43,42,0
JHANG,DISTRICT,20 - 24,WIDOWED,447,267,180,0,350,201,149,0,97,66,31,0
JHANG,DISTRICT,25 - 29,DIVORCED,1330,888,442,0,936,611,325,0,394,277,117,0
JHANG,DISTRICT,25 - 29,MARRIED,161660,91928,69732,0,121292,68078,53214,0,40368,23850,16518,0
JHANG,DISTRICT,25 - 29,NEVER MARRIED,58243,18009,40185,49,37402,11034,26359,9,20841,6975,13826,40
JHANG,DISTRICT,25 - 29,SEPERATION,525,308,217,0,420,254,166,0,105,54,51,0
JHANG,DISTRICT,25 - 29,WIDOWED,900,536,364,0,709,429,280,0,191,107,84,0
JHANG,DISTRICT,30 - 34,DIVORCED,1574,1041,533,0,1108,708,400,0,466,333,133,0
JHANG,DISTRICT,30 - 34,MARRIED,175466,92473,82993,0,126683,66386,60297,0,48783,26087,22696,0
JHANG,DISTRICT,30 - 34,NEVER MARRIED,22751,6681,16036,34,14905,4355,10538,12,7846,2326,5498,22
JHANG,DISTRICT,30 - 34,SEPERATION,637,354,283,0,484,273,211,0,153,81,72,0
JHANG,DISTRICT,30 - 34,WIDOWED,1707,1145,562,0,1287,843,444,0,420,302,118,0
JHANG,DISTRICT,35 - 39,DIVORCED,1676,1151,525,0,1181,843,338,0,495,308,187,0
JHANG,DISTRICT,35 - 39,MARRIED,167899,84100,83799,0,120278,60373,59905,0,47621,23727,23894,0
JHANG,DISTRICT,35 - 39,NEVER MARRIED,10818,3488,7307,23,7414,2474,4937,3,3404,1014,2370,20
JHANG,DISTRICT,35 - 39,SEPERATION,628,335,293,0,487,269,218,0,141,66,75,0
JHANG,DISTRICT,35 - 39,WIDOWED,2797,2064,733,0,2000,1444,556,0,797,620,177,0
JHANG,DISTRICT,40 - 44,DIVORCED,1649,1127,522,0,1214,822,392,0,435,305,130,0
JHANG,DISTRICT,40 - 44,MARRIED,153380,74546,78834,0,111064,54232,56832,0,42316,20314,22002,0
JHANG,DISTRICT,40 - 44,NEVER MARRIED,6114,2306,3776,32,4228,1698,2514,16,1886,608,1262,16
JHANG,DISTRICT,40 - 44,SEPERATION,587,323,264,0,466,265,201,0,121,58,63,0
JHANG,DISTRICT,40 - 44,WIDOWED,4830,3843,987,0,3377,2641,736,0,1453,1202,251,0
JHANG,DISTRICT,45 - 49,DIVORCED,1167,802,365,0,842,595,247,0,325,207,118,0
JHANG,DISTRICT,45 - 49,MARRIED,112394,53245,59149,0,81088,38909,42179,0,31306,14336,16970,0
JHANG,DISTRICT,45 - 49,NEVER MARRIED,3736,1502,2225,9,2668,1150,1513,5,1068,352,712,4
JHANG,DISTRICT,45 - 49,SEPERATION,500,273,227,0,384,218,166,0,116,55,61,0
JHANG,DISTRICT,45 - 49,WIDOWED,6137,4842,1295,0,4302,3358,944,0,1835,1484,351,0
JHANG,DISTRICT,50 - 54,DIVORCED,939,640,299,0,716,490,226,0,223,150,73,0
JHANG,DISTRICT,50 - 54,MARRIED,98262,45010,53252,0,71864,33137,38727,0,26398,11873,14525,0
JHANG,DISTRICT,50 - 54,NEVER MARRIED,2669,1214,1452,3,1947,923,1022,2,722,291,430,1
JHANG,DISTRICT,50 - 54,SEPERATION,474,263,211,0,362,203,159,0,112,60,52,0
JHANG,DISTRICT,50 - 54,WIDOWED,8885,7046,1839,0,6123,4785,1338,0,2762,2261,501,0
JHANG,DISTRICT,55 - 59,DIVORCED,744,502,242,0,555,380,175,0,189,122,67,0
JHANG,DISTRICT,55 - 59,MARRIED,78499,33024,45475,0,57813,24407,33406,0,20686,8617,12069,0
JHANG,DISTRICT,55 - 59,NEVER MARRIED,1967,849,1110,8,1499,664,830,5,468,185,280,3
JHANG,DISTRICT,55 - 59,SEPERATION,397,203,194,0,307,156,151,0,90,47,43,0
JHANG,DISTRICT,55 - 59,WIDOWED,10421,7853,2568,0,7145,5332,1813,0,3276,2521,755,0
JHANG,DISTRICT,60 - 64,DIVORCED,549,347,202,0,414,268,146,0,135,79,56,0
JHANG,DISTRICT,60 - 64,MARRIED,57061,23168,33893,0,42315,17491,24824,0,14746,5677,9069,0
JHANG,DISTRICT,60 - 64,NEVER MARRIED,1355,636,710,9,1035,483,549,3,320,153,161,6
JHANG,DISTRICT,60 - 64,SEPERATION,267,141,126,0,208,110,98,0,59,31,28,0
JHANG,DISTRICT,60 - 64,WIDOWED,11691,8602,3089,0,8218,6015,2203,0,3473,2587,886,0
JHANG,DISTRICT,65 - 69,DIVORCED,348,219,129,0,256,169,87,0,92,50,42,0
JHANG,DISTRICT,65 - 69,MARRIED,39309,15691,23618,0,29679,12018,17661,0,9630,3673,5957,0
JHANG,DISTRICT,65 - 69,NEVER MARRIED,869,416,451,2,686,313,371,2,183,103,80,0
JHANG,DISTRICT,65 - 69,SEPERATION,179,76,103,0,145,58,87,0,34,18,16,0
JHANG,DISTRICT,65 - 69,WIDOWED,12102,8699,3403,0,8560,6125,2435,0,3542,2574,968,0
JHANG,DISTRICT,70 - 74,DIVORCED,197,112,85,0,163,90,73,0,34,22,12,0
JHANG,DISTRICT,70 - 74,MARRIED,25671,8438,17233,0,20271,6754,13517,0,5400,1684,3716,0
JHANG,DISTRICT,70 - 74,NEVER MARRIED,568,216,347,5,460,176,282,2,108,40,65,3
JHANG,DISTRICT,70 - 74,SEPERATION,89,40,49,0,75,35,40,0,14,5,9,0
JHANG,DISTRICT,70 - 74,WIDOWED,11353,7589,3764,0,8429,5643,2786,0,2924,1946,978,0
JHANG,DISTRICT,75 & ABOVE,DIVORCED,152,90,62,0,128,76,52,0,24,14,10,0
JHANG,DISTRICT,75 & ABOVE,MARRIED,22593,6611,15982,0,18408,5414,12994,0,4185,1197,2988,0
JHANG,DISTRICT,75 & ABOVE,NEVER MARRIED,510,209,299,2,432,175,256,1,78,34,43,1
JHANG,DISTRICT,75 & ABOVE,SEPERATION,65,28,37,0,57,26,31,0,8,2,6,0
JHANG,DISTRICT,75 & ABOVE,WIDOWED,16837,10551,6286,0,12994,8084,4910,0,3843,2467,1376,0
JHELUM,DISTRICT,15 &  ABOVE,DIVORCED,7340,5170,2170,0,4749,3400,1349,0,2591,1770,821,0
JHELUM,DISTRICT,15 &  ABOVE,MARRIED,597017,302392,294625,0,367434,187156,180278,0,229583,115236,114347,0
JHELUM,DISTRICT,15 &  ABOVE,NEVER MARRIED,283400,116475,166828,97,170037,69852,100169,16,113363,46623,66659,81
JHELUM,DISTRICT,15 &  ABOVE,SEPERATION,1769,896,873,0,1113,564,549,0,656,332,324,0
JHELUM,DISTRICT,15 &  ABOVE,WIDOWED,51018,38680,12338,0,33335,24985,8350,0,17683,13695,3988,0
JHELUM,DISTRICT,15 - 19,DIVORCED,48,42,6,0,33,28,5,0,15,14,1,0
JHELUM,DISTRICT,15 - 19,MARRIED,5403,4069,1334,0,3459,2642,817,0,1944,1427,517,0
JHELUM,DISTRICT,15 - 19,NEVER MARRIED,120760,55878,64876,6,72864,33787,39073,4,47896,22091,25803,2
JHELUM,DISTRICT,15 - 19,SEPERATION,14,8,6,0,9,6,3,0,5,2,3,0
JHELUM,DISTRICT,15 - 19,WIDOWED,17,9,8,0,8,4,4,0,9,5,4,0
JHELUM,DISTRICT,20 - 24,DIVORCED,288,245,43,0,172,149,23,0,116,96,20,0
JHELUM,DISTRICT,20 - 24,MARRIED,31696,22994,8702,0,19995,14631,5364,0,11701,8363,3338,0
JHELUM,DISTRICT,20 - 24,NEVER MARRIED,84354,34289,50057,8,50387,20359,30027,1,33967,13930,20030,7
JHELUM,DISTRICT,20 - 24,SEPERATION,73,58,15,0,39,32,7,0,34,26,8,0
JHELUM,DISTRICT,20 - 24,WIDOWED,79,48,31,0,51,30,21,0,28,18,10,0
JHELUM,DISTRICT,25 - 29,DIVORCED,769,567,202,0,485,355,130,0,284,212,72,0
JHELUM,DISTRICT,25 - 29,MARRIED,66337,40957,25380,0,41163,25612,15551,0,25174,15345,9829,0
JHELUM,DISTRICT,25 - 29,NEVER MARRIED,43091,14316,28755,20,25967,8558,17407,2,17124,5758,11348,18
JHELUM,DISTRICT,25 - 29,SEPERATION,163,101,62,0,113,70,43,0,50,31,19,0
JHELUM,DISTRICT,25 - 29,WIDOWED,286,197,89,0,181,118,63,0,105,79,26,0
JHELUM,DISTRICT,30 - 34,DIVORCED,1132,776,356,0,691,478,213,0,441,298,143,0
JHELUM,DISTRICT,30 - 34,MARRIED,87316,47858,39458,0,53563,29425,24138,0,33753,18433,15320,0
JHELUM,DISTRICT,30 - 34,NEVER MARRIED,16636,4967,11648,21,9898,2882,7015,1,6738,2085,4633,20
JHELUM,DISTRICT,30 - 34,SEPERATION,207,95,112,0,130,64,66,0,77,31,46,0
JHELUM,DISTRICT,30 - 34,WIDOWED,659,461,198,0,390,271,119,0,269,190,79,0
JHELUM,DISTRICT,35 - 39,DIVORCED,1155,785,370,0,740,506,234,0,415,279,136,0
JHELUM,DISTRICT,35 - 39,MARRIED,87986,45049,42937,0,52739,27126,25613,0,35247,17923,17324,0
JHELUM,DISTRICT,35 - 39,NEVER MARRIED,7439,2286,5142,11,4264,1307,2954,3,3175,979,2188,8
JHELUM,DISTRICT,35 - 39,SEPERATION,218,106,112,0,131,66,65,0,87,40,47,0
JHELUM,DISTRICT,35 - 39,WIDOWED,1134,853,281,0,701,513,188,0,433,340,93,0
JHELUM,DISTRICT,40 - 44,DIVORCED,1065,741,324,0,666,466,200,0,399,275,124,0
JHELUM,DISTRICT,40 - 44,MARRIED,77654,38157,39497,0,47173,23187,23986,0,30481,14970,15511,0
JHELUM,DISTRICT,40 - 44,NEVER MARRIED,3899,1436,2454,9,2285,844,1439,2,1614,592,1015,7
JHELUM,DISTRICT,40 - 44,SEPERATION,246,108,138,0,158,68,90,0,88,40,48,0
JHELUM,DISTRICT,40 - 44,WIDOWED,2000,1650,350,0,1311,1070,241,0,689,580,109,0
JHELUM,DISTRICT,45 - 49,DIVORCED,804,563,241,0,509,373,136,0,295,190,105,0
JHELUM,DISTRICT,45 - 49,MARRIED,60915,28912,32003,0,36358,17337,19021,0,24557,11575,12982,0
JHELUM,DISTRICT,45 - 49,NEVER MARRIED,2338,933,1398,7,1341,569,771,1,997,364,627,6
JHELUM,DISTRICT,45 - 49,SEPERATION,232,121,111,0,138,74,64,0,94,47,47,0
JHELUM,DISTRICT,45 - 49,WIDOWED,2771,2320,451,0,1724,1435,289,0,1047,885,162,0
JHELUM,DISTRICT,50 - 54,DIVORCED,648,453,195,0,441,320,121,0,207,133,74,0
JHELUM,DISTRICT,50 - 54,MARRIED,51221,23737,27484,0,31031,14574,16457,0,20190,9163,11027,0
JHELUM,DISTRICT,50 - 54,NEVER MARRIED,1508,692,810,6,880,438,441,1,628,254,369,5
JHELUM,DISTRICT,50 - 54,SEPERATION,171,85,86,0,105,49,56,0,66,36,30,0
JHELUM,DISTRICT,50 - 54,WIDOWED,4387,3681,706,0,2773,2311,462,0,1614,1370,244,0
JHELUM,DISTRICT,55 - 59,DIVORCED,523,380,143,0,352,263,89,0,171,117,54,0
JHELUM,DISTRICT,55 - 59,MARRIED,42526,18955,23571,0,26680,11940,14740,0,15846,7015,8831,0
JHELUM,DISTRICT,55 - 59,NEVER MARRIED,1145,539,603,3,661,333,327,1,484,206,276,2
JHELUM,DISTRICT,55 - 59,SEPERATION,146,80,66,0,97,50,47,0,49,30,19,0
JHELUM,DISTRICT,55 - 59,WIDOWED,5673,4605,1068,0,3599,2908,691,0,2074,1697,377,0
JHELUM,DISTRICT,60 - 64,DIVORCED,417,295,122,0,294,213,81,0,123,82,41,0
