name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
BADIN,BADIN,DISTRICT,00 - 04,BROTHER/SISTER,555,276,279,,465,230,235,,90,46,44,
BADIN,BADIN,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,30,20,10,,21,12,9,,9,8,1,
BADIN,BADIN,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,11547,5586,5961,,8006,3842,4164,,3541,1744,1797,
BADIN,BADIN,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,00 - 04,NEPHEW/NEICE,2810,1343,1467,,1876,880,996,,934,463,471,
BADIN,BADIN,DISTRICT,00 - 04,NON-RELATIVE,255,106,149,,231,94,137,,24,12,12,
BADIN,BADIN,DISTRICT,00 - 04,OTHER RELATIVE,1442,666,776,,1115,529,586,,327,137,190,
BADIN,BADIN,DISTRICT,00 - 04,SON/DAUGHTER,294225,142776,151449,,238226,115645,122581,,55999,27131,28868,
BADIN,BADIN,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,05 - 09,BROTHER/SISTER,2116,948,1168,,1758,778,980,,358,170,188,
BADIN,BADIN,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,22,11,11,,15,7,8,,7,4,3,
BADIN,BADIN,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,6438,3000,3438,,4264,1967,2297,,2174,1033,1141,
BADIN,BADIN,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,05 - 09,NEPHEW/NEICE,2551,1189,1362,,1745,797,948,,806,392,414,
BADIN,BADIN,DISTRICT,05 - 09,NON-RELATIVE,313,82,231,,221,65,156,,92,17,75,
BADIN,BADIN,DISTRICT,05 - 09,OTHER RELATIVE,1138,497,641,,841,374,467,,297,123,174,
BADIN,BADIN,DISTRICT,05 - 09,SON/DAUGHTER,302107,143769,158338,,243505,115634,127871,,58602,28135,30467,
BADIN,BADIN,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,10 - 14,BROTHER/SISTER,4710,2311,2398,1,3658,1755,1902,1,1052,556,496,
BADIN,BADIN,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,39,19,20,,23,11,12,,16,8,8,
BADIN,BADIN,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,2971,1359,1612,,1942,878,1064,,1029,481,548,
BADIN,BADIN,DISTRICT,10 - 14,HEAD,508,12,496,,441,11,430,,67,1,66,
BADIN,BADIN,DISTRICT,10 - 14,NEPHEW/NEICE,1713,785,928,,1117,493,624,,596,292,304,
BADIN,BADIN,DISTRICT,10 - 14,NON-RELATIVE,299,64,235,,177,49,128,,122,15,107,
BADIN,BADIN,DISTRICT,10 - 14,OTHER RELATIVE,961,400,561,,671,280,391,,290,120,170,
BADIN,BADIN,DISTRICT,10 - 14,SON/DAUGHTER,219035,102302,116724,9,172912,80165,92738,9,46123,22137,23986,
BADIN,BADIN,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,15 - 19,BROTHER/SISTER,6581,2649,3932,,4734,1888,2846,,1847,761,1086,
BADIN,BADIN,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,512,486,26,,393,378,15,,119,108,11,
BADIN,BADIN,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,1292,566,726,,808,335,473,,484,231,253,
BADIN,BADIN,DISTRICT,15 - 19,HEAD,9387,46,9340,1,7991,42,7948,1,1396,4,1392,
BADIN,BADIN,DISTRICT,15 - 19,NEPHEW/NEICE,1158,476,682,,687,269,418,,471,207,264,
BADIN,BADIN,DISTRICT,15 - 19,NON-RELATIVE,243,59,184,,139,46,93,,104,13,91,
BADIN,BADIN,DISTRICT,15 - 19,OTHER RELATIVE,1160,678,478,4,856,539,315,2,304,139,163,2
BADIN,BADIN,DISTRICT,15 - 19,SON/DAUGHTER,140425,58364,82053,8,106140,43256,62876,8,34285,15108,19177,
BADIN,BADIN,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,3336,3191,145,,2666,2562,104,,670,629,41,
BADIN,BADIN,DISTRICT,15 - 19,SPOUSE,17630,17617,13,,14745,14735,10,,2885,2882,3,
BADIN,BADIN,DISTRICT,20 - 24,BROTHER/SISTER,5197,1755,3442,,3458,1140,2318,,1739,615,1124,
BADIN,BADIN,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,964,914,50,,702,667,35,,262,247,15,
BADIN,BADIN,DISTRICT,20 - 24,FATHER/MOTHER,2,2,,,2,2,,,,,,
BADIN,BADIN,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,423,147,276,,273,86,187,,150,61,89,
BADIN,BADIN,DISTRICT,20 - 24,HEAD,37711,198,37513,,31659,165,31494,,6052,33,6019,
BADIN,BADIN,DISTRICT,20 - 24,NEPHEW/NEICE,501,179,322,,305,111,194,,196,68,128,
BADIN,BADIN,DISTRICT,20 - 24,NON-RELATIVE,260,52,208,,92,39,53,,168,13,155,
BADIN,BADIN,DISTRICT,20 - 24,OTHER RELATIVE,1138,734,404,,860,569,291,,278,165,113,
BADIN,BADIN,DISTRICT,20 - 24,SON/DAUGHTER,55435,17653,37780,2,38600,11532,27066,2,16835,6121,10714,
BADIN,BADIN,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,4944,4735,209,,3598,3445,153,,1346,1290,56,
BADIN,BADIN,DISTRICT,20 - 24,SPOUSE,54932,54868,64,,45190,45138,52,,9742,9730,12,
BADIN,BADIN,DISTRICT,25 - 29,BROTHER/SISTER,4135,1223,2912,,2609,736,1873,,1526,487,1039,
BADIN,BADIN,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,779,726,53,,519,482,37,,260,244,16,
BADIN,BADIN,DISTRICT,25 - 29,FATHER/MOTHER,11,9,2,,10,8,2,,1,1,,
BADIN,BADIN,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,133,49,84,,80,27,53,,53,22,31,
BADIN,BADIN,DISTRICT,25 - 29,HEAD,51411,303,51106,2,41578,251,41327,,9833,52,9779,2
BADIN,BADIN,DISTRICT,25 - 29,NEPHEW/NEICE,285,90,195,,195,61,134,,90,29,61,
BADIN,BADIN,DISTRICT,25 - 29,NON-RELATIVE,264,34,227,3,98,25,73,,166,9,154,3
BADIN,BADIN,DISTRICT,25 - 29,OTHER RELATIVE,861,469,391,1,617,348,268,1,244,121,123,
BADIN,BADIN,DISTRICT,25 - 29,SON/DAUGHTER,23404,6076,17327,1,15577,3834,11742,1,7827,2242,5585,
BADIN,BADIN,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,2775,2540,235,,1773,1612,161,,1002,928,74,
BADIN,BADIN,DISTRICT,25 - 29,SPOUSE,53547,53427,120,,42321,42217,104,,11226,11210,16,
BADIN,BADIN,DISTRICT,30 - 34,BROTHER/SISTER,2995,999,1995,1,1827,604,1222,1,1168,395,773,
BADIN,BADIN,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,652,603,49,,423,388,35,,229,215,14,
BADIN,BADIN,DISTRICT,30 - 34,FATHER/MOTHER,72,67,5,,60,55,5,,12,12,,
BADIN,BADIN,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,44,15,29,,28,11,17,,16,4,12,
BADIN,BADIN,DISTRICT,30 - 34,HEAD,50554,645,49907,2,39316,495,38821,,11238,150,11086,2
BADIN,BADIN,DISTRICT,30 - 34,NEPHEW/NEICE,139,39,100,,92,32,60,,47,7,40,
BADIN,BADIN,DISTRICT,30 - 34,NON-RELATIVE,216,42,174,,89,33,56,,127,9,118,
BADIN,BADIN,DISTRICT,30 - 34,OTHER RELATIVE,627,331,295,1,438,231,207,,189,100,88,1
BADIN,BADIN,DISTRICT,30 - 34,SON/DAUGHTER,9405,2671,6734,,6110,1718,4392,,3295,953,2342,
BADIN,BADIN,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,1661,1513,148,,1046,952,94,,615,561,54,
BADIN,BADIN,DISTRICT,30 - 34,SPOUSE,54837,54686,151,,42690,42573,117,,12147,12113,34,
BADIN,BADIN,DISTRICT,35 - 39,BROTHER/SISTER,2389,793,1596,,1441,499,942,,948,294,654,
BADIN,BADIN,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,485,445,40,,306,277,29,,179,168,11,
BADIN,BADIN,DISTRICT,35 - 39,FATHER/MOTHER,260,239,21,,203,186,17,,57,53,4,
BADIN,BADIN,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,21,3,18,,12,3,9,,9,,9,
BADIN,BADIN,DISTRICT,35 - 39,HEAD,53059,986,52071,2,40857,742,40115,,12202,244,11956,2
BADIN,BADIN,DISTRICT,35 - 39,NEPHEW/NEICE,89,29,60,,54,17,37,,35,12,23,
BADIN,BADIN,DISTRICT,35 - 39,NON-RELATIVE,182,31,149,2,65,19,46,,117,12,103,2
BADIN,BADIN,DISTRICT,35 - 39,OTHER RELATIVE,594,303,290,1,431,212,218,1,163,91,72,
BADIN,BADIN,DISTRICT,35 - 39,SON/DAUGHTER,4557,1351,3206,,2966,867,2099,,1591,484,1107,
BADIN,BADIN,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,889,754,135,,504,419,85,,385,335,50,
BADIN,BADIN,DISTRICT,35 - 39,SPOUSE,50761,50603,158,,38984,38855,129,,11777,11748,29,
BADIN,BADIN,DISTRICT,40 - 44,BROTHER/SISTER,1897,695,1201,1,1195,458,737,,702,237,464,1
BADIN,BADIN,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,320,293,27,,211,196,15,,109,97,12,
BADIN,BADIN,DISTRICT,40 - 44,FATHER/MOTHER,1013,911,102,,760,680,80,,253,231,22,
BADIN,BADIN,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,12,3,9,,10,3,7,,2,,2,
BADIN,BADIN,DISTRICT,40 - 44,HEAD,53277,1442,51834,1,41419,1103,40315,1,11858,339,11519,
BADIN,BADIN,DISTRICT,40 - 44,NEPHEW/NEICE,48,13,35,,38,11,27,,10,2,8,
BADIN,BADIN,DISTRICT,40 - 44,NON-RELATIVE,132,26,102,4,53,18,35,,79,8,67,4
BADIN,BADIN,DISTRICT,40 - 44,OTHER RELATIVE,582,298,283,1,416,225,191,,166,73,92,1
BADIN,BADIN,DISTRICT,40 - 44,SON/DAUGHTER,2175,664,1511,,1443,444,999,,732,220,512,
BADIN,BADIN,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,465,393,72,,279,230,49,,186,163,23,
BADIN,BADIN,DISTRICT,40 - 44,SPOUSE,45969,45775,194,,35734,35570,164,,10235,10205,30,
BADIN,BADIN,DISTRICT,45 - 49,BROTHER/SISTER,1174,448,726,,714,271,443,,460,177,283,
BADIN,BADIN,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,177,161,16,,103,93,10,,74,68,6,
BADIN,BADIN,DISTRICT,45 - 49,FATHER/MOTHER,1683,1447,236,,1218,1036,182,,465,411,54,
BADIN,BADIN,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,17,6,11,,14,6,8,,3,,3,
BADIN,BADIN,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,6,2,4,,4,1,3,,2,1,1,
BADIN,BADIN,DISTRICT,45 - 49,HEAD,36975,1440,35532,3,28054,1071,26983,,8921,369,8549,3
BADIN,BADIN,DISTRICT,45 - 49,NEPHEW/NEICE,29,9,20,,19,8,11,,10,1,9,
BADIN,BADIN,DISTRICT,45 - 49,NON-RELATIVE,108,25,81,2,46,17,29,,62,8,52,2
BADIN,BADIN,DISTRICT,45 - 49,OTHER RELATIVE,422,218,203,1,298,162,136,,124,56,67,1
BADIN,BADIN,DISTRICT,45 - 49,SON/DAUGHTER,875,316,559,,603,219,384,,272,97,175,
BADIN,BADIN,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,180,144,36,,110,89,21,,70,55,15,
BADIN,BADIN,DISTRICT,45 - 49,SPOUSE,30568,30423,145,,23474,23361,113,,7094,7062,32,
BADIN,BADIN,DISTRICT,50 - 54,BROTHER/SISTER,835,356,479,,551,249,302,,284,107,177,
BADIN,BADIN,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,150,132,18,,86,79,7,,64,53,11,
BADIN,BADIN,DISTRICT,50 - 54,FATHER/MOTHER,2913,2452,461,,2154,1784,370,,759,668,91,
BADIN,BADIN,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,33,17,16,,29,14,15,,4,3,1,
BADIN,BADIN,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,1,,1,,1,,1,,,,,
BADIN,BADIN,DISTRICT,50 - 54,HEAD,33340,1796,31541,3,25461,1364,24097,,7879,432,7444,3
BADIN,BADIN,DISTRICT,50 - 54,NEPHEW/NEICE,24,9,15,,18,7,11,,6,2,4,
BADIN,BADIN,DISTRICT,50 - 54,NON-RELATIVE,76,12,63,1,31,5,26,,45,7,37,1
BADIN,BADIN,DISTRICT,50 - 54,OTHER RELATIVE,445,268,176,1,330,203,126,1,115,65,50,
BADIN,BADIN,DISTRICT,50 - 54,SON/DAUGHTER,323,119,204,,221,85,136,,102,34,68,
BADIN,BADIN,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,76,54,22,,55,40,15,,21,14,7,
BADIN,BADIN,DISTRICT,50 - 54,SPOUSE,24667,24568,99,,19045,18967,78,,5622,5601,21,
BADIN,BADIN,DISTRICT,55 - 59,BROTHER/SISTER,551,231,320,,333,144,189,,218,87,131,
BADIN,BADIN,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,82,71,11,,54,45,9,,28,26,2,
BADIN,BADIN,DISTRICT,55 - 59,FATHER/MOTHER,3229,2684,545,,2279,1864,415,,950,820,130,
BADIN,BADIN,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,34,24,10,,25,17,8,,9,7,2,
BADIN,BADIN,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,55 - 59,HEAD,24316,1453,22859,4,18278,1096,17181,1,6038,357,5678,3
BADIN,BADIN,DISTRICT,55 - 59,NEPHEW/NEICE,14,6,8,,10,5,5,,4,1,3,
BADIN,BADIN,DISTRICT,55 - 59,NON-RELATIVE,47,8,39,,23,6,17,,24,2,22,
BADIN,BADIN,DISTRICT,55 - 59,OTHER RELATIVE,335,189,146,,235,131,104,,100,58,42,
BADIN,BADIN,DISTRICT,55 - 59,SON/DAUGHTER,117,57,60,,82,40,42,,35,17,18,
BADIN,BADIN,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,32,21,11,,21,15,6,,11,6,5,
BADIN,BADIN,DISTRICT,55 - 59,SPOUSE,14432,14353,79,,11070,11008,62,,3362,3345,17,
BADIN,BADIN,DISTRICT,60 - 64,BROTHER/SISTER,379,192,185,2,248,135,113,,131,57,72,2
BADIN,BADIN,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,52,45,7,,34,27,7,,18,18,,
BADIN,BADIN,DISTRICT,60 - 64,FATHER/MOTHER,3863,3260,603,,2810,2360,450,,1053,900,153,
BADIN,BADIN,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,93,72,21,,79,61,18,,14,11,3,
BADIN,BADIN,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,60 - 64,HEAD,16578,1618,14959,1,12628,1274,11354,,3950,344,3605,1
BADIN,BADIN,DISTRICT,60 - 64,NEPHEW/NEICE,7,5,2,,6,4,2,,1,1,,
BADIN,BADIN,DISTRICT,60 - 64,NON-RELATIVE,42,11,30,1,20,7,12,1,22,4,18,
BADIN,BADIN,DISTRICT,60 - 64,OTHER RELATIVE,351,220,131,,248,156,92,,103,64,39,
BADIN,BADIN,DISTRICT,60 - 64,SON/DAUGHTER,49,27,22,,30,14,16,,19,13,6,
BADIN,BADIN,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,14,10,4,,10,7,3,,4,3,1,
BADIN,BADIN,DISTRICT,60 - 64,SPOUSE,9656,9591,65,,7489,7439,50,,2167,2152,15,
BADIN,BADIN,DISTRICT,65 - 69,BROTHER/SISTER,238,107,131,,147,66,81,,91,41,50,
BADIN,BADIN,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,41,37,4,,25,22,3,,16,15,1,
BADIN,BADIN,DISTRICT,65 - 69,FATHER/MOTHER,4053,3376,677,,2920,2403,517,,1133,973,160,
BADIN,BADIN,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,130,109,21,,111,93,18,,19,16,3,
BADIN,BADIN,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,65 - 69,HEAD,12852,1574,11278,,9856,1238,8618,,2996,336,2660,
BADIN,BADIN,DISTRICT,65 - 69,NEPHEW/NEICE,9,6,3,,4,2,2,,5,4,1,
BADIN,BADIN,DISTRICT,65 - 69,NON-RELATIVE,25,7,17,1,14,3,11,,11,4,6,1
BADIN,BADIN,DISTRICT,65 - 69,OTHER RELATIVE,333,197,135,1,231,136,94,1,102,61,41,
BADIN,BADIN,DISTRICT,65 - 69,SON/DAUGHTER,22,10,12,,16,8,8,,6,2,4,
BADIN,BADIN,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,14,12,2,,9,7,2,,5,5,,
BADIN,BADIN,DISTRICT,65 - 69,SPOUSE,6272,6218,54,,4945,4903,42,,1327,1315,12,
BADIN,BADIN,DISTRICT,70 - 74,BROTHER/SISTER,154,83,71,,114,57,57,,40,26,14,
BADIN,BADIN,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,22,20,2,,14,13,1,,8,7,1,
BADIN,BADIN,DISTRICT,70 - 74,FATHER/MOTHER,4302,3521,781,,3112,2527,585,,1190,994,196,
BADIN,BADIN,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,249,202,47,,203,161,42,,46,41,5,
BADIN,BADIN,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,70 - 74,HEAD,9876,1614,8259,3,7799,1348,6450,1,2077,266,1809,2
BADIN,BADIN,DISTRICT,70 - 74,NEPHEW/NEICE,6,4,2,,5,3,2,,1,1,,
BADIN,BADIN,DISTRICT,70 - 74,NON-RELATIVE,20,6,14,,15,5,10,,5,1,4,
BADIN,BADIN,DISTRICT,70 - 74,OTHER RELATIVE,333,218,115,,248,161,87,,85,57,28,
BADIN,BADIN,DISTRICT,70 - 74,SON/DAUGHTER,1,1,,,1,1,,,,,,
BADIN,BADIN,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,7,6,1,,5,5,,,2,1,1,
BADIN,BADIN,DISTRICT,70 - 74,SPOUSE,3720,3684,36,,3022,2992,30,,698,692,6,
BADIN,BADIN,DISTRICT,75 & ABOVE,BROTHER/SISTER,119,66,53,,92,56,36,,27,10,17,
BADIN,BADIN,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,19,15,4,,14,10,4,,5,5,,
BADIN,BADIN,DISTRICT,75 & ABOVE,FATHER/MOTHER,5242,4099,1143,,3982,3104,878,,1260,995,265,
BADIN,BADIN,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,575,460,115,,454,358,96,,121,102,19,
BADIN,BADIN,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,75 & ABOVE,HEAD,8220,1523,6697,,6737,1289,5448,,1483,234,1249,
BADIN,BADIN,DISTRICT,75 & ABOVE,NEPHEW/NEICE,5,4,1,,4,3,1,,1,1,,
BADIN,BADIN,DISTRICT,75 & ABOVE,NON-RELATIVE,16,8,7,1,14,7,6,1,2,1,1,
BADIN,BADIN,DISTRICT,75 & ABOVE,OTHER RELATIVE,350,243,106,1,258,177,80,1,92,66,26,
BADIN,BADIN,DISTRICT,75 & ABOVE,SON/DAUGHTER,1,,1,,1,,1,,,,,
BADIN,BADIN,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,10,8,2,,9,7,2,,1,1,,
BADIN,BADIN,DISTRICT,75 & ABOVE,SPOUSE,1812,1782,30,,1530,1505,25,,282,277,5,
BADIN,BADIN,DISTRICT,ALL AGES,BROTHER/SISTER,34025,13132,20888,5,23344,9066,14276,2,10681,4066,6612,3
BADIN,BADIN,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,4346,3998,348,,2943,2707,236,,1403,1291,112,
BADIN,BADIN,DISTRICT,ALL AGES,FATHER/MOTHER,26643,22067,4576,,19510,16009,3501,,7133,6058,1075,
BADIN,BADIN,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,1131,890,241,,915,710,205,,216,180,36,
BADIN,BADIN,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,22888,10730,12158,,15428,7153,8275,,7460,3577,3883,
BADIN,BADIN,DISTRICT,ALL AGES,HEAD,398064,14650,383392,22,312074,11489,300581,4,85990,3161,82811,18
BADIN,BADIN,DISTRICT,ALL AGES,NEPHEW/NEICE,9388,4186,5202,,6175,2703,3472,,3213,1483,1730,
BADIN,BADIN,DISTRICT,ALL AGES,NON-RELATIVE,2498,573,1910,15,1328,438,888,2,1170,135,1022,13
BADIN,BADIN,DISTRICT,ALL AGES,OTHER RELATIVE,11072,5929,5131,12,8093,4433,3653,7,2979,1496,1478,5
BADIN,BADIN,DISTRICT,ALL AGES,SON/DAUGHTER,1052156,476156,575980,20,826433,373462,452951,20,225723,102694,123029,
BADIN,BADIN,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,14403,13381,1022,,10085,9390,695,,4318,3991,327,
BADIN,BADIN,DISTRICT,ALL AGES,SPOUSE,368803,367595,1208,,290239,289263,976,,78564,78332,232,
DADU,DADU,DISTRICT,00 - 04,BROTHER/SISTER,586,312,274,,437,226,211,,149,86,63,
DADU,DADU,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,22,14,8,,20,12,8,,2,2,,
DADU,DADU,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
DADU,DADU,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
DADU,DADU,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,10626,5207,5419,,7032,3440,3592,,3594,1767,1827,
DADU,DADU,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
DADU,DADU,DISTRICT,00 - 04,NEPHEW/NEICE,3632,1789,1843,,2456,1205,1251,,1176,584,592,
DADU,DADU,DISTRICT,00 - 04,NON-RELATIVE,248,123,125,,240,120,120,,8,3,5,
DADU,DADU,DISTRICT,00 - 04,OTHER RELATIVE,1557,761,796,,1233,616,617,,324,145,179,
DADU,DADU,DISTRICT,00 - 04,SON/DAUGHTER,257248,127993,129255,,199098,99228,99870,,58150,28765,29385,
DADU,DADU,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
DADU,DADU,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
DADU,DADU,DISTRICT,05 - 09,BROTHER/SISTER,1828,925,903,,1344,669,675,,484,256,228,
DADU,DADU,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,29,15,14,,21,12,9,,8,3,5,
DADU,DADU,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
DADU,DADU,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
DADU,DADU,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,6977,3418,3559,,4673,2334,2339,,2304,1084,1220,
DADU,DADU,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
DADU,DADU,DISTRICT,05 - 09,NEPHEW/NEICE,3271,1626,1645,,2224,1117,1107,,1047,509,538,
DADU,DADU,DISTRICT,05 - 09,NON-RELATIVE,323,108,215,,254,99,155,,69,9,60,
DADU,DADU,DISTRICT,05 - 09,OTHER RELATIVE,1704,768,936,,1399,632,767,,305,136,169,
DADU,DADU,DISTRICT,05 - 09,SON/DAUGHTER,255209,126657,128552,,197405,97884,99521,,57804,28773,29031,
DADU,DADU,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
DADU,DADU,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
DADU,DADU,DISTRICT,10 - 14,BROTHER/SISTER,4252,2265,1987,,3019,1630,1389,,1233,635,598,
DADU,DADU,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,36,17,19,,27,14,13,,9,3,6,
DADU,DADU,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
DADU,DADU,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
DADU,DADU,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,3463,1690,1772,1,2318,1117,1201,,1145,573,571,1
DADU,DADU,DISTRICT,10 - 14,HEAD,353,12,341,,286,7,279,,67,5,62,
DADU,DADU,DISTRICT,10 - 14,NEPHEW/NEICE,2220,1100,1119,1,1478,731,746,1,742,369,373,
DADU,DADU,DISTRICT,10 - 14,NON-RELATIVE,513,108,405,,366,93,273,,147,15,132,
DADU,DADU,DISTRICT,10 - 14,OTHER RELATIVE,1321,591,730,,1044,449,595,,277,142,135,
DADU,DADU,DISTRICT,10 - 14,SON/DAUGHTER,203311,100577,102730,4,155237,76387,78846,4,48074,24190,23884,
DADU,DADU,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
DADU,DADU,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
DADU,DADU,DISTRICT,15 - 19,BROTHER/SISTER,6900,3253,3647,,4420,2057,2363,,2480,1196,1284,
DADU,DADU,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,334,311,23,,231,217,14,,103,94,9,
