name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
JAFFARABAD,JAFFARABAD,DISTRICT,65 - 69,OTHERS,7,6,1,6,6,,1,,1,,,
JAFFARABAD,JAFFARABAD,DISTRICT,65 - 69,PAKISTANI,5264,3775,1489,2607,1859,748,2657,1916,741,,,
JAFFARABAD,JAFFARABAD,DISTRICT,70 - 74,AFGHANI,2,1,1,1,,1,1,1,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,70 - 74,OTHERS,3,3,,2,2,,1,1,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,70 - 74,PAKISTANI,3896,2901,995,2019,1471,548,1877,1430,447,,,
JAFFARABAD,JAFFARABAD,DISTRICT,75 & ABOVE,AFGHANI,1,1,,1,1,,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,75 & ABOVE,OTHERS,4,2,2,4,2,2,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,75 & ABOVE,PAKISTANI,3345,2488,857,1697,1235,462,1647,1253,394,1,,1
JAFFARABAD,JAFFARABAD,DISTRICT,ALL AGES,AFGHANI,147,80,67,71,37,34,76,43,33,,,
JAFFARABAD,JAFFARABAD,DISTRICT,ALL AGES,BENGALI,9,7,2,3,3,,6,4,2,,,
JAFFARABAD,JAFFARABAD,DISTRICT,ALL AGES,CHINESE,2,2,,1,1,,1,1,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,ALL AGES,OTHERS,600,442,158,337,252,85,263,190,73,,,
JAFFARABAD,JAFFARABAD,DISTRICT,ALL AGES,PAKISTANI,593800,430634,163166,292765,212450,80315,301024,218181,82843,11,3,8
JHAL MAGSI,JHAL MAGSI,DISTRICT,00 - 04,AFGHANI,16,15,1,6,6,,10,9,1,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,00 - 04,CHINESE,1,1,,,,,1,1,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,00 - 04,OTHERS,29,23,6,9,5,4,20,18,2,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,00 - 04,PAKISTANI,35996,32162,3834,17781,15790,1991,18215,16372,1843,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,05 - 09,AFGHANI,8,8,,4,4,,4,4,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,05 - 09,OTHERS,23,17,6,9,6,3,14,11,3,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,05 - 09,PAKISTANI,37603,33905,3698,18497,16565,1932,19106,17340,1766,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,10 - 14,AFGHANI,10,10,,5,5,,5,5,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,10 - 14,OTHERS,20,16,4,9,8,1,11,8,3,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,10 - 14,PAKISTANI,28793,25922,2871,14026,12467,1559,14767,13455,1312,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,15 - 19,AFGHANI,4,4,,2,2,,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,15 - 19,BENGALI,1,1,,1,1,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,15 - 19,OTHERS,24,16,8,15,8,7,9,8,1,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,15 - 19,PAKISTANI,21926,19171,2755,10437,8890,1547,11484,10276,1208,5,5,
JHAL MAGSI,JHAL MAGSI,DISTRICT,20 - 24,AFGHANI,7,7,,5,5,,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,20 - 24,OTHERS,20,17,3,12,9,3,8,8,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,20 - 24,PAKISTANI,16511,14142,2369,8218,6925,1293,8288,7212,1076,5,5,
JHAL MAGSI,JHAL MAGSI,DISTRICT,25 - 29,AFGHANI,16,16,,8,8,,8,8,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,25 - 29,OTHERS,32,27,5,15,14,1,17,13,4,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,25 - 29,PAKISTANI,12322,10360,1962,6184,5131,1053,6138,5229,909,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,30 - 34,AFGHANI,8,7,1,4,4,,4,3,1,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,30 - 34,OTHERS,9,8,1,6,5,1,3,3,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,30 - 34,PAKISTANI,9755,8327,1428,4991,4310,681,4764,4017,747,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,35 - 39,AFGHANI,5,4,1,2,2,,3,2,1,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,35 - 39,BENGALI,1,1,,1,1,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,35 - 39,OTHERS,23,17,6,15,12,3,8,5,3,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,35 - 39,PAKISTANI,9584,8360,1224,4928,4310,618,4655,4049,606,1,1,
JHAL MAGSI,JHAL MAGSI,DISTRICT,40 - 44,AFGHANI,3,3,,2,2,,1,1,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,40 - 44,BENGALI,1,1,,1,1,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,40 - 44,OTHERS,12,12,,4,4,,8,8,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,40 - 44,PAKISTANI,8473,7457,1016,4313,3792,521,4158,3665,493,2,,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,45 - 49,AFGHANI,2,2,,2,2,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,45 - 49,OTHERS,8,6,2,4,3,1,4,3,1,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,45 - 49,PAKISTANI,6604,5792,812,3175,2764,411,3429,3028,401,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,50 - 54,AFGHANI,5,5,,3,3,,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,50 - 54,OTHERS,11,7,4,7,5,2,4,2,2,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,50 - 54,PAKISTANI,5184,4471,713,2511,2168,343,2673,2303,370,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,55 - 59,AFGHANI,3,3,,1,1,,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,55 - 59,OTHERS,6,6,,4,4,,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,55 - 59,PAKISTANI,3485,2945,540,1597,1371,226,1888,1574,314,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,60 - 64,AFGHANI,2,2,,,,,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,60 - 64,OTHERS,5,4,1,3,2,1,2,2,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,60 - 64,PAKISTANI,2762,2435,327,1236,1089,147,1526,1346,180,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,65 - 69,AFGHANI,1,1,,,,,1,1,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,65 - 69,OTHERS,4,2,2,,,,4,2,2,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,65 - 69,PAKISTANI,1717,1501,216,804,696,108,913,805,108,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,70 - 74,AFGHANI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,70 - 74,OTHERS,3,1,2,,,,3,1,2,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,70 - 74,PAKISTANI,1231,1064,167,554,474,80,677,590,87,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,75 & ABOVE,AFGHANI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,75 & ABOVE,OTHERS,2,1,1,2,1,1,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,75 & ABOVE,PAKISTANI,1097,953,144,520,440,80,577,513,64,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,ALL AGES,AFGHANI,90,87,3,44,44,,46,43,3,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,ALL AGES,BENGALI,3,3,,3,3,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,ALL AGES,CHINESE,1,1,,,,,1,1,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,ALL AGES,OTHERS,231,180,51,114,86,28,117,94,23,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,ALL AGES,PAKISTANI,203043,178967,24076,99772,87182,12590,103258,91774,11484,13,11,2
KACHHI,KACHHI,DISTRICT,00 - 04,AFGHANI,91,43,48,33,14,19,58,29,29,,,
KACHHI,KACHHI,DISTRICT,00 - 04,BENGALI,2,2,,2,2,,,,,,,
KACHHI,KACHHI,DISTRICT,00 - 04,CHINESE,2,2,,1,1,,1,1,,,,
KACHHI,KACHHI,DISTRICT,00 - 04,OTHERS,294,282,12,135,131,4,159,151,8,,,
KACHHI,KACHHI,DISTRICT,00 - 04,PAKISTANI,83458,68055,15403,39130,31469,7661,44328,36586,7742,,,
KACHHI,KACHHI,DISTRICT,05 - 09,AFGHANI,95,46,49,40,16,24,55,30,25,,,
KACHHI,KACHHI,DISTRICT,05 - 09,BENGALI,1,1,,,,,1,1,,,,
KACHHI,KACHHI,DISTRICT,05 - 09,CHINESE,1,1,,,,,1,1,,,,
KACHHI,KACHHI,DISTRICT,05 - 09,OTHERS,290,284,6,133,129,4,157,155,2,,,
KACHHI,KACHHI,DISTRICT,05 - 09,PAKISTANI,81182,67344,13838,37779,30962,6817,43403,36382,7021,,,
KACHHI,KACHHI,DISTRICT,10 - 14,AFGHANI,93,47,46,48,24,24,45,23,22,,,
KACHHI,KACHHI,DISTRICT,10 - 14,BENGALI,1,1,,,,,1,1,,,,
KACHHI,KACHHI,DISTRICT,10 - 14,CHINESE,2,2,,1,1,,1,1,,,,
KACHHI,KACHHI,DISTRICT,10 - 14,OTHERS,196,186,10,93,87,6,103,99,4,,,
KACHHI,KACHHI,DISTRICT,10 - 14,PAKISTANI,74358,61026,13332,33714,27279,6435,40636,33740,6896,8,7,1
KACHHI,KACHHI,DISTRICT,15 - 19,AFGHANI,63,41,22,22,10,12,41,31,10,,,
KACHHI,KACHHI,DISTRICT,15 - 19,BENGALI,1,1,,,,,1,1,,,,
KACHHI,KACHHI,DISTRICT,15 - 19,CHINESE,3,2,1,2,1,1,1,1,,,,
KACHHI,KACHHI,DISTRICT,15 - 19,OTHERS,323,317,6,158,156,2,165,161,4,,,
KACHHI,KACHHI,DISTRICT,15 - 19,PAKISTANI,54643,44483,10160,24434,19636,4798,30194,24836,5358,15,11,4
KACHHI,KACHHI,DISTRICT,20 - 24,AFGHANI,82,73,9,14,13,1,68,60,8,,,
KACHHI,KACHHI,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,20 - 24,OTHERS,264,258,6,129,125,4,135,133,2,,,
KACHHI,KACHHI,DISTRICT,20 - 24,PAKISTANI,26569,21091,5478,12919,10284,2635,13646,10803,2843,4,4,
KACHHI,KACHHI,DISTRICT,25 - 29,AFGHANI,201,191,10,14,10,4,187,181,6,,,
KACHHI,KACHHI,DISTRICT,25 - 29,BENGALI,1,1,,1,1,,,,,,,
KACHHI,KACHHI,DISTRICT,25 - 29,CHINESE,2,2,,,,,2,2,,,,
KACHHI,KACHHI,DISTRICT,25 - 29,OTHERS,158,151,7,70,66,4,88,85,3,,,
KACHHI,KACHHI,DISTRICT,25 - 29,PAKISTANI,21661,17301,4360,10955,8796,2159,10705,8505,2200,1,,1
KACHHI,KACHHI,DISTRICT,30 - 34,AFGHANI,242,235,7,18,12,6,224,223,1,,,
KACHHI,KACHHI,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,30 - 34,OTHERS,94,92,2,42,41,1,52,51,1,,,
KACHHI,KACHHI,DISTRICT,30 - 34,PAKISTANI,19502,15839,3663,10367,8482,1885,9134,7357,1777,1,,1
KACHHI,KACHHI,DISTRICT,35 - 39,AFGHANI,278,273,5,20,18,2,258,255,3,,,
KACHHI,KACHHI,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,35 - 39,OTHERS,77,76,1,43,42,1,34,34,,,,
KACHHI,KACHHI,DISTRICT,35 - 39,PAKISTANI,18753,15390,3363,9736,8024,1712,9017,7366,1651,,,
KACHHI,KACHHI,DISTRICT,40 - 44,AFGHANI,112,107,5,10,7,3,102,100,2,,,
KACHHI,KACHHI,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,40 - 44,OTHERS,66,64,2,31,29,2,35,35,,,,
KACHHI,KACHHI,DISTRICT,40 - 44,PAKISTANI,16963,13865,3098,8738,7258,1480,8225,6607,1618,,,
KACHHI,KACHHI,DISTRICT,45 - 49,AFGHANI,89,85,4,4,3,1,85,82,3,,,
KACHHI,KACHHI,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,45 - 49,OTHERS,86,83,3,46,44,2,40,39,1,,,
KACHHI,KACHHI,DISTRICT,45 - 49,PAKISTANI,12028,9800,2228,6033,5000,1033,5993,4798,1195,2,2,
KACHHI,KACHHI,DISTRICT,50 - 54,AFGHANI,25,22,3,4,4,,21,18,3,,,
KACHHI,KACHHI,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,50 - 54,OTHERS,71,66,5,28,26,2,43,40,3,,,
KACHHI,KACHHI,DISTRICT,50 - 54,PAKISTANI,9905,8156,1749,4825,3999,826,5080,4157,923,,,
KACHHI,KACHHI,DISTRICT,55 - 59,AFGHANI,10,9,1,1,1,,9,8,1,,,
KACHHI,KACHHI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,55 - 59,OTHERS,35,35,,16,16,,19,19,,,,
KACHHI,KACHHI,DISTRICT,55 - 59,PAKISTANI,6805,5549,1256,3098,2557,541,3707,2992,715,,,
KACHHI,KACHHI,DISTRICT,60 - 64,AFGHANI,10,9,1,4,4,,6,5,1,,,
KACHHI,KACHHI,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,60 - 64,OTHERS,33,33,,12,12,,21,21,,,,
KACHHI,KACHHI,DISTRICT,60 - 64,PAKISTANI,5195,4306,889,2337,1946,391,2857,2359,498,1,1,
KACHHI,KACHHI,DISTRICT,65 - 69,AFGHANI,3,3,,1,1,,2,2,,,,
KACHHI,KACHHI,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,65 - 69,OTHERS,15,15,,5,5,,10,10,,,,
KACHHI,KACHHI,DISTRICT,65 - 69,PAKISTANI,3425,2839,586,1573,1279,294,1852,1560,292,,,
KACHHI,KACHHI,DISTRICT,70 - 74,AFGHANI,1,1,,,,,1,1,,,,
KACHHI,KACHHI,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,70 - 74,OTHERS,12,12,,1,1,,11,11,,,,
KACHHI,KACHHI,DISTRICT,70 - 74,PAKISTANI,2414,1986,428,1129,921,208,1285,1065,220,,,
KACHHI,KACHHI,DISTRICT,75 & ABOVE,AFGHANI,4,4,,1,1,,3,3,,,,
KACHHI,KACHHI,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,75 & ABOVE,CHINESE,1,1,,1,1,,,,,,,
KACHHI,KACHHI,DISTRICT,75 & ABOVE,OTHERS,10,10,,1,1,,9,9,,,,
KACHHI,KACHHI,DISTRICT,75 & ABOVE,PAKISTANI,2373,2023,350,1104,911,193,1267,1110,157,2,2,
KACHHI,KACHHI,DISTRICT,ALL AGES,AFGHANI,1399,1189,210,234,138,96,1165,1051,114,,,
KACHHI,KACHHI,DISTRICT,ALL AGES,BENGALI,6,6,,3,3,,3,3,,,,
KACHHI,KACHHI,DISTRICT,ALL AGES,CHINESE,11,10,1,5,4,1,6,6,,,,
KACHHI,KACHHI,DISTRICT,ALL AGES,OTHERS,2024,1964,60,943,911,32,1081,1053,28,,,
KACHHI,KACHHI,DISTRICT,ALL AGES,PAKISTANI,439234,359053,80181,207871,168803,39068,231329,190223,41106,34,27,7
KALAT,KALAT,DISTRICT,00 - 04,AFGHANI,302,290,12,160,152,8,142,138,4,,,
KALAT,KALAT,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,00 - 04,OTHERS,52,50,2,20,20,,32,30,2,,,
KALAT,KALAT,DISTRICT,00 - 04,PAKISTANI,51964,43811,8153,25612,21647,3965,26352,22164,4188,,,
KALAT,KALAT,DISTRICT,05 - 09,AFGHANI,265,247,18,137,128,9,128,119,9,,,
KALAT,KALAT,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,05 - 09,OTHERS,42,37,5,21,19,2,21,18,3,,,
KALAT,KALAT,DISTRICT,05 - 09,PAKISTANI,48018,40265,7753,23479,19984,3495,24539,20281,4258,,,
KALAT,KALAT,DISTRICT,10 - 14,AFGHANI,218,208,10,107,105,2,110,102,8,1,1,
KALAT,KALAT,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,10 - 14,OTHERS,63,58,5,29,26,3,34,32,2,,,
KALAT,KALAT,DISTRICT,10 - 14,PAKISTANI,40513,33945,6568,19663,16622,3041,20848,17321,3527,2,2,
KALAT,KALAT,DISTRICT,15 - 19,AFGHANI,185,176,9,92,89,3,93,87,6,,,
KALAT,KALAT,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,15 - 19,CHINESE,1,1,,1,1,,,,,,,
KALAT,KALAT,DISTRICT,15 - 19,OTHERS,56,52,4,20,19,1,36,33,3,,,
KALAT,KALAT,DISTRICT,15 - 19,PAKISTANI,28796,24146,4650,13809,11530,2279,14986,12615,2371,1,1,
KALAT,KALAT,DISTRICT,20 - 24,AFGHANI,140,134,6,67,64,3,73,70,3,,,
KALAT,KALAT,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,20 - 24,OTHERS,35,29,6,17,15,2,18,14,4,,,
KALAT,KALAT,DISTRICT,20 - 24,PAKISTANI,19779,16354,3425,9806,8040,1766,9972,8313,1659,1,1,
KALAT,KALAT,DISTRICT,25 - 29,AFGHANI,103,100,3,47,46,1,56,54,2,,,
KALAT,KALAT,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,25 - 29,OTHERS,43,38,5,24,22,2,19,16,3,,,
KALAT,KALAT,DISTRICT,25 - 29,PAKISTANI,16265,13527,2738,8124,6678,1446,8141,6849,1292,,,
KALAT,KALAT,DISTRICT,30 - 34,AFGHANI,72,70,2,41,40,1,31,30,1,,,
KALAT,KALAT,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,30 - 34,OTHERS,29,25,4,16,13,3,13,12,1,,,
KALAT,KALAT,DISTRICT,30 - 34,PAKISTANI,13061,10726,2335,6793,5572,1221,6268,5154,1114,,,
KALAT,KALAT,DISTRICT,35 - 39,AFGHANI,68,64,4,32,31,1,36,33,3,,,
KALAT,KALAT,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,35 - 39,OTHERS,23,22,1,11,10,1,12,12,,,,
KALAT,KALAT,DISTRICT,35 - 39,PAKISTANI,12153,10201,1952,6126,5152,974,6027,5049,978,,,
KALAT,KALAT,DISTRICT,40 - 44,AFGHANI,43,39,4,20,16,4,23,23,,,,
KALAT,KALAT,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,40 - 44,OTHERS,21,17,4,10,9,1,11,8,3,,,
KALAT,KALAT,DISTRICT,40 - 44,PAKISTANI,10658,8763,1895,5313,4353,960,5345,4410,935,,,
KALAT,KALAT,DISTRICT,45 - 49,AFGHANI,42,39,3,17,17,,25,22,3,,,
KALAT,KALAT,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,45 - 49,OTHERS,17,16,1,9,8,1,8,8,,,,
KALAT,KALAT,DISTRICT,45 - 49,PAKISTANI,7462,6231,1231,3508,2950,558,3954,3281,673,,,
KALAT,KALAT,DISTRICT,50 - 54,AFGHANI,24,23,1,13,13,,11,10,1,,,
KALAT,KALAT,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,50 - 54,CHINESE,1,1,,,,,1,1,,,,
KALAT,KALAT,DISTRICT,50 - 54,OTHERS,12,11,1,8,7,1,4,4,,,,
KALAT,KALAT,DISTRICT,50 - 54,PAKISTANI,6644,5533,1111,3301,2767,534,3343,2766,577,,,
KALAT,KALAT,DISTRICT,55 - 59,AFGHANI,23,21,2,15,13,2,8,8,,,,
KALAT,KALAT,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,55 - 59,OTHERS,15,13,2,11,9,2,4,4,,,,
KALAT,KALAT,DISTRICT,55 - 59,PAKISTANI,4878,4002,876,2288,1886,402,2589,2116,473,1,,1
KALAT,KALAT,DISTRICT,60 - 64,AFGHANI,20,20,,6,6,,14,14,,,,
KALAT,KALAT,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,60 - 64,OTHERS,4,4,,4,4,,,,,,,
KALAT,KALAT,DISTRICT,60 - 64,PAKISTANI,3748,3093,655,1681,1378,303,2067,1715,352,,,
KALAT,KALAT,DISTRICT,65 - 69,AFGHANI,12,12,,6,6,,6,6,,,,
KALAT,KALAT,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,65 - 69,OTHERS,1,1,,,,,1,1,,,,
KALAT,KALAT,DISTRICT,65 - 69,PAKISTANI,2350,1912,438,1089,874,215,1260,1037,223,1,1,
KALAT,KALAT,DISTRICT,70 - 74,AFGHANI,9,9,,2,2,,7,7,,,,
KALAT,KALAT,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,70 - 74,OTHERS,1,1,,,,,1,1,,,,
