name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
NASIRABAD,NASIRABAD,DISTRICT,65 &  ABOVE,11128,5961,5166,1,9184,4965,4218,1,1944,996,948,
NUSHKI,NUSHKI,DISTRICT,ALL AGES,207200,107967,99228,5,159096,82721,76371,4,48104,25246,22857,1
NUSHKI,NUSHKI,DISTRICT,UNDER 1,5133,2675,2458,,3985,2079,1906,,1148,596,552,
NUSHKI,NUSHKI,DISTRICT,UNDER 5,40263,21450,18813,,31971,17049,14922,,8292,4401,3891,
NUSHKI,NUSHKI,DISTRICT,UNDER 10,73251,38777,34474,,57657,30523,27134,,15594,8254,7340,
NUSHKI,NUSHKI,DISTRICT,UNDER 15,100109,52933,47176,,78334,41400,36934,,21775,11533,10242,
NUSHKI,NUSHKI,DISTRICT,05 - 24,98504,51407,47095,2,75222,39104,36116,2,23282,12303,10979,
NUSHKI,NUSHKI,DISTRICT,15 - 49,90384,46098,44281,5,68149,34507,33638,4,22235,11591,10643,1
NUSHKI,NUSHKI,DISTRICT,15 - 64,102445,52480,49960,5,77242,39374,37864,4,25203,13106,12096,1
NUSHKI,NUSHKI,DISTRICT,18 - 60,86655,44157,42494,4,65426,33152,32271,3,21229,11005,10223,1
NUSHKI,NUSHKI,DISTRICT,18 &  ABOVE,93510,47947,45559,4,70632,36053,34576,3,22878,11894,10983,1
NUSHKI,NUSHKI,DISTRICT,60 &  ABOVE,7562,4153,3409,,5748,3180,2568,,1814,973,841,
NUSHKI,NUSHKI,DISTRICT,65 &  ABOVE,4646,2554,2092,,3520,1947,1573,,1126,607,519,
PANJGUR,PANJGUR,DISTRICT,ALL AGES,509781,269372,240314,95,352088,184562,167494,32,157693,84810,72820,63
PANJGUR,PANJGUR,DISTRICT,UNDER 1,10954,5405,5549,,8625,4206,4419,,2329,1199,1130,
PANJGUR,PANJGUR,DISTRICT,UNDER 5,95114,48997,46117,,70830,36169,34661,,24284,12828,11456,
PANJGUR,PANJGUR,DISTRICT,UNDER 10,155552,80249,75303,,113715,58379,55336,,41837,21870,19967,
PANJGUR,PANJGUR,DISTRICT,UNDER 15,210523,109068,101452,3,151078,77944,73132,2,59445,31124,28320,1
PANJGUR,PANJGUR,DISTRICT,05 - 24,245074,127159,117841,74,168811,87184,81608,19,76263,39975,36233,55
PANJGUR,PANJGUR,DISTRICT,15 - 49,263312,138672,124552,88,177698,92611,85059,28,85614,46061,39493,60
PANJGUR,PANJGUR,DISTRICT,15 - 64,287718,153219,134408,91,193875,102137,91708,30,93843,51082,42700,61
PANJGUR,PANJGUR,DISTRICT,18 - 60,233792,124581,109135,76,157458,82730,74702,26,76334,41851,34433,50
PANJGUR,PANJGUR,DISTRICT,18 &  ABOVE,249802,134502,115222,78,167452,88972,78454,26,82350,45530,36768,52
PANJGUR,PANJGUR,DISTRICT,60 &  ABOVE,17441,10787,6652,2,10987,6861,4126,,6454,3926,2526,2
PANJGUR,PANJGUR,DISTRICT,65 &  ABOVE,11540,7085,4454,1,7135,4481,2654,,4405,2604,1800,1
PISHIN,PISHIN,DISTRICT,ALL AGES,835482,426597,408862,23,591697,302354,289328,15,243785,124243,119534,8
PISHIN,PISHIN,DISTRICT,UNDER 1,17778,9199,8579,,13307,6928,6379,,4471,2271,2200,
PISHIN,PISHIN,DISTRICT,UNDER 5,178385,93651,84734,,129793,68273,61520,,48592,25378,23214,
PISHIN,PISHIN,DISTRICT,UNDER 10,318031,165857,152174,,227878,119192,108686,,90153,46665,43488,
PISHIN,PISHIN,DISTRICT,UNDER 15,428037,223013,205018,6,305554,159725,145824,5,122483,63288,59194,1
PISHIN,PISHIN,DISTRICT,05 - 24,417930,209580,208335,15,295398,148290,147097,11,122532,61290,61238,4
PISHIN,PISHIN,DISTRICT,15 - 49,352524,172933,179577,14,247682,121343,126330,9,104842,51590,53247,5
PISHIN,PISHIN,DISTRICT,15 - 64,392116,194280,197821,15,275289,136066,139214,9,116827,58214,58607,6
PISHIN,PISHIN,DISTRICT,18 - 60,328158,161501,166648,9,229967,112901,117061,5,98191,48600,49587,4
PISHIN,PISHIN,DISTRICT,18 &  ABOVE,350604,174891,175702,11,245804,122289,123509,6,104800,52602,52193,5
PISHIN,PISHIN,DISTRICT,60 &  ABOVE,25257,14934,10321,2,17822,10472,7349,1,7435,4462,2972,1
PISHIN,PISHIN,DISTRICT,65 &  ABOVE,15329,9304,6023,2,10854,6563,4290,1,4475,2741,1733,1
QUETTA,QUETTA,DISTRICT,ALL AGES,2271290,1164248,1106931,111,979434,502170,477235,29,1291856,662078,629696,82
QUETTA,QUETTA,DISTRICT,UNDER 1,44870,22328,22542,,19388,9375,10013,,25482,12953,12529,
QUETTA,QUETTA,DISTRICT,UNDER 5,384482,194923,189559,,172764,86190,86574,,211718,108733,102985,
QUETTA,QUETTA,DISTRICT,UNDER 10,720934,365226,355708,,327774,165099,162675,,393160,200127,193033,
QUETTA,QUETTA,DISTRICT,UNDER 15,1019215,516945,502252,18,460803,233337,227459,7,558412,283608,274793,11
QUETTA,QUETTA,DISTRICT,05 - 24,1106191,562730,543401,60,491060,251266,239775,19,615131,311464,303626,41
QUETTA,QUETTA,DISTRICT,15 - 49,1064321,542025,522211,85,444568,227038,217511,19,619753,314987,304700,66
QUETTA,QUETTA,DISTRICT,15 - 64,1201109,617186,583832,91,498489,256691,241777,21,702620,360495,342055,70
QUETTA,QUETTA,DISTRICT,18 - 60,1019546,522207,497259,80,421465,216368,205080,17,598081,305839,292179,63
QUETTA,QUETTA,DISTRICT,18 &  ABOVE,1095473,566816,528575,82,451155,234040,217097,18,644318,332776,311478,64
QUETTA,QUETTA,DISTRICT,60 &  ABOVE,84683,49473,35208,2,33194,19610,13583,1,51489,29863,21625,1
QUETTA,QUETTA,DISTRICT,65 &  ABOVE,50966,30117,20847,2,20142,12142,7999,1,30824,17975,12848,1
SHERANI,SHERANI,DISTRICT,ALL AGES,191673,105338,86329,6,191673,105338,86329,6,,,,
SHERANI,SHERANI,DISTRICT,UNDER 1,4712,2672,2040,,4712,2672,2040,,,,,
SHERANI,SHERANI,DISTRICT,UNDER 5,41653,23661,17992,,41653,23661,17992,,,,,
SHERANI,SHERANI,DISTRICT,UNDER 10,75400,43083,32317,,75400,43083,32317,,,,,
SHERANI,SHERANI,DISTRICT,UNDER 15,103341,59468,43873,,103341,59468,43873,,,,,
SHERANI,SHERANI,DISTRICT,05 - 24,97856,55384,42467,5,97856,55384,42467,5,,,,
SHERANI,SHERANI,DISTRICT,15 - 49,78143,40158,37979,6,78143,40158,37979,6,,,,
SHERANI,SHERANI,DISTRICT,15 - 64,85604,44255,41343,6,85604,44255,41343,6,,,,
SHERANI,SHERANI,DISTRICT,18 - 60,68721,34013,34707,1,68721,34013,34707,1,,,,
SHERANI,SHERANI,DISTRICT,18 &  ABOVE,72564,36312,36251,1,72564,36312,36251,1,,,,
SHERANI,SHERANI,DISTRICT,60 &  ABOVE,4377,2616,1761,,4377,2616,1761,,,,,
SHERANI,SHERANI,DISTRICT,65 &  ABOVE,2728,1615,1113,,2728,1615,1113,,,,,
SIBI,SIBI,DISTRICT,ALL AGES,224148,115033,109110,5,154848,79939,74904,5,69300,35094,34206,
SIBI,SIBI,DISTRICT,UNDER 1,4541,2277,2264,,2936,1436,1500,,1605,841,764,
SIBI,SIBI,DISTRICT,UNDER 5,43434,22213,21221,,31881,16324,15557,,11553,5889,5664,
SIBI,SIBI,DISTRICT,UNDER 10,79613,40752,38861,,59547,30759,28788,,20066,9993,10073,
SIBI,SIBI,DISTRICT,UNDER 15,108636,55683,52953,,80887,41925,38962,,27749,13758,13991,
SIBI,SIBI,DISTRICT,05 - 24,105750,54323,51425,2,76529,39952,36575,2,29221,14371,14850,
SIBI,SIBI,DISTRICT,15 - 49,96336,48861,47472,3,62460,31724,30733,3,33876,17137,16739,
SIBI,SIBI,DISTRICT,15 - 64,110567,56685,53879,3,70963,36390,34570,3,39604,20295,19309,
SIBI,SIBI,DISTRICT,18 - 60,93113,47350,45761,2,58956,29880,29074,2,34157,17470,16687,
SIBI,SIBI,DISTRICT,18 &  ABOVE,100454,51361,49089,4,63307,32262,31041,4,37147,19099,18048,
SIBI,SIBI,DISTRICT,60 &  ABOVE,8179,4462,3715,2,4877,2672,2203,2,3302,1790,1512,
SIBI,SIBI,DISTRICT,65 &  ABOVE,4945,2665,2278,2,2998,1624,1372,2,1947,1041,906,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,240106,121863,118241,2,225378,114379,110997,2,14728,7484,7244,
SOHBATPUR,SOHBATPUR,DISTRICT,UNDER 1,8168,4055,4113,,7628,3791,3837,,540,264,276,
SOHBATPUR,SOHBATPUR,DISTRICT,UNDER 5,57732,29280,28452,,54617,27733,26884,,3115,1547,1568,
SOHBATPUR,SOHBATPUR,DISTRICT,UNDER 10,103225,52432,50793,,97208,49394,47814,,6017,3038,2979,
SOHBATPUR,SOHBATPUR,DISTRICT,UNDER 15,135780,69164,66615,1,127281,64830,62450,1,8499,4334,4165,
SOHBATPUR,SOHBATPUR,DISTRICT,05 - 24,116234,59432,56800,2,108314,55333,52979,2,7920,4099,3821,
SOHBATPUR,SOHBATPUR,DISTRICT,15 - 49,87360,44155,43204,1,82112,41509,40602,1,5248,2646,2602,
SOHBATPUR,SOHBATPUR,DISTRICT,15 - 64,99653,50384,49268,1,93671,47352,46318,1,5982,3032,2950,
SOHBATPUR,SOHBATPUR,DISTRICT,18 - 60,82777,41505,41272,,78166,39218,38948,,4611,2287,2324,
SOHBATPUR,SOHBATPUR,DISTRICT,18 &  ABOVE,89811,45051,44760,,84804,42573,42231,,5007,2478,2529,
SOHBATPUR,SOHBATPUR,DISTRICT,60 &  ABOVE,7683,3878,3805,,7257,3670,3587,,426,208,218,
SOHBATPUR,SOHBATPUR,DISTRICT,65 &  ABOVE,4673,2315,2358,,4426,2197,2229,,247,118,129,
SURAB,SURAB,DISTRICT,ALL AGES,279038,141648,137372,18,242570,124517,118035,18,36468,17131,19337,
SURAB,SURAB,DISTRICT,UNDER 1,7663,3899,3764,,6409,3267,3142,,1254,632,622,
SURAB,SURAB,DISTRICT,UNDER 5,64270,32926,31344,,54814,28463,26351,,9456,4463,4993,
SURAB,SURAB,DISTRICT,UNDER 10,114615,58747,55868,,99241,51604,47637,,15374,7143,8231,
SURAB,SURAB,DISTRICT,UNDER 15,151424,77719,73705,,131799,68663,63136,,19625,9056,10569,
SURAB,SURAB,DISTRICT,05 - 24,142841,72655,70173,13,125889,64985,60891,13,16952,7670,9282,
SURAB,SURAB,DISTRICT,15 - 49,112645,56054,56573,18,98004,49105,48881,18,14641,6949,7692,
SURAB,SURAB,DISTRICT,15 - 64,123492,61611,61863,18,107242,53847,53377,18,16250,7764,8486,
SURAB,SURAB,DISTRICT,18 - 60,102265,50223,52033,9,88538,43651,44878,9,13727,6572,7155,
SURAB,SURAB,DISTRICT,18 &  ABOVE,108177,53521,54647,9,93551,46480,47062,9,14626,7041,7585,
SURAB,SURAB,DISTRICT,60 &  ABOVE,6743,3774,2969,,5754,3261,2493,,989,513,476,
SURAB,SURAB,DISTRICT,65 &  ABOVE,4122,2318,1804,,3529,2007,1522,,593,311,282,
WASHUK,WASHUK,DISTRICT,ALL AGES,302367,162790,139552,25,261516,141885,119606,25,40851,20905,19946,
WASHUK,WASHUK,DISTRICT,UNDER 1,8188,4422,3766,,6784,3734,3050,,1404,688,716,
WASHUK,WASHUK,DISTRICT,UNDER 5,64774,35420,29354,,54898,30527,24371,,9876,4893,4983,
WASHUK,WASHUK,DISTRICT,UNDER 10,122766,67784,54982,,105035,58780,46255,,17731,9004,8727,
WASHUK,WASHUK,DISTRICT,UNDER 15,166162,92329,73830,3,143387,80542,62842,3,22775,11787,10988,
WASHUK,WASHUK,DISTRICT,05 - 24,157660,86414,71230,16,137346,75787,61543,16,20314,10627,9687,
WASHUK,WASHUK,DISTRICT,15 - 49,118640,60675,57945,20,103136,52910,50206,20,15504,7765,7739,
WASHUK,WASHUK,DISTRICT,15 - 64,130970,67342,63606,22,113742,58710,55010,22,17228,8632,8596,
WASHUK,WASHUK,DISTRICT,18 - 60,104302,52222,52065,15,89997,45232,44750,15,14305,6990,7315,
WASHUK,WASHUK,DISTRICT,18 &  ABOVE,111658,56585,55058,15,96161,48927,47219,15,15497,7658,7839,
WASHUK,WASHUK,DISTRICT,60 &  ABOVE,8331,4914,3417,,7025,4190,2835,,1306,724,582,
WASHUK,WASHUK,DISTRICT,65 &  ABOVE,5235,3119,2116,,4387,2633,1754,,848,486,362,
ZHOB,ZHOB,DISTRICT,ALL AGES,355556,192137,163414,5,308655,166733,141917,5,46901,25404,21497,
ZHOB,ZHOB,DISTRICT,UNDER 1,11411,6132,5279,,9670,5280,4390,,1741,852,889,
ZHOB,ZHOB,DISTRICT,UNDER 5,90184,49585,40599,,77960,43003,34957,,12224,6582,5642,
ZHOB,ZHOB,DISTRICT,UNDER 10,159100,87525,71575,,138967,76593,62374,,20133,10932,9201,
ZHOB,ZHOB,DISTRICT,UNDER 15,210214,116254,93959,1,184042,101835,82206,1,26172,14419,11753,
ZHOB,ZHOB,DISTRICT,05 - 24,175388,96266,79117,5,153897,84418,69474,5,21491,11848,9643,
ZHOB,ZHOB,DISTRICT,15 - 49,122434,63077,59353,4,105009,53932,51073,4,17425,9145,8280,
ZHOB,ZHOB,DISTRICT,15 - 64,138528,71918,66606,4,118717,61450,57263,4,19811,10468,9343,
ZHOB,ZHOB,DISTRICT,18 - 60,114021,58020,56000,1,97373,49368,48004,1,16648,8652,7996,
ZHOB,ZHOB,DISTRICT,18 &  ABOVE,123786,63683,60102,1,105815,54284,51530,1,17971,9399,8572,
ZHOB,ZHOB,DISTRICT,60 &  ABOVE,10823,6258,4565,,9340,5418,3922,,1483,840,643,
ZHOB,ZHOB,DISTRICT,65 &  ABOVE,6814,3965,2849,,5896,3448,2448,,918,517,401,
ZIARAT,ZIARAT,DISTRICT,ALL AGES,189535,96172,93355,8,140133,70760,69367,6,49402,25412,23988,2
ZIARAT,ZIARAT,DISTRICT,UNDER 1,6801,3402,3399,,5431,2684,2747,,1370,718,652,
ZIARAT,ZIARAT,DISTRICT,UNDER 5,43422,22161,21261,,33263,16869,16394,,10159,5292,4867,
ZIARAT,ZIARAT,DISTRICT,UNDER 10,78905,40340,38565,,58956,30060,28896,,19949,10280,9669,
ZIARAT,ZIARAT,DISTRICT,UNDER 15,105358,53922,51433,3,78287,40015,38270,2,27071,13907,13163,1
ZIARAT,ZIARAT,DISTRICT,05 - 24,93822,47951,45865,6,68126,34626,33496,4,25696,13325,12369,2
ZIARAT,ZIARAT,DISTRICT,15 - 49,70904,35279,35622,3,51933,25517,26414,2,18971,9762,9208,1
ZIARAT,ZIARAT,DISTRICT,15 - 64,80392,40265,40124,3,58918,29188,29728,2,21474,11077,10396,1
ZIARAT,ZIARAT,DISTRICT,18 - 60,66762,33214,33548,,48939,24028,24911,,17823,9186,8637,
ZIARAT,ZIARAT,DISTRICT,18 &  ABOVE,72352,36161,36189,2,53232,26318,26912,2,19120,9843,9277,
ZIARAT,ZIARAT,DISTRICT,60 &  ABOVE,6113,3222,2889,2,4680,2493,2185,2,1433,729,704,
ZIARAT,ZIARAT,DISTRICT,65 &  ABOVE,3785,1985,1798,2,2928,1557,1369,2,857,428,429,
