name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,0 - 4,75,61,14
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,10 - 12,91,58,33
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,13 - 14,49,35,14
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,15 - 24,273,177,96
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,15 - 49,1442,1048,394
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,25 - 40,509,372,137
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,41 - 60,1766,1345,421
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,5 - 16,349,234,115
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,5 - 9,142,91,51
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,>18,4551,3448,1103
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,>60,2119,1639,480
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,0 - 4,80,68,12
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,10 - 12,98,65,33
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,13 - 14,73,48,25
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,15 - 24,343,240,103
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,15 - 49,1260,928,332
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,25 - 40,452,332,120
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,41 - 60,1217,941,276
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,5 - 16,426,289,137
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,5 - 9,167,120,47
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,>18,3339,2577,762
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,>60,1472,1163,309
JAFFARABAD,JAFFARABAD,DISTRICT,Population,0 - 4,118637,87996,30641
JAFFARABAD,JAFFARABAD,DISTRICT,Population,10 - 12,51604,37986,13618
JAFFARABAD,JAFFARABAD,DISTRICT,Population,13 - 14,29425,20772,8653
JAFFARABAD,JAFFARABAD,DISTRICT,Population,15 - 24,109607,76561,33046
JAFFARABAD,JAFFARABAD,DISTRICT,Population,15 - 49,244260,171613,72647
JAFFARABAD,JAFFARABAD,DISTRICT,Population,25 - 40,95593,67153,28440
JAFFARABAD,JAFFARABAD,DISTRICT,Population,41 - 60,64533,46140,18393
JAFFARABAD,JAFFARABAD,DISTRICT,Population,5 - 16,214800,158754,56046
JAFFARABAD,JAFFARABAD,DISTRICT,Population,5 - 9,106274,80755,25519
JAFFARABAD,JAFFARABAD,DISTRICT,Population,>18,237271,167790,69481
JAFFARABAD,JAFFARABAD,DISTRICT,Population,>60,18885,13802,5083
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,0 - 4,86,72,14
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,10 - 12,87,58,29
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,13 - 14,61,47,14
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,15 - 24,363,249,114
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,15 - 49,1693,1223,470
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,25 - 40,647,463,184
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,41 - 60,1625,1223,402
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,5 - 16,368,261,107
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,5 - 9,133,94,39
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,>18,4466,3363,1103
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,>60,1965,1526,439
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,0 - 4,39,39,0
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,10 - 12,23,23,0
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,13 - 14,10,9,1
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,15 - 24,93,84,9
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,15 - 49,706,585,121
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,25 - 40,249,211,38
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,41 - 60,1056,826,230
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,5 - 16,74,72,2
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,5 - 9,31,31,0
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,>18,2731,2154,577
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,>60,1355,1054,301
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,0 - 4,221,186,35
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,10 - 12,220,161,59
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,13 - 14,131,98,33
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,15 - 24,781,553,228
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,15 - 49,3299,2375,924
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,25 - 40,1310,940,370
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,41 - 60,3041,2230,811
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,5 - 16,877,654,223
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,5 - 9,380,289,91
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,>18,8328,6156,2172
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,>60,3458,2630,828
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,0 - 4,81,80,1
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,10 - 12,56,53,3
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,13 - 14,22,20,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,15 - 24,112,93,19
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,15 - 49,282,253,29
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,25 - 40,104,97,7
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,41 - 60,322,256,66
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,5 - 16,190,172,18
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,5 - 9,85,79,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,>18,908,737,171
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,>60,418,330,88
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,0 - 4,190,184,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,10 - 12,148,139,9
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,13 - 14,78,74,4
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,15 - 24,302,270,32
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,15 - 49,1109,1015,94
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,25 - 40,428,393,35
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,41 - 60,1514,1294,220
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,5 - 16,494,452,42
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,5 - 9,196,178,18
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,>18,4100,3542,558
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,>60,1978,1693,285
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,0 - 4,202,196,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,10 - 12,166,153,13
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,13 - 14,96,86,10
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,15 - 24,389,336,53
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,15 - 49,2040,1751,289
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,25 - 40,618,526,92
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,41 - 60,4181,3530,651
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,5 - 16,571,515,56
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,5 - 9,223,203,20
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,>18,9293,7912,1381
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,>60,4251,3649,602
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,0 - 4,69,68,1
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,10 - 12,40,38,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,13 - 14,16,12,4
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,15 - 24,66,53,13
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,15 - 49,293,238,55
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,25 - 40,82,68,14
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,41 - 60,726,610,116
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,5 - 16,123,108,15
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,5 - 9,46,43,3
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,>18,1612,1360,252
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,>60,770,653,117
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,0 - 4,67,66,1
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,10 - 12,40,37,3
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,13 - 14,23,22,1
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,15 - 24,74,61,13
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,15 - 49,284,242,42
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,25 - 40,95,83,12
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,41 - 60,536,443,93
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,5 - 16,130,118,12
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,5 - 9,49,44,5
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,>18,1268,1060,208
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,>60,595,500,95
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,0 - 4,36042,32201,3841
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,10 - 12,18500,16734,1766
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,13 - 14,10323,9214,1109
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,15 - 24,38493,33358,5135
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,15 - 49,85351,73758,11593
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,25 - 40,33633,28795,4838
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,41 - 60,22727,19774,2953
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,5 - 16,76268,68539,7729
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,5 - 9,37634,33930,3704
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,>18,82619,71111,11508
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,>60,6016,5232,784
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,0 - 4,69,68,1
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,10 - 12,41,34,7
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,13 - 14,24,18,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,15 - 24,102,86,16
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,15 - 49,426,361,65
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,25 - 40,115,94,21
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,41 - 60,745,651,94
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,5 - 16,145,123,22
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,5 - 9,52,50,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,>18,1657,1441,216
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,>60,740,647,93
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,0 - 4,17,17,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,10 - 12,7,7,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,13 - 14,9,9,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,15 - 24,22,22,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,15 - 49,170,152,18
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,25 - 40,56,52,4
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,41 - 60,479,387,92
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,5 - 16,36,36,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,5 - 9,13,13,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,>18,1089,926,163
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,>60,541,474,67
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,0 - 4,125,119,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,10 - 12,71,65,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,13 - 14,51,45,6
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,15 - 24,189,154,35
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,15 - 49,935,789,146
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,25 - 40,299,244,55
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,41 - 60,1479,1277,202
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,5 - 16,262,234,28
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,5 - 9,97,88,9
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,>18,3295,2846,449
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,>60,1406,1239,167
KACHHI,KACHHI,DISTRICT,Communication,0 - 4,66,65,1
KACHHI,KACHHI,DISTRICT,Communication,10 - 12,40,28,12
KACHHI,KACHHI,DISTRICT,Communication,13 - 14,24,17,7
KACHHI,KACHHI,DISTRICT,Communication,15 - 24,106,80,26
KACHHI,KACHHI,DISTRICT,Communication,15 - 49,499,432,67
KACHHI,KACHHI,DISTRICT,Communication,25 - 40,186,163,23
KACHHI,KACHHI,DISTRICT,Communication,41 - 60,804,699,105
KACHHI,KACHHI,DISTRICT,Communication,5 - 16,181,127,54
KACHHI,KACHHI,DISTRICT,Communication,5 - 9,83,58,25
KACHHI,KACHHI,DISTRICT,Communication,>18,1910,1617,293
KACHHI,KACHHI,DISTRICT,Communication,>60,868,716,152
KACHHI,KACHHI,DISTRICT,Disability,0 - 4,171,166,5
KACHHI,KACHHI,DISTRICT,Disability,10 - 12,82,68,14
KACHHI,KACHHI,DISTRICT,Disability,13 - 14,55,46,9
KACHHI,KACHHI,DISTRICT,Disability,15 - 24,258,212,46
KACHHI,KACHHI,DISTRICT,Disability,15 - 49,2409,2121,288
KACHHI,KACHHI,DISTRICT,Disability,25 - 40,893,792,101
KACHHI,KACHHI,DISTRICT,Disability,41 - 60,4061,3603,458
KACHHI,KACHHI,DISTRICT,Disability,5 - 16,422,353,69
KACHHI,KACHHI,DISTRICT,Disability,5 - 9,222,190,32
KACHHI,KACHHI,DISTRICT,Disability,>18,8999,7858,1141
KACHHI,KACHHI,DISTRICT,Disability,>60,3897,3339,558
KACHHI,KACHHI,DISTRICT,Functional limitation,0 - 4,543,469,74
KACHHI,KACHHI,DISTRICT,Functional limitation,10 - 12,166,142,24
KACHHI,KACHHI,DISTRICT,Functional limitation,13 - 14,129,109,20
KACHHI,KACHHI,DISTRICT,Functional limitation,15 - 24,577,473,104
KACHHI,KACHHI,DISTRICT,Functional limitation,15 - 49,4890,4094,796
KACHHI,KACHHI,DISTRICT,Functional limitation,25 - 40,1751,1488,263
KACHHI,KACHHI,DISTRICT,Functional limitation,41 - 60,8807,7391,1416
KACHHI,KACHHI,DISTRICT,Functional limitation,5 - 16,960,820,140
KACHHI,KACHHI,DISTRICT,Functional limitation,5 - 9,544,467,77
KACHHI,KACHHI,DISTRICT,Functional limitation,>18,19734,16566,3168
KACHHI,KACHHI,DISTRICT,Functional limitation,>60,8798,7375,1423
KACHHI,KACHHI,DISTRICT,Hearing,0 - 4,138,126,12
KACHHI,KACHHI,DISTRICT,Hearing,10 - 12,44,34,10
KACHHI,KACHHI,DISTRICT,Hearing,13 - 14,23,20,3
KACHHI,KACHHI,DISTRICT,Hearing,15 - 24,114,91,23
KACHHI,KACHHI,DISTRICT,Hearing,15 - 49,796,668,128
KACHHI,KACHHI,DISTRICT,Hearing,25 - 40,270,238,32
KACHHI,KACHHI,DISTRICT,Hearing,41 - 60,1525,1264,261
KACHHI,KACHHI,DISTRICT,Hearing,5 - 16,208,167,41
KACHHI,KACHHI,DISTRICT,Hearing,5 - 9,108,86,22
KACHHI,KACHHI,DISTRICT,Hearing,>18,3565,3014,551
KACHHI,KACHHI,DISTRICT,Hearing,>60,1698,1453,245
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,0 - 4,87,78,9
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,10 - 12,39,29,10
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,13 - 14,23,19,4
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,15 - 24,108,81,27
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,15 - 49,708,585,123
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,25 - 40,249,214,35
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,41 - 60,1189,997,192
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,5 - 16,186,144,42
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,5 - 9,98,77,21
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,>18,2713,2290,423
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,>60,1209,1029,180
KACHHI,KACHHI,DISTRICT,Population,0 - 4,83847,68384,15463
KACHHI,KACHHI,DISTRICT,Population,10 - 12,46354,38371,7983
KACHHI,KACHHI,DISTRICT,Population,13 - 14,28296,22891,5405
KACHHI,KACHHI,DISTRICT,Population,15 - 24,81948,66266,15682
KACHHI,KACHHI,DISTRICT,Population,15 - 49,172261,139821,32440
KACHHI,KACHHI,DISTRICT,Population,25 - 40,65052,53022,12030
KACHHI,KACHHI,DISTRICT,Population,41 - 60,43567,35640,7927
KACHHI,KACHHI,DISTRICT,Population,5 - 16,183227,150983,32244
KACHHI,KACHHI,DISTRICT,Population,5 - 9,81569,67676,13893
KACHHI,KACHHI,DISTRICT,Population,>18,154804,125828,28976
KACHHI,KACHHI,DISTRICT,Population,>60,12041,9972,2069
KACHHI,KACHHI,DISTRICT,Seeing,0 - 4,141,120,21
KACHHI,KACHHI,DISTRICT,Seeing,10 - 12,43,37,6
KACHHI,KACHHI,DISTRICT,Seeing,13 - 14,40,34,6
KACHHI,KACHHI,DISTRICT,Seeing,15 - 24,152,121,31
KACHHI,KACHHI,DISTRICT,Seeing,15 - 49,961,785,176
KACHHI,KACHHI,DISTRICT,Seeing,25 - 40,369,304,65
KACHHI,KACHHI,DISTRICT,Seeing,41 - 60,1427,1192,235
KACHHI,KACHHI,DISTRICT,Seeing,5 - 16,275,232,43
KACHHI,KACHHI,DISTRICT,Seeing,5 - 9,151,127,24
KACHHI,KACHHI,DISTRICT,Seeing,>18,3486,2897,589
KACHHI,KACHHI,DISTRICT,Seeing,>60,1599,1329,270
KACHHI,KACHHI,DISTRICT,Self care etc,0 - 4,47,44,3
KACHHI,KACHHI,DISTRICT,Self care etc,10 - 12,5,5,0
KACHHI,KACHHI,DISTRICT,Self care etc,13 - 14,6,6,0
KACHHI,KACHHI,DISTRICT,Self care etc,15 - 24,32,31,1
KACHHI,KACHHI,DISTRICT,Self care etc,15 - 49,520,464,56
KACHHI,KACHHI,DISTRICT,Self care etc,25 - 40,178,170,8
KACHHI,KACHHI,DISTRICT,Self care etc,41 - 60,1170,993,177
KACHHI,KACHHI,DISTRICT,Self care etc,5 - 16,57,55,2
KACHHI,KACHHI,DISTRICT,Self care etc,5 - 9,39,37,2
KACHHI,KACHHI,DISTRICT,Self care etc,>18,2478,2118,360
KACHHI,KACHHI,DISTRICT,Self care etc,>60,1111,937,174
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,0 - 4,211,179,32
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,10 - 12,83,66,17
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,13 - 14,57,44,13
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,15 - 24,281,215,66
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,15 - 49,1955,1544,411
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,25 - 40,724,560,164
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,41 - 60,2950,2451,499
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,5 - 16,396,315,81
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,5 - 9,203,165,38
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,>18,6761,5592,1169
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,>60,2894,2431,463
KALAT,KALAT,DISTRICT,Communication,0 - 4,64,62,2
KALAT,KALAT,DISTRICT,Communication,10 - 12,46,38,8
KALAT,KALAT,DISTRICT,Communication,13 - 14,24,19,5
KALAT,KALAT,DISTRICT,Communication,15 - 24,103,85,18
KALAT,KALAT,DISTRICT,Communication,15 - 49,473,374,99
KALAT,KALAT,DISTRICT,Communication,25 - 40,163,129,34
KALAT,KALAT,DISTRICT,Communication,41 - 60,700,582,118
KALAT,KALAT,DISTRICT,Communication,5 - 16,153,126,27
KALAT,KALAT,DISTRICT,Communication,5 - 9,60,49,11
KALAT,KALAT,DISTRICT,Communication,>18,1444,1184,260
KALAT,KALAT,DISTRICT,Communication,>60,528,431,97
KALAT,KALAT,DISTRICT,Disability,0 - 4,172,166,6
KALAT,KALAT,DISTRICT,Disability,10 - 12,122,105,17
KALAT,KALAT,DISTRICT,Disability,13 - 14,78,71,7
KALAT,KALAT,DISTRICT,Disability,15 - 24,325,289,36
KALAT,KALAT,DISTRICT,Disability,15 - 49,1345,1177,168
KALAT,KALAT,DISTRICT,Disability,25 - 40,527,468,59
KALAT,KALAT,DISTRICT,Disability,41 - 60,2177,1940,237
KALAT,KALAT,DISTRICT,Disability,5 - 16,463,404,59
KALAT,KALAT,DISTRICT,Disability,5 - 9,194,166,28
KALAT,KALAT,DISTRICT,Disability,>18,5089,4495,594
KALAT,KALAT,DISTRICT,Disability,>60,2201,1922,279
KALAT,KALAT,DISTRICT,Functional limitation,0 - 4,268,241,27
KALAT,KALAT,DISTRICT,Functional limitation,10 - 12,176,148,28
KALAT,KALAT,DISTRICT,Functional limitation,13 - 14,97,87,10
KALAT,KALAT,DISTRICT,Functional limitation,15 - 24,651,522,129
KALAT,KALAT,DISTRICT,Functional limitation,15 - 49,5353,4247,1106
KALAT,KALAT,DISTRICT,Functional limitation,25 - 40,1951,1535,416
KALAT,KALAT,DISTRICT,Functional limitation,41 - 60,8224,6779,1445
KALAT,KALAT,DISTRICT,Functional limitation,5 - 16,617,526,91
KALAT,KALAT,DISTRICT,Functional limitation,5 - 9,246,208,38
KALAT,KALAT,DISTRICT,Functional limitation,>18,16748,13740,3008
KALAT,KALAT,DISTRICT,Functional limitation,>60,6122,5072,1050
KALAT,KALAT,DISTRICT,Hearing,0 - 4,41,33,8
KALAT,KALAT,DISTRICT,Hearing,10 - 12,36,32,4
KALAT,KALAT,DISTRICT,Hearing,13 - 14,19,16,3
KALAT,KALAT,DISTRICT,Hearing,15 - 24,109,87,22
KALAT,KALAT,DISTRICT,Hearing,15 - 49,1051,817,234
KALAT,KALAT,DISTRICT,Hearing,25 - 40,378,288,90
KALAT,KALAT,DISTRICT,Hearing,41 - 60,1627,1324,303
KALAT,KALAT,DISTRICT,Hearing,5 - 16,124,108,16
KALAT,KALAT,DISTRICT,Hearing,5 - 9,49,43,6
KALAT,KALAT,DISTRICT,Hearing,>18,3324,2702,622
KALAT,KALAT,DISTRICT,Hearing,>60,1244,1033,211
KALAT,KALAT,DISTRICT,Memorization/ Focus,0 - 4,38,33,5
KALAT,KALAT,DISTRICT,Memorization/ Focus,10 - 12,37,29,8
KALAT,KALAT,DISTRICT,Memorization/ Focus,13 - 14,23,20,3
KALAT,KALAT,DISTRICT,Memorization/ Focus,15 - 24,105,80,25
KALAT,KALAT,DISTRICT,Memorization/ Focus,15 - 49,737,574,163
KALAT,KALAT,DISTRICT,Memorization/ Focus,25 - 40,271,211,60
KALAT,KALAT,DISTRICT,Memorization/ Focus,41 - 60,1089,901,188
KALAT,KALAT,DISTRICT,Memorization/ Focus,5 - 16,116,91,25
KALAT,KALAT,DISTRICT,Memorization/ Focus,5 - 9,43,33,10
KALAT,KALAT,DISTRICT,Memorization/ Focus,>18,2282,1873,409
KALAT,KALAT,DISTRICT,Memorization/ Focus,>60,850,705,145
KALAT,KALAT,DISTRICT,Population,0 - 4,52318,44151,8167
KALAT,KALAT,DISTRICT,Population,10 - 12,26258,21997,4261
KALAT,KALAT,DISTRICT,Population,13 - 14,14536,12214,2322
KALAT,KALAT,DISTRICT,Population,15 - 24,48992,40892,8100
KALAT,KALAT,DISTRICT,Population,15 - 49,109052,90770,18282
KALAT,KALAT,DISTRICT,Population,25 - 40,44495,37092,7403
KALAT,KALAT,DISTRICT,Population,41 - 60,28335,23424,4911
KALAT,KALAT,DISTRICT,Population,5 - 16,102403,85966,16437
KALAT,KALAT,DISTRICT,Population,5 - 9,48325,40549,7776
KALAT,KALAT,DISTRICT,Population,>18,105867,87783,18084
KALAT,KALAT,DISTRICT,Population,>60,8301,6801,1500
KALAT,KALAT,DISTRICT,Seeing,0 - 4,51,46,5
KALAT,KALAT,DISTRICT,Seeing,10 - 12,44,35,9
KALAT,KALAT,DISTRICT,Seeing,13 - 14,31,27,4
KALAT,KALAT,DISTRICT,Seeing,15 - 24,152,115,37
KALAT,KALAT,DISTRICT,Seeing,15 - 49,1020,821,199
KALAT,KALAT,DISTRICT,Seeing,25 - 40,384,309,75
KALAT,KALAT,DISTRICT,Seeing,41 - 60,1390,1162,228
KALAT,KALAT,DISTRICT,Seeing,5 - 16,166,137,29
KALAT,KALAT,DISTRICT,Seeing,5 - 9,65,55,10
KALAT,KALAT,DISTRICT,Seeing,>18,3143,2630,513
KALAT,KALAT,DISTRICT,Seeing,>60,1262,1080,182
KALAT,KALAT,DISTRICT,Self care etc,0 - 4,17,14,3
KALAT,KALAT,DISTRICT,Self care etc,10 - 12,11,9,2
KALAT,KALAT,DISTRICT,Self care etc,13 - 14,7,7,0
KALAT,KALAT,DISTRICT,Self care etc,15 - 24,46,41,5
KALAT,KALAT,DISTRICT,Self care etc,15 - 49,518,415,103
KALAT,KALAT,DISTRICT,Self care etc,25 - 40,175,139,36
