name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
ABBOTTABAD,ABBOTTABAD,DISTRICT,ALL AGES,1397587,701906,695577,104,1086688,544434,542231,23,310899,157472,153346,81
ABBOTTABAD,ABBOTTABAD,DISTRICT,UNDER 1,23099,11589,11510,,18420,9261,9159,,4679,2328,2351,
ABBOTTABAD,ABBOTTABAD,DISTRICT,UNDER 5,166605,83764,82841,,132484,66635,65849,,34121,17129,16992,
ABBOTTABAD,ABBOTTABAD,DISTRICT,UNDER 10,334274,168044,166230,,264927,133096,131831,,69347,34948,34399,
ABBOTTABAD,ABBOTTABAD,DISTRICT,UNDER 15,493906,248462,245443,1,388646,195052,193593,1,105260,53410,51850,
ABBOTTABAD,ABBOTTABAD,DISTRICT,05 - 24,584427,294352,290040,35,452924,227369,225549,6,131503,66983,64491,29
ABBOTTABAD,ABBOTTABAD,DISTRICT,15 - 49,700234,347476,352672,86,538694,267376,271304,14,161540,80100,81368,72
ABBOTTABAD,ABBOTTABAD,DISTRICT,15 - 64,835932,417560,418272,100,643848,321122,322706,20,192084,96438,95566,80
ABBOTTABAD,ABBOTTABAD,DISTRICT,18 - 60,722521,359080,363345,96,556438,276411,280008,19,166083,82669,83337,77
ABBOTTABAD,ABBOTTABAD,DISTRICT,18 &  ABOVE,817926,410052,407775,99,632149,316244,315884,21,185777,93808,91891,78
ABBOTTABAD,ABBOTTABAD,DISTRICT,60 &  ABOVE,104322,55763,48556,3,82681,43562,39117,2,21641,12201,9439,1
ABBOTTABAD,ABBOTTABAD,DISTRICT,65 &  ABOVE,67749,35884,31862,3,54194,28260,25932,2,13555,7624,5930,1
BAJAUR,BAJAUR,DISTRICT,ALL AGES,1283113,648473,634625,15,1283113,648473,634625,15,,,,
BAJAUR,BAJAUR,DISTRICT,UNDER 1,23722,11951,11771,,23722,11951,11771,,,,,
BAJAUR,BAJAUR,DISTRICT,UNDER 5,237802,119626,118176,,237802,119626,118176,,,,,
BAJAUR,BAJAUR,DISTRICT,UNDER 10,466054,234850,231204,,466054,234850,231204,,,,,
BAJAUR,BAJAUR,DISTRICT,UNDER 15,643541,324611,318926,4,643541,324611,318926,4,,,,
BAJAUR,BAJAUR,DISTRICT,05 - 24,632771,319169,313590,12,632771,319169,313590,12,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 49,535591,270963,264618,10,535591,270963,264618,10,,,,
BAJAUR,BAJAUR,DISTRICT,15 - 64,609469,307823,301635,11,609469,307823,301635,11,,,,
BAJAUR,BAJAUR,DISTRICT,18 - 60,516311,260995,255308,8,516311,260995,255308,8,,,,
BAJAUR,BAJAUR,DISTRICT,18 &  ABOVE,561139,284478,276653,8,561139,284478,276653,8,,,,
BAJAUR,BAJAUR,DISTRICT,60 &  ABOVE,49952,26207,23745,,49952,26207,23745,,,,,
BAJAUR,BAJAUR,DISTRICT,65 &  ABOVE,30103,16039,14064,,30103,16039,14064,,,,,
BANNU,BANNU,DISTRICT,ALL AGES,1354674,704556,650099,19,1306578,678638,627928,12,48096,25918,22171,7
BANNU,BANNU,DISTRICT,UNDER 1,24864,12839,12025,,24118,12458,11660,,746,381,365,
BANNU,BANNU,DISTRICT,UNDER 5,227460,117963,109497,,221801,115049,106752,,5659,2914,2745,
BANNU,BANNU,DISTRICT,UNDER 10,445307,234418,210889,,433542,228377,205165,,11765,6041,5724,
BANNU,BANNU,DISTRICT,UNDER 15,616518,327500,289016,2,598651,318066,280584,1,17867,9434,8432,1
BANNU,BANNU,DISTRICT,05 - 24,639421,339614,299798,9,616668,326942,289720,6,22753,12672,10078,3
BANNU,BANNU,DISTRICT,15 - 49,604751,304300,300436,15,579624,290649,288966,9,25127,13651,11470,6
BANNU,BANNU,DISTRICT,15 - 64,699840,354199,345624,17,671023,338524,332488,11,28817,15675,13136,6
BANNU,BANNU,DISTRICT,18 - 60,596481,297895,298572,14,571805,284692,287104,9,24676,13203,11468,5
BANNU,BANNU,DISTRICT,18 &  ABOVE,653990,331413,322563,14,627250,317036,310205,9,26740,14377,12358,5
BANNU,BANNU,DISTRICT,60 &  ABOVE,64754,37551,27203,,62374,36194,26180,,2380,1357,1023,
BANNU,BANNU,DISTRICT,65 &  ABOVE,38316,22857,15459,,36904,22048,14856,,1412,809,603,
BATAGRAM,BATAGRAM,DISTRICT,ALL AGES,553285,280893,272382,10,553285,280893,272382,10,,,,
BATAGRAM,BATAGRAM,DISTRICT,UNDER 1,11539,6067,5472,,11539,6067,5472,,,,,
BATAGRAM,BATAGRAM,DISTRICT,UNDER 5,86076,44755,41321,,86076,44755,41321,,,,,
BATAGRAM,BATAGRAM,DISTRICT,UNDER 10,176715,91666,85049,,176715,91666,85049,,,,,
BATAGRAM,BATAGRAM,DISTRICT,UNDER 15,251638,130950,120687,1,251638,130950,120687,1,,,,
BATAGRAM,BATAGRAM,DISTRICT,05 - 24,272930,140896,132030,4,272930,140896,132030,4,,,,
BATAGRAM,BATAGRAM,DISTRICT,15 - 49,244560,119950,124603,7,244560,119950,124603,7,,,,
BATAGRAM,BATAGRAM,DISTRICT,15 - 64,280995,138746,142240,9,280995,138746,142240,9,,,,
BATAGRAM,BATAGRAM,DISTRICT,18 - 60,237262,115888,121366,8,237262,115888,121366,8,,,,
BATAGRAM,BATAGRAM,DISTRICT,18 &  ABOVE,264450,130592,133850,8,264450,130592,133850,8,,,,
BATAGRAM,BATAGRAM,DISTRICT,60 &  ABOVE,29473,15970,13503,,29473,15970,13503,,,,,
BATAGRAM,BATAGRAM,DISTRICT,65 &  ABOVE,20652,11197,9455,,20652,11197,9455,,,,,
BUNER,BUNER,DISTRICT,ALL AGES,1016674,508079,508567,28,1016674,508079,508567,28,,,,
BUNER,BUNER,DISTRICT,UNDER 1,20278,10553,9725,,20278,10553,9725,,,,,
BUNER,BUNER,DISTRICT,UNDER 5,156094,80568,75526,,156094,80568,75526,,,,,
BUNER,BUNER,DISTRICT,UNDER 10,310484,160398,150086,,310484,160398,150086,,,,,
BUNER,BUNER,DISTRICT,UNDER 15,444419,230957,213461,1,444419,230957,213461,1,,,,
BUNER,BUNER,DISTRICT,05 - 24,497985,255773,242199,13,497985,255773,242199,13,,,,
BUNER,BUNER,DISTRICT,15 - 49,469673,223846,245800,27,469673,223846,245800,27,,,,
BUNER,BUNER,DISTRICT,15 - 64,535935,257338,278570,27,535935,257338,278570,27,,,,
BUNER,BUNER,DISTRICT,18 - 60,449544,212611,236910,23,449544,212611,236910,23,,,,
BUNER,BUNER,DISTRICT,18 &  ABOVE,498369,238819,259527,23,498369,238819,259527,23,,,,
BUNER,BUNER,DISTRICT,60 &  ABOVE,53318,28548,24770,,53318,28548,24770,,,,,
BUNER,BUNER,DISTRICT,65 &  ABOVE,36320,19784,16536,,36320,19784,16536,,,,,
CHARSADDA,CHARSADDA,DISTRICT,ALL AGES,1835136,950698,884419,19,1542721,798929,743776,16,292415,151769,140643,3
CHARSADDA,CHARSADDA,DISTRICT,UNDER 1,36129,18632,17497,,31004,16015,14989,,5125,2617,2508,
CHARSADDA,CHARSADDA,DISTRICT,UNDER 5,281332,144943,136389,,239639,123454,116185,,41693,21489,20204,
CHARSADDA,CHARSADDA,DISTRICT,UNDER 10,542879,280733,262146,,462363,239172,223191,,80516,41561,38955,
CHARSADDA,CHARSADDA,DISTRICT,UNDER 15,775547,402927,372617,3,659277,342614,316660,3,116270,60313,55957,
CHARSADDA,CHARSADDA,DISTRICT,05 - 24,834334,431166,403156,12,706024,364898,341114,12,128310,66268,62042,
CHARSADDA,CHARSADDA,DISTRICT,15 - 49,857402,434723,422665,14,716338,362933,353394,11,141064,71790,69271,3
CHARSADDA,CHARSADDA,DISTRICT,15 - 64,994472,508669,485788,15,829489,423962,405515,12,164983,84707,80273,3
CHARSADDA,CHARSADDA,DISTRICT,18 - 60,851156,433310,417838,8,709024,360680,348339,5,142132,72630,69499,3
CHARSADDA,CHARSADDA,DISTRICT,18 &  ABOVE,944490,487969,456512,9,786301,405933,380362,6,158189,82036,76150,3
CHARSADDA,CHARSADDA,DISTRICT,60 &  ABOVE,102258,59611,42646,1,84639,49321,35317,1,17619,10290,7329,
CHARSADDA,CHARSADDA,DISTRICT,65 &  ABOVE,65117,39102,26014,1,53955,32353,21601,1,11162,6749,4413,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,ALL AGES,1822916,956098,866667,151,1451454,760613,690828,13,371462,195485,175839,138
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,UNDER 1,36013,18554,17459,,29769,15323,14446,,6244,3231,3013,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,UNDER 5,277334,142611,134723,,231044,118636,112408,,46290,23975,22315,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,UNDER 10,559401,290541,268860,,466606,242279,224327,,92795,48262,44533,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,UNDER 15,789559,413977,375580,2,653503,342500,311001,2,136056,71477,64579,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,05 - 24,848518,450283,398214,21,687799,365567,322224,8,160719,84716,75990,13
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,15 - 49,833011,433095,399779,137,645988,335580,310399,9,187023,97515,89380,128
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,15 - 64,974018,508524,465347,147,752819,392577,360231,11,221199,115947,105116,136
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,18 - 60,831128,431071,399914,143,640203,331439,308757,7,190925,99632,91157,136
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,18 &  ABOVE,917593,479641,437807,145,705607,368097,337503,7,211986,111544,100304,138
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,60 &  ABOVE,95275,53415,41857,3,72139,40368,31771,,23136,13047,10086,3
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,65 &  ABOVE,59339,33597,25740,2,45132,25536,19596,,14207,8061,6144,2
HANGU,HANGU,DISTRICT,ALL AGES,525623,258721,266894,8,442054,216358,225692,4,83569,42363,41202,4
HANGU,HANGU,DISTRICT,UNDER 1,9686,5039,4647,,8375,4374,4001,,1311,665,646,
HANGU,HANGU,DISTRICT,UNDER 5,74598,38654,35944,,63246,32752,30494,,11352,5902,5450,
HANGU,HANGU,DISTRICT,UNDER 10,152504,79630,72874,,129792,67718,62074,,22712,11912,10800,
HANGU,HANGU,DISTRICT,UNDER 15,223733,117402,106330,1,190333,99762,90570,1,33400,17640,15760,
HANGU,HANGU,DISTRICT,05 - 24,257355,133349,124002,4,218618,113175,105439,4,38737,20174,18563,
HANGU,HANGU,DISTRICT,15 - 49,249380,116023,133350,7,208150,95958,112189,3,41230,20065,21161,4
HANGU,HANGU,DISTRICT,15 - 64,283863,131698,152158,7,236493,108579,127911,3,47370,23119,24247,4
HANGU,HANGU,DISTRICT,18 - 60,237450,107832,129613,5,197140,88423,108716,1,40310,19409,20897,4
HANGU,HANGU,DISTRICT,18 &  ABOVE,262543,120762,141776,5,218245,99140,119104,1,44298,21622,22672,4
HANGU,HANGU,DISTRICT,60 &  ABOVE,27788,14268,13520,,23321,11807,11514,,4467,2461,2006,
HANGU,HANGU,DISTRICT,65 &  ABOVE,18027,9621,8406,,15228,8017,7211,,2799,1604,1195,
HARIPUR,HARIPUR,DISTRICT,ALL AGES,1173056,590712,582299,45,1025696,516732,508949,15,147360,73980,73350,30
HARIPUR,HARIPUR,DISTRICT,UNDER 1,21791,11263,10528,,19268,9963,9305,,2523,1300,1223,
HARIPUR,HARIPUR,DISTRICT,UNDER 5,142279,73297,68982,,126851,65394,61457,,15428,7903,7525,
HARIPUR,HARIPUR,DISTRICT,UNDER 10,282230,144808,137422,,250870,128813,122057,,31360,15995,15365,
HARIPUR,HARIPUR,DISTRICT,UNDER 15,414533,213790,200743,,366762,189223,177539,,47771,24567,23204,
HARIPUR,HARIPUR,DISTRICT,05 - 24,482733,247108,235613,12,423385,216864,206515,6,59348,30244,29098,6
HARIPUR,HARIPUR,DISTRICT,15 - 49,582851,285688,297125,38,507008,248682,258314,12,75843,37006,38811,26
HARIPUR,HARIPUR,DISTRICT,15 - 64,698404,345116,353245,43,606827,299928,306885,14,91577,45188,46360,29
HARIPUR,HARIPUR,DISTRICT,18 - 60,604281,295770,308471,40,524804,256939,267853,12,79477,38831,40618,28
HARIPUR,HARIPUR,DISTRICT,18 &  ABOVE,688306,340622,347642,42,597573,295807,301753,13,90733,44815,45889,29
HARIPUR,HARIPUR,DISTRICT,60 &  ABOVE,90828,48514,42311,3,78615,42007,36606,2,12213,6507,5705,1
HARIPUR,HARIPUR,DISTRICT,65 &  ABOVE,60119,31806,28311,2,52107,27581,24525,1,8012,4225,3786,1
KARAK,KARAK,DISTRICT,ALL AGES,815150,420949,394190,11,757113,390872,366230,11,58037,30077,27960,
KARAK,KARAK,DISTRICT,UNDER 1,15618,8095,7523,,14641,7630,7011,,977,465,512,
KARAK,KARAK,DISTRICT,UNDER 5,126599,66339,60260,,118022,61918,56104,,8577,4421,4156,
KARAK,KARAK,DISTRICT,UNDER 10,241923,126894,115029,,225546,118339,107207,,16377,8555,7822,
KARAK,KARAK,DISTRICT,UNDER 15,340426,178610,161816,,316858,166221,150637,,23568,12389,11179,
KARAK,KARAK,DISTRICT,05 - 24,370392,193212,177172,8,344426,179626,164792,8,25966,13586,12380,
KARAK,KARAK,DISTRICT,15 - 49,386164,196443,189710,11,357669,182033,175625,11,28495,14410,14085,
KARAK,KARAK,DISTRICT,15 - 64,446369,227054,219304,11,413606,210337,203258,11,32763,16717,16046,
KARAK,KARAK,DISTRICT,18 - 60,381209,193100,188101,8,352890,178662,174220,8,28319,14438,13881,
KARAK,KARAK,DISTRICT,18 &  ABOVE,422104,215030,207066,8,391261,199167,192086,8,30843,15863,14980,
KARAK,KARAK,DISTRICT,60 &  ABOVE,44674,23903,20771,,41868,22314,19554,,2806,1589,1217,
KARAK,KARAK,DISTRICT,65 &  ABOVE,28355,15285,13070,,26649,14314,12335,,1706,971,735,
KHYBER,KHYBER,DISTRICT,ALL AGES,1145982,598131,547841,10,1051404,548476,502918,10,94578,49655,44923,
KHYBER,KHYBER,DISTRICT,UNDER 1,20848,10808,10040,,19170,9921,9249,,1678,887,791,
KHYBER,KHYBER,DISTRICT,UNDER 5,196274,102189,94085,,181886,94737,87149,,14388,7452,6936,
KHYBER,KHYBER,DISTRICT,UNDER 10,395308,207548,187760,,365806,192067,173739,,29502,15481,14021,
KHYBER,KHYBER,DISTRICT,UNDER 15,560545,295935,264607,3,518020,273584,244433,3,42525,22351,20174,
KHYBER,KHYBER,DISTRICT,05 - 24,581193,307934,273251,8,534549,283289,251252,8,46644,24645,21999,
KHYBER,KHYBER,DISTRICT,15 - 49,499577,257399,242172,6,455321,234376,220939,6,44256,23023,21233,
KHYBER,KHYBER,DISTRICT,15 - 64,562404,288968,273429,7,512419,262880,249532,7,49985,26088,23897,
KHYBER,KHYBER,DISTRICT,18 - 60,468910,239120,229786,4,426360,216912,209444,4,42550,22208,20342,
KHYBER,KHYBER,DISTRICT,18 &  ABOVE,505041,259217,245820,4,459382,235227,224151,4,45659,23990,21669,
KHYBER,KHYBER,DISTRICT,60 &  ABOVE,40807,22481,18326,,37231,20427,16804,,3576,2054,1522,
KHYBER,KHYBER,DISTRICT,65 &  ABOVE,23033,13228,9805,,20965,12012,8953,,2068,1216,852,
KOHAT,KOHAT,DISTRICT,ALL AGES,1234579,629529,605021,29,955880,484851,471020,9,278699,144678,134001,20
KOHAT,KOHAT,DISTRICT,UNDER 1,19298,10065,9233,,15272,7966,7306,,4026,2099,1927,
KOHAT,KOHAT,DISTRICT,UNDER 5,167495,87084,80411,,132138,68595,63543,,35357,18489,16868,
KOHAT,KOHAT,DISTRICT,UNDER 10,334178,173946,160232,,264355,137461,126894,,69823,36485,33338,
KOHAT,KOHAT,DISTRICT,UNDER 15,489084,255383,233698,3,385950,201375,184573,2,103134,54008,49125,1
KOHAT,KOHAT,DISTRICT,05 - 24,563447,293799,269629,19,441326,229845,211474,7,122121,63954,58155,12
KOHAT,KOHAT,DISTRICT,15 - 49,603680,300471,303185,24,461090,227990,233093,7,142590,72481,70092,17
KOHAT,KOHAT,DISTRICT,15 - 64,700470,349251,351193,26,534363,264144,270212,7,166107,85107,80981,19
KOHAT,KOHAT,DISTRICT,18 - 60,596049,294333,301693,23,452404,221201,231198,5,143645,73132,70495,18
KOHAT,KOHAT,DISTRICT,18 &  ABOVE,661028,329665,331340,23,503283,248355,254923,5,157745,81310,76417,18
KOHAT,KOHAT,DISTRICT,60 &  ABOVE,71760,38905,32855,,56007,29808,26199,,15753,9097,6656,
KOHAT,KOHAT,DISTRICT,65 &  ABOVE,45025,24895,20130,,35567,19332,16235,,9458,5563,3895,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,ALL AGES,236726,121742,114982,2,236726,121742,114982,2,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 1,7970,3440,4530,,7970,3440,4530,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 5,56193,29208,26985,,56193,29208,26985,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 10,102642,53366,49276,,102642,53366,49276,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 15,140567,73306,67261,,140567,73306,67261,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,05 - 24,125141,64923,60217,1,125141,64923,60217,1,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,15 - 49,84889,42212,42675,2,84889,42212,42675,2,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,15 - 64,92726,46424,46300,2,92726,46424,46300,2,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,18 - 60,73970,36510,37459,1,73970,36510,37459,1,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,18 &  ABOVE,78630,39228,39401,1,78630,39228,39401,1,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,60 &  ABOVE,5555,3232,2323,,5555,3232,2323,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,65 &  ABOVE,3433,2012,1421,,3433,2012,1421,,,,,
KURRAM,KURRAM,DISTRICT,ALL AGES,785434,406914,378505,15,739963,382747,357202,14,45471,24167,21303,1
KURRAM,KURRAM,DISTRICT,UNDER 1,20151,11005,9146,,18987,10346,8641,,1164,659,505,
KURRAM,KURRAM,DISTRICT,UNDER 5,145130,78486,66644,,136362,73577,62785,,8768,4909,3859,
KURRAM,KURRAM,DISTRICT,UNDER 10,275458,148404,127054,,259347,139500,119847,,16111,8904,7207,
KURRAM,KURRAM,DISTRICT,UNDER 15,378561,204131,174428,2,357093,192371,164720,2,21468,11760,9708,
KURRAM,KURRAM,DISTRICT,05 - 24,372072,196705,175359,8,351265,185703,165554,8,20807,11002,9805,
KURRAM,KURRAM,DISTRICT,15 - 49,337360,167391,169959,10,317079,156995,160075,9,20281,10396,9884,1
KURRAM,KURRAM,DISTRICT,15 - 64,386318,191204,195101,13,363291,179355,183924,12,23027,11849,11177,1
KURRAM,KURRAM,DISTRICT,18 - 60,326254,160065,166181,8,306567,149952,156608,7,19687,10113,9573,1
KURRAM,KURRAM,DISTRICT,18 &  ABOVE,357641,176846,180787,8,336360,165848,170505,7,21281,10998,10282,1
KURRAM,KURRAM,DISTRICT,60 &  ABOVE,34640,18432,16208,,32873,17465,15408,,1767,967,800,
KURRAM,KURRAM,DISTRICT,65 &  ABOVE,20555,11579,8976,,19579,11021,8558,,976,558,418,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,ALL AGES,1036300,524933,511354,13,934362,473273,461077,12,101938,51660,50277,1
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,UNDER 1,19529,9787,9742,,17470,8776,8694,,2059,1011,1048,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,UNDER 5,184227,92524,91703,,168157,84490,83667,,16070,8034,8036,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,UNDER 10,344296,173170,171126,,315036,158536,156500,,29260,14634,14626,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,UNDER 15,471189,237280,233908,1,429661,216524,213136,1,41528,20756,20772,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,05 - 24,474906,239557,235337,12,429996,217011,212974,11,44910,22546,22363,1
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,15 - 49,458522,230000,228511,11,409388,205252,204126,10,49134,24748,24385,1
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,15 - 64,532048,268494,263543,11,474921,239492,235419,10,57127,29002,28124,1
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,18 - 60,450707,226900,223803,4,401990,202149,199837,4,48717,24751,23966,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,18 &  ABOVE,498848,254258,244585,5,445275,226730,218540,5,53573,27528,26045,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,60 &  ABOVE,53212,30034,23177,1,47779,26952,20826,1,5433,3082,2351,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,65 &  ABOVE,33063,19159,13903,1,29780,17257,12522,1,3283,1902,1381,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,318234,162541,155693,,262710,134043,128667,,55524,28498,27026,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,UNDER 1,6681,3314,3367,,5717,2835,2882,,964,479,485,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,UNDER 5,46240,23271,22969,,38943,19636,19307,,7297,3635,3662,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,UNDER 10,87378,43925,43453,,73694,37128,36566,,13684,6797,6887,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,UNDER 15,121159,60943,60216,,101985,51391,50594,,19174,9552,9622,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,05 - 24,134233,67538,66695,,112120,56382,55738,,22113,11156,10957,
