name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
TORGHAR,TORGHAR,DISTRICT,SIKH,2,0,2,0,2,0,2,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,QADIANI/AHMADI,2,1,1,0,2,1,1,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,CHRISTIAN,425,232,193,0,425,232,193,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,HINDU JATI,1,1,0,0,1,1,0,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,MUSLIM,194379,94409,99970,0,194379,94409,99970,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,OTHERS,353,198,155,0,353,198,155,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,PARSI,1,1,0,0,1,1,0,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,SCHEDULED CASTE,0,0,0,0,0,0,0,0,0,0,0,0
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,SIKH,0,0,0,0,0,0,0,0,0,0,0,0
UPPER DIR,UPPER DIR,DISTRICT,QADIANI/AHMADI,29,13,16,0,29,13,16,0,0,0,0,0
UPPER DIR,UPPER DIR,DISTRICT,CHRISTIAN,2258,1226,1032,0,2200,1195,1005,0,58,31,27,0
UPPER DIR,UPPER DIR,DISTRICT,HINDU JATI,18,11,7,0,16,10,6,0,2,1,1,0
UPPER DIR,UPPER DIR,DISTRICT,MUSLIM,1080001,544364,535625,12,1033226,521385,511830,11,46775,22979,23795,1
UPPER DIR,UPPER DIR,DISTRICT,OTHERS,78,37,41,0,75,37,38,0,3,0,3,0
UPPER DIR,UPPER DIR,DISTRICT,PARSI,0,0,0,0,0,0,0,0,0,0,0,0
UPPER DIR,UPPER DIR,DISTRICT,SCHEDULED CASTE,24,13,11,0,24,13,11,0,0,0,0,0
UPPER DIR,UPPER DIR,DISTRICT,SIKH,8,1,7,0,8,1,7,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,QADIANI/AHMADI,2,0,2,0,2,0,2,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,CHRISTIAN,661,333,328,0,661,333,328,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,HINDU JATI,16,8,8,0,16,8,8,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,MUSLIM,373408,181027,192377,4,373408,181027,192377,4,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,OTHERS,86,33,53,0,86,33,53,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,PARSI,2,0,2,0,2,0,2,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,SCHEDULED CASTE,4,1,3,0,4,1,3,0,0,0,0,0
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,SIKH,4,1,3,0,4,1,3,0,0,0,0,0
