name_admin_unit,part_of_district,admin_unit,vars,age_bracket,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,15 - 24,88.68000000000001,86.94,90.16,73.53,90.26000000000001,88.81999999999999,91.53,90.91,86.89,84.73,88.66,65.22
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,15 - 49,85.05,81.09999999999999,88.62,47.81,86.48,82.83,89.87,53.33,83.37,79,87.2,46.6
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,25 - 40,84.03,79.97,87.92,45.45,85.64,82.08,89.16,43.33,82.08,77.34,86.48,45.83
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,41 - 60,77.97,68.8,85.79000000000001,22.58,78.23,68.55,86.73,12.5,77.67,69.11,84.73,26.09
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,5 - 16,73.77,73.15000000000001,74.31999999999999,77.78,74.48,74.29000000000001,74.65000000000001,50,72.93000000000001,71.75,73.95,85.70999999999999
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,5 - 9,48.22,48.4,48.05,,49,49.13,48.87,,47.28,47.48,47.08,
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,>18,81.58,75.48,86.98999999999999,44.84,82.43000000000001,76.31,88,44.44,80.58,74.45999999999999,85.84,44.93
ISLAMABAD,ISLAMABAD,DISTRICT,Literate %,>60,70.67,56.1,81.54000000000001,100,69.31999999999999,52.3,81.88,,72.29000000000001,60.6,81.12,100
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),10 - 12,6462,4047,2415,,2156,1140,1016,,4306,2907,1399,
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),13 - 14,4208,1403,2803,2,2205,540,1664,1,2003,863,1139,1
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),15 - 24,53078,28017,25051,10,24074,12890,11183,1,29004,15127,13868,9
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),15 - 49,204774,121436,83202,136,99566,60323,39222,21,105208,61113,43980,115
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),25 - 40,102162,61772,40277,113,50101,30689,19395,17,52061,31083,20882,96
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),41 - 60,103345,66436,36885,24,54524,36333,18184,7,48821,30103,18701,17
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),5 - 16,40477,20531,19944,2,18552,9107,9444,1,21925,11424,10500,1
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),5 - 9,19503,10032,9471,,9749,5234,4515,,9754,4798,4956,
ISLAMABAD,ISLAMABAD,DISTRICT,Never to School (all),>18,285415,176109,109161,145,146832,93149,53658,25,138583,82960,55503,120
