name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Memorization/ Focus,25 - 40,3275,2445,830
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Memorization/ Focus,41 - 60,19665,14584,5081
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Memorization/ Focus,5 - 16,4500,3213,1287
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Memorization/ Focus,5 - 9,1577,1157,420
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Memorization/ Focus,>18,46755,34177,12578
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Memorization/ Focus,>60,22076,15947,6129
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,0 - 4,492678,372426,120252
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,10 - 12,279720,203011,76709
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,13 - 14,170727,121409,49318
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,15 - 24,634421,448404,186017
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,15 - 49,1656708,1176647,480061
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,25 - 40,728932,518769,210163
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,41 - 60,553521,396614,156907
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,5 - 16,1079904,789099,290805
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,5 - 9,479243,357896,121347
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,>18,1835277,1312740,522537
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Population,>60,205669,152767,52902
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,0 - 4,641,509,132
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,10 - 12,1023,742,281
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,13 - 14,703,474,229
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,15 - 24,2577,1788,789
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,15 - 49,12979,9396,3583
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,25 - 40,2862,2066,796
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,41 - 60,23036,17012,6024
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,5 - 16,3581,2574,1007
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,5 - 9,1199,902,297
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,>18,56920,42116,14804
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Seeing,>60,29692,22123,7569
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,0 - 4,209,154,55
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,10 - 12,261,200,61
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,13 - 14,154,115,39
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,15 - 24,629,470,159
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,15 - 49,6348,4880,1468
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,25 - 40,912,757,155
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,41 - 60,17077,12324,4753
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,5 - 16,779,598,181
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,5 - 9,221,179,42
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,>18,37815,27431,10384
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Self care etc,>60,19460,14073,5387
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,0 - 4,1473,1052,421
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,10 - 12,2350,1699,651
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,13 - 14,1617,1126,491
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,15 - 24,5414,3852,1562
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,15 - 49,25454,18342,7112
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,25 - 40,6791,4911,1880
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,41 - 60,41262,29828,11434
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,5 - 16,8097,5945,2152
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,5 - 9,2815,2148,667
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,>18,105985,77002,28983
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,Walking/ Climbing,>60,55053,40252,14801
