name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
HYDERABAD,DISTRICT,45 - 49,WIDOWED,5109,3981,1128,0,887,689,198,0,4222,3292,930,0
HYDERABAD,DISTRICT,50 - 54,DIVORCED,474,261,213,0,27,13,14,0,447,248,199,0
HYDERABAD,DISTRICT,50 - 54,MARRIED,79362,33131,46231,0,11389,4943,6446,0,67973,28188,39785,0
HYDERABAD,DISTRICT,50 - 54,NEVER MARRIED,3145,1265,1872,8,367,155,212,0,2778,1110,1660,8
HYDERABAD,DISTRICT,50 - 54,SEPERATION,219,112,107,0,28,18,10,0,191,94,97,0
HYDERABAD,DISTRICT,50 - 54,WIDOWED,7004,5504,1500,0,1208,944,264,0,5796,4560,1236,0
HYDERABAD,DISTRICT,55 - 59,DIVORCED,327,171,156,0,23,10,13,0,304,161,143,0
HYDERABAD,DISTRICT,55 - 59,MARRIED,61348,24298,37050,0,8010,3220,4790,0,53338,21078,32260,0
HYDERABAD,DISTRICT,55 - 59,NEVER MARRIED,2073,859,1208,6,213,99,114,0,1860,760,1094,6
HYDERABAD,DISTRICT,55 - 59,SEPERATION,155,66,89,0,13,7,6,0,142,59,83,0
HYDERABAD,DISTRICT,55 - 59,WIDOWED,8376,6457,1919,0,1155,877,278,0,7221,5580,1641,0
HYDERABAD,DISTRICT,60 - 64,DIVORCED,200,113,87,0,18,8,10,0,182,105,77,0
HYDERABAD,DISTRICT,60 - 64,MARRIED,38738,14444,24294,0,5056,2079,2977,0,33682,12365,21317,0
HYDERABAD,DISTRICT,60 - 64,NEVER MARRIED,1205,605,591,9,115,54,60,1,1090,551,531,8
HYDERABAD,DISTRICT,60 - 64,SEPERATION,101,47,54,0,22,13,9,0,79,34,45,0
HYDERABAD,DISTRICT,60 - 64,WIDOWED,9040,6943,2097,0,1270,992,278,0,7770,5951,1819,0
HYDERABAD,DISTRICT,65 - 69,DIVORCED,99,52,47,0,6,3,3,0,93,49,44,0
HYDERABAD,DISTRICT,65 - 69,MARRIED,24914,8967,15947,0,3487,1287,2200,0,21427,7680,13747,0
HYDERABAD,DISTRICT,65 - 69,NEVER MARRIED,702,357,345,0,85,39,46,0,617,318,299,0
HYDERABAD,DISTRICT,65 - 69,SEPERATION,59,27,32,0,10,7,3,0,49,20,29,0
HYDERABAD,DISTRICT,65 - 69,WIDOWED,9181,6894,2287,0,1298,984,314,0,7883,5910,1973,0
HYDERABAD,DISTRICT,70 - 74,DIVORCED,41,20,21,0,4,1,3,0,37,19,18,0
HYDERABAD,DISTRICT,70 - 74,MARRIED,14269,4517,9752,0,2177,763,1414,0,12092,3754,8338,0
HYDERABAD,DISTRICT,70 - 74,NEVER MARRIED,377,185,190,2,39,14,25,0,338,171,165,2
HYDERABAD,DISTRICT,70 - 74,SEPERATION,37,16,21,0,7,3,4,0,30,13,17,0
HYDERABAD,DISTRICT,70 - 74,WIDOWED,7717,5721,1996,0,1205,884,321,0,6512,4837,1675,0
HYDERABAD,DISTRICT,75 & ABOVE,DIVORCED,29,19,10,0,4,2,2,0,25,17,8,0
HYDERABAD,DISTRICT,75 & ABOVE,MARRIED,9396,2685,6711,0,1469,438,1031,0,7927,2247,5680,0
HYDERABAD,DISTRICT,75 & ABOVE,NEVER MARRIED,241,130,108,3,35,14,21,0,206,116,87,3
HYDERABAD,DISTRICT,75 & ABOVE,SEPERATION,21,9,12,0,5,4,1,0,16,5,11,0
HYDERABAD,DISTRICT,75 & ABOVE,WIDOWED,8419,6135,2284,0,1185,881,304,0,7234,5254,1980,0
JACOBABAD,DISTRICT,15 &  ABOVE,DIVORCED,418,284,134,0,234,161,73,0,184,123,61,0
JACOBABAD,DISTRICT,15 &  ABOVE,MARRIED,401724,202553,199171,0,282994,143249,139745,0,118730,59304,59426,0
JACOBABAD,DISTRICT,15 &  ABOVE,NEVER MARRIED,147969,62465,85401,103,88265,36104,52135,26,59704,26361,33266,77
JACOBABAD,DISTRICT,15 &  ABOVE,SEPERATION,447,193,254,0,287,136,151,0,160,57,103,0
JACOBABAD,DISTRICT,15 &  ABOVE,WIDOWED,19778,16136,3642,0,12605,10238,2367,0,7173,5898,1275,0
JACOBABAD,DISTRICT,15 - 19,DIVORCED,14,10,4,0,10,8,2,0,4,2,2,0
JACOBABAD,DISTRICT,15 - 19,MARRIED,25699,16427,9272,0,20786,13056,7730,0,4913,3371,1542,0
JACOBABAD,DISTRICT,15 - 19,NEVER MARRIED,98946,44081,54842,23,64080,27695,36381,4,34866,16386,18461,19
JACOBABAD,DISTRICT,15 - 19,SEPERATION,75,28,47,0,41,17,24,0,34,11,23,0
JACOBABAD,DISTRICT,15 - 19,WIDOWED,72,29,43,0,56,20,36,0,16,9,7,0
JACOBABAD,DISTRICT,20 - 24,DIVORCED,39,26,13,0,23,16,7,0,16,10,6,0
JACOBABAD,DISTRICT,20 - 24,MARRIED,52750,30872,21878,0,39908,22975,16933,0,12842,7897,4945,0
JACOBABAD,DISTRICT,20 - 24,NEVER MARRIED,29780,10953,18810,17,15894,5455,10434,5,13886,5498,8376,12
JACOBABAD,DISTRICT,20 - 24,SEPERATION,42,8,34,0,32,7,25,0,10,1,9,0
JACOBABAD,DISTRICT,20 - 24,WIDOWED,125,71,54,0,90,46,44,0,35,25,10,0
JACOBABAD,DISTRICT,25 - 29,DIVORCED,69,46,23,0,41,29,12,0,28,17,11,0
JACOBABAD,DISTRICT,25 - 29,MARRIED,54539,28363,26176,0,38179,19647,18532,0,16360,8716,7644,0
JACOBABAD,DISTRICT,25 - 29,NEVER MARRIED,10968,4348,6598,22,4815,1740,3072,3,6153,2608,3526,19
JACOBABAD,DISTRICT,25 - 29,SEPERATION,45,11,34,0,30,8,22,0,15,3,12,0
JACOBABAD,DISTRICT,25 - 29,WIDOWED,249,154,95,0,173,109,64,0,76,45,31,0
JACOBABAD,DISTRICT,30 - 34,DIVORCED,53,36,17,0,24,14,10,0,29,22,7,0
JACOBABAD,DISTRICT,30 - 34,MARRIED,54524,28438,26086,0,37291,19483,17808,0,17233,8955,8278,0
JACOBABAD,DISTRICT,30 - 34,NEVER MARRIED,4109,1656,2444,9,1696,638,1054,4,2413,1018,1390,5
JACOBABAD,DISTRICT,30 - 34,SEPERATION,45,19,26,0,22,14,8,0,23,5,18,0
JACOBABAD,DISTRICT,30 - 34,WIDOWED,460,326,134,0,324,231,93,0,136,95,41,0
JACOBABAD,DISTRICT,35 - 39,DIVORCED,70,46,24,0,35,23,12,0,35,23,12,0
JACOBABAD,DISTRICT,35 - 39,MARRIED,54245,27032,27213,0,36595,18392,18203,0,17650,8640,9010,0
JACOBABAD,DISTRICT,35 - 39,NEVER MARRIED,2004,655,1339,10,803,270,530,3,1201,385,809,7
JACOBABAD,DISTRICT,35 - 39,SEPERATION,51,24,27,0,34,18,16,0,17,6,11,0
JACOBABAD,DISTRICT,35 - 39,WIDOWED,782,589,193,0,500,364,136,0,282,225,57,0
JACOBABAD,DISTRICT,40 - 44,DIVORCED,50,35,15,0,27,19,8,0,23,16,7,0
JACOBABAD,DISTRICT,40 - 44,MARRIED,48941,23228,25713,0,34027,16139,17888,0,14914,7089,7825,0
JACOBABAD,DISTRICT,40 - 44,NEVER MARRIED,929,322,603,4,404,127,276,1,525,195,327,3
JACOBABAD,DISTRICT,40 - 44,SEPERATION,45,30,15,0,33,26,7,0,12,4,8,0
JACOBABAD,DISTRICT,40 - 44,WIDOWED,1313,1024,289,0,893,688,205,0,420,336,84,0
JACOBABAD,DISTRICT,45 - 49,DIVORCED,46,32,14,0,33,24,9,0,13,8,5,0
JACOBABAD,DISTRICT,45 - 49,MARRIED,34811,16128,18683,0,23629,11049,12580,0,11182,5079,6103,0
JACOBABAD,DISTRICT,45 - 49,NEVER MARRIED,543,197,336,10,232,62,168,2,311,135,168,8
JACOBABAD,DISTRICT,45 - 49,SEPERATION,34,21,13,0,22,16,6,0,12,5,7,0
JACOBABAD,DISTRICT,45 - 49,WIDOWED,1711,1403,308,0,1094,886,208,0,617,517,100,0
JACOBABAD,DISTRICT,50 - 54,DIVORCED,29,17,12,0,15,10,5,0,14,7,7,0
JACOBABAD,DISTRICT,50 - 54,MARRIED,27509,12766,14743,0,18605,8794,9811,0,8904,3972,4932,0
JACOBABAD,DISTRICT,50 - 54,NEVER MARRIED,282,103,177,2,129,40,88,1,153,63,89,1
JACOBABAD,DISTRICT,50 - 54,SEPERATION,27,9,18,0,16,5,11,0,11,4,7,0
JACOBABAD,DISTRICT,50 - 54,WIDOWED,2421,2091,330,0,1510,1298,212,0,911,793,118,0
JACOBABAD,DISTRICT,55 - 59,DIVORCED,19,12,7,0,9,5,4,0,10,7,3,0
JACOBABAD,DISTRICT,55 - 59,MARRIED,19554,8235,11319,0,13151,5648,7503,0,6403,2587,3816,0
JACOBABAD,DISTRICT,55 - 59,NEVER MARRIED,169,53,111,5,86,22,62,2,83,31,49,3
JACOBABAD,DISTRICT,55 - 59,SEPERATION,25,12,13,0,19,8,11,0,6,4,2,0
JACOBABAD,DISTRICT,55 - 59,WIDOWED,2474,2053,421,0,1478,1207,271,0,996,846,150,0
JACOBABAD,DISTRICT,60 - 64,DIVORCED,9,9,0,0,6,6,0,0,3,3,0,0
JACOBABAD,DISTRICT,60 - 64,MARRIED,12915,5307,7608,0,9039,3846,5193,0,3876,1461,2415,0
JACOBABAD,DISTRICT,60 - 64,NEVER MARRIED,131,47,84,0,62,24,38,0,69,23,46,0
JACOBABAD,DISTRICT,60 - 64,SEPERATION,29,16,13,0,17,7,10,0,12,9,3,0
JACOBABAD,DISTRICT,60 - 64,WIDOWED,2748,2303,445,0,1714,1424,290,0,1034,879,155,0
JACOBABAD,DISTRICT,65 - 69,DIVORCED,8,5,3,0,4,2,2,0,4,3,1,0
JACOBABAD,DISTRICT,65 - 69,MARRIED,7649,2935,4714,0,5375,2084,3291,0,2274,851,1423,0
JACOBABAD,DISTRICT,65 - 69,NEVER MARRIED,60,24,36,0,30,12,18,0,30,12,18,0
JACOBABAD,DISTRICT,65 - 69,SEPERATION,15,8,7,0,10,5,5,0,5,3,2,0
JACOBABAD,DISTRICT,65 - 69,WIDOWED,2459,2046,413,0,1493,1256,237,0,966,790,176,0
JACOBABAD,DISTRICT,70 - 74,DIVORCED,6,6,0,0,2,2,0,0,4,4,0,0
JACOBABAD,DISTRICT,70 - 74,MARRIED,5096,1795,3301,0,3696,1324,2372,0,1400,471,929,0
JACOBABAD,DISTRICT,70 - 74,NEVER MARRIED,26,13,13,0,17,10,7,0,9,3,6,0
JACOBABAD,DISTRICT,70 - 74,SEPERATION,9,5,4,0,6,3,3,0,3,2,1,0
JACOBABAD,DISTRICT,70 - 74,WIDOWED,2470,2031,439,0,1577,1311,266,0,893,720,173,0
JACOBABAD,DISTRICT,75 & ABOVE,DIVORCED,6,4,2,0,5,3,2,0,1,1,0,0
JACOBABAD,DISTRICT,75 & ABOVE,MARRIED,3492,1027,2465,0,2713,812,1901,0,779,215,564,0
JACOBABAD,DISTRICT,75 & ABOVE,NEVER MARRIED,22,13,8,1,17,9,7,1,5,4,1,0
JACOBABAD,DISTRICT,75 & ABOVE,SEPERATION,5,2,3,0,5,2,3,0,0,0,0,0
JACOBABAD,DISTRICT,75 & ABOVE,WIDOWED,2494,2016,478,0,1703,1398,305,0,791,618,173,0
JAMSHORO,DISTRICT,15 &  ABOVE,DIVORCED,1146,730,416,0,307,206,101,0,839,524,315,0
JAMSHORO,DISTRICT,15 &  ABOVE,MARRIED,428104,212585,215519,0,227438,113423,114015,0,200666,99162,101504,0
JAMSHORO,DISTRICT,15 &  ABOVE,NEVER MARRIED,196487,79443,116979,65,93767,36825,56935,7,102720,42618,60044,58
JAMSHORO,DISTRICT,15 &  ABOVE,SEPERATION,913,404,509,0,502,187,315,0,411,217,194,0
JAMSHORO,DISTRICT,15 &  ABOVE,WIDOWED,24909,19123,5786,0,12466,9372,3094,0,12443,9751,2692,0
JAMSHORO,DISTRICT,15 - 19,DIVORCED,23,20,3,0,8,6,2,0,15,14,1,0
JAMSHORO,DISTRICT,15 - 19,MARRIED,14055,9795,4260,0,8761,5914,2847,0,5294,3881,1413,0
JAMSHORO,DISTRICT,15 - 19,NEVER MARRIED,99645,44514,55122,9,50401,21943,28456,2,49244,22571,26666,7
JAMSHORO,DISTRICT,15 - 19,SEPERATION,43,20,23,0,25,9,16,0,18,11,7,0
JAMSHORO,DISTRICT,15 - 19,WIDOWED,45,22,23,0,23,9,14,0,22,13,9,0
JAMSHORO,DISTRICT,20 - 24,DIVORCED,99,81,18,0,36,30,6,0,63,51,12,0
JAMSHORO,DISTRICT,20 - 24,MARRIED,44817,28332,16485,0,24822,15311,9511,0,19995,13021,6974,0
JAMSHORO,DISTRICT,20 - 24,NEVER MARRIED,51296,19305,31980,11,22776,8113,14661,2,28520,11192,17319,9
JAMSHORO,DISTRICT,20 - 24,SEPERATION,75,35,40,0,40,9,31,0,35,26,9,0
JAMSHORO,DISTRICT,20 - 24,WIDOWED,165,94,71,0,83,39,44,0,82,55,27,0
JAMSHORO,DISTRICT,25 - 29,DIVORCED,165,99,66,0,41,24,17,0,124,75,49,0
JAMSHORO,DISTRICT,25 - 29,MARRIED,57384,31179,26205,0,29783,16057,13726,0,27601,15122,12479,0
JAMSHORO,DISTRICT,25 - 29,NEVER MARRIED,23982,8557,15416,9,10602,3559,7043,0,13380,4998,8373,9
JAMSHORO,DISTRICT,25 - 29,SEPERATION,99,35,64,0,58,14,44,0,41,21,20,0
JAMSHORO,DISTRICT,25 - 29,WIDOWED,319,175,144,0,177,84,93,0,142,91,51,0
JAMSHORO,DISTRICT,30 - 34,DIVORCED,190,115,75,0,41,27,14,0,149,88,61,0
JAMSHORO,DISTRICT,30 - 34,MARRIED,60725,31519,29206,0,31782,16672,15110,0,28943,14847,14096,0
JAMSHORO,DISTRICT,30 - 34,NEVER MARRIED,10016,3196,6810,10,4667,1450,3216,1,5349,1746,3594,9
JAMSHORO,DISTRICT,30 - 34,SEPERATION,99,38,61,0,53,18,35,0,46,20,26,0
JAMSHORO,DISTRICT,30 - 34,WIDOWED,583,373,210,0,317,192,125,0,266,181,85,0
JAMSHORO,DISTRICT,35 - 39,DIVORCED,204,132,72,0,53,39,14,0,151,93,58,0
JAMSHORO,DISTRICT,35 - 39,MARRIED,60257,29794,30463,0,31235,15634,15601,0,29022,14160,14862,0
JAMSHORO,DISTRICT,35 - 39,NEVER MARRIED,5211,1686,3517,8,2420,801,1619,0,2791,885,1898,8
JAMSHORO,DISTRICT,35 - 39,SEPERATION,135,50,85,0,77,31,46,0,58,19,39,0
JAMSHORO,DISTRICT,35 - 39,WIDOWED,918,627,291,0,455,296,159,0,463,331,132,0
JAMSHORO,DISTRICT,40 - 44,DIVORCED,167,98,69,0,44,28,16,0,123,70,53,0
JAMSHORO,DISTRICT,40 - 44,MARRIED,54026,25585,28441,0,28304,13511,14793,0,25722,12074,13648,0
JAMSHORO,DISTRICT,40 - 44,NEVER MARRIED,2780,918,1857,5,1342,448,893,1,1438,470,964,4
JAMSHORO,DISTRICT,40 - 44,SEPERATION,127,65,62,0,61,32,29,0,66,33,33,0
JAMSHORO,DISTRICT,40 - 44,WIDOWED,1537,1157,380,0,780,585,195,0,757,572,185,0
JAMSHORO,DISTRICT,45 - 49,DIVORCED,106,71,35,0,31,22,9,0,75,49,26,0
JAMSHORO,DISTRICT,45 - 49,MARRIED,42657,19520,23137,0,22399,10329,12070,0,20258,9191,11067,0
JAMSHORO,DISTRICT,45 - 49,NEVER MARRIED,1584,560,1017,7,719,258,461,0,865,302,556,7
JAMSHORO,DISTRICT,45 - 49,SEPERATION,98,45,53,0,49,18,31,0,49,27,22,0
JAMSHORO,DISTRICT,45 - 49,WIDOWED,2055,1582,473,0,1008,740,268,0,1047,842,205,0
JAMSHORO,DISTRICT,50 - 54,DIVORCED,76,45,31,0,18,11,7,0,58,34,24,0
JAMSHORO,DISTRICT,50 - 54,MARRIED,33299,14330,18969,0,17500,7566,9934,0,15799,6764,9035,0
JAMSHORO,DISTRICT,50 - 54,NEVER MARRIED,798,292,502,4,345,117,227,1,453,175,275,3
JAMSHORO,DISTRICT,50 - 54,SEPERATION,69,35,34,0,38,16,22,0,31,19,12,0
JAMSHORO,DISTRICT,50 - 54,WIDOWED,2923,2373,550,0,1420,1122,298,0,1503,1251,252,0
JAMSHORO,DISTRICT,55 - 59,DIVORCED,50,23,27,0,14,5,9,0,36,18,18,0
JAMSHORO,DISTRICT,55 - 59,MARRIED,23984,9404,14580,0,12289,4936,7353,0,11695,4468,7227,0
JAMSHORO,DISTRICT,55 - 59,NEVER MARRIED,519,168,351,0,209,56,153,0,310,112,198,0
JAMSHORO,DISTRICT,55 - 59,SEPERATION,64,37,27,0,33,17,16,0,31,20,11,0
JAMSHORO,DISTRICT,55 - 59,WIDOWED,3027,2371,656,0,1365,1048,317,0,1662,1323,339,0
JAMSHORO,DISTRICT,60 - 64,DIVORCED,37,28,9,0,13,10,3,0,24,18,6,0
JAMSHORO,DISTRICT,60 - 64,MARRIED,15423,5919,9504,0,8155,3233,4922,0,7268,2686,4582,0
JAMSHORO,DISTRICT,60 - 64,NEVER MARRIED,299,108,190,1,125,37,88,0,174,71,102,1
JAMSHORO,DISTRICT,60 - 64,SEPERATION,37,20,17,0,23,12,11,0,14,8,6,0
JAMSHORO,DISTRICT,60 - 64,WIDOWED,3300,2597,703,0,1596,1235,361,0,1704,1362,342,0
JAMSHORO,DISTRICT,65 - 69,DIVORCED,15,10,5,0,2,1,1,0,13,9,4,0
JAMSHORO,DISTRICT,65 - 69,MARRIED,10260,3797,6463,0,5527,2100,3427,0,4733,1697,3036,0
JAMSHORO,DISTRICT,65 - 69,NEVER MARRIED,174,72,102,0,76,18,58,0,98,54,44,0
JAMSHORO,DISTRICT,65 - 69,SEPERATION,28,13,15,0,18,6,12,0,10,7,3,0
JAMSHORO,DISTRICT,65 - 69,WIDOWED,3267,2562,705,0,1532,1191,341,0,1735,1371,364,0
JAMSHORO,DISTRICT,70 - 74,DIVORCED,9,6,3,0,3,2,1,0,6,4,2,0
JAMSHORO,DISTRICT,70 - 74,MARRIED,6397,2056,4341,0,3699,1228,2471,0,2698,828,1870,0
JAMSHORO,DISTRICT,70 - 74,NEVER MARRIED,99,38,60,1,40,14,26,0,59,24,34,1
JAMSHORO,DISTRICT,70 - 74,SEPERATION,21,2,19,0,14,0,14,0,7,2,5,0
JAMSHORO,DISTRICT,70 - 74,WIDOWED,3114,2424,690,0,1560,1217,343,0,1554,1207,347,0
JAMSHORO,DISTRICT,75 & ABOVE,DIVORCED,5,2,3,0,3,1,2,0,2,1,1,0
JAMSHORO,DISTRICT,75 & ABOVE,MARRIED,4820,1355,3465,0,3182,932,2250,0,1638,423,1215,0
JAMSHORO,DISTRICT,75 & ABOVE,NEVER MARRIED,84,29,55,0,45,11,34,0,39,18,21,0
JAMSHORO,DISTRICT,75 & ABOVE,SEPERATION,18,9,9,0,13,5,8,0,5,4,1,0
JAMSHORO,DISTRICT,75 & ABOVE,WIDOWED,3656,2766,890,0,2150,1614,536,0,1506,1152,354,0
KAMBAR SHAHDAD KOT,DISTRICT,15 &  ABOVE,DIVORCED,590,402,188,0,345,237,108,0,245,165,80,0
KAMBAR SHAHDAD KOT,DISTRICT,15 &  ABOVE,MARRIED,554098,280721,273377,0,399563,202470,197093,0,154535,78251,76284,0
KAMBAR SHAHDAD KOT,DISTRICT,15 &  ABOVE,NEVER MARRIED,219631,85432,134164,35,149283,57378,91896,9,70348,28054,42268,26
KAMBAR SHAHDAD KOT,DISTRICT,15 &  ABOVE,SEPERATION,1034,445,589,0,769,291,478,0,265,154,111,0
KAMBAR SHAHDAD KOT,DISTRICT,15 &  ABOVE,WIDOWED,24604,19571,5033,0,16645,13119,3526,0,7959,6452,1507,0
KAMBAR SHAHDAD KOT,DISTRICT,15 - 19,DIVORCED,15,9,6,0,9,6,3,0,6,3,3,0
KAMBAR SHAHDAD KOT,DISTRICT,15 - 19,MARRIED,22789,15154,7635,0,16922,11192,5730,0,5867,3962,1905,0
KAMBAR SHAHDAD KOT,DISTRICT,15 - 19,NEVER MARRIED,134259,57422,76828,9,94372,40019,54349,4,39887,17403,22479,5
KAMBAR SHAHDAD KOT,DISTRICT,15 - 19,SEPERATION,40,19,21,0,33,15,18,0,7,4,3,0
KAMBAR SHAHDAD KOT,DISTRICT,15 - 19,WIDOWED,93,51,42,0,73,38,35,0,20,13,7,0
KAMBAR SHAHDAD KOT,DISTRICT,20 - 24,DIVORCED,57,39,18,0,32,20,12,0,25,19,6,0
KAMBAR SHAHDAD KOT,DISTRICT,20 - 24,MARRIED,75835,45772,30063,0,56727,33986,22741,0,19108,11786,7322,0
KAMBAR SHAHDAD KOT,DISTRICT,20 - 24,NEVER MARRIED,52109,17222,34883,4,34719,10995,23724,0,17390,6227,11159,4
KAMBAR SHAHDAD KOT,DISTRICT,20 - 24,SEPERATION,98,33,65,0,81,22,59,0,17,11,6,0
KAMBAR SHAHDAD KOT,DISTRICT,20 - 24,WIDOWED,224,118,106,0,161,84,77,0,63,34,29,0
KAMBAR SHAHDAD KOT,DISTRICT,25 - 29,DIVORCED,79,50,29,0,49,32,17,0,30,18,12,0
KAMBAR SHAHDAD KOT,DISTRICT,25 - 29,MARRIED,74959,39423,35536,0,54221,28373,25848,0,20738,11050,9688,0
KAMBAR SHAHDAD KOT,DISTRICT,25 - 29,NEVER MARRIED,18602,5741,12858,3,11478,3441,8036,1,7124,2300,4822,2
KAMBAR SHAHDAD KOT,DISTRICT,25 - 29,SEPERATION,106,25,81,0,79,14,65,0,27,11,16,0
KAMBAR SHAHDAD KOT,DISTRICT,25 - 29,WIDOWED,386,234,152,0,275,164,111,0,111,70,41,0
KAMBAR SHAHDAD KOT,DISTRICT,30 - 34,DIVORCED,76,50,26,0,36,23,13,0,40,27,13,0
KAMBAR SHAHDAD KOT,DISTRICT,30 - 34,MARRIED,72862,37868,34994,0,51715,26802,24913,0,21147,11066,10081,0
KAMBAR SHAHDAD KOT,DISTRICT,30 - 34,NEVER MARRIED,7022,2322,4695,5,4228,1352,2875,1,2794,970,1820,4
KAMBAR SHAHDAD KOT,DISTRICT,30 - 34,SEPERATION,100,38,62,0,72,19,53,0,28,19,9,0
KAMBAR SHAHDAD KOT,DISTRICT,30 - 34,WIDOWED,577,383,194,0,417,271,146,0,160,112,48,0
KAMBAR SHAHDAD KOT,DISTRICT,35 - 39,DIVORCED,95,67,28,0,60,43,17,0,35,24,11,0
KAMBAR SHAHDAD KOT,DISTRICT,35 - 39,MARRIED,70939,35055,35884,0,50265,24887,25378,0,20674,10168,10506,0
KAMBAR SHAHDAD KOT,DISTRICT,35 - 39,NEVER MARRIED,3447,1198,2247,2,1988,647,1341,0,1459,551,906,2
KAMBAR SHAHDAD KOT,DISTRICT,35 - 39,SEPERATION,114,38,76,0,90,24,66,0,24,14,10,0
KAMBAR SHAHDAD KOT,DISTRICT,35 - 39,WIDOWED,939,676,263,0,667,475,192,0,272,201,71,0
KAMBAR SHAHDAD KOT,DISTRICT,40 - 44,DIVORCED,85,57,28,0,52,35,17,0,33,22,11,0
KAMBAR SHAHDAD KOT,DISTRICT,40 - 44,MARRIED,67416,32232,35184,0,48250,23035,25215,0,19166,9197,9969,0
KAMBAR SHAHDAD KOT,DISTRICT,40 - 44,NEVER MARRIED,1803,629,1169,5,1068,365,702,1,735,264,467,4
KAMBAR SHAHDAD KOT,DISTRICT,40 - 44,SEPERATION,103,45,58,0,79,29,50,0,24,16,8,0
KAMBAR SHAHDAD KOT,DISTRICT,40 - 44,WIDOWED,1528,1197,331,0,1026,806,220,0,502,391,111,0
KAMBAR SHAHDAD KOT,DISTRICT,45 - 49,DIVORCED,66,46,20,0,39,29,10,0,27,17,10,0
KAMBAR SHAHDAD KOT,DISTRICT,45 - 49,MARRIED,48176,23007,25169,0,34280,16450,17830,0,13896,6557,7339,0
KAMBAR SHAHDAD KOT,DISTRICT,45 - 49,NEVER MARRIED,1011,366,642,3,594,217,376,1,417,149,266,2
KAMBAR SHAHDAD KOT,DISTRICT,45 - 49,SEPERATION,113,60,53,0,86,45,41,0,27,15,12,0
KAMBAR SHAHDAD KOT,DISTRICT,45 - 49,WIDOWED,1915,1562,353,0,1311,1064,247,0,604,498,106,0
KAMBAR SHAHDAD KOT,DISTRICT,50 - 54,DIVORCED,42,29,13,0,24,17,7,0,18,12,6,0
KAMBAR SHAHDAD KOT,DISTRICT,50 - 54,MARRIED,38648,18051,20597,0,27682,13006,14676,0,10966,5045,5921,0
KAMBAR SHAHDAD KOT,DISTRICT,50 - 54,NEVER MARRIED,564,204,358,2,330,124,206,0,234,80,152,2
KAMBAR SHAHDAD KOT,DISTRICT,50 - 54,SEPERATION,99,57,42,0,66,37,29,0,33,20,13,0
KAMBAR SHAHDAD KOT,DISTRICT,50 - 54,WIDOWED,2501,2060,441,0,1680,1381,299,0,821,679,142,0
KAMBAR SHAHDAD KOT,DISTRICT,55 - 59,DIVORCED,29,23,6,0,19,15,4,0,10,8,2,0
KAMBAR SHAHDAD KOT,DISTRICT,55 - 59,MARRIED,29241,12709,16532,0,20920,9170,11750,0,8321,3539,4782,0
KAMBAR SHAHDAD KOT,DISTRICT,55 - 59,NEVER MARRIED,340,130,209,1,200,83,117,0,140,47,92,1
KAMBAR SHAHDAD KOT,DISTRICT,55 - 59,SEPERATION,84,44,40,0,53,26,27,0,31,18,13,0
KAMBAR SHAHDAD KOT,DISTRICT,55 - 59,WIDOWED,2728,2251,477,0,1816,1485,331,0,912,766,146,0
KAMBAR SHAHDAD KOT,DISTRICT,60 - 64,DIVORCED,19,13,6,0,13,10,3,0,6,3,3,0
KAMBAR SHAHDAD KOT,DISTRICT,60 - 64,MARRIED,21248,9302,11946,0,15153,6686,8467,0,6095,2616,3479,0
KAMBAR SHAHDAD KOT,DISTRICT,60 - 64,NEVER MARRIED,200,90,109,1,123,62,60,1,77,28,49,0
KAMBAR SHAHDAD KOT,DISTRICT,60 - 64,SEPERATION,57,30,27,0,39,22,17,0,18,8,10,0
KAMBAR SHAHDAD KOT,DISTRICT,60 - 64,WIDOWED,3308,2741,567,0,2185,1786,399,0,1123,955,168,0
KAMBAR SHAHDAD KOT,DISTRICT,65 - 69,DIVORCED,12,8,4,0,5,3,2,0,7,5,2,0
KAMBAR SHAHDAD KOT,DISTRICT,65 - 69,MARRIED,14272,5904,8368,0,10328,4290,6038,0,3944,1614,2330,0
KAMBAR SHAHDAD KOT,DISTRICT,65 - 69,NEVER MARRIED,127,47,80,0,83,32,51,0,44,15,29,0
KAMBAR SHAHDAD KOT,DISTRICT,65 - 69,SEPERATION,57,37,20,0,41,24,17,0,16,13,3,0
KAMBAR SHAHDAD KOT,DISTRICT,65 - 69,WIDOWED,3288,2650,638,0,2187,1755,432,0,1101,895,206,0
KAMBAR SHAHDAD KOT,DISTRICT,70 - 74,DIVORCED,11,8,3,0,6,4,2,0,5,4,1,0
KAMBAR SHAHDAD KOT,DISTRICT,70 - 74,MARRIED,9977,3725,6252,0,7341,2749,4592,0,2636,976,1660,0
KAMBAR SHAHDAD KOT,DISTRICT,70 - 74,NEVER MARRIED,71,29,42,0,47,20,27,0,24,9,15,0
KAMBAR SHAHDAD KOT,DISTRICT,70 - 74,SEPERATION,28,11,17,0,24,9,15,0,4,2,2,0
KAMBAR SHAHDAD KOT,DISTRICT,70 - 74,WIDOWED,3178,2559,619,0,2121,1705,416,0,1057,854,203,0
KAMBAR SHAHDAD KOT,DISTRICT,75 & ABOVE,DIVORCED,4,3,1,0,1,0,1,0,3,3,0,0
