name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
ATTOCK,ATTOCK,DISTRICT,00 - 04,BROTHER/SISTER,779,408,371,,522,269,253,,257,139,118,
ATTOCK,ATTOCK,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,54,27,27,,44,23,21,,10,4,6,
ATTOCK,ATTOCK,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,78872,39212,39660,,59593,29562,30031,,19279,9650,9629,
ATTOCK,ATTOCK,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,00 - 04,NEPHEW/NEICE,23331,11508,11823,,17354,8539,8815,,5977,2969,3008,
ATTOCK,ATTOCK,DISTRICT,00 - 04,NON-RELATIVE,687,331,356,,427,204,223,,260,127,133,
ATTOCK,ATTOCK,DISTRICT,00 - 04,OTHER RELATIVE,4273,2153,2120,,3250,1623,1627,,1023,530,493,
ATTOCK,ATTOCK,DISTRICT,00 - 04,SON/DAUGHTER,134305,67003,67302,,94876,47403,47473,,39429,19600,19829,
ATTOCK,ATTOCK,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,05 - 09,BROTHER/SISTER,2196,1099,1097,,1654,851,803,,542,248,294,
ATTOCK,ATTOCK,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,38,22,16,,33,18,15,,5,4,1,
ATTOCK,ATTOCK,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,47587,23751,23836,,36074,18022,18052,,11513,5729,5784,
ATTOCK,ATTOCK,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,05 - 09,NEPHEW/NEICE,18602,9282,9320,,14011,7022,6989,,4591,2260,2331,
ATTOCK,ATTOCK,DISTRICT,05 - 09,NON-RELATIVE,1790,528,1262,,1091,264,827,,699,264,435,
ATTOCK,ATTOCK,DISTRICT,05 - 09,OTHER RELATIVE,3460,1712,1748,,2513,1229,1284,,947,483,464,
ATTOCK,ATTOCK,DISTRICT,05 - 09,SON/DAUGHTER,157489,78878,78611,,110747,55477,55270,,46742,23401,23341,
ATTOCK,ATTOCK,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,10 - 14,BROTHER/SISTER,6015,3256,2759,,4436,2385,2051,,1579,871,708,
ATTOCK,ATTOCK,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,49,25,24,,42,23,19,,7,2,5,
ATTOCK,ATTOCK,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,26696,13442,13254,,20120,10137,9983,,6576,3305,3271,
ATTOCK,ATTOCK,DISTRICT,10 - 14,HEAD,576,16,560,,458,14,444,,118,2,116,
ATTOCK,ATTOCK,DISTRICT,10 - 14,NEPHEW/NEICE,14440,7283,7157,,10966,5557,5409,,3474,1726,1748,
ATTOCK,ATTOCK,DISTRICT,10 - 14,NON-RELATIVE,8712,1533,7179,,5397,897,4500,,3315,636,2679,
ATTOCK,ATTOCK,DISTRICT,10 - 14,OTHER RELATIVE,3846,1810,2036,,2734,1284,1450,,1112,526,586,
ATTOCK,ATTOCK,DISTRICT,10 - 14,SON/DAUGHTER,170487,87018,83468,1,119317,60965,58351,1,51170,26053,25117,
ATTOCK,ATTOCK,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,15 - 19,BROTHER/SISTER,11131,5636,5495,,8255,4223,4032,,2876,1413,1463,
ATTOCK,ATTOCK,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,999,947,52,,747,709,38,,252,238,14,
ATTOCK,ATTOCK,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,11241,5546,5694,1,8555,4248,4307,,2686,1298,1387,1
ATTOCK,ATTOCK,DISTRICT,15 - 19,HEAD,2810,111,2698,1,2098,93,2005,,712,18,693,1
ATTOCK,ATTOCK,DISTRICT,15 - 19,NEPHEW/NEICE,8879,4416,4462,1,6733,3388,3345,,2146,1028,1117,1
ATTOCK,ATTOCK,DISTRICT,15 - 19,NON-RELATIVE,7279,1632,5646,1,4182,1031,3151,,3097,601,2495,1
ATTOCK,ATTOCK,DISTRICT,15 - 19,OTHER RELATIVE,3331,1550,1781,,2369,1102,1267,,962,448,514,
ATTOCK,ATTOCK,DISTRICT,15 - 19,SON/DAUGHTER,147139,71882,75252,5,104662,51041,53616,5,42477,20841,21636,
ATTOCK,ATTOCK,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,5099,5002,97,,3992,3924,68,,1107,1078,29,
ATTOCK,ATTOCK,DISTRICT,15 - 19,SPOUSE,2375,2370,5,,1782,1779,3,,593,591,2,
ATTOCK,ATTOCK,DISTRICT,20 - 24,BROTHER/SISTER,12451,5044,7407,,9099,3649,5450,,3352,1395,1957,
ATTOCK,ATTOCK,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,4356,4242,114,,3328,3246,82,,1028,996,32,
ATTOCK,ATTOCK,DISTRICT,20 - 24,FATHER/MOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,3946,1673,2273,,3024,1255,1769,,922,418,504,
ATTOCK,ATTOCK,DISTRICT,20 - 24,HEAD,8917,584,8327,6,6703,454,6248,1,2214,130,2079,5
ATTOCK,ATTOCK,DISTRICT,20 - 24,NEPHEW/NEICE,4710,1837,2873,,3551,1350,2201,,1159,487,672,
ATTOCK,ATTOCK,DISTRICT,20 - 24,NON-RELATIVE,3160,516,2636,8,1638,236,1402,,1522,280,1234,8
ATTOCK,ATTOCK,DISTRICT,20 - 24,OTHER RELATIVE,3039,1589,1450,,2196,1185,1011,,843,404,439,
ATTOCK,ATTOCK,DISTRICT,20 - 24,SON/DAUGHTER,101450,38556,62893,1,72315,26615,45699,1,29135,11941,17194,
ATTOCK,ATTOCK,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,20943,20551,392,,16016,15703,313,,4927,4848,79,
ATTOCK,ATTOCK,DISTRICT,20 - 24,SPOUSE,13511,13451,60,,9992,9944,48,,3519,3507,12,
ATTOCK,ATTOCK,DISTRICT,25 - 29,BROTHER/SISTER,13154,3873,9279,2,9676,2793,6881,2,3478,1080,2398,
ATTOCK,ATTOCK,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,7063,6879,184,,5297,5158,139,,1766,1721,45,
ATTOCK,ATTOCK,DISTRICT,25 - 29,FATHER/MOTHER,22,18,4,,18,15,3,,4,3,1,
ATTOCK,ATTOCK,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,1285,429,856,,1023,337,686,,262,92,170,
ATTOCK,ATTOCK,DISTRICT,25 - 29,HEAD,17888,1535,16351,2,13236,1207,12028,1,4652,328,4323,1
ATTOCK,ATTOCK,DISTRICT,25 - 29,NEPHEW/NEICE,2452,789,1663,,1912,606,1306,,540,183,357,
ATTOCK,ATTOCK,DISTRICT,25 - 29,NON-RELATIVE,2509,273,2230,6,1352,157,1194,1,1157,116,1036,5
ATTOCK,ATTOCK,DISTRICT,25 - 29,OTHER RELATIVE,2759,1397,1358,4,1959,1044,915,,800,353,443,4
ATTOCK,ATTOCK,DISTRICT,25 - 29,SON/DAUGHTER,64266,16397,47867,2,46747,11306,35439,2,17519,5091,12428,
ATTOCK,ATTOCK,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,26790,26184,606,,20167,19714,453,,6623,6470,153,
ATTOCK,ATTOCK,DISTRICT,25 - 29,SPOUSE,27904,27603,301,,20069,19809,260,,7835,7794,41,
ATTOCK,ATTOCK,DISTRICT,30 - 34,BROTHER/SISTER,11991,3163,8828,,8830,2309,6521,,3161,854,2307,
ATTOCK,ATTOCK,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,6914,6733,181,,5208,5067,141,,1706,1666,40,
ATTOCK,ATTOCK,DISTRICT,30 - 34,FATHER/MOTHER,175,168,7,,132,129,3,,43,39,4,
ATTOCK,ATTOCK,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,444,146,298,,346,112,234,,98,34,64,
ATTOCK,ATTOCK,DISTRICT,30 - 34,HEAD,30955,2675,28274,6,22012,1930,20082,,8943,745,8192,6
ATTOCK,ATTOCK,DISTRICT,30 - 34,NEPHEW/NEICE,1293,348,945,,1014,267,747,,279,81,198,
ATTOCK,ATTOCK,DISTRICT,30 - 34,NON-RELATIVE,1899,208,1687,4,1029,109,920,,870,99,767,4
ATTOCK,ATTOCK,DISTRICT,30 - 34,OTHER RELATIVE,2249,1129,1119,1,1556,812,744,,693,317,375,1
ATTOCK,ATTOCK,DISTRICT,30 - 34,SON/DAUGHTER,39439,7538,31900,1,29057,5310,23747,,10382,2228,8153,1
ATTOCK,ATTOCK,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,20401,19848,553,,15325,14941,384,,5076,4907,169,
ATTOCK,ATTOCK,DISTRICT,30 - 34,SPOUSE,40059,39365,694,,28084,27517,567,,11975,11848,127,
ATTOCK,ATTOCK,DISTRICT,35 - 39,BROTHER/SISTER,11057,2623,8434,,8176,1911,6265,,2881,712,2169,
ATTOCK,ATTOCK,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,5717,5530,187,,4348,4197,151,,1369,1333,36,
ATTOCK,ATTOCK,DISTRICT,35 - 39,FATHER/MOTHER,884,809,75,,664,606,58,,220,203,17,
ATTOCK,ATTOCK,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,142,52,90,,108,40,68,,34,12,22,
ATTOCK,ATTOCK,DISTRICT,35 - 39,HEAD,42939,3368,39564,7,30120,2330,27790,,12819,1038,11774,7
ATTOCK,ATTOCK,DISTRICT,35 - 39,NEPHEW/NEICE,728,170,558,,569,123,446,,159,47,112,
ATTOCK,ATTOCK,DISTRICT,35 - 39,NON-RELATIVE,1805,163,1642,,1011,92,919,,794,71,723,
ATTOCK,ATTOCK,DISTRICT,35 - 39,OTHER RELATIVE,2109,1060,1046,3,1512,783,728,1,597,277,318,2
ATTOCK,ATTOCK,DISTRICT,35 - 39,SON/DAUGHTER,24425,3969,20456,,18099,2868,15231,,6326,1101,5225,
ATTOCK,ATTOCK,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,12460,11982,478,,9401,9065,336,,3059,2917,142,
ATTOCK,ATTOCK,DISTRICT,35 - 39,SPOUSE,47193,46173,1020,,33159,32342,817,,14034,13831,203,
ATTOCK,ATTOCK,DISTRICT,40 - 44,BROTHER/SISTER,8817,2446,6371,,6449,1816,4633,,2368,630,1738,
ATTOCK,ATTOCK,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,3732,3600,132,,2876,2771,105,,856,829,27,
ATTOCK,ATTOCK,DISTRICT,40 - 44,FATHER/MOTHER,2530,2255,275,,1895,1682,213,,635,573,62,
ATTOCK,ATTOCK,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,56,23,33,,44,20,24,,12,3,9,
ATTOCK,ATTOCK,DISTRICT,40 - 44,HEAD,47569,3257,44308,4,33431,2278,31153,,14138,979,13155,4
ATTOCK,ATTOCK,DISTRICT,40 - 44,NEPHEW/NEICE,414,86,328,,319,65,254,,95,21,74,
ATTOCK,ATTOCK,DISTRICT,40 - 44,NON-RELATIVE,1236,146,1088,2,708,86,622,,528,60,466,2
ATTOCK,ATTOCK,DISTRICT,40 - 44,OTHER RELATIVE,1872,987,885,,1342,749,593,,530,238,292,
ATTOCK,ATTOCK,DISTRICT,40 - 44,SON/DAUGHTER,13014,2269,10745,,9685,1671,8014,,3329,598,2731,
ATTOCK,ATTOCK,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,5976,5686,290,,4573,4365,208,,1403,1321,82,
ATTOCK,ATTOCK,DISTRICT,40 - 44,SPOUSE,45371,44454,917,,31870,31205,665,,13501,13249,252,
ATTOCK,ATTOCK,DISTRICT,45 - 49,BROTHER/SISTER,6466,1956,4509,1,4816,1504,3311,1,1650,452,1198,
ATTOCK,ATTOCK,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,2401,2313,88,,1895,1829,66,,506,484,22,
ATTOCK,ATTOCK,DISTRICT,45 - 49,FATHER/MOTHER,4461,3814,647,,3354,2845,509,,1107,969,138,
ATTOCK,ATTOCK,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,50,13,37,,37,9,28,,13,4,9,
ATTOCK,ATTOCK,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,15,5,10,,14,4,10,,1,1,,
ATTOCK,ATTOCK,DISTRICT,45 - 49,HEAD,44113,2582,41527,4,31014,1776,29238,,13099,806,12289,4
ATTOCK,ATTOCK,DISTRICT,45 - 49,NEPHEW/NEICE,233,60,173,,188,51,137,,45,9,36,
ATTOCK,ATTOCK,DISTRICT,45 - 49,NON-RELATIVE,943,113,830,,526,58,468,,417,55,362,
ATTOCK,ATTOCK,DISTRICT,45 - 49,OTHER RELATIVE,1619,853,766,,1206,646,560,,413,207,206,
ATTOCK,ATTOCK,DISTRICT,45 - 49,SON/DAUGHTER,6186,1200,4986,,4653,905,3748,,1533,295,1238,
ATTOCK,ATTOCK,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,2415,2257,158,,1827,1727,100,,588,530,58,
ATTOCK,ATTOCK,DISTRICT,45 - 49,SPOUSE,37560,36684,876,,27024,26389,635,,10536,10295,241,
ATTOCK,ATTOCK,DISTRICT,50 - 54,BROTHER/SISTER,4510,1665,2844,1,3434,1307,2126,1,1076,358,718,
ATTOCK,ATTOCK,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,1436,1370,66,,1176,1124,52,,260,246,14,
ATTOCK,ATTOCK,DISTRICT,50 - 54,FATHER/MOTHER,7205,6036,1169,,5411,4511,900,,1794,1525,269,
ATTOCK,ATTOCK,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,71,19,52,,59,16,43,,12,3,9,
ATTOCK,ATTOCK,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,5,3,2,,4,3,1,,1,,1,
ATTOCK,ATTOCK,DISTRICT,50 - 54,HEAD,40216,2593,37621,2,29114,1764,27350,,11102,829,10271,2
ATTOCK,ATTOCK,DISTRICT,50 - 54,NEPHEW/NEICE,117,36,81,,95,29,66,,22,7,15,
ATTOCK,ATTOCK,DISTRICT,50 - 54,NON-RELATIVE,617,71,545,1,360,47,313,,257,24,232,1
ATTOCK,ATTOCK,DISTRICT,50 - 54,OTHER RELATIVE,1488,887,601,,1143,693,450,,345,194,151,
ATTOCK,ATTOCK,DISTRICT,50 - 54,SON/DAUGHTER,2416,545,1871,,1857,427,1430,,559,118,441,
ATTOCK,ATTOCK,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,812,744,68,,641,591,50,,171,153,18,
ATTOCK,ATTOCK,DISTRICT,50 - 54,SPOUSE,30741,30170,571,,22712,22289,423,,8029,7881,148,
ATTOCK,ATTOCK,DISTRICT,55 - 59,BROTHER/SISTER,3374,1326,2048,,2561,1048,1513,,813,278,535,
ATTOCK,ATTOCK,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,890,855,35,,714,689,25,,176,166,10,
ATTOCK,ATTOCK,DISTRICT,55 - 59,FATHER/MOTHER,8807,7140,1667,,6602,5316,1286,,2205,1824,381,
ATTOCK,ATTOCK,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,67,29,38,,51,19,32,,16,10,6,
ATTOCK,ATTOCK,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,2,,2,,2,,2,,,,,
ATTOCK,ATTOCK,DISTRICT,55 - 59,HEAD,35809,2371,33438,,26354,1652,24702,,9455,719,8736,
ATTOCK,ATTOCK,DISTRICT,55 - 59,NEPHEW/NEICE,61,23,38,,51,20,31,,10,3,7,
ATTOCK,ATTOCK,DISTRICT,55 - 59,NON-RELATIVE,463,66,397,,279,46,233,,184,20,164,
ATTOCK,ATTOCK,DISTRICT,55 - 59,OTHER RELATIVE,1556,967,589,,1185,752,433,,371,215,156,
ATTOCK,ATTOCK,DISTRICT,55 - 59,SON/DAUGHTER,1018,246,772,,812,208,604,,206,38,168,
ATTOCK,ATTOCK,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,340,284,56,,260,222,38,,80,62,18,
ATTOCK,ATTOCK,DISTRICT,55 - 59,SPOUSE,23068,22616,452,,17237,16912,325,,5831,5704,127,
ATTOCK,ATTOCK,DISTRICT,60 - 64,BROTHER/SISTER,2331,995,1336,,1766,755,1011,,565,240,325,
ATTOCK,ATTOCK,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,520,491,29,,422,398,24,,98,93,5,
ATTOCK,ATTOCK,DISTRICT,60 - 64,FATHER/MOTHER,10677,8402,2275,,7930,6242,1688,,2747,2160,587,
ATTOCK,ATTOCK,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,99,76,23,,80,63,17,,19,13,6,
ATTOCK,ATTOCK,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,60 - 64,HEAD,30014,2217,27796,1,22090,1508,20582,,7924,709,7214,1
ATTOCK,ATTOCK,DISTRICT,60 - 64,NEPHEW/NEICE,29,6,23,,19,4,15,,10,2,8,
ATTOCK,ATTOCK,DISTRICT,60 - 64,NON-RELATIVE,264,55,209,,160,38,122,,104,17,87,
ATTOCK,ATTOCK,DISTRICT,60 - 64,OTHER RELATIVE,1436,914,522,,1117,720,397,,319,194,125,
ATTOCK,ATTOCK,DISTRICT,60 - 64,SON/DAUGHTER,304,76,228,,226,53,173,,78,23,55,
ATTOCK,ATTOCK,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,114,90,24,,90,71,19,,24,19,5,
ATTOCK,ATTOCK,DISTRICT,60 - 64,SPOUSE,15223,14900,323,,11480,11246,234,,3743,3654,89,
ATTOCK,ATTOCK,DISTRICT,65 - 69,BROTHER/SISTER,1434,713,721,,1073,545,528,,361,168,193,
ATTOCK,ATTOCK,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,278,258,20,,221,208,13,,57,50,7,
ATTOCK,ATTOCK,DISTRICT,65 - 69,FATHER/MOTHER,11406,9062,2344,,8700,6860,1840,,2706,2202,504,
ATTOCK,ATTOCK,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,219,182,37,,179,145,34,,40,37,3,
ATTOCK,ATTOCK,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,65 - 69,HEAD,21976,2015,19960,1,16491,1442,15048,1,5485,573,4912,
ATTOCK,ATTOCK,DISTRICT,65 - 69,NEPHEW/NEICE,16,7,9,,15,7,8,,1,,1,
ATTOCK,ATTOCK,DISTRICT,65 - 69,NON-RELATIVE,147,43,104,,87,30,57,,60,13,47,
ATTOCK,ATTOCK,DISTRICT,65 - 69,OTHER RELATIVE,1355,950,405,,1041,711,330,,314,239,75,
ATTOCK,ATTOCK,DISTRICT,65 - 69,SON/DAUGHTER,88,34,54,,66,24,42,,22,10,12,
ATTOCK,ATTOCK,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,41,29,12,,33,25,8,,8,4,4,
ATTOCK,ATTOCK,DISTRICT,65 - 69,SPOUSE,9798,9614,184,,7578,7454,124,,2220,2160,60,
ATTOCK,ATTOCK,DISTRICT,70 - 74,BROTHER/SISTER,801,358,443,,615,278,337,,186,80,106,
ATTOCK,ATTOCK,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,124,120,4,,101,98,3,,23,22,1,
ATTOCK,ATTOCK,DISTRICT,70 - 74,FATHER/MOTHER,10440,7647,2793,,8122,5932,2190,,2318,1715,603,
ATTOCK,ATTOCK,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,431,353,78,,358,295,63,,73,58,15,
ATTOCK,ATTOCK,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,70 - 74,HEAD,15965,1556,14409,,12219,1120,11099,,3746,436,3310,
ATTOCK,ATTOCK,DISTRICT,70 - 74,NEPHEW/NEICE,12,6,6,,11,5,6,,1,1,,
ATTOCK,ATTOCK,DISTRICT,70 - 74,NON-RELATIVE,74,25,49,,47,16,31,,27,9,18,
ATTOCK,ATTOCK,DISTRICT,70 - 74,OTHER RELATIVE,1220,842,378,,978,670,308,,242,172,70,
ATTOCK,ATTOCK,DISTRICT,70 - 74,SON/DAUGHTER,21,11,10,,17,8,9,,4,3,1,
ATTOCK,ATTOCK,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,16,12,4,,13,9,4,,3,3,,
ATTOCK,ATTOCK,DISTRICT,70 - 74,SPOUSE,4229,4078,151,,3360,3252,108,,869,826,43,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,BROTHER/SISTER,638,346,292,,471,260,211,,167,86,81,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,69,60,9,,54,47,7,,15,13,2,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,FATHER/MOTHER,16432,11180,5252,,13100,8836,4264,,3332,2344,988,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,1381,1085,296,,1153,893,260,,228,192,36,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,HEAD,14486,1591,12895,,11381,1246,10135,,3105,345,2760,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,NEPHEW/NEICE,8,6,2,,7,5,2,,1,1,,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,NON-RELATIVE,83,47,35,1,53,31,22,,30,16,13,1
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,OTHER RELATIVE,1847,1314,533,,1475,1047,428,,372,267,105,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,SON/DAUGHTER,3,1,2,,3,1,2,,,,,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,17,13,4,,12,8,4,,5,5,,
ATTOCK,ATTOCK,DISTRICT,75 & ABOVE,SPOUSE,2381,2301,80,,1970,1908,62,,411,393,18,
ATTOCK,ATTOCK,DISTRICT,ALL AGES,BROTHER/SISTER,97145,34907,62234,4,71833,25903,45926,4,25312,9004,16308,
ATTOCK,ATTOCK,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,34640,33472,1168,,26506,25605,901,,8134,7867,267,
ATTOCK,ATTOCK,DISTRICT,ALL AGES,FATHER/MOTHER,73039,56531,16508,,55928,42974,12954,,17111,13557,3554,
ATTOCK,ATTOCK,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,2318,1757,561,,1917,1440,477,,401,317,84,
ATTOCK,ATTOCK,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,170291,84282,86008,1,128907,63740,65167,,41384,20542,20841,1
ATTOCK,ATTOCK,DISTRICT,ALL AGES,HEAD,354233,26471,327728,34,256721,18814,237904,3,97512,7657,89824,31
ATTOCK,ATTOCK,DISTRICT,ALL AGES,NEPHEW/NEICE,75325,35863,39461,1,56815,27038,29777,,18510,8825,9684,1
ATTOCK,ATTOCK,DISTRICT,ALL AGES,NON-RELATIVE,31668,5750,25895,23,18347,3342,15004,1,13321,2408,10891,22
ATTOCK,ATTOCK,DISTRICT,ALL AGES,OTHER RELATIVE,37459,20114,17337,8,27576,15050,12525,1,9883,5064,4812,7
ATTOCK,ATTOCK,DISTRICT,ALL AGES,SON/DAUGHTER,862050,375623,486417,10,613139,264282,348848,9,248911,111341,137569,1
ATTOCK,ATTOCK,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,95424,92682,2742,,72350,70365,1985,,23074,22317,757,
ATTOCK,ATTOCK,DISTRICT,ALL AGES,SPOUSE,299413,293779,5634,,216317,212046,4271,,83096,81733,1363,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,BROTHER/SISTER,852,440,412,,702,378,324,,150,62,88,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,103,56,47,,74,44,30,,29,12,17,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,135285,65352,69933,,100716,48477,52239,,34569,16875,17694,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,NEPHEW/NEICE,28705,13753,14952,,21677,10393,11284,,7028,3360,3668,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,NON-RELATIVE,4918,1835,3083,,3656,1361,2295,,1262,474,788,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,OTHER RELATIVE,6490,3123,3367,,5114,2470,2644,,1376,653,723,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,SON/DAUGHTER,316325,152614,163711,,240487,115895,124592,,75838,36719,39119,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,05 - 09,BROTHER/SISTER,2728,1388,1340,,2158,1104,1054,,570,284,286,
