name_admin_unit,admin_unit,part_of_district,region,area_sqkm,all_sexes,male,female,tgend,sex_ratio,pop_den_sqkm,urban_prop,avg_hh_size,pop_2017,avg_annual_gr_rate_17_23
RAHIM YAR KHAN,DISTRICT,RAHIM YAR KHAN,RURAL,,4222451,2202768,2019487,196,109.08,,,6.8,3776779,1.88
RAHIM YAR KHAN,DISTRICT,RAHIM YAR KHAN,URBAN,,1342252,694051,647846,355,107.13,,,6.3,1030983,4.51
KHANPUR,TEHSIL,RAHIM YAR KHAN,OVERALL,3190,1169138,609298,559710,130,108.86,366.5,27.73,6.8,982085,2.96
KHANPUR,TEHSIL,RAHIM YAR KHAN,RURAL,,844989,440435,404530,24,108.88,,,6.8,749218,2.03
KHANPUR,TEHSIL,RAHIM YAR KHAN,URBAN,,324149,168863,155180,106,108.82,,,6.7,232867,5.68
LIAQUAT PUR,TEHSIL,RAHIM YAR KHAN,OVERALL,3262,1235264,643407,591661,196,108.75,378.68,8.31,6.9,1033906,3.02
LIAQUAT PUR,TEHSIL,RAHIM YAR KHAN,RURAL,,1132592,590211,542256,125,108.84,,,6.9,982018,2.41
LIAQUAT PUR,TEHSIL,RAHIM YAR KHAN,URBAN,,102672,53196,49405,71,107.67,,,6.5,51888,12.08
RAHIM YAR KHAN,TEHSIL,RAHIM YAR KHAN,OVERALL,2464,1778542,924861,853522,159,108.36,721.8099999999999,33.25,6.6,1530183,2.55
RAHIM YAR KHAN,TEHSIL,RAHIM YAR KHAN,RURAL,,1187150,618818,568303,29,108.89,,,6.8,1045577,2.14
RAHIM YAR KHAN,TEHSIL,RAHIM YAR KHAN,URBAN,,591392,306043,285219,130,107.3,,,6.2,484606,3.38
SADIQABAD,TEHSIL,RAHIM YAR KHAN,OVERALL,2964,1381759,719253,662440,66,108.58,466.18,23.45,6.5,1261588,1.53
SADIQABAD,TEHSIL,RAHIM YAR KHAN,RURAL,,1057720,553304,504398,18,109.7,,,6.6,999966,.9399999999999999
SADIQABAD,TEHSIL,RAHIM YAR KHAN,URBAN,,324039,165949,158042,48,105,,,6.2,261622,3.64
RAJANPUR,DISTRICT,RAJANPUR,OVERALL,12318,2381049,1209183,1171748,118,103.19,193.3,26.51,6.7,1996039,2.99
RAJANPUR,DISTRICT,RAJANPUR,RURAL,,1749826,892029,857778,19,103.99,,,6.7,1658743,.9
RAJANPUR,DISTRICT,RAJANPUR,URBAN,,631223,317154,313970,99,101.01,,,6.5,337296,11.04
RAJANPUR,DE-EXCLUDED_AREA,RAJANPUR,OVERALL,5013,41741,22156,19585,,113.13,8.33,,6.4,34191,3.39
RAJANPUR,DE-EXCLUDED_AREA,RAJANPUR,RURAL,,41741,22156,19585,,113.13,,,6.4,34191,3.39
RAJANPUR,DE-EXCLUDED_AREA,RAJANPUR,URBAN,,,,,,,,,,,
JAMPUR,TEHSIL,RAJANPUR,OVERALL,2322,1012039,509767,502192,80,101.51,435.85,30.11,6.7,849389,2.97
JAMPUR,TEHSIL,RAJANPUR,RURAL,,707346,356711,350632,3,101.73,,,6.7,739299,-.74
JAMPUR,TEHSIL,RAJANPUR,URBAN,,304693,153056,151560,77,100.99,,,6.6,110090,18.55
RAJANPUR,TEHSIL,RAJANPUR,OVERALL,2078,853192,430722,422438,32,101.96,410.58,36.41,6.5,706770,3.2
RAJANPUR,TEHSIL,RAJANPUR,RURAL,,542533,274636,267887,10,102.52,,,6.6,494109,1.57
RAJANPUR,TEHSIL,RAJANPUR,URBAN,,310659,156086,154551,22,100.99,,,6.4,212661,6.54
ROJHAN,TEHSIL,RAJANPUR,OVERALL,2905,474077,246538,227533,6,108.35,163.19,3.35,7,405689,2.64
ROJHAN,TEHSIL,RAJANPUR,RURAL,,458206,238526,219674,6,108.58,,,7.1,391144,2.68
ROJHAN,TEHSIL,RAJANPUR,URBAN,,15871,8012,7859,,101.95,,,5.4,14545,1.47
RAWALPINDI,DISTRICT,RAWALPINDI,OVERALL,5285,6118911,3109807,3007760,1344,103.39,1157.79,68.81999999999999,6.1,5402380,2.1
RAWALPINDI,DISTRICT,RAWALPINDI,RURAL,,1908126,940924,967163,39,97.29000000000001,,,5.8,2396672,-3.74
RAWALPINDI,DISTRICT,RAWALPINDI,URBAN,,4210785,2168883,2040597,1305,106.29,,,6.2,3005708,5.8
GUJAR KHAN,TEHSIL,RAWALPINDI,OVERALL,1457,781578,382935,398536,107,96.09,536.43,16.7,5.9,678062,2.4
GUJAR KHAN,TEHSIL,RAWALPINDI,RURAL,,651057,318294,332748,15,95.66,,,5.9,566018,2.37
GUJAR KHAN,TEHSIL,RAWALPINDI,URBAN,,130521,64641,65788,92,98.26000000000001,,,6.1,112044,2.58
KAHUTA,TEHSIL,RAWALPINDI,OVERALL,637,237843,114959,122882,2,93.55,373.38,31.68,5.4,220848,1.25
KAHUTA,TEHSIL,RAWALPINDI,RURAL,,162494,77884,84609,1,92.05,,,5.4,160238,.23
KAHUTA,TEHSIL,RAWALPINDI,URBAN,,75349,37075,38273,1,96.87,,,5.4,60610,3.7
KAR SAYADDAN,TEHSIL,RAWALPINDI,OVERALL,459,242709,116434,126259,16,92.22,528.78,25.11,5.8,217061,1.88
KAR SAYADDAN,TEHSIL,RAWALPINDI,RURAL,,181768,87150,94610,8,92.11,,,5.7,162822,1.86
KAR SAYADDAN,TEHSIL,RAWALPINDI,URBAN,,60941,29284,31649,8,92.53,,,5.9,54239,1.97
KOTLI SATTIAN,TEHSIL,RAWALPINDI,OVERALL,304,120421,60975,59446,,102.57,396.12,19.55,5.7,119193,.17
KOTLI SATTIAN,TEHSIL,RAWALPINDI,RURAL,,96878,49169,47709,,103.06,,,5.8,96792,.01
KOTLI SATTIAN,TEHSIL,RAWALPINDI,URBAN,,23543,11806,11737,,100.59,,,5.5,22401,.83
MURREE,TEHSIL,RAWALPINDI,OVERALL,434,252526,126595,125930,1,100.53,581.86,9.970000000000001,5.5,233017,1.35
MURREE,TEHSIL,RAWALPINDI,RURAL,,227340,113391,113948,1,99.51000000000001,,,5.5,75974,20.1
MURREE,TEHSIL,RAWALPINDI,URBAN,,25186,13204,11982,,110.2,,,6.1,157043,-26.35
RAWALPINDI,TEHSIL,RAWALPINDI,OVERALL,1682,3744590,1933435,1809979,1176,106.82,2226.27,89.67,6.3,3256641,2.36
RAWALPINDI,TEHSIL,RAWALPINDI,RURAL,,386978,192544,194423,11,99.03,,,6.2,1158817,-16.75
RAWALPINDI,TEHSIL,RAWALPINDI,URBAN,,3357612,1740891,1615556,1165,107.76,,,6.3,2097824,8.18
TAXILA,TEHSIL,RAWALPINDI,OVERALL,312,739244,374474,364728,42,102.67,2369.37,72.73,5.8,677558,1.47
TAXILA,TEHSIL,RAWALPINDI,RURAL,,201611,102492,99116,3,103.41,,,5.8,176011,2.3
TAXILA,TEHSIL,RAWALPINDI,URBAN,,537633,271982,265612,39,102.4,,,5.8,501547,1.17
SAHIWAL,DISTRICT,SAHIWAL,OVERALL,3201,2881811,1460748,1420910,153,102.8,900.28,26.29,6.4,2513011,2.31
SAHIWAL,DISTRICT,SAHIWAL,RURAL,,2124180,1077085,1047008,87,102.87,,,6.5,1997327,1.03
SAHIWAL,DISTRICT,SAHIWAL,URBAN,,757631,383663,373902,66,102.61,,,6.2,515684,6.64
CHICHAWATNI,TEHSIL,SAHIWAL,OVERALL,1591,1155978,582558,573354,66,101.61,726.5700000000001,9.710000000000001,6.5,1024180,2.04
CHICHAWATNI,TEHSIL,SAHIWAL,RURAL,,1043787,525774,517963,50,101.51,,,6.5,929447,1.96
CHICHAWATNI,TEHSIL,SAHIWAL,URBAN,,112191,56784,55391,16,102.51,,,6.3,94733,2.87
SAHIWAL,TEHSIL,SAHIWAL,OVERALL,1610,1725833,878190,847556,87,103.61,1071.95,37.4,6.3,1488831,2.5
SAHIWAL,TEHSIL,SAHIWAL,RURAL,,1080393,551311,529045,37,104.21,,,6.5,1067880,.19
SAHIWAL,TEHSIL,SAHIWAL,URBAN,,645440,326879,318511,50,102.63,,,6.1,420951,7.4
SARGODHA,DISTRICT,SARGODHA,OVERALL,5856,4334448,2194156,2139911,381,102.53,740.17,37.13,6.3,3696212,2.7
SARGODHA,DISTRICT,SARGODHA,RURAL,,2724861,1379130,1345607,124,102.49,,,6.4,2608007,.74
SARGODHA,DISTRICT,SARGODHA,URBAN,,1609587,815026,794304,257,102.61,,,6.2,1088205,6.76
BHALWAL,TEHSIL,SARGODHA,OVERALL,663,387262,191912,195326,24,98.25,584.11,37.11,5.7,356206,1.41
BHALWAL,TEHSIL,SARGODHA,RURAL,,243531,120661,122860,10,98.20999999999999,,,5.8,234249,.65
BHALWAL,TEHSIL,SARGODHA,URBAN,,143731,71251,72466,14,98.31999999999999,,,5.5,121957,2.78
BHERA,TEHSIL,SARGODHA,OVERALL,504,384403,193699,190691,13,101.58,762.7,29.06,5.9,314369,3.42
BHERA,TEHSIL,SARGODHA,RURAL,,272701,137510,135184,7,101.72,,,5.9,254416,1.17
BHERA,TEHSIL,SARGODHA,URBAN,,111702,56189,55507,6,101.23,,,5.8,59953,10.96
KOT MOMIN,TEHSIL,SARGODHA,OVERALL,948,544208,278379,265794,35,104.73,574.0599999999999,11.65,6.8,451978,3.15
KOT MOMIN,TEHSIL,SARGODHA,RURAL,,480797,246069,234703,25,104.84,,,6.8,386479,3.72
KOT MOMIN,TEHSIL,SARGODHA,URBAN,,63411,32310,31091,10,103.92,,,6.6,65499,-.54
SAHIWAL,TEHSIL,SARGODHA,OVERALL,829,407487,205839,201595,53,102.11,491.54,23.09,6.4,340695,3.04
SAHIWAL,TEHSIL,SARGODHA,RURAL,,313409,158351,155014,44,102.15,,,6.5,264488,2.88
SAHIWAL,TEHSIL,SARGODHA,URBAN,,94078,47488,46581,9,101.95,,,6.2,76207,3.58
SARGODHA,TEHSIL,SARGODHA,OVERALL,1536,1800455,914168,886050,237,103.17,1172.17,58.63,6.4,1535152,2.7
SARGODHA,TEHSIL,SARGODHA,RURAL,,744938,378581,366328,29,103.34,,,6.5,876944,-2.69
SARGODHA,TEHSIL,SARGODHA,URBAN,,1055517,535587,519722,208,103.05,,,6.3,658208,8.210000000000001
SHAHPUR,TEHSIL,SARGODHA,OVERALL,769,424746,216140,208598,8,103.62,552.34,21.62,6,353325,3.12
SHAHPUR,TEHSIL,SARGODHA,RURAL,,332909,168736,164168,5,102.78,,,6.1,284663,2.65
SHAHPUR,TEHSIL,SARGODHA,URBAN,,91837,47404,44430,3,106.69,,,5.7,68662,4.98
SILLANWALI,TEHSIL,SARGODHA,OVERALL,607,385887,194019,191857,11,101.13,635.73,12.78,6.5,344487,1.91
SILLANWALI,TEHSIL,SARGODHA,RURAL,,336576,169222,167350,4,101.12,,,6.5,306768,1.56
SILLANWALI,TEHSIL,SARGODHA,URBAN,,49311,24797,24507,7,101.18,,,6.9,37719,4.58
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,OVERALL,3744,4049418,2079378,1969434,606,105.58,1081.58,38.3,6.8,3460004,2.66
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,,2498625,1286433,1211837,355,106.16,,,6.8,2258491,1.7
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,URBAN,,1550793,792945,757597,251,104.67,,,6.7,1201513,4.36
FEROZEWALA,TEHSIL,SHEIKHUPURA,OVERALL,511,997246,519127,477796,323,108.65,1951.56,34.02,6.9,818642,3.35
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,,657978,340675,317069,234,107.45,,,6.9,534362,3.54
FEROZEWALA,TEHSIL,SHEIKHUPURA,URBAN,,339268,178452,160727,89,111.03,,,6.9,284280,3
MURIDKE,TEHSIL,SHEIKHUPURA,OVERALL,1028,721192,367742,353399,51,104.06,701.55,44.57,7,615436,2.69
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,,399764,205034,194721,9,105.3,,,7.2,402584,-.12
MURIDKE,TEHSIL,SHEIKHUPURA,URBAN,,321428,162708,158678,42,102.54,,,6.8,212852,7.13
SAFDARABAD,TEHSIL,SHEIKHUPURA,OVERALL,461,320851,161317,159485,49,101.15,695.99,27.8,7,272807,2.75
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,,231660,116412,115210,38,101.04,,,7.1,218751,.96
SAFDARABAD,TEHSIL,SHEIKHUPURA,URBAN,,89191,44905,44275,11,101.42,,,6.7,54056,8.73
SHARAK PUR,TEHSIL,SHEIKHUPURA,OVERALL,375,229292,115754,113523,15,101.97,611.45,20.94,6.4,197459,2.53
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,,181273,92082,89180,11,103.25,,,6.5,155574,2.59
SHARAK PUR,TEHSIL,SHEIKHUPURA,URBAN,,48019,23672,24343,4,97.23999999999999,,,6.1,41885,2.31
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,OVERALL,1369,1780837,915438,865231,168,105.8,1300.83,42.28,6.7,1555660,2.28
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,,1027950,532230,495657,63,107.38,,,6.7,947220,1.38
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,URBAN,,752887,383208,369574,105,103.69,,,6.5,608440,3.62
SIALKOT,DISTRICT,SIALKOT,OVERALL,3016,4499394,2277939,2220596,859,102.58,1491.84,32.94,6.7,3894938,2.44
SIALKOT,DISTRICT,SIALKOT,RURAL,,3017426,1519508,1497719,199,101.45,,,6.7,2750403,1.56
SIALKOT,DISTRICT,SIALKOT,URBAN,,1481968,758431,722877,660,104.92,,,6.5,1144535,4.41
DASKA,TEHSIL,SIALKOT,OVERALL,690,980547,496875,483549,123,102.76,1421.08,26.45,6.8,847117,2.47
DASKA,TEHSIL,SIALKOT,RURAL,,721223,365088,356066,69,102.53,,,6.8,643101,1.93
DASKA,TEHSIL,SIALKOT,URBAN,,259324,131787,127483,54,103.38,,,6.6,204016,4.09
PASRUR,TEHSIL,SIALKOT,OVERALL,975,970366,490202,480063,101,102.11,995.25,13.59,6.9,840847,2.42
PASRUR,TEHSIL,SIALKOT,RURAL,,838509,422984,415491,34,101.8,,,7,719133,2.6
PASRUR,TEHSIL,SIALKOT,URBAN,,131857,67218,64572,67,104.1,,,6.5,121714,1.35
SAMBRIAL,TEHSIL,SIALKOT,OVERALL,450,460280,231496,228723,61,101.21,1022.84,30.83,6.4,410823,1.92
SAMBRIAL,TEHSIL,SIALKOT,RURAL,,318373,159343,159010,20,100.21,,,6.5,272882,2.61
SAMBRIAL,TEHSIL,SIALKOT,URBAN,,141907,72153,69713,41,103.5,,,6.1,137941,.47
SIALKOT,TEHSIL,SIALKOT,OVERALL,901,2088201,1059366,1028261,574,103.03,2317.65,45.44,6.5,1796151,2.55
SIALKOT,TEHSIL,SIALKOT,RURAL,,1139321,572093,567152,76,100.87,,,6.5,1115287,.36
SIALKOT,TEHSIL,SIALKOT,URBAN,,948880,487273,461109,498,105.67,,,6.6,680864,5.7
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,OVERALL,3252,2524044,1295646,1228162,236,105.49,776.15,22.33,6.4,2190602,2.4
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,,1960519,1006994,953434,91,105.62,,,6.4,1748631,1.93
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,URBAN,,563525,288652,274728,145,105.07,,,6.1,441971,4.14
GOJRA,TEHSIL,TOBA TEK SINGH,OVERALL,851,755579,387978,367557,44,105.56,887.87,28.37,6.5,657222,2.36
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,,541230,277914,263306,10,105.55,,,6.6,482391,1.94
GOJRA,TEHSIL,TOBA TEK SINGH,URBAN,,214349,110064,104251,34,105.58,,,6.3,174831,3.46
KAMALIA,TEHSIL,TOBA TEK SINGH,OVERALL,486,422477,216549,205877,51,105.18,869.29,39.44,6.2,372010,2.15
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,,255860,131267,124583,10,105.37,,,6.3,236336,1.34
KAMALIA,TEHSIL,TOBA TEK SINGH,URBAN,,166617,85282,81294,41,104.91,,,6,135674,3.49
PIRMAHAL,TEHSIL,TOBA TEK SINGH,OVERALL,774,496636,255241,241334,61,105.76,641.65,11.97,6.3,421353,2.79
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,,437179,224569,212589,21,105.64,,,6.4,377133,2.5
PIRMAHAL,TEHSIL,TOBA TEK SINGH,URBAN,,59457,30672,28745,40,106.7,,,5.8,44220,5.07
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,OVERALL,1141,849352,435878,413394,80,105.44,744.39,14.49,6.3,740017,2.33
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,,726250,373244,352956,50,105.75,,,6.3,652771,1.8
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,URBAN,,123102,62634,60438,30,103.63,,,6.2,87246,5.92
VEHARI,DISTRICT,VEHARI,OVERALL,4364,3430421,1734732,1695250,439,102.33,786.0700000000001,22.82,6.3,2902081,2.83
VEHARI,DISTRICT,VEHARI,RURAL,,2647506,1340467,1306799,240,102.58,,,6.3,2395952,1.68
VEHARI,DISTRICT,VEHARI,URBAN,,782915,394265,388451,199,101.5,,,6.2,506129,7.56
BUREWALA,TEHSIL,VEHARI,OVERALL,1295,1204255,605642,598476,137,101.2,929.93,30.03,6.3,1019659,2.82
BUREWALA,TEHSIL,VEHARI,RURAL,,842591,424897,417662,32,101.73,,,6.3,787629,1.13
BUREWALA,TEHSIL,VEHARI,URBAN,,361664,180745,180814,105,99.95999999999999,,,6.3,232030,7.7
MAILSI,TEHSIL,VEHARI,OVERALL,1639,1120407,567442,552846,119,102.64,683.59,18.83,6.2,953610,2.73
MAILSI,TEHSIL,VEHARI,RURAL,,909444,460100,449262,82,102.41,,,6.3,825158,1.64
MAILSI,TEHSIL,VEHARI,URBAN,,210963,107342,103584,37,103.63,,,6.2,128452,8.640000000000001
VEHARI,TEHSIL,VEHARI,OVERALL,1430,1105759,561648,543928,183,103.26,773.26,19.02,6.3,928812,2.96
VEHARI,TEHSIL,VEHARI,RURAL,,895471,455470,439875,126,103.55,,,6.3,783165,2.26
VEHARI,TEHSIL,VEHARI,URBAN,,210288,106178,104053,57,102.04,,,6.2,145647,6.33
