name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,SHINA,13,5,8,,,,,,13,5,8,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,SINDHI,458,203,255,,294,151,143,,164,52,112,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,TOTAL,763195,361081,401975,139,545740,258616,287119,5,217455,102465,114856,134
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,URDU,27579,12648,14927,4,6795,2983,3812,,20784,9665,11115,4
DIR,UPPER DIR,SUB-DIVISION,BALOCHI,274,151,123,,228,126,102,,46,25,21,
DIR,UPPER DIR,SUB-DIVISION,BALTI,1,1,,,1,1,,,,,,
DIR,UPPER DIR,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
DIR,UPPER DIR,SUB-DIVISION,HINDKO,10,5,5,,2,2,,,8,3,5,
DIR,UPPER DIR,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DIR,UPPER DIR,SUB-DIVISION,KASHMIRI,9,4,5,,8,4,4,,1,,1,
DIR,UPPER DIR,SUB-DIVISION,KOHIOSTANI,218,104,114,,214,103,111,,4,1,3,
DIR,UPPER DIR,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DIR,UPPER DIR,SUB-DIVISION,OTHERS,12886,6410,6476,,12699,6309,6390,,187,101,86,
DIR,UPPER DIR,SUB-DIVISION,PUNJABI,17,10,7,,11,8,3,,6,2,4,
DIR,UPPER DIR,SUB-DIVISION,PUSHTO,369942,185515,184422,5,323390,162659,160727,4,46552,22856,23695,1
DIR,UPPER DIR,SUB-DIVISION,SARAIKI,4,,4,,4,,4,,,,,
DIR,UPPER DIR,SUB-DIVISION,SHINA,6,2,4,,6,2,4,,,,,
DIR,UPPER DIR,SUB-DIVISION,SINDHI,58,35,23,,48,29,19,,10,6,4,
DIR,UPPER DIR,SUB-DIVISION,TOTAL,383541,192308,191228,5,336703,169297,167402,4,46838,23011,23826,1
DIR,UPPER DIR,SUB-DIVISION,URDU,116,71,45,,92,54,38,,24,17,7,
DOMEL,BANNU,TEHSIL,BALOCHI,317,157,160,,317,157,160,,,,,
DOMEL,BANNU,TEHSIL,BALTI,,,,,,,,,,,,
DOMEL,BANNU,TEHSIL,BRAHVI,,,,,,,,,,,,
DOMEL,BANNU,TEHSIL,HINDKO,2,,2,,2,,2,,,,,
DOMEL,BANNU,TEHSIL,KALASHA,,,,,,,,,,,,
DOMEL,BANNU,TEHSIL,KASHMIRI,78,52,26,,78,52,26,,,,,
DOMEL,BANNU,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
DOMEL,BANNU,TEHSIL,MEWATI,,,,,,,,,,,,
DOMEL,BANNU,TEHSIL,OTHERS,5,,5,,5,,5,,,,,
DOMEL,BANNU,TEHSIL,PUNJABI,34,19,15,,34,19,15,,,,,
DOMEL,BANNU,TEHSIL,PUSHTO,222817,103298,119519,,222817,103298,119519,,,,,
DOMEL,BANNU,TEHSIL,SARAIKI,27,15,12,,27,15,12,,,,,
DOMEL,BANNU,TEHSIL,SHINA,,,,,,,,,,,,
DOMEL,BANNU,TEHSIL,SINDHI,24,11,13,,24,11,13,,,,,
DOMEL,BANNU,TEHSIL,TOTAL,223534,103660,119874,,223534,103660,119874,,,,,
DOMEL,BANNU,TEHSIL,URDU,230,108,122,,230,108,122,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,BALOCHI,41,22,19,,41,22,19,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,BALTI,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,BRAHVI,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,HINDKO,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,KALASHA,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,KASHMIRI,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,MEWATI,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,OTHERS,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,PUNJABI,10,,10,,10,,10,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,PUSHTO,50458,25197,25261,,50458,25197,25261,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,SARAIKI,3,,3,,3,,3,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,SHINA,,,,,,,,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,SINDHI,4,1,3,,4,1,3,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,TOTAL,50524,25226,25298,,50524,25226,25298,,,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,URDU,8,6,2,,8,6,2,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,BALOCHI,85,35,50,,85,35,50,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,BALTI,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,HINDKO,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,KASHMIRI,2,,2,,2,,2,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,OTHERS,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,PUNJABI,1,,1,,1,,1,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,PUSHTO,81933,38512,43421,,81933,38512,43421,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,SARAIKI,339,150,189,,339,150,189,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,SHINA,,,,,,,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,SINDHI,1,1,,,1,1,,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,TOTAL,82386,38711,43675,,82386,38711,43675,,,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,URDU,25,13,12,,25,13,12,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,BALOCHI,10,5,5,,10,5,5,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,BALTI,1,1,,,1,1,,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,HINDKO,24,11,13,,24,11,13,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,KALASHA,1822,876,946,,1822,876,946,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,KASHMIRI,2,2,,,2,2,,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,KOHIOSTANI,1390,668,722,,1390,668,722,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,OTHERS,80790,39510,41280,,80790,39510,41280,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,PUNJABI,26,17,9,,26,17,9,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,PUSHTO,24660,11950,12710,,24660,11950,12710,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,SARAIKI,4,2,2,,4,2,2,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,SHINA,,,,,,,,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,SINDHI,3,2,1,,3,2,1,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,TOTAL,108933,53148,55785,,108933,53148,55785,,,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,URDU,201,104,97,,201,104,97,,,,,
GADEZAI,BUNER,TEHSIL,BALOCHI,109,64,45,,109,64,45,,,,,
GADEZAI,BUNER,TEHSIL,BALTI,,,,,,,,,,,,
GADEZAI,BUNER,TEHSIL,BRAHVI,,,,,,,,,,,,
GADEZAI,BUNER,TEHSIL,HINDKO,480,237,243,,480,237,243,,,,,
GADEZAI,BUNER,TEHSIL,KALASHA,,,,,,,,,,,,
GADEZAI,BUNER,TEHSIL,KASHMIRI,3,2,1,,3,2,1,,,,,
GADEZAI,BUNER,TEHSIL,KOHIOSTANI,522,261,261,,522,261,261,,,,,
GADEZAI,BUNER,TEHSIL,MEWATI,,,,,,,,,,,,
GADEZAI,BUNER,TEHSIL,OTHERS,10350,5199,5151,,10350,5199,5151,,,,,
GADEZAI,BUNER,TEHSIL,PUNJABI,27,10,17,,27,10,17,,,,,
GADEZAI,BUNER,TEHSIL,PUSHTO,185857,93935,91921,1,185857,93935,91921,1,,,,
GADEZAI,BUNER,TEHSIL,SARAIKI,6,2,4,,6,2,4,,,,,
GADEZAI,BUNER,TEHSIL,SHINA,,,,,,,,,,,,
GADEZAI,BUNER,TEHSIL,SINDHI,26,16,10,,26,16,10,,,,,
GADEZAI,BUNER,TEHSIL,TOTAL,197466,99772,97693,1,197466,99772,97693,1,,,,
GADEZAI,BUNER,TEHSIL,URDU,86,46,40,,86,46,40,,,,,
GAGRA,BUNER,TEHSIL,BALOCHI,114,69,45,,114,69,45,,,,,
GAGRA,BUNER,TEHSIL,BALTI,,,,,,,,,,,,
GAGRA,BUNER,TEHSIL,BRAHVI,1,1,,,1,1,,,,,,
GAGRA,BUNER,TEHSIL,HINDKO,720,368,352,,720,368,352,,,,,
GAGRA,BUNER,TEHSIL,KALASHA,,,,,,,,,,,,
GAGRA,BUNER,TEHSIL,KASHMIRI,2,1,1,,2,1,1,,,,,
GAGRA,BUNER,TEHSIL,KOHIOSTANI,80,34,46,,80,34,46,,,,,
GAGRA,BUNER,TEHSIL,MEWATI,,,,,,,,,,,,
GAGRA,BUNER,TEHSIL,OTHERS,117,61,56,,117,61,56,,,,,
GAGRA,BUNER,TEHSIL,PUNJABI,42,16,26,,42,16,26,,,,,
GAGRA,BUNER,TEHSIL,PUSHTO,177735,88470,89244,21,177735,88470,89244,21,,,,
GAGRA,BUNER,TEHSIL,SARAIKI,10,7,3,,10,7,3,,,,,
GAGRA,BUNER,TEHSIL,SHINA,,,,,,,,,,,,
GAGRA,BUNER,TEHSIL,SINDHI,31,9,22,,31,9,22,,,,,
GAGRA,BUNER,TEHSIL,TOTAL,178949,89088,89840,21,178949,89088,89840,21,,,,
GAGRA,BUNER,TEHSIL,URDU,97,52,45,,97,52,45,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,BALOCHI,249,135,114,,249,135,114,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,BALTI,,,,,,,,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,BRAHVI,,,,,,,,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,HINDKO,3,,3,,3,,3,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,KALASHA,,,,,,,,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,KASHMIRI,4,2,2,,4,2,2,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,KOHIOSTANI,88,36,52,,88,36,52,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,MEWATI,,,,,,,,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,OTHERS,669,324,345,,669,324,345,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,PUNJABI,16,9,7,,16,9,7,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,PUSHTO,318278,156521,161753,4,318278,156521,161753,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,SARAIKI,23,,23,,23,,23,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,SHINA,,,,,,,,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,SINDHI,21,6,15,,21,6,15,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,TOTAL,319462,157093,162365,4,319462,157093,162365,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,URDU,111,60,51,,111,60,51,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,BALOCHI,35,18,17,,35,18,17,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,BALTI,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,BRAHVI,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,HINDKO,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,KALASHA,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,KASHMIRI,1,1,,,1,1,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,MEWATI,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,OTHERS,2,1,1,,2,1,1,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,PUNJABI,3,1,2,,3,1,2,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,PUSHTO,18887,9350,9536,1,18887,9350,9536,1,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,SARAIKI,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,SHINA,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,SINDHI,,,,,,,,,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,TOTAL,18931,9371,9559,1,18931,9371,9559,1,,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,URDU,3,,3,,3,,3,,,,,
GHAZI,HARIPUR,TEHSIL,BALOCHI,96,52,44,,96,52,44,,,,,
GHAZI,HARIPUR,TEHSIL,BALTI,28,18,10,,28,18,10,,,,,
GHAZI,HARIPUR,TEHSIL,BRAHVI,60,31,29,,60,31,29,,,,,
GHAZI,HARIPUR,TEHSIL,HINDKO,84550,42868,41681,1,84550,42868,41681,1,,,,
GHAZI,HARIPUR,TEHSIL,KALASHA,1,,1,,1,,1,,,,,
GHAZI,HARIPUR,TEHSIL,KASHMIRI,317,152,165,,317,152,165,,,,,
GHAZI,HARIPUR,TEHSIL,KOHIOSTANI,120,59,61,,120,59,61,,,,,
GHAZI,HARIPUR,TEHSIL,MEWATI,2,1,1,,2,1,1,,,,,
GHAZI,HARIPUR,TEHSIL,OTHERS,6906,3432,3474,,6906,3432,3474,,,,,
GHAZI,HARIPUR,TEHSIL,PUNJABI,4018,1789,2229,,4018,1789,2229,,,,,
GHAZI,HARIPUR,TEHSIL,PUSHTO,53252,26620,26631,1,53252,26620,26631,1,,,,
GHAZI,HARIPUR,TEHSIL,SARAIKI,337,158,179,,337,158,179,,,,,
GHAZI,HARIPUR,TEHSIL,SHINA,180,92,88,,180,92,88,,,,,
GHAZI,HARIPUR,TEHSIL,SINDHI,402,192,210,,402,192,210,,,,,
GHAZI,HARIPUR,TEHSIL,TOTAL,151446,76048,75396,2,151446,76048,75396,2,,,,
GHAZI,HARIPUR,TEHSIL,URDU,1177,584,593,,1177,584,593,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,BALOCHI,285,146,139,,285,146,139,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,BALTI,,,,,,,,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,BRAHVI,,,,,,,,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,HINDKO,1,,1,,1,,1,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,KALASHA,5,4,1,,5,4,1,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,KASHMIRI,1,,1,,1,,1,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,MEWATI,,,,,,,,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,OTHERS,17,4,13,,17,4,13,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,PUNJABI,311,144,167,,311,144,167,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,PUSHTO,326571,162320,164248,3,326571,162320,164248,3,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,SARAIKI,261,137,124,,261,137,124,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,SHINA,,,,,,,,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,SINDHI,36,18,18,,36,18,18,,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,TOTAL,327584,162827,164754,3,327584,162827,164754,3,,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,URDU,96,54,42,,96,54,42,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,BALOCHI,13,5,7,1,13,5,7,1,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,BALTI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,BRAHVI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,HINDKO,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,KALASHA,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,KASHMIRI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,MEWATI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,OTHERS,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,PUNJABI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,PUSHTO,30996,15551,15445,,30996,15551,15445,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,SARAIKI,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,SHINA,,,,,,,,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,SINDHI,1,,1,,1,,1,,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,TOTAL,31015,15559,15455,1,31015,15559,15455,1,,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,URDU,5,3,2,,5,3,2,,,,,
GUMBAT,KOHAT,TEHSIL,BALOCHI,32,22,10,,32,22,10,,,,,
GUMBAT,KOHAT,TEHSIL,BALTI,,,,,,,,,,,,
GUMBAT,KOHAT,TEHSIL,BRAHVI,7,5,2,,7,5,2,,,,,
GUMBAT,KOHAT,TEHSIL,HINDKO,20387,10127,10260,,20387,10127,10260,,,,,
GUMBAT,KOHAT,TEHSIL,KALASHA,,,,,,,,,,,,
GUMBAT,KOHAT,TEHSIL,KASHMIRI,1,,1,,1,,1,,,,,
GUMBAT,KOHAT,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
GUMBAT,KOHAT,TEHSIL,MEWATI,,,,,,,,,,,,
GUMBAT,KOHAT,TEHSIL,OTHERS,6,3,3,,6,3,3,,,,,
GUMBAT,KOHAT,TEHSIL,PUNJABI,47,23,24,,47,23,24,,,,,
GUMBAT,KOHAT,TEHSIL,PUSHTO,103962,51282,52679,1,103962,51282,52679,1,,,,
GUMBAT,KOHAT,TEHSIL,SARAIKI,13,6,7,,13,6,7,,,,,
GUMBAT,KOHAT,TEHSIL,SHINA,,,,,,,,,,,,
GUMBAT,KOHAT,TEHSIL,SINDHI,3,2,1,,3,2,1,,,,,
GUMBAT,KOHAT,TEHSIL,TOTAL,124530,61502,63027,1,124530,61502,63027,1,,,,
GUMBAT,KOHAT,TEHSIL,URDU,72,32,40,,72,32,40,,,,,
HALIM ZAI,MOHMAND,TEHSIL,BALOCHI,46,16,30,,46,16,30,,,,,
HALIM ZAI,MOHMAND,TEHSIL,BALTI,,,,,,,,,,,,
HALIM ZAI,MOHMAND,TEHSIL,BRAHVI,,,,,,,,,,,,
HALIM ZAI,MOHMAND,TEHSIL,HINDKO,8,3,5,,8,3,5,,,,,
HALIM ZAI,MOHMAND,TEHSIL,KALASHA,,,,,,,,,,,,
HALIM ZAI,MOHMAND,TEHSIL,KASHMIRI,3,2,1,,3,2,1,,,,,
HALIM ZAI,MOHMAND,TEHSIL,KOHIOSTANI,13,8,5,,13,8,5,,,,,
HALIM ZAI,MOHMAND,TEHSIL,MEWATI,,,,,,,,,,,,
HALIM ZAI,MOHMAND,TEHSIL,OTHERS,17,7,10,,17,7,10,,,,,
HALIM ZAI,MOHMAND,TEHSIL,PUNJABI,238,126,112,,238,126,112,,,,,
HALIM ZAI,MOHMAND,TEHSIL,PUSHTO,88760,43737,45022,1,88760,43737,45022,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,SARAIKI,11,5,6,,11,5,6,,,,,
HALIM ZAI,MOHMAND,TEHSIL,SHINA,,,,,,,,,,,,
HALIM ZAI,MOHMAND,TEHSIL,SINDHI,7,4,3,,7,4,3,,,,,
HALIM ZAI,MOHMAND,TEHSIL,TOTAL,89149,43933,45215,1,89149,43933,45215,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,URDU,46,25,21,,46,25,21,,,,,
HANGU,HANGU,DISTRICT,BALOCHI,436,224,212,,355,181,174,,81,43,38,
HANGU,HANGU,DISTRICT,BALTI,2,2,,,2,2,,,,,,
HANGU,HANGU,DISTRICT,BRAHVI,,,,,,,,,,,,
HANGU,HANGU,DISTRICT,HINDKO,24,15,9,,15,9,6,,9,6,3,
HANGU,HANGU,DISTRICT,KALASHA,1,,1,,,,,,1,,1,
HANGU,HANGU,DISTRICT,KASHMIRI,61,14,47,,14,4,10,,47,10,37,
HANGU,HANGU,DISTRICT,KOHIOSTANI,107,52,55,,,,,,107,52,55,
HANGU,HANGU,DISTRICT,MEWATI,,,,,,,,,,,,
HANGU,HANGU,DISTRICT,OTHERS,49,26,23,,9,5,4,,40,21,19,
HANGU,HANGU,DISTRICT,PUNJABI,1001,513,488,,562,299,263,,439,214,225,
HANGU,HANGU,DISTRICT,PUSHTO,523446,265784,257654,8,440782,225022,215756,4,82664,40762,41898,4
HANGU,HANGU,DISTRICT,SARAIKI,33,14,19,,8,5,3,,25,9,16,
HANGU,HANGU,DISTRICT,SHINA,,,,,,,,,,,,
HANGU,HANGU,DISTRICT,SINDHI,70,38,32,,63,33,30,,7,5,2,
HANGU,HANGU,DISTRICT,TOTAL,525623,266894,258721,8,442054,225692,216358,4,83569,41202,42363,4
HANGU,HANGU,DISTRICT,URDU,393,212,181,,244,132,112,,149,80,69,
HANGU,HANGU,TEHSIL,BALOCHI,231,125,106,,189,102,87,,42,23,19,
HANGU,HANGU,TEHSIL,BALTI,1,1,,,1,1,,,,,,
HANGU,HANGU,TEHSIL,BRAHVI,,,,,,,,,,,,
HANGU,HANGU,TEHSIL,HINDKO,22,14,8,,13,8,5,,9,6,3,
HANGU,HANGU,TEHSIL,KALASHA,,,,,,,,,,,,
HANGU,HANGU,TEHSIL,KASHMIRI,24,10,14,,3,,3,,21,10,11,
HANGU,HANGU,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
HANGU,HANGU,TEHSIL,MEWATI,,,,,,,,,,,,
HANGU,HANGU,TEHSIL,OTHERS,10,4,6,,3,2,1,,7,2,5,
HANGU,HANGU,TEHSIL,PUNJABI,320,159,161,,23,9,14,,297,150,147,
HANGU,HANGU,TEHSIL,PUSHTO,279806,141925,137879,2,236720,120549,116170,1,43086,21376,21709,1
HANGU,HANGU,TEHSIL,SARAIKI,23,10,13,,1,1,,,22,9,13,
HANGU,HANGU,TEHSIL,SHINA,,,,,,,,,,,,
HANGU,HANGU,TEHSIL,SINDHI,22,10,12,,18,8,10,,4,2,2,
HANGU,HANGU,TEHSIL,TOTAL,280703,142393,138308,2,237089,120747,116341,1,43614,21646,21967,1
HANGU,HANGU,TEHSIL,URDU,244,135,109,,118,67,51,,126,68,58,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,BALOCHI,,,,,,,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,BALTI,7,2,5,,7,2,5,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,BRAHVI,,,,,,,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,HINDKO,8,2,6,,8,2,6,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,KALASHA,1,1,,,1,1,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,KASHMIRI,1,1,,,1,1,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,KOHIOSTANI,3722,2007,1715,,3722,2007,1715,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,MEWATI,,,,,,,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,OTHERS,5,1,4,,5,1,4,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,PUNJABI,2,2,,,2,2,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,PUSHTO,9,3,6,,9,3,6,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,SARAIKI,,,,,,,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,SHINA,40887,21932,18954,1,40887,21932,18954,1,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,SINDHI,,,,,,,,,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,TOTAL,44676,23967,20708,1,44676,23967,20708,1,,,,
HARBAN BHASHA,UPPER KOHISTAN,TEHSIL,URDU,34,16,18,,34,16,18,,,,,
HARIPUR,HARIPUR,DISTRICT,BALOCHI,271,152,119,,164,89,75,,107,63,44,
HARIPUR,HARIPUR,DISTRICT,BALTI,79,45,34,,69,44,25,,10,1,9,
HARIPUR,HARIPUR,DISTRICT,BRAHVI,334,179,155,,298,164,134,,36,15,21,
HARIPUR,HARIPUR,DISTRICT,HINDKO,942172,469274,472871,27,819077,407752,411313,12,123095,61522,61558,15
HARIPUR,HARIPUR,DISTRICT,KALASHA,12,5,7,,9,3,6,,3,2,1,
HARIPUR,HARIPUR,DISTRICT,KASHMIRI,985,502,483,,913,470,443,,72,32,40,
HARIPUR,HARIPUR,DISTRICT,KOHIOSTANI,3070,1436,1634,,2878,1370,1508,,192,66,126,
HARIPUR,HARIPUR,DISTRICT,MEWATI,7,4,3,,7,4,3,,,,,
HARIPUR,HARIPUR,DISTRICT,OTHERS,15598,7623,7975,,15235,7443,7792,,363,180,183,
HARIPUR,HARIPUR,DISTRICT,PUNJABI,11854,5540,6308,6,9451,4355,5096,,2403,1185,1212,6
HARIPUR,HARIPUR,DISTRICT,PUSHTO,172471,84383,88082,6,158452,77776,80673,3,14019,6607,7409,3
HARIPUR,HARIPUR,DISTRICT,SARAIKI,1390,646,742,2,1033,468,565,,357,178,177,2
HARIPUR,HARIPUR,DISTRICT,SHINA,563,272,291,,534,257,277,,29,15,14,
HARIPUR,HARIPUR,DISTRICT,SINDHI,827,395,432,,730,342,388,,97,53,44,
