name_admin_unit,part_of_district,admin_unit,vars,age_bracket,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),13 - 14,939,615,324,,939,615,324,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),15 - 24,4447,2791,1656,,4447,2791,1656,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),15 - 49,11410,7154,4256,,11410,7154,4256,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),25 - 40,5191,3275,1916,,5191,3275,1916,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),41 - 60,3255,1925,1330,,3255,1925,1330,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),5 - 16,8033,5028,3005,,8033,5028,3005,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),5 - 9,3994,2484,1510,,3994,2484,1510,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),>18,11915,7242,4673,,11915,7242,4673,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Never to School (all),>60,1181,587,594,,1181,587,594,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,10 - 12,3289,1553,1736,,3289,1553,1736,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,13 - 14,1664,751,913,,1664,751,913,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,15 - 24,6368,3042,3326,,6368,3042,3326,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,15 - 49,15204,7537,7667,,15204,7537,7667,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,25 - 40,6673,3383,3290,,6673,3383,3290,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,41 - 60,3858,1959,1899,,3858,1959,1899,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,5 - 16,12821,6006,6815,,12821,6006,6815,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,5 - 9,6175,2924,3251,,6175,2924,3251,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,>18,14956,7468,7488,,14956,7468,7488,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,>60,1304,590,714,,1304,590,714,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,10 - 12,385,91,294,,385,91,294,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,13 - 14,110,27,83,,110,27,83,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,15 - 24,163,47,116,,163,47,116,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,15 - 49,326,72,254,,326,72,254,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,25 - 40,118,17,101,,118,17,101,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,41 - 60,72,9,63,,72,9,63,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,5 - 16,565,140,425,,565,140,425,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,5 - 9,4,3,1,,4,3,1,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,>18,255,37,218,,255,37,218,,,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Primary Completed,>60,17,,17,,17,,17,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,10 - 12,,,,,,,,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,13 - 14,,,,,,,,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,15 - 24,436,85,351,,436,85,351,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,15 - 49,485,93,392,,485,93,392,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,25 - 40,47,7,40,,47,7,40,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,41 - 60,2,1,1,,2,1,1,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,5 - 16,45,12,33,,45,12,33,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,5 - 9,,,,,,,,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,>18,308,58,250,,308,58,250,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,>60,1,1,,,1,1,,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,10 - 12,,,,,,,,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,13 - 14,,,,,,,,,,,,
