name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
CHAMAN,DISTRICT,FATHER/MOTHER,SEPARATION,5,0,,2,0,,3,0,
CHAMAN,DISTRICT,FATHER/MOTHER,WIDOWED,889,23,,549,12,,340,11,
CHAMAN,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
CHAMAN,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,14,13,,6,8,,8,5,
CHAMAN,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
CHAMAN,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
CHAMAN,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,11,3,,6,2,,5,1,
CHAMAN,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,66,169,0,57,141,0,9,28,0
CHAMAN,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,419,741,0,312,583,0,107,158,0
CHAMAN,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,HEAD,DIVORCED,1,2,0,1,0,0,0,2,0
CHAMAN,DISTRICT,HEAD,MARRIED,514,59525,0,396,40955,0,118,18570,0
CHAMAN,DISTRICT,HEAD,NEVER MARRIED,49,1302,2,43,1018,2,6,284,0
CHAMAN,DISTRICT,HEAD,SEPARATION,3,5,0,2,2,0,1,3,0
CHAMAN,DISTRICT,HEAD,WIDOWED,294,150,0,219,97,0,75,53,0
CHAMAN,DISTRICT,NEPHEW/NIECE,DIVORCED,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,NEPHEW/NIECE,MARRIED,49,148,0,42,104,0,7,44,0
CHAMAN,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,504,729,0,334,475,0,170,254,0
CHAMAN,DISTRICT,NEPHEW/NIECE,SEPARATION,0,1,0,0,0,0,0,1,0
CHAMAN,DISTRICT,NEPHEW/NIECE,WIDOWED,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,NON-RELATIVE,DIVORCED,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,NON-RELATIVE,MARRIED,53,23,0,37,6,0,16,17,0
CHAMAN,DISTRICT,NON-RELATIVE,NEVER MARRIED,4,13,0,2,8,0,2,5,0
CHAMAN,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,NON-RELATIVE,WIDOWED,0,2,0,0,1,0,0,1,0
CHAMAN,DISTRICT,OTHER RELATIVE,DIVORCED,1,0,0,1,0,0,0,0,0
CHAMAN,DISTRICT,OTHER RELATIVE,MARRIED,267,262,0,149,159,0,118,103,0
CHAMAN,DISTRICT,OTHER RELATIVE,NEVER MARRIED,147,180,0,74,115,0,73,65,0
CHAMAN,DISTRICT,OTHER RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,OTHER RELATIVE,WIDOWED,37,2,0,26,2,0,11,0,0
CHAMAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,1321,35,0,942,26,0,379,9,0
CHAMAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,169,25,0,134,15,0,35,10,0
CHAMAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,1,0,0,0,0,0,1,0,0
CHAMAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,43,0,0,24,0,0,19,0,0
CHAMAN,DISTRICT,SON/DAUGHTER,DIVORCED,2,1,0,1,0,0,1,1,0
CHAMAN,DISTRICT,SON/DAUGHTER,MARRIED,1306,4943,0,1035,3727,0,271,1216,0
CHAMAN,DISTRICT,SON/DAUGHTER,NEVER MARRIED,25816,40547,5,17500,28275,4,8316,12272,1
CHAMAN,DISTRICT,SON/DAUGHTER,SEPARATION,11,13,0,5,7,0,6,6,0
CHAMAN,DISTRICT,SON/DAUGHTER,WIDOWED,7,6,0,4,4,0,3,2,0
CHAMAN,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
CHAMAN,DISTRICT,SPOUSE,MARRIED,61491,123,,42471,101,,19020,22,
CHAMAN,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
CHAMAN,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
CHAMAN,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,BROTHER/SISTER,DIVORCED,4,1,0,2,0,0,2,1,0
DERA BUGTI,DISTRICT,BROTHER/SISTER,MARRIED,52,571,0,31,345,0,21,226,0
DERA BUGTI,DISTRICT,BROTHER/SISTER,NEVER MARRIED,210,611,0,86,352,0,124,259,0
DERA BUGTI,DISTRICT,BROTHER/SISTER,SEPARATION,1,1,0,1,1,0,0,0,0
DERA BUGTI,DISTRICT,BROTHER/SISTER,WIDOWED,32,10,0,15,4,0,17,6,0
DERA BUGTI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,1628,166,,1151,135,,477,31,
DERA BUGTI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,25,1,,12,0,,13,1,
DERA BUGTI,DISTRICT,FATHER/MOTHER,DIVORCED,9,3,,7,3,,2,0,
DERA BUGTI,DISTRICT,FATHER/MOTHER,MARRIED,451,265,,342,204,,109,61,
DERA BUGTI,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,FATHER/MOTHER,SEPARATION,14,2,,9,1,,5,1,
DERA BUGTI,DISTRICT,FATHER/MOTHER,WIDOWED,1092,57,,542,34,,550,23,
DERA BUGTI,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
DERA BUGTI,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,19,18,,14,13,,5,5,
DERA BUGTI,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,51,10,,27,8,,24,2,
DERA BUGTI,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
DERA BUGTI,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,18,28,0,9,16,0,9,12,0
DERA BUGTI,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,32,149,0,19,111,0,13,38,0
DERA BUGTI,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
DERA BUGTI,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,3,0,0,1,0,0,2,0,0
DERA BUGTI,DISTRICT,HEAD,DIVORCED,12,50,0,10,21,0,2,29,0
DERA BUGTI,DISTRICT,HEAD,MARRIED,165,58644,0,131,40198,0,34,18446,0
DERA BUGTI,DISTRICT,HEAD,NEVER MARRIED,28,1895,1,18,1239,1,10,656,0
DERA BUGTI,DISTRICT,HEAD,SEPARATION,7,49,0,7,41,0,0,8,0
DERA BUGTI,DISTRICT,HEAD,WIDOWED,695,447,0,332,244,0,363,203,0
DERA BUGTI,DISTRICT,NEPHEW/NIECE,DIVORCED,0,0,0,0,0,0,0,0,0
DERA BUGTI,DISTRICT,NEPHEW/NIECE,MARRIED,21,102,0,15,69,0,6,33,0
DERA BUGTI,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,43,195,0,21,143,0,22,52,0
DERA BUGTI,DISTRICT,NEPHEW/NIECE,SEPARATION,0,0,0,0,0,0,0,0,0
DERA BUGTI,DISTRICT,NEPHEW/NIECE,WIDOWED,4,3,0,4,2,0,0,1,0
DERA BUGTI,DISTRICT,NON-RELATIVE,DIVORCED,0,3,0,0,3,0,0,0,0
DERA BUGTI,DISTRICT,NON-RELATIVE,MARRIED,36,94,0,27,83,0,9,11,0
DERA BUGTI,DISTRICT,NON-RELATIVE,NEVER MARRIED,2,49,0,2,46,0,0,3,0
DERA BUGTI,DISTRICT,NON-RELATIVE,SEPARATION,0,3,0,0,3,0,0,0,0
DERA BUGTI,DISTRICT,NON-RELATIVE,WIDOWED,3,7,0,3,7,0,0,0,0
DERA BUGTI,DISTRICT,OTHER RELATIVE,DIVORCED,3,3,0,3,3,0,0,0,0
DERA BUGTI,DISTRICT,OTHER RELATIVE,MARRIED,176,271,0,113,204,0,63,67,0
DERA BUGTI,DISTRICT,OTHER RELATIVE,NEVER MARRIED,37,134,0,17,101,0,20,33,0
DERA BUGTI,DISTRICT,OTHER RELATIVE,SEPARATION,4,3,0,1,3,0,3,0,0
DERA BUGTI,DISTRICT,OTHER RELATIVE,WIDOWED,63,16,0,45,13,0,18,3,0
DERA BUGTI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,1,0,0,0,0,0,1,0,0
DERA BUGTI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,482,25,0,290,20,0,192,5,0
DERA BUGTI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,26,4,0,18,4,0,8,0,0
DERA BUGTI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,0,0,0,0,0,0,0,0,0
DERA BUGTI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,31,0,0,20,0,0,11,0,0
DERA BUGTI,DISTRICT,SON/DAUGHTER,DIVORCED,21,2,0,9,0,0,12,2,0
DERA BUGTI,DISTRICT,SON/DAUGHTER,MARRIED,360,2210,0,234,1604,0,126,606,0
DERA BUGTI,DISTRICT,SON/DAUGHTER,NEVER MARRIED,5744,14517,2,2686,9509,1,3058,5008,1
DERA BUGTI,DISTRICT,SON/DAUGHTER,SEPARATION,7,6,0,7,5,0,0,1,0
DERA BUGTI,DISTRICT,SON/DAUGHTER,WIDOWED,37,21,0,24,13,0,13,8,0
DERA BUGTI,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,SPOUSE,MARRIED,64522,50,,44678,40,,19844,10,
DERA BUGTI,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,1,0,,0,0,
DERA BUGTI,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
DERA BUGTI,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
DUKI,DISTRICT,BROTHER/SISTER,DIVORCED,5,0,0,2,0,0,3,0,0
DUKI,DISTRICT,BROTHER/SISTER,MARRIED,224,600,0,219,577,0,5,23,0
DUKI,DISTRICT,BROTHER/SISTER,NEVER MARRIED,1356,1296,2,1276,1240,2,80,56,0
DUKI,DISTRICT,BROTHER/SISTER,SEPARATION,1,3,0,1,3,0,0,0,0
DUKI,DISTRICT,BROTHER/SISTER,WIDOWED,11,5,0,8,5,0,3,0,0
DUKI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
DUKI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,763,70,,730,69,,33,1,
DUKI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
DUKI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
DUKI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,7,3,,5,3,,2,0,
DUKI,DISTRICT,FATHER/MOTHER,DIVORCED,5,0,,5,0,,0,0,
DUKI,DISTRICT,FATHER/MOTHER,MARRIED,781,371,,760,367,,21,4,
DUKI,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
DUKI,DISTRICT,FATHER/MOTHER,SEPARATION,2,0,,2,0,,0,0,
DUKI,DISTRICT,FATHER/MOTHER,WIDOWED,609,63,,569,62,,40,1,
DUKI,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
DUKI,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,27,25,,26,25,,1,0,
DUKI,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,1,,0,0,
DUKI,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
DUKI,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,28,13,,27,13,,1,0,
DUKI,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,4,10,0,4,10,0,0,0,0
DUKI,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,185,174,0,178,173,0,7,1,0
DUKI,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,HEAD,DIVORCED,21,27,0,21,26,0,0,1,0
DUKI,DISTRICT,HEAD,MARRIED,265,37263,0,240,35027,0,25,2236,0
DUKI,DISTRICT,HEAD,NEVER MARRIED,40,4114,31,36,3454,28,4,660,3
DUKI,DISTRICT,HEAD,SEPARATION,6,71,0,6,69,0,0,2,0
DUKI,DISTRICT,HEAD,WIDOWED,256,418,0,242,389,0,14,29,0
DUKI,DISTRICT,NEPHEW/NIECE,DIVORCED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,NEPHEW/NIECE,MARRIED,26,110,0,26,108,0,0,2,0
DUKI,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,70,117,0,65,109,0,5,8,0
DUKI,DISTRICT,NEPHEW/NIECE,SEPARATION,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,NEPHEW/NIECE,WIDOWED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,NON-RELATIVE,DIVORCED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,NON-RELATIVE,MARRIED,6,122,0,6,122,0,0,0,0
DUKI,DISTRICT,NON-RELATIVE,NEVER MARRIED,15,84,0,15,84,0,0,0,0
DUKI,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,NON-RELATIVE,WIDOWED,2,0,0,2,0,0,0,0,0
DUKI,DISTRICT,OTHER RELATIVE,DIVORCED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,OTHER RELATIVE,MARRIED,81,183,0,80,183,0,1,0,0
DUKI,DISTRICT,OTHER RELATIVE,NEVER MARRIED,51,76,4,50,76,4,1,0,0
DUKI,DISTRICT,OTHER RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,OTHER RELATIVE,WIDOWED,16,4,0,16,4,0,0,0,0
DUKI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,231,24,0,216,24,0,15,0,0
DUKI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,18,17,0,16,16,0,2,1,0
DUKI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,13,1,0,11,1,0,2,0,0
DUKI,DISTRICT,SON/DAUGHTER,DIVORCED,3,1,0,3,1,0,0,0,0
DUKI,DISTRICT,SON/DAUGHTER,MARRIED,846,2036,0,828,1950,0,18,86,0
DUKI,DISTRICT,SON/DAUGHTER,NEVER MARRIED,11042,11984,9,10373,11245,9,669,739,0
DUKI,DISTRICT,SON/DAUGHTER,SEPARATION,3,1,0,3,1,0,0,0,0
DUKI,DISTRICT,SON/DAUGHTER,WIDOWED,6,5,0,5,4,0,1,1,0
DUKI,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
DUKI,DISTRICT,SPOUSE,MARRIED,36259,78,,34176,75,,2083,3,
DUKI,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,1,0,,0,0,
DUKI,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
DUKI,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
GWADAR,DISTRICT,BROTHER/SISTER,DIVORCED,72,12,0,33,3,0,39,9,0
GWADAR,DISTRICT,BROTHER/SISTER,MARRIED,543,1231,0,219,457,0,324,774,0
GWADAR,DISTRICT,BROTHER/SISTER,NEVER MARRIED,2022,2321,1,755,903,1,1267,1418,0
GWADAR,DISTRICT,BROTHER/SISTER,SEPARATION,14,7,0,8,4,0,6,3,0
GWADAR,DISTRICT,BROTHER/SISTER,WIDOWED,214,31,0,73,17,0,141,14,0
GWADAR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
GWADAR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,2544,962,,1212,489,,1332,473,
GWADAR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
GWADAR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
GWADAR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,30,2,,11,1,,19,1,
GWADAR,DISTRICT,FATHER/MOTHER,DIVORCED,17,1,,9,0,,8,1,
GWADAR,DISTRICT,FATHER/MOTHER,MARRIED,847,517,,432,295,,415,222,
GWADAR,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
GWADAR,DISTRICT,FATHER/MOTHER,SEPARATION,14,2,,10,1,,4,1,
GWADAR,DISTRICT,FATHER/MOTHER,WIDOWED,1354,82,,483,31,,871,51,
GWADAR,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
GWADAR,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,107,74,,89,63,,18,11,
GWADAR,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
GWADAR,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,0,,0,0,,1,0,
GWADAR,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,66,14,,41,6,,25,8,
GWADAR,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,2,2,0,2,1,0,0,1,0
GWADAR,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,52,96,0,39,77,0,13,19,0
GWADAR,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,419,608,1,258,392,1,161,216,0
GWADAR,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,0,0,0,1,0,0
GWADAR,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,1,0,0,1,0,0,0,0,0
GWADAR,DISTRICT,HEAD,DIVORCED,103,81,0,46,21,0,57,60,0
GWADAR,DISTRICT,HEAD,MARRIED,1299,43590,0,642,19556,0,657,24034,0
GWADAR,DISTRICT,HEAD,NEVER MARRIED,148,2468,13,57,981,3,91,1487,10
GWADAR,DISTRICT,HEAD,SEPARATION,29,47,0,15,13,0,14,34,0
GWADAR,DISTRICT,HEAD,WIDOWED,1884,640,0,912,256,0,972,384,0
GWADAR,DISTRICT,NEPHEW/NIECE,DIVORCED,3,1,0,1,1,0,2,0,0
GWADAR,DISTRICT,NEPHEW/NIECE,MARRIED,105,260,0,33,96,0,72,164,0
GWADAR,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,468,769,1,162,303,0,306,466,1
GWADAR,DISTRICT,NEPHEW/NIECE,SEPARATION,0,0,0,0,0,0,0,0,0
GWADAR,DISTRICT,NEPHEW/NIECE,WIDOWED,11,1,0,5,1,0,6,0,0
GWADAR,DISTRICT,NON-RELATIVE,DIVORCED,4,2,0,4,1,0,0,1,0
GWADAR,DISTRICT,NON-RELATIVE,MARRIED,144,375,0,54,128,0,90,247,0
GWADAR,DISTRICT,NON-RELATIVE,NEVER MARRIED,123,658,3,78,270,1,45,388,2
GWADAR,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
GWADAR,DISTRICT,NON-RELATIVE,WIDOWED,14,5,0,8,4,0,6,1,0
GWADAR,DISTRICT,OTHER RELATIVE,DIVORCED,14,7,0,7,2,0,7,5,0
GWADAR,DISTRICT,OTHER RELATIVE,MARRIED,1362,2048,0,606,713,0,756,1335,0
GWADAR,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1309,2734,0,572,1075,0,737,1659,0
GWADAR,DISTRICT,OTHER RELATIVE,SEPARATION,8,7,0,2,3,0,6,4,0
GWADAR,DISTRICT,OTHER RELATIVE,WIDOWED,228,54,0,94,32,0,134,22,0
GWADAR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,3,0,0,3,0,0,0,0,0
GWADAR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,630,66,0,229,40,0,401,26,0
GWADAR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,71,65,2,33,37,2,38,28,0
GWADAR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,0,0,0,0,0,0,0,0,0
GWADAR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,45,6,0,12,2,0,33,4,0
GWADAR,DISTRICT,SON/DAUGHTER,DIVORCED,147,23,0,70,8,0,77,15,0
GWADAR,DISTRICT,SON/DAUGHTER,MARRIED,2023,3343,0,957,1697,0,1066,1646,0
GWADAR,DISTRICT,SON/DAUGHTER,NEVER MARRIED,20857,26013,8,9401,11921,4,11456,14092,4
GWADAR,DISTRICT,SON/DAUGHTER,SEPARATION,32,9,0,17,8,0,15,1,0
GWADAR,DISTRICT,SON/DAUGHTER,WIDOWED,186,18,0,72,7,0,114,11,0
GWADAR,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
GWADAR,DISTRICT,SPOUSE,MARRIED,43303,684,,20011,391,,23292,293,
GWADAR,DISTRICT,SPOUSE,NEVER MARRIED,2,0,,0,0,,2,0,
GWADAR,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
GWADAR,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,BROTHER/SISTER,DIVORCED,6,1,0,4,1,0,2,0,0
HARNAI,DISTRICT,BROTHER/SISTER,MARRIED,109,757,0,82,574,0,27,183,0
HARNAI,DISTRICT,BROTHER/SISTER,NEVER MARRIED,550,980,2,353,563,2,197,417,0
HARNAI,DISTRICT,BROTHER/SISTER,SEPARATION,3,0,0,2,0,0,1,0,0
HARNAI,DISTRICT,BROTHER/SISTER,WIDOWED,18,6,0,13,5,0,5,1,0
HARNAI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,792,89,,615,77,,177,12,
HARNAI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
HARNAI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,8,0,,5,0,,3,0,
HARNAI,DISTRICT,FATHER/MOTHER,DIVORCED,1,1,,1,1,,0,0,
HARNAI,DISTRICT,FATHER/MOTHER,MARRIED,443,251,,328,210,,115,41,
HARNAI,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,FATHER/MOTHER,SEPARATION,1,0,,1,0,,0,0,
HARNAI,DISTRICT,FATHER/MOTHER,WIDOWED,418,31,,311,27,,107,4,
HARNAI,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,13,9,,12,8,,1,1,
HARNAI,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
HARNAI,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,27,6,,24,6,,3,0,
HARNAI,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,12,23,0,11,23,0,1,0,0
HARNAI,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,77,100,0,62,76,0,15,24,0
HARNAI,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,HEAD,DIVORCED,3,4,0,2,3,0,1,1,0
HARNAI,DISTRICT,HEAD,MARRIED,121,15539,0,86,11272,0,35,4267,0
HARNAI,DISTRICT,HEAD,NEVER MARRIED,10,363,0,6,238,0,4,125,0
HARNAI,DISTRICT,HEAD,SEPARATION,2,11,0,2,6,0,0,5,0
HARNAI,DISTRICT,HEAD,WIDOWED,185,86,0,151,56,0,34,30,0
HARNAI,DISTRICT,NEPHEW/NIECE,DIVORCED,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,NEPHEW/NIECE,MARRIED,28,50,0,21,35,0,7,15,0
HARNAI,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,155,212,0,111,163,0,44,49,0
HARNAI,DISTRICT,NEPHEW/NIECE,SEPARATION,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,NEPHEW/NIECE,WIDOWED,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,NON-RELATIVE,DIVORCED,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,NON-RELATIVE,MARRIED,8,266,0,4,111,0,4,155,0
HARNAI,DISTRICT,NON-RELATIVE,NEVER MARRIED,11,131,0,3,67,0,8,64,0
HARNAI,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,NON-RELATIVE,WIDOWED,0,3,0,0,3,0,0,0,0
HARNAI,DISTRICT,OTHER RELATIVE,DIVORCED,1,0,0,1,0,0,0,0,0
