name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
BHAKKAR,TEHSIL,BHAKKAR,RURAL,LESS THAN 200,9,450,238,212,,Rural Localities
BHAKKAR,TEHSIL,BHAKKAR,RURAL,UN-INHABITED,1,,,,,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,OVERALL,115,327411,170086,157318,7,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,"5,000 AND ABOVE",17,131056,67993,63062,1,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,"2,000 -- 4,999",44,135410,70366,65038,6,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,"1,000 -- 1,999",32,47781,24936,22845,,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,500 -- 999,16,11781,6049,5732,,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,200 -- 499,3,1220,641,579,,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,LESS THAN 200,3,163,101,62,,Rural Localities
DARYA KHAN,TEHSIL,BHAKKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,OVERALL,117,360109,186500,173601,8,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,"5,000 AND ABOVE",27,238890,123566,115316,8,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,"2,000 -- 4,999",21,67565,35049,32516,,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,"1,000 -- 1,999",23,34092,17486,16606,,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,500 -- 999,18,12921,6868,6053,,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,200 -- 499,14,5512,2906,2606,,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,LESS THAN 200,13,1129,625,504,,Rural Localities
KALUR KOT,TEHSIL,BHAKKAR,RURAL,UN-INHABITED,1,,,,,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,OVERALL,114,267111,138518,128589,4,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,"5,000 AND ABOVE",20,158113,82036,76075,2,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,"2,000 -- 4,999",16,51140,26436,24703,1,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,"1,000 -- 1,999",28,42502,22015,20487,,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,500 -- 999,12,8545,4418,4127,,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,200 -- 499,16,4527,2391,2135,1,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,LESS THAN 200,22,2284,1222,1062,,Rural Localities
MANKERA,TEHSIL,BHAKKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,OVERALL,420,1300049,645153,654881,15,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,"5,000 AND ABOVE",76,678835,338653,340177,5,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,"2,000 -- 4,999",137,437782,215968,221811,3,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,"1,000 -- 1,999",90,132560,64868,67690,2,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,500 -- 999,54,39977,19883,20094,,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,200 -- 499,25,9167,4748,4414,5,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,LESS THAN 200,21,1728,1033,695,,Rural Localities
CHAKWAL,DISTRICT,CHAKWAL,RURAL,UN-INHABITED,17,,,,,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,OVERALL,221,524580,256175,268392,13,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,"5,000 AND ABOVE",28,194767,95907,98856,4,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,"2,000 -- 4,999",69,209979,102431,107546,2,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,"1,000 -- 1,999",56,82162,39516,42644,2,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,500 -- 999,42,30877,15040,15837,,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,200 -- 499,15,5906,2813,3088,5,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,LESS THAN 200,10,889,468,421,,Rural Localities
CHAKWAL,TEHSIL,CHAKWAL,RURAL,UN-INHABITED,1,,,,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,OVERALL,47,126463,62826,63637,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,"5,000 AND ABOVE",6,51384,25441,25943,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,"2,000 -- 4,999",13,50479,24925,25554,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,"1,000 -- 1,999",11,17444,8770,8674,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,500 -- 999,7,5684,2762,2922,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,200 -- 499,4,1318,774,544,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,LESS THAN 200,3,154,154,,,Rural Localities
CHOA SAIDAN SHAH,TEHSIL,CHAKWAL,RURAL,UN-INHABITED,3,,,,,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,OVERALL,60,146810,74690,72119,1,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,"5,000 AND ABOVE",8,56692,28561,28130,1,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,"2,000 -- 4,999",22,67753,34141,33612,,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,"1,000 -- 1,999",14,18371,9415,8956,,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,500 -- 999,4,2642,1697,945,,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,200 -- 499,3,963,617,346,,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,LESS THAN 200,3,389,259,130,,Rural Localities
KALLAR KAHAR,TEHSIL,CHAKWAL,RURAL,UN-INHABITED,6,,,,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,OVERALL,18,123992,62596,61396,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,"5,000 AND ABOVE",11,109716,55420,54296,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,"2,000 -- 4,999",3,11115,5621,5494,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,"1,000 -- 1,999",2,3161,1555,1606,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,500 -- 999,,,,,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,200 -- 499,,,,,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,LESS THAN 200,,,,,,Rural Localities
LAWA,TEHSIL,CHAKWAL,RURAL,UN-INHABITED,2,,,,,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,OVERALL,74,378204,188866,189337,1,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,"5,000 AND ABOVE",23,266276,133324,132952,,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,"2,000 -- 4,999",30,98456,48850,49605,1,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,"1,000 -- 1,999",7,11422,5612,5810,,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,500 -- 999,1,774,384,390,,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,200 -- 499,3,980,544,436,,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,LESS THAN 200,5,296,152,144,,Rural Localities
TALA GANG,TEHSIL,CHAKWAL,RURAL,UN-INHABITED,5,,,,,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,OVERALL,353,1071352,542708,528595,49,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,"5,000 AND ABOVE",65,500533,253452,247056,25,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,"2,000 -- 4,999",122,415281,210144,205119,18,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,"1,000 -- 1,999",76,110795,56398,54391,6,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,500 -- 999,44,33266,16829,16437,,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,200 -- 499,30,10206,5225,4981,,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,LESS THAN 200,14,1271,660,611,,Rural Localities
CHINIOT,DISTRICT,CHINIOT,RURAL,UN-INHABITED,2,,,,,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,OVERALL,105,389347,197351,191978,18,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,"5,000 AND ABOVE",21,168652,85618,83031,3,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,"2,000 -- 4,999",53,186180,94108,92059,13,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,"1,000 -- 1,999",19,28743,14679,14062,2,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,500 -- 999,5,3870,1942,1928,,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,200 -- 499,6,1902,1004,898,,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,LESS THAN 200,,,,,,Rural Localities
BHAWANA,TEHSIL,CHINIOT,RURAL,UN-INHABITED,1,,,,,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,OVERALL,111,315456,160356,155089,11,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,"5,000 AND ABOVE",21,144104,73088,71008,8,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,"2,000 -- 4,999",39,129388,66043,63342,3,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,"1,000 -- 1,999",19,25402,12923,12479,,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,500 -- 999,17,13594,6779,6815,,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,200 -- 499,8,2317,1180,1137,,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,LESS THAN 200,7,651,343,308,,Rural Localities
CHINIOT,TEHSIL,CHINIOT,RURAL,UN-INHABITED,,,,,,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,OVERALL,137,366549,185001,181528,20,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,"5,000 AND ABOVE",23,187777,94746,93017,14,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,"2,000 -- 4,999",30,99713,49993,49718,2,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,"1,000 -- 1,999",38,56650,28796,27850,4,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,500 -- 999,22,15802,8108,7694,,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,200 -- 499,16,5987,3041,2946,,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,LESS THAN 200,7,620,317,303,,Rural Localities
LALIAN,TEHSIL,CHINIOT,RURAL,UN-INHABITED,1,,,,,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,OVERALL,813,2586293,1304464,1281793,36,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,"5,000 AND ABOVE",157,1839222,924986,914215,21,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,"2,000 -- 4,999",132,424495,214737,209748,10,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,"1,000 -- 1,999",126,180477,91737,88738,2,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,500 -- 999,116,85648,43852,41794,2,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,200 -- 499,131,43220,22241,20979,,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,LESS THAN 200,140,13231,6911,6319,1,Rural Localities
DERA GHAZI KHAN,DISTRICT,DERA GHAZI KHAN,RURAL,UN-INHABITED,11,,,,,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,OVERALL,166,917404,458975,458417,12,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,"5,000 AND ABOVE",63,726494,363255,363233,6,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,"2,000 -- 4,999",42,149437,74805,74626,6,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,"1,000 -- 1,999",22,32896,16559,16337,,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,500 -- 999,6,4529,2249,2280,,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,200 -- 499,8,2254,1184,1070,,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,LESS THAN 200,18,1794,923,871,,Rural Localities
DERA GHAZI KHAN,TEHSIL,DERA GHAZI KHAN,RURAL,UN-INHABITED,7,,,,,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,OVERALL,335,248683,126939,121737,7,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,"5,000 AND ABOVE",1,5743,3025,2718,,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,"2,000 -- 4,999",26,74168,37746,36418,4,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,"1,000 -- 1,999",51,69520,35245,34274,1,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,500 -- 999,83,61194,31438,29754,2,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,200 -- 499,93,30567,15621,14946,,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,LESS THAN 200,77,7491,3864,3627,,Rural Localities
KOH-E-SULEMAN,TEHSIL,DERA GHAZI KHAN,RURAL,UN-INHABITED,4,,,,,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,OVERALL,118,781551,391690,389851,10,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,"5,000 AND ABOVE",51,687276,343991,343276,9,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,"2,000 -- 4,999",21,70834,35557,35277,,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,"1,000 -- 1,999",10,13644,6972,6672,,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,500 -- 999,6,4944,2477,2467,,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,200 -- 499,11,3329,1824,1505,,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,LESS THAN 200,19,1524,869,654,1,Rural Localities
KOT CHHUTTA,TEHSIL,DERA GHAZI KHAN,RURAL,UN-INHABITED,,,,,,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,OVERALL,194,638655,326860,311788,7,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,"5,000 AND ABOVE",42,419709,214715,204988,6,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,"2,000 -- 4,999",43,130056,66629,63427,,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,"1,000 -- 1,999",43,64417,32961,31455,1,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,500 -- 999,21,14981,7688,7293,,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,200 -- 499,19,7070,3612,3458,,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,LESS THAN 200,26,2422,1255,1167,,Rural Localities
TAUNSA,TEHSIL,DERA GHAZI KHAN,RURAL,UN-INHABITED,,,,,,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,OVERALL,784,4682840,2439003,2243545,292,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,"5,000 AND ABOVE",337,3244872,1691718,1552924,230,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,"2,000 -- 4,999",368,1352471,702978,649434,59,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,"1,000 -- 1,999",43,67805,35066,32736,3,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,500 -- 999,18,13308,6919,6389,,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,200 -- 499,11,3846,2033,1813,,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,LESS THAN 200,6,538,289,249,,Rural Localities
FAISALABAD,DISTRICT,FAISALABAD,RURAL,UN-INHABITED,1,,,,,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,OVERALL,66,325038,172179,152839,20,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,"5,000 AND ABOVE",21,184274,97842,86421,11,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,"2,000 -- 4,999",39,134015,70874,63132,9,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,"1,000 -- 1,999",3,4587,2369,2218,,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,500 -- 999,3,2162,1094,1068,,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,200 -- 499,,,,,,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,LESS THAN 200,,,,,,Rural Localities
CHAK JHUMRA,TEHSIL,FAISALABAD,RURAL,UN-INHABITED,,,,,,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,OVERALL,167,1646024,857751,788168,105,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,"5,000 AND ABOVE",119,1478409,770780,707527,102,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,"2,000 -- 4,999",42,156852,81544,75305,3,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,"1,000 -- 1,999",6,10763,5427,5336,,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,500 -- 999,,,,,,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,200 -- 499,,,,,,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,LESS THAN 200,,,,,,Rural Localities
FAISALABAD SADAR,TEHSIL,FAISALABAD,RURAL,UN-INHABITED,,,,,,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,OVERALL,258,1463533,762403,701041,89,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,"5,000 AND ABOVE",106,956934,499707,457162,65,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,"2,000 -- 4,999",132,483944,250900,233020,24,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,"1,000 -- 1,999",12,17271,8964,8307,,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,500 -- 999,6,4911,2591,2320,,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,200 -- 499,2,473,241,232,,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,LESS THAN 200,,,,,,Rural Localities
JARANWALA,TEHSIL,FAISALABAD,RURAL,UN-INHABITED,,,,,,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,OVERALL,115,543301,280084,263196,21,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,"5,000 AND ABOVE",39,259811,133570,126230,11,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,"2,000 -- 4,999",72,277384,143332,134045,7,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,"1,000 -- 1,999",3,5115,2678,2434,3,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,500 -- 999,1,991,504,487,,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,200 -- 499,,,,,,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,LESS THAN 200,,,,,,Rural Localities
SAMMUNDRI,TEHSIL,FAISALABAD,RURAL,UN-INHABITED,,,,,,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,OVERALL,178,704944,366586,338301,57,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,"5,000 AND ABOVE",52,365444,189819,175584,41,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,"2,000 -- 4,999",83,300276,156328,143932,16,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,"1,000 -- 1,999",19,30069,15628,14441,,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,500 -- 999,8,5244,2730,2514,,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,200 -- 499,9,3373,1792,1581,,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,LESS THAN 200,6,538,289,249,,Rural Localities
TANDLIAN WALA,TEHSIL,FAISALABAD,RURAL,UN-INHABITED,1,,,,,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,OVERALL,767,2365779,1193679,1171946,154,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,"5,000 AND ABOVE",116,1200508,605584,594833,91,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,"2,000 -- 4,999",241,738046,372483,365504,59,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,"1,000 -- 1,999",210,307795,155272,152522,1,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,500 -- 999,129,101445,51151,50294,,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,200 -- 499,43,16519,8418,8100,1,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,LESS THAN 200,17,1466,771,693,2,Rural Localities
GUJRANWALA,DISTRICT,GUJRANWALA,RURAL,UN-INHABITED,11,,,,,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,OVERALL,171,770919,389691,381200,28,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,"5,000 AND ABOVE",40,516926,261422,255482,22,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,"2,000 -- 4,999",54,170844,86237,84601,6,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,"1,000 -- 1,999",40,55949,28361,27588,,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,500 -- 999,32,26023,13036,12987,,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,200 -- 499,3,1045,550,495,,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,LESS THAN 200,2,132,85,47,,Rural Localities
GUJRANWALA SADDAR,TEHSIL,GUJRANWALA,RURAL,UN-INHABITED,,,,,,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,OVERALL,168,389316,197238,192067,11,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,"5,000 AND ABOVE",13,124445,62896,61543,6,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,"2,000 -- 4,999",53,159458,80983,78471,4,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,"1,000 -- 1,999",48,71435,36068,35366,1,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,500 -- 999,35,27853,14113,13740,,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,200 -- 499,15,5711,2953,2758,,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,LESS THAN 200,4,414,225,189,,Rural Localities
KAMOKE,TEHSIL,GUJRANWALA,RURAL,UN-INHABITED,,,,,,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,OVERALL,180,581141,294251,286837,53,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,"5,000 AND ABOVE",32,282116,142727,139341,48,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,"2,000 -- 4,999",67,202604,102488,100111,5,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,"1,000 -- 1,999",54,78147,39741,38406,,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,500 -- 999,19,15380,7796,7584,,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,200 -- 499,7,2727,1396,1331,,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,LESS THAN 200,1,167,103,64,,Rural Localities
NOWSHERA VIRKAN,TEHSIL,GUJRANWALA,RURAL,UN-INHABITED,,,,,,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,OVERALL,248,624403,312499,311842,62,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,"5,000 AND ABOVE",31,277021,138539,138467,15,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,"2,000 -- 4,999",67,205140,102775,102321,44,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,"1,000 -- 1,999",68,102264,51102,51162,,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,500 -- 999,43,32189,16206,15983,,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,200 -- 499,18,7036,3519,3516,1,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,LESS THAN 200,10,753,358,393,2,Rural Localities
WAZIRABAD,TEHSIL,GUJRANWALA,RURAL,UN-INHABITED,11,,,,,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,OVERALL,927,1895111,935554,959515,42,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,"5,000 AND ABOVE",74,547838,271063,276757,18,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,"2,000 -- 4,999",244,756078,372814,383250,14,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,"1,000 -- 1,999",294,431786,212796,218983,7,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,500 -- 999,179,135265,66795,68469,1,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,200 -- 499,57,20218,10069,10147,2,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,LESS THAN 200,55,3926,2017,1909,,Rural Localities
GUJRAT,DISTRICT,GUJRAT,RURAL,UN-INHABITED,24,,,,,Rural Localities
