name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
CHAMAN,CHAMAN,DISTRICT,URBAN,TOTAL,130139,71528,58610,1,19119,100
CHAMAN CITY,CHAMAN,SUB-DIVISION,OVERALL,REGULAR,130046,71478,58567,1,19106,99.93000000000001
CHAMAN CITY,CHAMAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,26,10,16,,5,.03
CHAMAN CITY,CHAMAN,SUB-DIVISION,OVERALL,HOMELESS,67,40,27,,8,.04
CHAMAN CITY,CHAMAN,SUB-DIVISION,OVERALL,TOTAL,130139,71528,58610,1,19119,100
CHAMAN CITY,CHAMAN,SUB-DIVISION,RURAL,REGULAR,,,,,,0
CHAMAN CITY,CHAMAN,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
CHAMAN CITY,CHAMAN,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
CHAMAN CITY,CHAMAN,SUB-DIVISION,RURAL,TOTAL,,,,,,100
CHAMAN CITY,CHAMAN,SUB-DIVISION,URBAN,REGULAR,130046,71478,58567,1,19106,99.93000000000001
CHAMAN CITY,CHAMAN,SUB-DIVISION,URBAN,INSTITUTIONAL,26,10,16,,5,.03
CHAMAN CITY,CHAMAN,SUB-DIVISION,URBAN,HOMELESS,67,40,27,,8,.04
CHAMAN CITY,CHAMAN,SUB-DIVISION,URBAN,TOTAL,130139,71528,58610,1,19119,100
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,OVERALL,REGULAR,335959,189601,146346,12,42810,99.97
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,86,42,44,,5,.01
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,OVERALL,HOMELESS,34,23,11,,8,.02
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,OVERALL,TOTAL,336079,189666,146401,12,42823,100
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,RURAL,REGULAR,335959,189601,146346,12,42810,99.97
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,RURAL,INSTITUTIONAL,86,42,44,,5,.01
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,RURAL,HOMELESS,34,23,11,,8,.02
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,RURAL,TOTAL,336079,189666,146401,12,42823,100
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,URBAN,REGULAR,,,,,,0
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,URBAN,TOTAL,,,,,,100
DERA BUGTI,DERA BUGTI,DISTRICT,OVERALL,REGULAR,355106,194486,160616,4,62270,99.95999999999999
DERA BUGTI,DERA BUGTI,DISTRICT,OVERALL,INSTITUTIONAL,50,28,22,,13,.02
DERA BUGTI,DERA BUGTI,DISTRICT,OVERALL,HOMELESS,118,74,44,,15,.02
DERA BUGTI,DERA BUGTI,DISTRICT,OVERALL,TOTAL,355274,194588,160682,4,62298,100
DERA BUGTI,DERA BUGTI,DISTRICT,RURAL,REGULAR,246666,137562,109101,3,42442,99.94
DERA BUGTI,DERA BUGTI,DISTRICT,RURAL,INSTITUTIONAL,43,23,20,,10,.02
DERA BUGTI,DERA BUGTI,DISTRICT,RURAL,HOMELESS,118,74,44,,15,.04
DERA BUGTI,DERA BUGTI,DISTRICT,RURAL,TOTAL,246827,137659,109165,3,42467,100
DERA BUGTI,DERA BUGTI,DISTRICT,URBAN,REGULAR,108440,56924,51515,1,19828,99.98
DERA BUGTI,DERA BUGTI,DISTRICT,URBAN,INSTITUTIONAL,7,5,2,,3,.02
DERA BUGTI,DERA BUGTI,DISTRICT,URBAN,HOMELESS,,,,,,0
DERA BUGTI,DERA BUGTI,DISTRICT,URBAN,TOTAL,108447,56929,51517,1,19831,100
BAIKER,DERA BUGTI,SUB-TEHSIL,OVERALL,REGULAR,33410,18736,14674,,4831,100
BAIKER,DERA BUGTI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,OVERALL,HOMELESS,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,OVERALL,TOTAL,33410,18736,14674,,4831,100
BAIKER,DERA BUGTI,SUB-TEHSIL,RURAL,REGULAR,33410,18736,14674,,4831,100
BAIKER,DERA BUGTI,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,RURAL,HOMELESS,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,RURAL,TOTAL,33410,18736,14674,,4831,100
BAIKER,DERA BUGTI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
BAIKER,DERA BUGTI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
DERA BUGTI,DERA BUGTI,SUB-DIVISION,OVERALL,REGULAR,50942,26695,24247,,9607,99.98999999999999
DERA BUGTI,DERA BUGTI,SUB-DIVISION,OVERALL,INSTITUTIONAL,1,1,,,1,.01
DERA BUGTI,DERA BUGTI,SUB-DIVISION,OVERALL,HOMELESS,,,,,,0
DERA BUGTI,DERA BUGTI,SUB-DIVISION,OVERALL,TOTAL,50943,26696,24247,,9608,100
DERA BUGTI,DERA BUGTI,SUB-DIVISION,RURAL,REGULAR,22062,11771,10291,,4178,99.98
DERA BUGTI,DERA BUGTI,SUB-DIVISION,RURAL,INSTITUTIONAL,1,1,,,1,.02
DERA BUGTI,DERA BUGTI,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
DERA BUGTI,DERA BUGTI,SUB-DIVISION,RURAL,TOTAL,22063,11772,10291,,4179,100
DERA BUGTI,DERA BUGTI,SUB-DIVISION,URBAN,REGULAR,28880,14924,13956,,5429,100
DERA BUGTI,DERA BUGTI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
DERA BUGTI,DERA BUGTI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
DERA BUGTI,DERA BUGTI,SUB-DIVISION,URBAN,TOTAL,28880,14924,13956,,5429,100
LOTI,DERA BUGTI,SUB-TEHSIL,OVERALL,REGULAR,21701,13343,8358,,4565,99.91
LOTI,DERA BUGTI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,8,5,3,,3,.07
LOTI,DERA BUGTI,SUB-TEHSIL,OVERALL,HOMELESS,2,2,,,1,.02
LOTI,DERA BUGTI,SUB-TEHSIL,OVERALL,TOTAL,21711,13350,8361,,4569,100
LOTI,DERA BUGTI,SUB-TEHSIL,RURAL,REGULAR,21701,13343,8358,,4565,99.91
LOTI,DERA BUGTI,SUB-TEHSIL,RURAL,INSTITUTIONAL,8,5,3,,3,.07
LOTI,DERA BUGTI,SUB-TEHSIL,RURAL,HOMELESS,2,2,,,1,.02
LOTI,DERA BUGTI,SUB-TEHSIL,RURAL,TOTAL,21711,13350,8361,,4569,100
LOTI,DERA BUGTI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
LOTI,DERA BUGTI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
LOTI,DERA BUGTI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
LOTI,DERA BUGTI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
MALAM,DERA BUGTI,SUB-TEHSIL,OVERALL,REGULAR,33301,18666,14635,,4435,99.8
MALAM,DERA BUGTI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,22,10,12,,5,.11
MALAM,DERA BUGTI,SUB-TEHSIL,OVERALL,HOMELESS,17,14,3,,4,.09
MALAM,DERA BUGTI,SUB-TEHSIL,OVERALL,TOTAL,33340,18690,14650,,4444,100
MALAM,DERA BUGTI,SUB-TEHSIL,RURAL,REGULAR,33301,18666,14635,,4435,99.8
MALAM,DERA BUGTI,SUB-TEHSIL,RURAL,INSTITUTIONAL,22,10,12,,5,.11
MALAM,DERA BUGTI,SUB-TEHSIL,RURAL,HOMELESS,17,14,3,,4,.09
MALAM,DERA BUGTI,SUB-TEHSIL,RURAL,TOTAL,33340,18690,14650,,4444,100
MALAM,DERA BUGTI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
MALAM,DERA BUGTI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
MALAM,DERA BUGTI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
MALAM,DERA BUGTI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
PIR KOH,DERA BUGTI,SUB-TEHSIL,OVERALL,REGULAR,44372,23850,20521,1,8520,99.94
PIR KOH,DERA BUGTI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,12,7,5,,1,.01
PIR KOH,DERA BUGTI,SUB-TEHSIL,OVERALL,HOMELESS,12,8,4,,4,.05
PIR KOH,DERA BUGTI,SUB-TEHSIL,OVERALL,TOTAL,44396,23865,20530,1,8525,100
PIR KOH,DERA BUGTI,SUB-TEHSIL,RURAL,REGULAR,44372,23850,20521,1,8520,99.94
PIR KOH,DERA BUGTI,SUB-TEHSIL,RURAL,INSTITUTIONAL,12,7,5,,1,.01
PIR KOH,DERA BUGTI,SUB-TEHSIL,RURAL,HOMELESS,12,8,4,,4,.05
PIR KOH,DERA BUGTI,SUB-TEHSIL,RURAL,TOTAL,44396,23865,20530,1,8525,100
PIR KOH,DERA BUGTI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
PIR KOH,DERA BUGTI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
PIR KOH,DERA BUGTI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
PIR KOH,DERA BUGTI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
QADIRABAD,DERA BUGTI,SUB-DIVISION,OVERALL,REGULAR,32186,18371,13815,,3848,99.95
QADIRABAD,DERA BUGTI,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
QADIRABAD,DERA BUGTI,SUB-DIVISION,OVERALL,HOMELESS,40,20,20,,2,.05
QADIRABAD,DERA BUGTI,SUB-DIVISION,OVERALL,TOTAL,32226,18391,13835,,3850,100
QADIRABAD,DERA BUGTI,SUB-DIVISION,RURAL,REGULAR,32186,18371,13815,,3848,99.95
QADIRABAD,DERA BUGTI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
QADIRABAD,DERA BUGTI,SUB-DIVISION,RURAL,HOMELESS,40,20,20,,2,.05
QADIRABAD,DERA BUGTI,SUB-DIVISION,RURAL,TOTAL,32226,18391,13835,,3850,100
QADIRABAD,DERA BUGTI,SUB-DIVISION,URBAN,REGULAR,,,,,,0
QADIRABAD,DERA BUGTI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
QADIRABAD,DERA BUGTI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
QADIRABAD,DERA BUGTI,SUB-DIVISION,URBAN,TOTAL,,,,,,100
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,OVERALL,REGULAR,12509,6625,5884,,2495,99.92
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,OVERALL,HOMELESS,14,10,4,,2,.08
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,OVERALL,TOTAL,12523,6635,5888,,2497,100
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,RURAL,REGULAR,12509,6625,5884,,2495,99.92
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,RURAL,HOMELESS,14,10,4,,2,.08
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,RURAL,TOTAL,12523,6635,5888,,2497,100
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
SUI,DERA BUGTI,SUB-DIVISION,OVERALL,REGULAR,126685,68200,58482,3,23969,99.98
SUI,DERA BUGTI,SUB-DIVISION,OVERALL,INSTITUTIONAL,7,5,2,,3,.01
SUI,DERA BUGTI,SUB-DIVISION,OVERALL,HOMELESS,33,20,13,,2,.01
SUI,DERA BUGTI,SUB-DIVISION,OVERALL,TOTAL,126725,68225,58497,3,23974,100
SUI,DERA BUGTI,SUB-DIVISION,RURAL,REGULAR,47125,26200,20923,2,9570,99.98
SUI,DERA BUGTI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
SUI,DERA BUGTI,SUB-DIVISION,RURAL,HOMELESS,33,20,13,,2,.02
SUI,DERA BUGTI,SUB-DIVISION,RURAL,TOTAL,47158,26220,20936,2,9572,100
SUI,DERA BUGTI,SUB-DIVISION,URBAN,REGULAR,79560,42000,37559,1,14399,99.98
SUI,DERA BUGTI,SUB-DIVISION,URBAN,INSTITUTIONAL,7,5,2,,3,.02
SUI,DERA BUGTI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
SUI,DERA BUGTI,SUB-DIVISION,URBAN,TOTAL,79567,42005,37561,1,14402,100
DUKI,DUKI,DISTRICT,OVERALL,REGULAR,204995,107190,97757,48,43059,99.98
DUKI,DUKI,DISTRICT,OVERALL,INSTITUTIONAL,26,16,10,,7,.02
DUKI,DUKI,DISTRICT,OVERALL,HOMELESS,23,15,8,,3,.01
DUKI,DUKI,DISTRICT,OVERALL,TOTAL,205044,107221,97775,48,43069,100
DUKI,DUKI,DISTRICT,RURAL,REGULAR,195213,101910,93258,45,40066,99.98
DUKI,DUKI,DISTRICT,RURAL,INSTITUTIONAL,26,16,10,,7,.02
DUKI,DUKI,DISTRICT,RURAL,HOMELESS,22,14,8,,2,0
DUKI,DUKI,DISTRICT,RURAL,TOTAL,195261,101940,93276,45,40075,100
DUKI,DUKI,DISTRICT,URBAN,REGULAR,9782,5280,4499,3,2993,99.97
DUKI,DUKI,DISTRICT,URBAN,INSTITUTIONAL,,,,,,0
DUKI,DUKI,DISTRICT,URBAN,HOMELESS,1,1,,,1,.03
DUKI,DUKI,DISTRICT,URBAN,TOTAL,9783,5281,4499,3,2994,100
DUKI,DUKI,SUB-DIVISION,OVERALL,REGULAR,137276,72354,64908,14,26606,99.98
DUKI,DUKI,SUB-DIVISION,OVERALL,INSTITUTIONAL,17,10,7,,4,.02
DUKI,DUKI,SUB-DIVISION,OVERALL,HOMELESS,1,1,,,1,0
DUKI,DUKI,SUB-DIVISION,OVERALL,TOTAL,137294,72365,64915,14,26611,100
DUKI,DUKI,SUB-DIVISION,RURAL,REGULAR,127494,67074,60409,11,23613,99.98
DUKI,DUKI,SUB-DIVISION,RURAL,INSTITUTIONAL,17,10,7,,4,.02
DUKI,DUKI,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
DUKI,DUKI,SUB-DIVISION,RURAL,TOTAL,127511,67084,60416,11,23617,100
DUKI,DUKI,SUB-DIVISION,URBAN,REGULAR,9782,5280,4499,3,2993,99.97
DUKI,DUKI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
DUKI,DUKI,SUB-DIVISION,URBAN,HOMELESS,1,1,,,1,.03
DUKI,DUKI,SUB-DIVISION,URBAN,TOTAL,9783,5281,4499,3,2994,100
LUNI,DUKI,SUB-DIVISION,OVERALL,REGULAR,13615,7144,6463,8,2907,100
LUNI,DUKI,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
LUNI,DUKI,SUB-DIVISION,OVERALL,HOMELESS,,,,,,0
LUNI,DUKI,SUB-DIVISION,OVERALL,TOTAL,13615,7144,6463,8,2907,100
LUNI,DUKI,SUB-DIVISION,RURAL,REGULAR,13615,7144,6463,8,2907,100
LUNI,DUKI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
LUNI,DUKI,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
LUNI,DUKI,SUB-DIVISION,RURAL,TOTAL,13615,7144,6463,8,2907,100
LUNI,DUKI,SUB-DIVISION,URBAN,REGULAR,,,,,,0
LUNI,DUKI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
LUNI,DUKI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
LUNI,DUKI,SUB-DIVISION,URBAN,TOTAL,,,,,,100
TALAO,DUKI,SUB-TEHSIL,OVERALL,REGULAR,21919,11316,10580,23,5256,99.95999999999999
TALAO,DUKI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,2,2,,,1,.02
TALAO,DUKI,SUB-TEHSIL,OVERALL,HOMELESS,9,5,4,,1,.02
TALAO,DUKI,SUB-TEHSIL,OVERALL,TOTAL,21930,11323,10584,23,5258,100
TALAO,DUKI,SUB-TEHSIL,RURAL,REGULAR,21919,11316,10580,23,5256,99.95999999999999
TALAO,DUKI,SUB-TEHSIL,RURAL,INSTITUTIONAL,2,2,,,1,.02
TALAO,DUKI,SUB-TEHSIL,RURAL,HOMELESS,9,5,4,,1,.02
TALAO,DUKI,SUB-TEHSIL,RURAL,TOTAL,21930,11323,10584,23,5258,100
TALAO,DUKI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
TALAO,DUKI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
TALAO,DUKI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
TALAO,DUKI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
THAL CHUTYALI,DUKI,SUB-DIVISION,OVERALL,REGULAR,32185,16376,15806,3,8290,99.95999999999999
THAL CHUTYALI,DUKI,SUB-DIVISION,OVERALL,INSTITUTIONAL,7,4,3,,2,.02
THAL CHUTYALI,DUKI,SUB-DIVISION,OVERALL,HOMELESS,13,9,4,,1,.01
THAL CHUTYALI,DUKI,SUB-DIVISION,OVERALL,TOTAL,32205,16389,15813,3,8293,100
THAL CHUTYALI,DUKI,SUB-DIVISION,RURAL,REGULAR,32185,16376,15806,3,8290,99.95999999999999
THAL CHUTYALI,DUKI,SUB-DIVISION,RURAL,INSTITUTIONAL,7,4,3,,2,.02
THAL CHUTYALI,DUKI,SUB-DIVISION,RURAL,HOMELESS,13,9,4,,1,.01
THAL CHUTYALI,DUKI,SUB-DIVISION,RURAL,TOTAL,32205,16389,15813,3,8293,100
THAL CHUTYALI,DUKI,SUB-DIVISION,URBAN,REGULAR,,,,,,0
THAL CHUTYALI,DUKI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
THAL CHUTYALI,DUKI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
THAL CHUTYALI,DUKI,SUB-DIVISION,URBAN,TOTAL,,,,,,100
GWADAR,GWADAR,DISTRICT,OVERALL,REGULAR,302631,159496,143105,30,50357,99.95999999999999
GWADAR,GWADAR,DISTRICT,OVERALL,INSTITUTIONAL,122,84,38,,7,.01
GWADAR,GWADAR,DISTRICT,OVERALL,HOMELESS,78,46,31,1,12,.02
GWADAR,GWADAR,DISTRICT,OVERALL,TOTAL,302831,159626,143174,31,50376,100
GWADAR,GWADAR,DISTRICT,RURAL,REGULAR,146051,76429,69609,13,22539,99.95999999999999
GWADAR,GWADAR,DISTRICT,RURAL,INSTITUTIONAL,14,8,6,,2,.01
GWADAR,GWADAR,DISTRICT,RURAL,HOMELESS,60,35,24,1,7,.03
GWADAR,GWADAR,DISTRICT,RURAL,TOTAL,146125,76472,69639,14,22548,100
GWADAR,GWADAR,DISTRICT,URBAN,REGULAR,156580,83067,73496,17,27818,99.95999999999999
GWADAR,GWADAR,DISTRICT,URBAN,INSTITUTIONAL,108,76,32,,5,.02
GWADAR,GWADAR,DISTRICT,URBAN,HOMELESS,18,11,7,,5,.02
GWADAR,GWADAR,DISTRICT,URBAN,TOTAL,156706,83154,73535,17,27828,100
GWADAR,GWADAR,SUB-DIVISION,OVERALL,REGULAR,147573,78205,69353,15,24533,99.97
GWADAR,GWADAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,43,37,6,,3,.01
GWADAR,GWADAR,SUB-DIVISION,OVERALL,HOMELESS,57,36,20,1,5,.02
GWADAR,GWADAR,SUB-DIVISION,OVERALL,TOTAL,147673,78278,69379,16,24541,100
GWADAR,GWADAR,SUB-DIVISION,RURAL,REGULAR,76754,40660,36087,7,10503,99.95999999999999
GWADAR,GWADAR,SUB-DIVISION,RURAL,INSTITUTIONAL,13,7,6,,1,.01
GWADAR,GWADAR,SUB-DIVISION,RURAL,HOMELESS,54,33,20,1,3,.03
GWADAR,GWADAR,SUB-DIVISION,RURAL,TOTAL,76821,40700,36113,8,10507,100
GWADAR,GWADAR,SUB-DIVISION,URBAN,REGULAR,70819,37545,33266,8,14030,99.97
GWADAR,GWADAR,SUB-DIVISION,URBAN,INSTITUTIONAL,30,30,,,2,.01
GWADAR,GWADAR,SUB-DIVISION,URBAN,HOMELESS,3,3,,,2,.01
GWADAR,GWADAR,SUB-DIVISION,URBAN,TOTAL,70852,37578,33266,8,14034,100
JIWANI,GWADAR,TEHSIL,OVERALL,REGULAR,34927,18466,16455,6,4420,99.95
JIWANI,GWADAR,TEHSIL,OVERALL,INSTITUTIONAL,77,45,32,,2,.05
JIWANI,GWADAR,TEHSIL,OVERALL,HOMELESS,,,,,,0
JIWANI,GWADAR,TEHSIL,OVERALL,TOTAL,35004,18511,16487,6,4422,100
JIWANI,GWADAR,TEHSIL,RURAL,REGULAR,9672,4593,5077,2,1586,100
JIWANI,GWADAR,TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
JIWANI,GWADAR,TEHSIL,RURAL,HOMELESS,,,,,,0
JIWANI,GWADAR,TEHSIL,RURAL,TOTAL,9672,4593,5077,2,1586,100
JIWANI,GWADAR,TEHSIL,URBAN,REGULAR,25255,13873,11378,4,2834,99.93000000000001
JIWANI,GWADAR,TEHSIL,URBAN,INSTITUTIONAL,77,45,32,,2,.07
JIWANI,GWADAR,TEHSIL,URBAN,HOMELESS,,,,,,0
JIWANI,GWADAR,TEHSIL,URBAN,TOTAL,25332,13918,11410,4,2836,100
ORMARA,GWADAR,TEHSIL,OVERALL,REGULAR,25486,13247,12239,,5415,99.93000000000001
ORMARA,GWADAR,TEHSIL,OVERALL,INSTITUTIONAL,2,2,,,2,.04
ORMARA,GWADAR,TEHSIL,OVERALL,HOMELESS,15,6,9,,2,.04
ORMARA,GWADAR,TEHSIL,OVERALL,TOTAL,25503,13255,12248,,5419,100
ORMARA,GWADAR,TEHSIL,RURAL,REGULAR,8471,4400,4071,,1789,99.89
ORMARA,GWADAR,TEHSIL,RURAL,INSTITUTIONAL,1,1,,,1,.06
ORMARA,GWADAR,TEHSIL,RURAL,HOMELESS,3,1,2,,1,.06
ORMARA,GWADAR,TEHSIL,RURAL,TOTAL,8475,4402,4073,,1791,100
ORMARA,GWADAR,TEHSIL,URBAN,REGULAR,17015,8847,8168,,3626,99.94
ORMARA,GWADAR,TEHSIL,URBAN,INSTITUTIONAL,1,1,,,1,.03
ORMARA,GWADAR,TEHSIL,URBAN,HOMELESS,12,5,7,,1,.03
ORMARA,GWADAR,TEHSIL,URBAN,TOTAL,17028,8853,8175,,3628,100
PASNI,GWADAR,SUB-DIVISION,OVERALL,REGULAR,74123,38407,35709,7,13708,99.97
PASNI,GWADAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
PASNI,GWADAR,SUB-DIVISION,OVERALL,HOMELESS,5,3,2,,4,.03
PASNI,GWADAR,SUB-DIVISION,OVERALL,TOTAL,74128,38410,35711,7,13712,100
PASNI,GWADAR,SUB-DIVISION,RURAL,REGULAR,30632,15605,15025,2,6380,99.97
PASNI,GWADAR,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
PASNI,GWADAR,SUB-DIVISION,RURAL,HOMELESS,2,,2,,2,.03
PASNI,GWADAR,SUB-DIVISION,RURAL,TOTAL,30634,15605,15027,2,6382,100
PASNI,GWADAR,SUB-DIVISION,URBAN,REGULAR,43491,22802,20684,5,7328,99.97
PASNI,GWADAR,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
PASNI,GWADAR,SUB-DIVISION,URBAN,HOMELESS,3,3,,,2,.03
PASNI,GWADAR,SUB-DIVISION,URBAN,TOTAL,43494,22805,20684,5,7330,100
SUNTSER,GWADAR,SUB-TEHSIL,OVERALL,REGULAR,20522,11171,9349,2,2281,99.95999999999999
SUNTSER,GWADAR,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
SUNTSER,GWADAR,SUB-TEHSIL,OVERALL,HOMELESS,1,1,,,1,.04
SUNTSER,GWADAR,SUB-TEHSIL,OVERALL,TOTAL,20523,11172,9349,2,2282,100
SUNTSER,GWADAR,SUB-TEHSIL,RURAL,REGULAR,20522,11171,9349,2,2281,99.95999999999999
SUNTSER,GWADAR,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
SUNTSER,GWADAR,SUB-TEHSIL,RURAL,HOMELESS,1,1,,,1,.04
SUNTSER,GWADAR,SUB-TEHSIL,RURAL,TOTAL,20523,11172,9349,2,2282,100
SUNTSER,GWADAR,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
SUNTSER,GWADAR,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
SUNTSER,GWADAR,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
SUNTSER,GWADAR,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
HARNAI,HARNAI,DISTRICT,OVERALL,REGULAR,127510,67314,60192,4,16393,99.95999999999999
HARNAI,HARNAI,DISTRICT,OVERALL,INSTITUTIONAL,49,41,8,,5,.03
HARNAI,HARNAI,DISTRICT,OVERALL,HOMELESS,12,7,5,,2,.01
HARNAI,HARNAI,DISTRICT,OVERALL,TOTAL,127571,67362,60205,4,16400,100
HARNAI,HARNAI,DISTRICT,RURAL,REGULAR,94086,48613,45470,3,11891,99.95999999999999
HARNAI,HARNAI,DISTRICT,RURAL,INSTITUTIONAL,45,37,8,,4,.03
HARNAI,HARNAI,DISTRICT,RURAL,HOMELESS,7,4,3,,1,.01
HARNAI,HARNAI,DISTRICT,RURAL,TOTAL,94138,48654,45481,3,11896,100
HARNAI,HARNAI,DISTRICT,URBAN,REGULAR,33424,18701,14722,1,4502,99.95999999999999
HARNAI,HARNAI,DISTRICT,URBAN,INSTITUTIONAL,4,4,,,1,.02
HARNAI,HARNAI,DISTRICT,URBAN,HOMELESS,5,3,2,,1,.02
HARNAI,HARNAI,DISTRICT,URBAN,TOTAL,33433,18708,14724,1,4504,100
HARNAI,HARNAI,SUB-DIVISION,OVERALL,REGULAR,81949,40953,40992,4,10170,99.95
HARNAI,HARNAI,SUB-DIVISION,OVERALL,INSTITUTIONAL,45,37,8,,4,.04
HARNAI,HARNAI,SUB-DIVISION,OVERALL,HOMELESS,7,4,3,,1,.01
HARNAI,HARNAI,SUB-DIVISION,OVERALL,TOTAL,82001,40994,41003,4,10175,100
HARNAI,HARNAI,SUB-DIVISION,RURAL,REGULAR,67672,33796,33873,3,8051,99.94
HARNAI,HARNAI,SUB-DIVISION,RURAL,INSTITUTIONAL,45,37,8,,4,.05
HARNAI,HARNAI,SUB-DIVISION,RURAL,HOMELESS,7,4,3,,1,.01
