name_admin_unit,part_of_district,admin_unit,vars,age_bracket,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
-HAZARI,JHANG,TEHSIL,Ever Attended,5 - 16,82741,38164,44577,,74709,34447,40262,,8032,3717,4315,
-HAZARI,JHANG,TEHSIL,Ever Attended,5 - 9,36775,17489,19286,,33290,15760,17530,,3485,1729,1756,
-HAZARI,JHANG,TEHSIL,Ever Attended,>18,80238,25191,55039,8,72895,22565,50327,3,7343,2626,4712,5
-HAZARI,JHANG,TEHSIL,Ever Attended,>60,4117,398,3719,,3747,369,3378,,370,29,341,
-HAZARI,JHANG,TEHSIL,Literate,10 - 12,19707,9190,10517,,17715,8331,9384,,1992,859,1133,
-HAZARI,JHANG,TEHSIL,Literate,13 - 14,13522,5895,7627,,12185,5309,6876,,1337,586,751,
-HAZARI,JHANG,TEHSIL,Literate,15 - 24,43688,18516,25166,6,39808,16714,23094,,3880,1802,2072,6
-HAZARI,JHANG,TEHSIL,Literate,15 - 49,93541,35037,58495,9,85050,31588,53460,2,8491,3449,5035,7
-HAZARI,JHANG,TEHSIL,Literate,25 - 40,37576,13241,24332,3,34070,11882,22186,2,3506,1359,2146,1
-HAZARI,JHANG,TEHSIL,Literate,41 - 60,20357,4943,15413,1,18578,4538,14039,1,1779,405,1374,
-HAZARI,JHANG,TEHSIL,Literate,5 - 16,61508,28276,33232,,55504,25553,29951,,6004,2723,3281,
-HAZARI,JHANG,TEHSIL,Literate,5 - 9,17308,8377,8931,,15672,7561,8111,,1636,816,820,
-HAZARI,JHANG,TEHSIL,Literate,>18,85925,28386,57530,9,78245,25640,52602,3,7680,2746,4928,6
-HAZARI,JHANG,TEHSIL,Literate,>60,5077,853,4224,,4662,811,3851,,415,42,373,
-HAZARI,JHANG,TEHSIL,Literate %,10 - 12,79.22,76.63,81.63,,78.59999999999999,76.20999999999999,80.84999999999999,,85.23999999999999,81.04000000000001,88.72,
-HAZARI,JHANG,TEHSIL,Literate %,13 - 14,87.61,82.3,92.20999999999999,,87.40000000000001,81.55,92.54000000000001,,89.48999999999999,89.73999999999999,89.3,
-HAZARI,JHANG,TEHSIL,Literate %,15 - 24,72.18000000000001,63.4,80.38,50,72.23,62.94,80.87,,71.69,67.97,75.31999999999999,60
-HAZARI,JHANG,TEHSIL,Literate %,15 - 49,59.5,45.21,73.42,33.33,59.62,44.91,73.94,16.67,58.33,48.11,68.28,46.67
-HAZARI,JHANG,TEHSIL,Literate %,25 - 40,54.54,38.29,70.92,23.08,54.65,37.99,71.44,25,53.46,41.19,65.95,20
-HAZARI,JHANG,TEHSIL,Literate %,41 - 60,39.7,19.78,58.67,25,39.85,19.93,58.88,25,38.22,18.19,56.57,
-HAZARI,JHANG,TEHSIL,Literate %,5 - 16,62.47,59.92,64.81,,62.01,59.45,64.37,,67.05,64.73,69.12,
-HAZARI,JHANG,TEHSIL,Literate %,5 - 9,39.07,38.86,39.27,,38.76,38.53,38.98,,42.32,42.26,42.38,
-HAZARI,JHANG,TEHSIL,Literate %,>18,49.44,33.41,64.78,36,49.56,33.22,65.2,23.08,48.2,35.26,60.6,50
-HAZARI,JHANG,TEHSIL,Literate %,>60,25.35,9.42,38.49,,25.45,9.75,38.52,,24.2,5.69,38.18,
-HAZARI,JHANG,TEHSIL,Never to School (all),10 - 12,3742,2140,1602,,3522,1999,1523,,220,141,79,
-HAZARI,JHANG,TEHSIL,Never to School (all),13 - 14,1604,1161,442,1,1488,1107,380,1,116,54,62,
-HAZARI,JHANG,TEHSIL,Never to School (all),15 - 24,17586,11112,6467,7,16018,10253,5763,2,1568,859,704,5
-HAZARI,JHANG,TEHSIL,Never to School (all),15 - 49,67467,44711,22737,19,61173,40910,20253,10,6294,3801,2484,9
-HAZARI,JHANG,TEHSIL,Never to School (all),25 - 40,33304,22538,10756,10,30120,20542,9572,6,3184,1996,1184,4
-HAZARI,JHANG,TEHSIL,Never to School (all),41 - 60,33037,21242,11792,3,30041,19385,10653,3,2996,1857,1139,
-HAZARI,JHANG,TEHSIL,Never to School (all),5 - 16,15720,9022,6697,1,14798,8532,6265,1,922,490,432,
-HAZARI,JHANG,TEHSIL,Never to School (all),5 - 9,7524,4066,3458,,7143,3864,3279,,381,202,179,
-HAZARI,JHANG,TEHSIL,Never to School (all),>18,93572,59780,33775,17,84983,54618,30355,10,8589,5162,3420,7
-HAZARI,JHANG,TEHSIL,Never to School (all),>60,15913,8658,7255,,14568,7949,6619,,1345,709,636,
-HAZARI,JHANG,TEHSIL,Population,10 - 12,24875,11992,12883,,22538,10932,11606,,2337,1060,1277,
-HAZARI,JHANG,TEHSIL,Population,13 - 14,15435,7163,8271,1,13941,6510,7430,1,1494,653,841,
-HAZARI,JHANG,TEHSIL,Population,15 - 24,60527,29207,31308,12,55115,26556,28557,2,5412,2651,2751,10
-HAZARI,JHANG,TEHSIL,Population,15 - 49,157205,77503,79675,27,142647,70334,72301,12,14558,7169,7374,15
-HAZARI,JHANG,TEHSIL,Population,25 - 40,68902,34579,34310,13,62344,31280,31056,8,6558,3299,3254,5
-HAZARI,JHANG,TEHSIL,Population,41 - 60,51271,24995,26272,4,46616,22769,23843,4,4655,2226,2429,
-HAZARI,JHANG,TEHSIL,Population,5 - 16,98461,47186,51274,1,89507,42979,46527,1,8954,4207,4747,
-HAZARI,JHANG,TEHSIL,Population,5 - 9,44299,21555,22744,,40433,19624,20809,,3866,1931,1935,
-HAZARI,JHANG,TEHSIL,Population,>18,173810,84971,88814,25,157878,77183,80682,13,15932,7788,8132,12
-HAZARI,JHANG,TEHSIL,Population,>60,20030,9056,10974,,18315,8318,9997,,1715,738,977,
-HAZARI,JHANG,TEHSIL,Primary Completed,10 - 12,6167,2857,3310,,5495,2599,2896,,672,258,414,
-HAZARI,JHANG,TEHSIL,Primary Completed,13 - 14,2913,1454,1459,,2598,1335,1263,,315,119,196,
-HAZARI,JHANG,TEHSIL,Primary Completed,15 - 24,7854,4498,3356,,7289,4173,3116,,565,325,240,
-HAZARI,JHANG,TEHSIL,Primary Completed,15 - 49,19839,9543,10295,1,18410,8793,9616,1,1429,750,679,
-HAZARI,JHANG,TEHSIL,Primary Completed,25 - 40,8900,4023,4876,1,8242,3675,4566,1,658,348,310,
-HAZARI,JHANG,TEHSIL,Primary Completed,41 - 60,5163,1505,3658,,4817,1392,3425,,346,113,233,
-HAZARI,JHANG,TEHSIL,Primary Completed,5 - 16,11209,5463,5746,,10041,5008,5033,,1168,455,713,
-HAZARI,JHANG,TEHSIL,Primary Completed,5 - 9,69,34,35,,60,32,28,,9,2,7,
-HAZARI,JHANG,TEHSIL,Primary Completed,>18,19650,8084,11565,1,18251,7426,10824,1,1399,658,741,
-HAZARI,JHANG,TEHSIL,Primary Completed,>60,1466,175,1291,,1357,163,1194,,109,12,97,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,10 - 12,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,13 - 14,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,15 - 24,8725,4127,4598,,3828,1411,2417,,4897,2716,2181,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,15 - 49,9893,4644,5249,,4265,1548,2717,,5628,3096,2532,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,25 - 40,1138,504,634,,427,135,292,,711,369,342,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,41 - 60,43,16,27,,19,5,14,,24,11,13,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,5 - 16,546,280,266,,289,125,164,,257,155,102,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,5 - 9,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,>18,7122,3272,3850,,2925,997,1928,,4197,2275,1922,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Graduation above,>60,3,1,2,,2,,2,,1,1,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,10 - 12,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,13 - 14,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,15 - 24,9752,4448,5304,,4372,1657,2715,,5380,2791,2589,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,15 - 49,9941,4518,5423,,4465,1685,2780,,5476,2833,2643,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,25 - 40,164,61,103,,82,25,57,,82,36,46,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,41 - 60,34,11,23,,14,4,10,,20,7,13,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,5 - 16,4410,2114,2296,,2097,875,1222,,2313,1239,1074,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,5 - 9,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,>18,2134,890,1243,1,906,300,606,,1228,590,637,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Intermidiate,>60,11,3,7,1,4,,4,,7,3,3,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,10 - 12,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,13 - 14,12203,5777,6423,3,6015,2537,3476,2,6188,3240,2947,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,15 - 24,7760,3412,4348,,3767,1353,2414,,3993,2059,1934,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,15 - 49,7760,3412,4348,,3767,1353,2414,,3993,2059,1934,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,25 - 40,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,41 - 60,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,5 - 16,17646,8224,9419,3,8680,3521,5157,2,8966,4703,4262,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,5 - 9,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,>18,589,251,338,,290,90,200,,299,161,138,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Matric,>60,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,10 - 12,24113,11852,12261,,14068,6284,7784,,10045,5568,4477,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,13 - 14,10016,4643,5373,,5654,2460,3194,,4362,2183,2179,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,15 - 24,3842,1679,2163,,2227,900,1327,,1615,779,836,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,15 - 49,3842,1679,2163,,2227,900,1327,,1615,779,836,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,25 - 40,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,41 - 60,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,5 - 16,37072,17800,19272,,21432,9451,11981,,15640,8349,7291,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,5 - 9,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,>18,286,104,182,,161,52,109,,125,52,73,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Middle,>60,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,10 - 12,25952,12055,13897,,17577,8051,9526,,8375,4004,4371,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,13 - 14,3930,1676,2254,,2688,1122,1566,,1242,554,688,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,15 - 24,1058,445,613,,726,296,430,,332,149,183,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,15 - 49,1058,445,613,,726,296,430,,332,149,183,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,25 - 40,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,41 - 60,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,5 - 16,139286,66615,72671,,93218,44869,48349,,46068,21746,24322,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,5 - 9,108633,52559,56074,,72425,35480,36945,,36208,17079,19129,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,>18,131,46,85,,88,28,60,,43,18,25,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Enrolment Primary,>60,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,10 - 12,61732,28765,32967,,40979,18359,22620,,20753,10406,10347,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,13 - 14,36865,16828,20033,4,22589,9851,12735,3,14276,6977,7298,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,15 - 24,94305,40250,54045,10,55288,20751,34537,,39017,19499,19508,10
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,15 - 49,198012,75258,122725,29,110238,34356,75882,,87774,40902,46843,29
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,25 - 40,77687,28009,49662,16,41422,11235,30187,,36265,16774,19475,16
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,41 - 60,41416,10468,30944,4,20924,3445,17479,,20492,7023,13465,4
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,5 - 16,243222,113983,129234,5,160450,74009,86438,3,82772,39974,42796,2
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,5 - 9,118338,56654,61684,,80701,39127,41574,,37637,17527,20110,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,>18,174248,59176,115043,29,92689,24240,68449,,81559,34936,46594,29
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Ever Attended,>60,8396,1613,6782,1,3886,562,3324,,4510,1051,3458,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Literate,10 - 12,60162,28079,32083,,40021,18010,22011,,20141,10069,10072,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,Literate,13 - 14,36702,16801,19897,4,22664,9952,12709,3,14038,6849,7188,1
