name_admin_unit,part_of_district,admin_unit,region,households,drink_wtr_improve,drink_wtr_inside,drink_wtr_outside,drink_wtr_tap,drink_wtr_motor,drink_wtr_well,drink_wtr_filter,drink_wtr_bottle,drink_wtr_other
KHANEWAL,KHANEWAL,DISTRICT,OVERALL,526196,518533,480674,45522,66842,426972,1282,22239,458,8403
KHANEWAL,KHANEWAL,DISTRICT,RURAL,410319,403986,378243,32076,60580,330365,1023,11171,142,7038
KHANEWAL,KHANEWAL,DISTRICT,URBAN,115877,114547,102431,13446,6262,96607,259,11068,316,1365
JAHANIAN,KHANEWAL,TEHSIL,OVERALL,61153,60433,50679,10474,6819,47746,125,5461,31,971
JAHANIAN,KHANEWAL,TEHSIL,RURAL,52940,52334,43272,9668,6631,40472,102,4893,20,822
JAHANIAN,KHANEWAL,TEHSIL,URBAN,8213,8099,7407,806,188,7274,23,568,11,149
KABIRWALA,KHANEWAL,TEHSIL,OVERALL,167410,164607,158889,8521,32399,130616,351,1217,42,2785
KABIRWALA,KHANEWAL,TEHSIL,RURAL,140146,137699,133175,6971,29720,107506,303,160,28,2429
KABIRWALA,KHANEWAL,TEHSIL,URBAN,27264,26908,25714,1550,2679,23110,48,1057,14,356
KHANEWAL,KHANEWAL,TEHSIL,OVERALL,152102,149883,138240,13862,15607,124404,434,9138,235,2284
KHANEWAL,KHANEWAL,TEHSIL,RURAL,101738,100173,96128,5610,13403,84279,307,2087,29,1633
KHANEWAL,KHANEWAL,TEHSIL,URBAN,50364,49710,42112,8252,2204,40125,127,7051,206,651
MIAN CHANNU,KHANEWAL,TEHSIL,OVERALL,145531,143610,132866,12665,12017,124206,372,6423,150,2363
MIAN CHANNU,KHANEWAL,TEHSIL,RURAL,115495,113780,105668,9827,10826,98108,311,4031,65,2154
MIAN CHANNU,KHANEWAL,TEHSIL,URBAN,30036,29830,27198,2838,1191,26098,61,2392,85,209
KHUSHAB,KHUSHAB,DISTRICT,OVERALL,248304,235331,156678,91626,83163,135709,2001,3328,479,23624
KHUSHAB,KHUSHAB,DISTRICT,RURAL,180583,168518,117586,62997,61086,99832,1909,1090,201,16465
KHUSHAB,KHUSHAB,DISTRICT,URBAN,67721,66813,39092,28629,22077,35877,92,2238,278,7159
KHUSHAB,KHUSHAB,TEHSIL,OVERALL,132388,124823,82038,50350,53089,62862,961,3150,331,11995
KHUSHAB,KHUSHAB,TEHSIL,RURAL,74820,68061,48564,26256,32025,33816,887,989,57,7046
KHUSHAB,KHUSHAB,TEHSIL,URBAN,57568,56762,33474,24094,21064,29046,74,2161,274,4949
NOOR PUR,KHUSHAB,TEHSIL,OVERALL,51109,50533,32954,18155,5560,41805,62,112,7,3563
NOOR PUR,KHUSHAB,TEHSIL,RURAL,47470,46918,31283,16187,5138,39118,55,64,5,3090
NOOR PUR,KHUSHAB,TEHSIL,URBAN,3639,3615,1671,1968,422,2687,7,48,2,473
NOWSHERA,KHUSHAB,TEHSIL,OVERALL,22280,21157,11982,10298,7530,12890,715,17,23,1105
NOWSHERA,KHUSHAB,TEHSIL,RURAL,19128,18030,9481,9647,7156,10150,706,14,22,1080
NOWSHERA,KHUSHAB,TEHSIL,URBAN,3152,3127,2501,651,374,2740,9,3,1,25
QUAIDABAD,KHUSHAB,TEHSIL,OVERALL,42527,38818,29704,12823,16984,18152,263,49,118,6961
QUAIDABAD,KHUSHAB,TEHSIL,RURAL,39165,35509,28258,10907,16767,16748,261,23,117,5249
QUAIDABAD,KHUSHAB,TEHSIL,URBAN,3362,3309,1446,1916,217,1404,2,26,1,1712
LAHORE,LAHORE,DISTRICT,OVERALL,2010225,1970577,1284670,725555,819641,602125,6897,488946,51476,41140
LAHORE,LAHORE,DISTRICT,RURAL,,,,,,,,,,
LAHORE,LAHORE,DISTRICT,URBAN,2010225,1970577,1284670,725555,819641,602125,6897,488946,51476,41140
LAHORE CANTT,LAHORE,TEHSIL,OVERALL,296525,291788,160176,136349,100336,83087,812,92009,15161,5120
LAHORE CANTT,LAHORE,TEHSIL,RURAL,,,,,,,,,,
LAHORE CANTT,LAHORE,TEHSIL,URBAN,296525,291788,160176,136349,100336,83087,812,92009,15161,5120
LAHORE CITY,LAHORE,TEHSIL,OVERALL,628597,620606,426948,201649,317420,144489,1072,146867,10791,7958
LAHORE CITY,LAHORE,TEHSIL,RURAL,,,,,,,,,,
LAHORE CITY,LAHORE,TEHSIL,URBAN,628597,620606,426948,201649,317420,144489,1072,146867,10791,7958
MODEL TOWN,LAHORE,TEHSIL,OVERALL,492344,481331,325647,166697,174416,185745,2021,101112,17658,11392
MODEL TOWN,LAHORE,TEHSIL,RURAL,,,,,,,,,,
MODEL TOWN,LAHORE,TEHSIL,URBAN,492344,481331,325647,166697,174416,185745,2021,101112,17658,11392
RAIWIND,LAHORE,TEHSIL,OVERALL,170679,161027,93983,76696,36610,78928,913,40177,3862,10189
RAIWIND,LAHORE,TEHSIL,RURAL,,,,,,,,,,
RAIWIND,LAHORE,TEHSIL,URBAN,170679,161027,93983,76696,36610,78928,913,40177,3862,10189
SHALIMAR,LAHORE,TEHSIL,OVERALL,422080,415825,277916,144164,190859,109876,2079,108781,4004,6481
SHALIMAR,LAHORE,TEHSIL,RURAL,,,,,,,,,,
SHALIMAR,LAHORE,TEHSIL,URBAN,422080,415825,277916,144164,190859,109876,2079,108781,4004,6481
LAYYAH,LAYYAH,DISTRICT,OVERALL,341131,336363,319746,21385,94001,237158,623,1260,197,7892
LAYYAH,LAYYAH,DISTRICT,RURAL,277326,274679,263980,13346,83996,189434,501,402,49,2944
LAYYAH,LAYYAH,DISTRICT,URBAN,63805,61684,55766,8039,10005,47724,122,858,148,4948
CHOUBARA,LAYYAH,TEHSIL,OVERALL,44032,43471,37338,6694,17389,25585,71,364,12,611
CHOUBARA,LAYYAH,TEHSIL,RURAL,35400,34954,29324,6076,14884,19785,49,172,12,498
CHOUBARA,LAYYAH,TEHSIL,URBAN,8632,8517,8014,618,2505,5800,22,192,,113
KAROR LAL ESAN,LAYYAH,TEHSIL,OVERALL,109766,107443,101764,8002,16532,88683,229,352,129,3841
KAROR LAL ESAN,LAYYAH,TEHSIL,RURAL,95119,94168,91001,4118,14260,79391,198,216,2,1052
KAROR LAL ESAN,LAYYAH,TEHSIL,URBAN,14647,13275,10763,3884,2272,9292,31,136,127,2789
LAYYAH,LAYYAH,TEHSIL,OVERALL,187333,185449,180644,6689,60080,122890,323,544,56,3440
LAYYAH,LAYYAH,TEHSIL,RURAL,146807,145557,143655,3152,54852,90258,254,14,35,1394
LAYYAH,LAYYAH,TEHSIL,URBAN,40526,39892,36989,3537,5228,32632,69,530,21,2046
LODHRAN,LODHRAN,DISTRICT,OVERALL,323866,312562,251892,71974,52608,224694,2184,24451,2349,17580
LODHRAN,LODHRAN,DISTRICT,RURAL,267053,256379,205340,61713,47109,182648,1773,16474,2167,16882
LODHRAN,LODHRAN,DISTRICT,URBAN,56813,56183,46552,10261,5499,42046,411,7977,182,698
DUNYAPUR,LODHRAN,TEHSIL,OVERALL,91308,85731,48356,42952,30176,35897,1158,15538,132,8407
DUNYAPUR,LODHRAN,TEHSIL,RURAL,82769,77231,44414,38355,27773,33389,1123,12043,104,8337
DUNYAPUR,LODHRAN,TEHSIL,URBAN,8539,8500,3942,4597,2403,2508,35,3495,28,70
KAHROR PACCA,LODHRAN,TEHSIL,OVERALL,104524,102141,99330,5194,8159,92083,340,1601,36,2305
KAHROR PACCA,LODHRAN,TEHSIL,RURAL,80122,78051,76695,3427,6674,70732,297,402,22,1995
KAHROR PACCA,LODHRAN,TEHSIL,URBAN,24402,24090,22635,1767,1485,21351,43,1199,14,310
LODHRAN,LODHRAN,TEHSIL,OVERALL,128034,124690,104206,23828,14273,96714,686,7312,2181,6868
LODHRAN,LODHRAN,TEHSIL,RURAL,104162,101097,84231,19931,12662,78527,353,4029,2041,6550
LODHRAN,LODHRAN,TEHSIL,URBAN,23872,23593,19975,3897,1611,18187,333,3283,140,318
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,OVERALL,285989,280729,165495,120494,76897,159440,568,43416,251,5417
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,RURAL,230572,226344,142585,87987,70177,132394,487,23057,119,4338
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,URBAN,55417,54385,22910,32507,6720,27046,81,20359,132,1079
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,OVERALL,68852,67797,49060,19792,22198,39994,94,5481,39,1046
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,RURAL,60096,59110,43438,16658,20312,33801,69,4914,17,983
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,URBAN,8756,8687,5622,3134,1886,6193,25,567,22,63
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,OVERALL,117780,114107,64638,53142,27316,52417,285,33717,201,3844
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,RURAL,80977,78242,52342,28635,24063,39330,254,14379,94,2857
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,URBAN,36803,35865,12296,24507,3253,13087,31,19338,107,987
PHALIA,MANDI BAHAUDDIN,TEHSIL,OVERALL,99357,98825,51797,47560,27383,67029,189,4218,11,527
PHALIA,MANDI BAHAUDDIN,TEHSIL,RURAL,89499,88992,46805,42694,25802,59263,164,3764,8,498
PHALIA,MANDI BAHAUDDIN,TEHSIL,URBAN,9858,9833,4992,4866,1581,7766,25,454,3,29
MIANWALI,MIANWALI,DISTRICT,OVERALL,296339,278416,250062,46277,88737,181728,5917,1643,232,18082
MIANWALI,MIANWALI,DISTRICT,RURAL,232193,215888,190082,42111,73911,134925,5639,1148,221,16349
MIANWALI,MIANWALI,DISTRICT,URBAN,64146,62528,59980,4166,14826,46803,278,495,11,1733
ISAKHEL,MIANWALI,TEHSIL,OVERALL,66271,57557,42435,23836,28243,24057,4312,524,211,8924
ISAKHEL,MIANWALI,TEHSIL,RURAL,50370,42592,29937,20433,20737,17402,4110,50,204,7867
ISAKHEL,MIANWALI,TEHSIL,URBAN,15901,14965,12498,3403,7506,6655,202,474,7,1057
MIANWALI,MIANWALI,TEHSIL,OVERALL,154194,146914,135001,19193,42604,102394,1465,481,19,7231
MIANWALI,MIANWALI,TEHSIL,RURAL,123792,117081,105114,18678,38342,76896,1412,460,15,6667
MIANWALI,MIANWALI,TEHSIL,URBAN,30402,29833,29887,515,4262,25498,53,21,4,564
PIPLAN,MIANWALI,TEHSIL,OVERALL,75874,73945,72626,3248,17890,55277,140,638,2,1927
PIPLAN,MIANWALI,TEHSIL,RURAL,58031,56215,55031,3000,14832,40627,117,638,2,1815
PIPLAN,MIANWALI,TEHSIL,URBAN,17843,17730,17595,248,3058,14650,23,,,112
MULTAN,MULTAN,DISTRICT,OVERALL,886392,867724,734931,151461,141742,631922,2529,86811,2995,20393
MULTAN,MULTAN,DISTRICT,RURAL,476748,463901,409620,67128,83124,351064,1619,25811,628,14502
MULTAN,MULTAN,DISTRICT,URBAN,409644,403823,325311,84333,58618,280858,910,61000,2367,5891
JALALPUR PIRWALA,MULTAN,TEHSIL,OVERALL,104883,99364,80624,24259,28643,67561,365,1358,425,6531
JALALPUR PIRWALA,MULTAN,TEHSIL,RURAL,89879,84843,70956,18923,18739,63818,337,893,60,6032
JALALPUR PIRWALA,MULTAN,TEHSIL,URBAN,15004,14521,9668,5336,9904,3743,28,465,365,499
MULTAN CITY,MULTAN,TEHSIL,OVERALL,416791,411652,342195,74596,55743,296631,1063,56172,2038,5144
MULTAN CITY,MULTAN,TEHSIL,RURAL,63726,62733,56318,7408,11584,45159,235,5671,129,948
MULTAN CITY,MULTAN,TEHSIL,URBAN,353065,348919,285877,67188,44159,251472,828,50501,1909,4196
MULTAN SADDAR,MULTAN,TEHSIL,OVERALL,250073,245692,220010,30063,38356,190105,638,16128,469,4377
MULTAN SADDAR,MULTAN,TEHSIL,RURAL,235016,231184,212152,22864,35930,184329,627,9908,395,3827
MULTAN SADDAR,MULTAN,TEHSIL,URBAN,15057,14508,7858,7199,2426,5776,11,6220,74,550
SHUJABAD,MULTAN,TEHSIL,OVERALL,114645,111016,92102,22543,19000,77625,463,13153,63,4341
SHUJABAD,MULTAN,TEHSIL,RURAL,88127,85141,70194,17933,16871,57758,420,9339,44,3695
SHUJABAD,MULTAN,TEHSIL,URBAN,26518,25875,21908,4610,2129,19867,43,3814,19,646
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,OVERALL,804438,796037,756301,48137,364351,416951,1203,11603,315,10015
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,RURAL,652613,645384,615739,36874,315251,323872,1003,4073,174,8240
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,URBAN,151825,150653,140562,11263,49100,93079,200,7530,141,1775
ALIPUR,MUZAFFARGARH,TEHSIL,OVERALL,110102,108188,102126,7976,35908,69411,305,1722,33,2723
ALIPUR,MUZAFFARGARH,TEHSIL,RURAL,84074,82302,77945,6129,30024,50627,254,578,11,2580
ALIPUR,MUZAFFARGARH,TEHSIL,URBAN,26028,25886,24181,1847,5884,18784,51,1144,22,143
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,OVERALL,66170,65718,58643,7527,22390,41966,108,761,21,924
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,RURAL,55566,55168,49409,6157,20957,33817,84,111,3,594
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,URBAN,10604,10550,9234,1370,1433,8149,24,650,18,330
JATOI,MUZAFFARGARH,TEHSIL,OVERALL,137645,135638,134766,2879,57795,77372,172,230,106,1970
JATOI,MUZAFFARGARH,TEHSIL,RURAL,101586,100157,99259,2327,42695,57176,143,77,100,1395
JATOI,MUZAFFARGARH,TEHSIL,URBAN,36059,35481,35507,552,15100,20196,29,153,6,575
KOT ADDU,MUZAFFARGARH,TEHSIL,OVERALL,185342,184627,183007,2335,85719,98373,179,347,22,702
KOT ADDU,MUZAFFARGARH,TEHSIL,RURAL,146836,146208,144884,1952,73300,72557,142,215,7,615
KOT ADDU,MUZAFFARGARH,TEHSIL,URBAN,38506,38419,38123,383,12419,25816,37,132,15,87
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,OVERALL,305179,301866,277759,27420,162539,129829,439,8543,133,3696
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,RURAL,264551,261549,244242,20309,148275,109695,380,3092,53,3056
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,URBAN,40628,40317,33517,7111,14264,20134,59,5451,80,640
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,OVERALL,246956,228307,80874,166082,39551,131395,641,47064,1148,27157
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,RURAL,196169,185702,72753,123416,33297,112502,524,35065,1022,13759
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,URBAN,50787,42605,8121,42666,6254,18893,117,11999,126,13398
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,OVERALL,160419,150374,58869,101550,20012,87706,297,34198,975,17231
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,RURAL,139908,134530,55352,84556,19040,82968,280,28394,889,8337
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,URBAN,20511,15844,3517,16994,972,4738,17,5804,86,8894
SANGLA HILL,NANKANA SAHIB,TEHSIL,OVERALL,41181,40093,11904,29277,5954,32643,113,975,34,1462
SANGLA HILL,NANKANA SAHIB,TEHSIL,RURAL,25087,24951,9015,16072,3433,20734,55,669,4,192
SANGLA HILL,NANKANA SAHIB,TEHSIL,URBAN,16094,15142,2889,13205,2521,11909,58,306,30,1270
SHAH KOT,NANKANA SAHIB,TEHSIL,OVERALL,45356,37840,10101,35255,13585,11046,231,11891,139,8464
SHAH KOT,NANKANA SAHIB,TEHSIL,RURAL,31174,26221,8386,22788,10824,8800,189,6002,129,5230
SHAH KOT,NANKANA SAHIB,TEHSIL,URBAN,14182,11619,1715,12467,2761,2246,42,5889,10,3234
NAROWAL,NAROWAL,DISTRICT,OVERALL,281536,278211,240332,41204,31478,232453,797,13464,33,3311
NAROWAL,NAROWAL,DISTRICT,RURAL,227230,224297,191559,35671,24474,188292,650,10867,26,2921
NAROWAL,NAROWAL,DISTRICT,URBAN,54306,53914,48773,5533,7004,44161,147,2597,7,390
NAROWAL,NAROWAL,TEHSIL,OVERALL,100371,98971,72990,27381,13616,75072,203,10064,18,1398
NAROWAL,NAROWAL,TEHSIL,RURAL,73856,72546,50850,23006,7635,56699,162,8038,14,1308
NAROWAL,NAROWAL,TEHSIL,URBAN,26515,26425,22140,4375,5981,18373,41,2026,4,90
SHAKARGARH,NAROWAL,TEHSIL,OVERALL,108734,107613,105535,3199,9796,96696,355,763,11,1113
SHAKARGARH,NAROWAL,TEHSIL,RURAL,89118,88262,86676,2442,8924,78657,260,418,9,850
SHAKARGARH,NAROWAL,TEHSIL,URBAN,19616,19351,18859,757,872,18039,95,345,2,263
ZAFARWAL,NAROWAL,TEHSIL,OVERALL,72431,71627,61807,10624,8066,60685,239,2637,4,800
ZAFARWAL,NAROWAL,TEHSIL,RURAL,64256,63489,54033,10223,7915,52936,228,2411,3,763
ZAFARWAL,NAROWAL,TEHSIL,URBAN,8175,8138,7774,401,151,7749,11,226,1,37
OKARA,OKARA,DISTRICT,OVERALL,549724,539105,415744,133980,67009,407064,2761,58799,850,13241
OKARA,OKARA,DISTRICT,RURAL,360646,352755,273695,86951,50428,274356,2243,25026,164,8429
OKARA,OKARA,DISTRICT,URBAN,189078,186350,142049,47029,16581,132708,518,33773,686,4812
DEPALPUR,OKARA,TEHSIL,OVERALL,254479,248491,207463,47016,24019,207293,2038,13896,703,6530
DEPALPUR,OKARA,TEHSIL,RURAL,179234,174809,143811,35423,16540,148630,1825,7491,103,4645
DEPALPUR,OKARA,TEHSIL,URBAN,75245,73682,63652,11593,7479,58663,213,6405,600,1885
OKARA,OKARA,TEHSIL,OVERALL,216075,213157,158537,57538,24813,147787,489,38056,126,4804
OKARA,OKARA,TEHSIL,RURAL,117278,115432,92418,24860,16378,85819,216,12843,45,1977
OKARA,OKARA,TEHSIL,URBAN,98797,97725,66119,32678,8435,61968,273,25213,81,2827
RENALA KHURD,OKARA,TEHSIL,OVERALL,79170,77457,49744,29426,18177,51984,234,6847,21,1907
RENALA KHURD,OKARA,TEHSIL,RURAL,64134,62514,37466,26668,17510,39907,202,4692,16,1807
RENALA KHURD,OKARA,TEHSIL,URBAN,15036,14943,12278,2758,667,12077,32,2155,5,100
PAKPATTAN,PAKPATTAN,DISTRICT,OVERALL,344546,330777,288629,55917,53087,260406,2639,13892,200,14322
PAKPATTAN,PAKPATTAN,DISTRICT,RURAL,267416,256125,225052,42364,27366,215707,2445,10415,167,11316
PAKPATTAN,PAKPATTAN,DISTRICT,URBAN,77130,74652,63577,13553,25721,44699,194,3477,33,3006
ARIF WALA,PAKPATTAN,TEHSIL,OVERALL,160886,154793,127151,33735,28176,113525,1100,11717,80,6288
ARIF WALA,PAKPATTAN,TEHSIL,RURAL,127151,121855,101739,25412,13319,98286,1056,9138,62,5290
ARIF WALA,PAKPATTAN,TEHSIL,URBAN,33735,32938,25412,8323,14857,15239,44,2579,18,998
PAKPATTAN,PAKPATTAN,TEHSIL,OVERALL,183660,175984,161478,22182,24911,146881,1539,2175,120,8034
PAKPATTAN,PAKPATTAN,TEHSIL,RURAL,140265,134270,123313,16952,14047,117421,1389,1277,105,6026
PAKPATTAN,PAKPATTAN,TEHSIL,URBAN,43395,41714,38165,5230,10864,29460,150,898,15,2008
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,OVERALL,826942,804941,570895,256047,282198,420731,2707,76089,6612,38605
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,RURAL,617082,600363,471059,146023,238836,330096,2295,23022,1477,21356
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,URBAN,209860,204578,99836,110024,43362,90635,412,53067,5135,17249
KHANPUR,RAHIM YAR KHAN,TEHSIL,OVERALL,170828,166365,138510,32318,61593,92153,477,11782,268,4555
KHANPUR,RAHIM YAR KHAN,TEHSIL,RURAL,122933,118899,99116,23817,49436,63697,394,5091,200,4115
KHANPUR,RAHIM YAR KHAN,TEHSIL,URBAN,47895,47466,39394,8501,12157,28456,83,6691,68,440
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,OVERALL,177831,172048,134089,43742,81054,81765,688,7876,225,6223
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,RURAL,162235,156807,125039,37196,74846,77196,675,3459,203,5856
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,URBAN,15596,15241,9050,6546,6208,4569,13,4417,22,367
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,OVERALL,266856,260144,166505,100351,77336,136558,650,35107,3142,14063
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,RURAL,172658,168572,130517,42141,61849,98321,486,7394,147,4461
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,URBAN,94198,91572,35988,58210,15487,38237,164,27713,2995,9602
SADIQABAD,RAHIM YAR KHAN,TEHSIL,OVERALL,211427,206384,131791,79636,62215,110255,892,21324,2977,13764
SADIQABAD,RAHIM YAR KHAN,TEHSIL,RURAL,159256,156085,116387,42869,52705,90882,740,7078,927,6924
SADIQABAD,RAHIM YAR KHAN,TEHSIL,URBAN,52171,50299,15404,36767,9510,19373,152,14246,2050,6840
RAJANPUR,RAJANPUR,DISTRICT,OVERALL,354016,317781,271338,82678,143624,167535,5176,1741,2384,33556
RAJANPUR,RAJANPUR,DISTRICT,RURAL,257505,225543,185131,72374,111604,110034,4479,855,1639,28894
RAJANPUR,RAJANPUR,DISTRICT,URBAN,96511,92238,86207,10304,32020,57501,697,886,745,4662
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,OVERALL,6438,890,156,6282,156,680,391,,9,5202
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,RURAL,6438,890,156,6282,156,680,391,,9,5202
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,URBAN,,,,,,,,,,
JAMPUR,RAJANPUR,TEHSIL,OVERALL,150958,135396,112520,38438,62052,70882,3444,363,569,13648
JAMPUR,RAJANPUR,TEHSIL,RURAL,105245,92469,73658,31587,47012,44203,2847,43,400,10740
JAMPUR,RAJANPUR,TEHSIL,URBAN,45713,42927,38862,6851,15040,26679,597,320,169,2908
RAJANPUR,RAJANPUR,TEHSIL,OVERALL,129625,120733,112566,17059,44779,73476,932,723,1485,8230
RAJANPUR,RAJANPUR,TEHSIL,RURAL,81728,73269,67352,14376,29195,42740,833,222,930,7808
RAJANPUR,RAJANPUR,TEHSIL,URBAN,47897,47464,45214,2683,15584,30736,99,501,555,422
ROJHAN,RAJANPUR,TEHSIL,OVERALL,66995,60762,46096,20899,36637,22497,409,655,321,6476
ROJHAN,RAJANPUR,TEHSIL,RURAL,64094,58915,43965,20129,35241,22411,408,590,300,5144
ROJHAN,RAJANPUR,TEHSIL,URBAN,2901,1847,2131,770,1396,86,1,65,21,1332
RAWALPINDI,RAWALPINDI,DISTRICT,OVERALL,998000,925431,608526,389474,295339,439923,65199,88040,6828,102671
RAWALPINDI,RAWALPINDI,DISTRICT,RURAL,325262,271999,213774,111488,40885,187176,47202,1062,197,48740
RAWALPINDI,RAWALPINDI,DISTRICT,URBAN,672738,653432,394752,277986,254454,252747,17997,86978,6631,53931
GUJAR KHAN,RAWALPINDI,TEHSIL,OVERALL,130608,124573,103008,27600,12958,91447,20217,740,62,5184
GUJAR KHAN,RAWALPINDI,TEHSIL,RURAL,109488,104444,85974,23514,8400,77205,19427,222,33,4201
GUJAR KHAN,RAWALPINDI,TEHSIL,URBAN,21120,20129,17034,4086,4558,14242,790,518,29,983
KAHUTA,RAWALPINDI,TEHSIL,OVERALL,43648,38343,27870,15778,5806,26806,6795,138,18,4085
KAHUTA,RAWALPINDI,TEHSIL,RURAL,29920,25140,16249,13671,5072,15386,6129,5,10,3318
KAHUTA,RAWALPINDI,TEHSIL,URBAN,13728,13203,11621,2107,734,11420,666,133,8,767
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,OVERALL,41620,38447,27914,13706,2766,25640,10504,181,36,2493
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,RURAL,31447,29386,21191,10256,1555,19897,8495,101,26,1373
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,URBAN,10173,9061,6723,3450,1211,5743,2009,80,10,1120
KOTLI SATTIAN,RAWALPINDI,TEHSIL,OVERALL,20907,9141,4002,16905,6690,1845,1224,2,5,11141
KOTLI SATTIAN,RAWALPINDI,TEHSIL,RURAL,16637,6650,3067,13570,4823,1436,994,2,5,9377
KOTLI SATTIAN,RAWALPINDI,TEHSIL,URBAN,4270,2491,935,3335,1867,409,230,,,1764
MURREE,RAWALPINDI,TEHSIL,OVERALL,45280,16716,9322,35958,10356,4941,1802,332,33,27816
MURREE,RAWALPINDI,TEHSIL,RURAL,41198,13485,8220,32978,8361,4076,1768,6,23,26964
MURREE,RAWALPINDI,TEHSIL,URBAN,4082,3231,1102,2980,1995,865,34,326,10,852
RAWALPINDI,RAWALPINDI,TEHSIL,OVERALL,589748,573439,321365,268383,221879,204896,21314,84598,6550,50511
RAWALPINDI,RAWALPINDI,TEHSIL,RURAL,62208,59492,49631,12577,6437,44040,8550,599,46,2536
RAWALPINDI,RAWALPINDI,TEHSIL,URBAN,527540,513947,271734,255806,215442,160856,12764,83999,6504,47975
TAXILA,RAWALPINDI,TEHSIL,OVERALL,126189,124772,115045,11144,34884,84348,3343,2049,124,1441
TAXILA,RAWALPINDI,TEHSIL,RURAL,34364,33402,29442,4922,6237,25136,1839,127,54,971
TAXILA,RAWALPINDI,TEHSIL,URBAN,91825,91370,85603,6222,28647,59212,1504,1922,70,470
SAHIWAL,SAHIWAL,DISTRICT,OVERALL,446606,438237,335800,110806,50187,313235,1134,72027,323,9700
SAHIWAL,SAHIWAL,DISTRICT,RURAL,324448,317425,243417,81031,41266,226380,816,47726,81,8179
SAHIWAL,SAHIWAL,DISTRICT,URBAN,122158,120812,92383,29775,8921,86855,318,24301,242,1521
CHICHAWATNI,SAHIWAL,TEHSIL,OVERALL,176270,172370,111354,64916,20893,106869,350,42974,66,5118
CHICHAWATNI,SAHIWAL,TEHSIL,RURAL,158484,154865,102332,56152,19215,98223,309,35905,43,4789
CHICHAWATNI,SAHIWAL,TEHSIL,URBAN,17786,17505,9022,8764,1678,8646,41,7069,23,329
SAHIWAL,SAHIWAL,TEHSIL,OVERALL,270336,265867,224446,45890,29294,206366,784,29053,257,4582
SAHIWAL,SAHIWAL,TEHSIL,RURAL,165964,162560,141085,24879,22051,128157,507,11821,38,3390
SAHIWAL,SAHIWAL,TEHSIL,URBAN,104372,103307,83361,21011,7243,78209,277,17232,219,1192
SARGODHA,SARGODHA,DISTRICT,OVERALL,684321,660905,447926,236395,246312,344058,1446,32262,5190,55053
SARGODHA,SARGODHA,DISTRICT,RURAL,424976,416560,318383,106593,172594,235025,776,5045,105,11431
SARGODHA,SARGODHA,DISTRICT,URBAN,259345,244345,129543,129802,73718,109033,670,27217,5085,43622
BHALWAL,SARGODHA,TEHSIL,OVERALL,67654,66249,28463,39191,13420,34377,69,8842,269,10677
BHALWAL,SARGODHA,TEHSIL,RURAL,41882,40827,25299,16583,11413,27632,52,1065,4,1716
BHALWAL,SARGODHA,TEHSIL,URBAN,25772,25422,3164,22608,2007,6745,17,7777,265,8961
BHERA,SARGODHA,TEHSIL,OVERALL,64910,59707,48713,16197,29803,26597,176,1381,80,6873
