name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,OVERALL,13,353291,180744,172544,3,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,"5,000 AND ABOVE",13,353291,180744,172544,3,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,500 -- 999,,,,,,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,200 -- 499,,,,,,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,LESS THAN 200,,,,,,Rural Localities
SAM RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,UN-INHABITED,,,,,,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,OVERALL,38,399434,203699,195732,3,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,"5,000 AND ABOVE",21,363594,185439,178153,2,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,"2,000 -- 4,999",7,27239,13834,13404,1,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,"1,000 -- 1,999",4,5982,3144,2838,,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,500 -- 999,2,1365,700,665,,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,200 -- 499,4,1254,582,672,,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,LESS THAN 200,,,,,,Rural Localities
SWAT RANI ZAI,SUB-DIVISION,MALAKAND,RURAL,UN-INHABITED,,,,,,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,OVERALL,396,1642343,832604,809696,43,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,"5,000 AND ABOVE",109,1151579,586206,565337,36,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,"2,000 -- 4,999",95,305923,153792,152128,3,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,"1,000 -- 1,999",91,131140,65476,65661,3,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,500 -- 999,55,40636,20654,19981,1,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,200 -- 499,34,12323,6102,6221,,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,LESS THAN 200,9,742,374,368,,Rural Localities
MANSEHRA,DISTRICT,MANSEHRA,RURAL,UN-INHABITED,3,,,,,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,OVERALL,87,442534,226041,216480,13,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,"5,000 AND ABOVE",30,333772,170948,162814,10,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,"2,000 -- 4,999",18,66202,33730,32472,,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,"1,000 -- 1,999",23,34450,17224,17224,2,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,500 -- 999,9,5945,3068,2876,1,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,200 -- 499,5,2037,1015,1022,,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,LESS THAN 200,1,128,56,72,,Rural Localities
BAFFA PAKHAL,TEHSIL,MANSEHRA,RURAL,UN-INHABITED,1,,,,,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,OVERALL,65,310339,157244,153078,17,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,"5,000 AND ABOVE",25,227173,114869,112290,14,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,"2,000 -- 4,999",20,66240,33623,32614,3,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,"1,000 -- 1,999",9,11751,6118,5633,,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,500 -- 999,3,2593,1316,1277,,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,200 -- 499,7,2561,1303,1258,,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,LESS THAN 200,1,21,15,6,,Rural Localities
BALAKOT,TEHSIL,MANSEHRA,RURAL,UN-INHABITED,,,,,,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,OVERALL,31,51702,24989,26712,1,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,"5,000 AND ABOVE",1,13482,6615,6866,1,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,"2,000 -- 4,999",5,13061,6257,6804,,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,"1,000 -- 1,999",15,20887,10022,10865,,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,500 -- 999,5,3395,1693,1702,,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,200 -- 499,2,861,393,468,,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,LESS THAN 200,2,16,9,7,,Rural Localities
DARBAND,TEHSIL,MANSEHRA,RURAL,UN-INHABITED,1,,,,,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,OVERALL,169,586047,299848,286193,6,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,"5,000 AND ABOVE",37,401494,206442,195047,5,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,"2,000 -- 4,999",29,93228,47449,45779,,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,"1,000 -- 1,999",39,55181,27695,27485,1,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,500 -- 999,38,28703,14577,14126,,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,200 -- 499,20,6864,3391,3473,,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,LESS THAN 200,5,577,294,283,,Rural Localities
MANSEHRA,TEHSIL,MANSEHRA,RURAL,UN-INHABITED,1,,,,,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,OVERALL,44,251721,124482,127233,6,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,"5,000 AND ABOVE",16,175658,87332,88320,6,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,"2,000 -- 4,999",23,67192,32733,34459,,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,"1,000 -- 1,999",5,8871,4417,4454,,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,500 -- 999,,,,,,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,200 -- 499,,,,,,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,LESS THAN 200,,,,,,Rural Localities
OGHI,TEHSIL,MANSEHRA,RURAL,UN-INHABITED,,,,,,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,OVERALL,169,2291556,1174376,1117161,19,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,"5,000 AND ABOVE",125,2191307,1123859,1067430,18,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,"2,000 -- 4,999",26,84715,42502,42212,1,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,"1,000 -- 1,999",8,11240,5763,5477,,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,500 -- 999,5,3442,1787,1655,,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,200 -- 499,1,339,189,150,,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,LESS THAN 200,4,513,276,237,,Rural Localities
MARDAN,DISTRICT,MARDAN,RURAL,UN-INHABITED,,,,,,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,OVERALL,17,319465,162366,157095,4,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,"5,000 AND ABOVE",14,308018,156705,151309,4,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,"2,000 -- 4,999",3,11447,5661,5786,,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,500 -- 999,,,,,,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,200 -- 499,,,,,,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,LESS THAN 200,,,,,,Rural Localities
GHARI KAPOORA,TEHSIL,MARDAN,RURAL,UN-INHABITED,,,,,,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,OVERALL,28,377535,192667,184867,1,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,"5,000 AND ABOVE",22,359951,183798,176152,1,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,"2,000 -- 4,999",5,16798,8433,8365,,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,500 -- 999,1,786,436,350,,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,200 -- 499,,,,,,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,LESS THAN 200,,,,,,Rural Localities
KATLANG,TEHSIL,MARDAN,RURAL,UN-INHABITED,,,,,,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,OVERALL,50,672591,348322,324263,6,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,"5,000 AND ABOVE",38,649696,336565,313125,6,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,"2,000 -- 4,999",5,16275,8279,7996,,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,"1,000 -- 1,999",5,6105,3195,2910,,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,500 -- 999,,,,,,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,200 -- 499,1,339,189,150,,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,LESS THAN 200,1,176,94,82,,Rural Localities
MARDAN,TEHSIL,MARDAN,RURAL,UN-INHABITED,,,,,,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,OVERALL,36,279527,140896,138629,2,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,"5,000 AND ABOVE",17,242530,122426,120103,1,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,"2,000 -- 4,999",9,28869,14369,14499,1,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,"1,000 -- 1,999",3,5135,2568,2567,,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,500 -- 999,4,2656,1351,1305,,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,200 -- 499,,,,,,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,LESS THAN 200,3,337,182,155,,Rural Localities
RUSTAM,TEHSIL,MARDAN,RURAL,UN-INHABITED,,,,,,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,OVERALL,38,642438,330125,312307,6,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,"5,000 AND ABOVE",34,631112,324365,306741,6,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,"2,000 -- 4,999",4,11326,5760,5566,,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,500 -- 999,,,,,,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,200 -- 499,,,,,,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,LESS THAN 200,,,,,,Rural Localities
TAKHT BHAI,TEHSIL,MARDAN,RURAL,UN-INHABITED,,,,,,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,OVERALL,72,553933,281384,272543,6,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,"5,000 AND ABOVE",39,459918,233837,226077,4,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,"2,000 -- 4,999",23,85618,43221,42396,1,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,"1,000 -- 1,999",3,4492,2328,2163,1,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,500 -- 999,5,3905,1998,1907,,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
MOHMAND,DISTRICT,MOHMAND,RURAL,UN-INHABITED,2,,,,,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,OVERALL,12,79455,40383,39071,1,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",6,62916,31894,31022,,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",4,15035,7724,7310,1,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,500 -- 999,2,1504,765,739,,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
AMBAR UTMAN KHEL,TEHSIL,MOHMAND,RURAL,UN-INHABITED,,,,,,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,OVERALL,12,89149,45215,43933,1,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",8,74026,37659,36366,1,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",4,15123,7556,7567,,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,500 -- 999,,,,,,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
HALIM ZAI,TEHSIL,MOHMAND,RURAL,UN-INHABITED,,,,,,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,OVERALL,19,112247,57329,54916,2,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",8,83410,42634,40775,1,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",6,23849,12095,11754,,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",2,3431,1792,1638,1,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,500 -- 999,2,1557,808,749,,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
PINDIALI,TEHSIL,MOHMAND,RURAL,UN-INHABITED,1,,,,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,OVERALL,6,36046,17927,18119,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",4,30756,15306,15450,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",2,5290,2621,2669,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,500 -- 999,,,,,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
PRANG GHAR,TEHSIL,MOHMAND,RURAL,UN-INHABITED,,,,,,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,OVERALL,4,109620,56361,53257,2,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",4,109620,56361,53257,2,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,500 -- 999,,,,,,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
SAFI,TEHSIL,MOHMAND,RURAL,UN-INHABITED,,,,,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,OVERALL,6,63659,31906,31753,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",4,62815,31481,31334,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,500 -- 999,1,844,425,419,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
UPPER MOHMAND,TEHSIL,MOHMAND,RURAL,UN-INHABITED,1,,,,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,OVERALL,13,63757,32263,31494,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,"5,000 AND ABOVE",5,36375,18502,17873,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,"2,000 -- 4,999",7,26321,13225,13096,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,"1,000 -- 1,999",1,1061,536,525,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,500 -- 999,,,,,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,200 -- 499,,,,,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,LESS THAN 200,,,,,,Rural Localities
YAKE GHUND,TEHSIL,MOHMAND,RURAL,UN-INHABITED,,,,,,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,OVERALL,174,689201,352371,336816,14,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",52,547571,278997,268562,12,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",38,114337,59150,55186,1,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",12,19163,9967,9195,1,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,500 -- 999,10,7737,4064,3673,,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,200 -- 499,1,393,193,200,,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
NORTH WAZIRISTAN,DISTRICT,NORTH WAZIRISTAN,RURAL,UN-INHABITED,61,,,,,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,87,92196,46219,45976,1,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",5,47987,24116,23871,,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",10,32885,16421,16463,1,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",4,5903,2893,3010,,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,7,5028,2596,2432,,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,1,393,193,200,,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
DATTA KHEL,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,60,,,,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,4,50524,25298,25226,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",4,50524,25298,25226,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,,,,,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
DOSSALI,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,3,18931,9559,9371,1,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",3,18931,9559,9371,1,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,,,,,,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
GHARYUM,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,10,31015,15455,15559,1,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",2,15395,7836,7558,1,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",4,11653,5711,5942,,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",2,3107,1489,1618,,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,1,860,419,441,,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
GHULAM KHAN,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,1,,,,,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,24,229647,119081,110563,3,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",16,206029,107272,98754,3,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",7,22029,10990,11039,,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",1,1589,819,770,,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,,,,,,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
MIR ALI,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,21,119186,60009,59176,1,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",10,94511,47798,46712,1,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",7,18848,9349,9499,,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",3,4925,2435,2490,,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,1,902,427,475,,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
MIRAN SHAH,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,13,49367,28325,21039,3,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",3,24628,13036,11590,2,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",7,20153,12336,7817,,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",2,3639,2331,1307,1,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,1,947,622,325,,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
RAZMAK,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,4,44126,21346,22779,1,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",3,40600,19664,20935,1,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",1,3526,1682,1844,,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,,,,,,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
SHEWA,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,OVERALL,8,54209,27079,27127,3,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",6,48966,24418,24545,3,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,"2,000 -- 4,999",2,5243,2661,2582,,Rural Localities
