name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
CHAGHARZAI,BUNER,TEHSIL,RURAL,HOMELESS,,,,,,0
CHAGHARZAI,BUNER,TEHSIL,RURAL,TOTAL,125919,62886,63029,4,14454,100
CHAGHARZAI,BUNER,TEHSIL,URBAN,REGULAR,,,,,,0
CHAGHARZAI,BUNER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
CHAGHARZAI,BUNER,TEHSIL,URBAN,HOMELESS,,,,,,0
CHAGHARZAI,BUNER,TEHSIL,URBAN,TOTAL,,,,,,100
DAGGAR,BUNER,TEHSIL,OVERALL,REGULAR,192654,95379,97274,1,21319,99.97
DAGGAR,BUNER,TEHSIL,OVERALL,INSTITUTIONAL,95,45,50,,6,.03
DAGGAR,BUNER,TEHSIL,OVERALL,HOMELESS,,,,,,0
DAGGAR,BUNER,TEHSIL,OVERALL,TOTAL,192749,95424,97324,1,21325,100
DAGGAR,BUNER,TEHSIL,RURAL,REGULAR,192654,95379,97274,1,21319,99.97
DAGGAR,BUNER,TEHSIL,RURAL,INSTITUTIONAL,95,45,50,,6,.03
DAGGAR,BUNER,TEHSIL,RURAL,HOMELESS,,,,,,0
DAGGAR,BUNER,TEHSIL,RURAL,TOTAL,192749,95424,97324,1,21325,100
DAGGAR,BUNER,TEHSIL,URBAN,REGULAR,,,,,,0
DAGGAR,BUNER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
DAGGAR,BUNER,TEHSIL,URBAN,HOMELESS,,,,,,0
DAGGAR,BUNER,TEHSIL,URBAN,TOTAL,,,,,,100
GADEZAI,BUNER,TEHSIL,OVERALL,REGULAR,197405,97638,99766,1,21293,99.95999999999999
GADEZAI,BUNER,TEHSIL,OVERALL,INSTITUTIONAL,52,46,6,,5,.02
GADEZAI,BUNER,TEHSIL,OVERALL,HOMELESS,9,9,,,3,.01
GADEZAI,BUNER,TEHSIL,OVERALL,TOTAL,197466,97693,99772,1,21301,100
GADEZAI,BUNER,TEHSIL,RURAL,REGULAR,197405,97638,99766,1,21293,99.95999999999999
GADEZAI,BUNER,TEHSIL,RURAL,INSTITUTIONAL,52,46,6,,5,.02
GADEZAI,BUNER,TEHSIL,RURAL,HOMELESS,9,9,,,3,.01
GADEZAI,BUNER,TEHSIL,RURAL,TOTAL,197466,97693,99772,1,21301,100
GADEZAI,BUNER,TEHSIL,URBAN,REGULAR,,,,,,0
GADEZAI,BUNER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GADEZAI,BUNER,TEHSIL,URBAN,HOMELESS,,,,,,0
GADEZAI,BUNER,TEHSIL,URBAN,TOTAL,,,,,,100
GAGRA,BUNER,TEHSIL,OVERALL,REGULAR,178906,89807,89078,21,19458,99.97
GAGRA,BUNER,TEHSIL,OVERALL,INSTITUTIONAL,33,28,5,,5,.03
GAGRA,BUNER,TEHSIL,OVERALL,HOMELESS,10,5,5,,1,.01
GAGRA,BUNER,TEHSIL,OVERALL,TOTAL,178949,89840,89088,21,19464,100
GAGRA,BUNER,TEHSIL,RURAL,REGULAR,178906,89807,89078,21,19458,99.97
GAGRA,BUNER,TEHSIL,RURAL,INSTITUTIONAL,33,28,5,,5,.03
GAGRA,BUNER,TEHSIL,RURAL,HOMELESS,10,5,5,,1,.01
GAGRA,BUNER,TEHSIL,RURAL,TOTAL,178949,89840,89088,21,19464,100
GAGRA,BUNER,TEHSIL,URBAN,REGULAR,,,,,,0
GAGRA,BUNER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GAGRA,BUNER,TEHSIL,URBAN,HOMELESS,,,,,,0
GAGRA,BUNER,TEHSIL,URBAN,TOTAL,,,,,,100
KHADO KHEL,BUNER,TEHSIL,OVERALL,REGULAR,136501,68291,68209,1,17935,99.98
KHADO KHEL,BUNER,TEHSIL,OVERALL,INSTITUTIONAL,58,54,4,,3,.02
KHADO KHEL,BUNER,TEHSIL,OVERALL,HOMELESS,1,1,,,1,.01
KHADO KHEL,BUNER,TEHSIL,OVERALL,TOTAL,136560,68346,68213,1,17939,100
KHADO KHEL,BUNER,TEHSIL,RURAL,REGULAR,136501,68291,68209,1,17935,99.98
KHADO KHEL,BUNER,TEHSIL,RURAL,INSTITUTIONAL,58,54,4,,3,.02
KHADO KHEL,BUNER,TEHSIL,RURAL,HOMELESS,1,1,,,1,.01
KHADO KHEL,BUNER,TEHSIL,RURAL,TOTAL,136560,68346,68213,1,17939,100
KHADO KHEL,BUNER,TEHSIL,URBAN,REGULAR,,,,,,0
KHADO KHEL,BUNER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
KHADO KHEL,BUNER,TEHSIL,URBAN,HOMELESS,,,,,,0
KHADO KHEL,BUNER,TEHSIL,URBAN,TOTAL,,,,,,100
MANDANR,BUNER,TEHSIL,OVERALL,REGULAR,184984,93881,91103,,24206,99.98999999999999
MANDANR,BUNER,TEHSIL,OVERALL,INSTITUTIONAL,47,9,38,,3,.01
MANDANR,BUNER,TEHSIL,OVERALL,HOMELESS,,,,,,0
MANDANR,BUNER,TEHSIL,OVERALL,TOTAL,185031,93890,91141,,24209,100
MANDANR,BUNER,TEHSIL,RURAL,REGULAR,184984,93881,91103,,24206,99.98999999999999
MANDANR,BUNER,TEHSIL,RURAL,INSTITUTIONAL,47,9,38,,3,.01
MANDANR,BUNER,TEHSIL,RURAL,HOMELESS,,,,,,0
MANDANR,BUNER,TEHSIL,RURAL,TOTAL,185031,93890,91141,,24209,100
MANDANR,BUNER,TEHSIL,URBAN,REGULAR,,,,,,0
MANDANR,BUNER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
MANDANR,BUNER,TEHSIL,URBAN,HOMELESS,,,,,,0
MANDANR,BUNER,TEHSIL,URBAN,TOTAL,,,,,,100
CHARSADDA,CHARSADDA,DISTRICT,OVERALL,REGULAR,1833753,949392,884342,19,263934,99.98
CHARSADDA,CHARSADDA,DISTRICT,OVERALL,INSTITUTIONAL,1362,1290,72,,53,.02
CHARSADDA,CHARSADDA,DISTRICT,OVERALL,HOMELESS,21,16,5,,6,0
CHARSADDA,CHARSADDA,DISTRICT,OVERALL,TOTAL,1835136,950698,884419,19,263993,100
CHARSADDA,CHARSADDA,DISTRICT,RURAL,REGULAR,1541955,798210,743729,16,219425,99.98
CHARSADDA,CHARSADDA,DISTRICT,RURAL,INSTITUTIONAL,746,704,42,,43,.02
CHARSADDA,CHARSADDA,DISTRICT,RURAL,HOMELESS,20,15,5,,5,0
CHARSADDA,CHARSADDA,DISTRICT,RURAL,TOTAL,1542721,798929,743776,16,219473,100
CHARSADDA,CHARSADDA,DISTRICT,URBAN,REGULAR,291798,151182,140613,3,44509,99.98
CHARSADDA,CHARSADDA,DISTRICT,URBAN,INSTITUTIONAL,616,586,30,,10,.02
CHARSADDA,CHARSADDA,DISTRICT,URBAN,HOMELESS,1,1,,,1,0
CHARSADDA,CHARSADDA,DISTRICT,URBAN,TOTAL,292415,151769,140643,3,44520,100
CHARSADDA,CHARSADDA,TEHSIL,OVERALL,REGULAR,908301,472629,435664,8,129621,99.97
CHARSADDA,CHARSADDA,TEHSIL,OVERALL,INSTITUTIONAL,1125,1063,62,,36,.03
CHARSADDA,CHARSADDA,TEHSIL,OVERALL,HOMELESS,12,11,1,,4,0
CHARSADDA,CHARSADDA,TEHSIL,OVERALL,TOTAL,909438,473703,435727,8,129661,100
CHARSADDA,CHARSADDA,TEHSIL,RURAL,REGULAR,754491,393373,361112,6,106804,99.97
CHARSADDA,CHARSADDA,TEHSIL,RURAL,INSTITUTIONAL,509,477,32,,26,.02
CHARSADDA,CHARSADDA,TEHSIL,RURAL,HOMELESS,11,10,1,,3,0
CHARSADDA,CHARSADDA,TEHSIL,RURAL,TOTAL,755011,393860,361145,6,106833,100
CHARSADDA,CHARSADDA,TEHSIL,URBAN,REGULAR,153810,79256,74552,2,22817,99.95
CHARSADDA,CHARSADDA,TEHSIL,URBAN,INSTITUTIONAL,616,586,30,,10,.04
CHARSADDA,CHARSADDA,TEHSIL,URBAN,HOMELESS,1,1,,,1,0
CHARSADDA,CHARSADDA,TEHSIL,URBAN,TOTAL,154427,79843,74582,2,22828,100
SHABQADAR,CHARSADDA,TEHSIL,OVERALL,REGULAR,439940,226293,213640,7,63241,99.98
SHABQADAR,CHARSADDA,TEHSIL,OVERALL,INSTITUTIONAL,226,221,5,,14,.02
SHABQADAR,CHARSADDA,TEHSIL,OVERALL,HOMELESS,,,,,,0
SHABQADAR,CHARSADDA,TEHSIL,OVERALL,TOTAL,440166,226514,213645,7,63255,100
SHABQADAR,CHARSADDA,TEHSIL,RURAL,REGULAR,337611,172698,164907,6,48034,99.97
SHABQADAR,CHARSADDA,TEHSIL,RURAL,INSTITUTIONAL,226,221,5,,14,.03
SHABQADAR,CHARSADDA,TEHSIL,RURAL,HOMELESS,,,,,,0
SHABQADAR,CHARSADDA,TEHSIL,RURAL,TOTAL,337837,172919,164912,6,48048,100
SHABQADAR,CHARSADDA,TEHSIL,URBAN,REGULAR,102329,53595,48733,1,15207,100
SHABQADAR,CHARSADDA,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
SHABQADAR,CHARSADDA,TEHSIL,URBAN,HOMELESS,,,,,,0
SHABQADAR,CHARSADDA,TEHSIL,URBAN,TOTAL,102329,53595,48733,1,15207,100
TANGI,CHARSADDA,TEHSIL,OVERALL,REGULAR,485512,250470,235038,4,71072,99.98999999999999
TANGI,CHARSADDA,TEHSIL,OVERALL,INSTITUTIONAL,11,6,5,,3,0
TANGI,CHARSADDA,TEHSIL,OVERALL,HOMELESS,9,5,4,,2,0
TANGI,CHARSADDA,TEHSIL,OVERALL,TOTAL,485532,250481,235047,4,71077,100
TANGI,CHARSADDA,TEHSIL,RURAL,REGULAR,449853,232139,217710,4,64587,99.98999999999999
TANGI,CHARSADDA,TEHSIL,RURAL,INSTITUTIONAL,11,6,5,,3,0
TANGI,CHARSADDA,TEHSIL,RURAL,HOMELESS,9,5,4,,2,0
TANGI,CHARSADDA,TEHSIL,RURAL,TOTAL,449873,232150,217719,4,64592,100
TANGI,CHARSADDA,TEHSIL,URBAN,REGULAR,35659,18331,17328,,6485,100
TANGI,CHARSADDA,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
TANGI,CHARSADDA,TEHSIL,URBAN,HOMELESS,,,,,,0
TANGI,CHARSADDA,TEHSIL,URBAN,TOTAL,35659,18331,17328,,6485,100
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,OVERALL,REGULAR,1811899,946656,865185,58,270021,99.94
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,OVERALL,INSTITUTIONAL,10911,9376,1442,93,150,.06
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,OVERALL,HOMELESS,106,66,40,,18,.01
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,OVERALL,TOTAL,1822916,956098,866667,151,270189,100
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,RURAL,REGULAR,1445398,755744,689641,13,210230,99.95
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,RURAL,INSTITUTIONAL,5955,4808,1147,,96,.05
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,RURAL,HOMELESS,101,61,40,,13,.01
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,RURAL,TOTAL,1451454,760613,690828,13,210339,100
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,URBAN,REGULAR,366501,190912,175544,45,59791,99.90000000000001
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,URBAN,INSTITUTIONAL,4956,4568,295,93,54,.09
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,URBAN,HOMELESS,5,5,,,5,.01
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,URBAN,TOTAL,371462,195485,175839,138,59850,100
DARABAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,REGULAR,149445,79169,70275,1,19400,99.98999999999999
DARABAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
DARABAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,HOMELESS,2,2,,,1,.01
DARABAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,TOTAL,149447,79171,70275,1,19401,100
DARABAN,DERA ISMAIL KHAN,TEHSIL,RURAL,REGULAR,149445,79169,70275,1,19400,99.98999999999999
DARABAN,DERA ISMAIL KHAN,TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
DARABAN,DERA ISMAIL KHAN,TEHSIL,RURAL,HOMELESS,2,2,,,1,.01
DARABAN,DERA ISMAIL KHAN,TEHSIL,RURAL,TOTAL,149447,79171,70275,1,19401,100
DARABAN,DERA ISMAIL KHAN,TEHSIL,URBAN,REGULAR,,,,,,0
DARABAN,DERA ISMAIL KHAN,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
DARABAN,DERA ISMAIL KHAN,TEHSIL,URBAN,HOMELESS,,,,,,0
DARABAN,DERA ISMAIL KHAN,TEHSIL,URBAN,TOTAL,,,,,,100
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,REGULAR,755738,395533,360159,46,116498,99.91
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,INSTITUTIONAL,7363,6385,885,93,90,.08
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,HOMELESS,94,57,37,,10,.01
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,OVERALL,TOTAL,763195,401975,361081,139,116598,100
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,RURAL,REGULAR,542668,284675,257988,5,80760,99.93000000000001
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,RURAL,INSTITUTIONAL,2980,2389,591,,45,.06
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,RURAL,HOMELESS,92,55,37,,8,.01
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,RURAL,TOTAL,545740,287119,258616,5,80813,100
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,URBAN,REGULAR,213070,110858,102171,41,35738,99.87
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,URBAN,INSTITUTIONAL,4383,3996,294,93,45,.13
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,URBAN,HOMELESS,2,2,,,2,.01
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,URBAN,TOTAL,217455,114856,102465,134,35785,100
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,OVERALL,REGULAR,82305,43594,38711,,9765,99.97
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,81,81,,,3,.03
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,OVERALL,HOMELESS,,,,,,0
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,OVERALL,TOTAL,82386,43675,38711,,9768,100
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,RURAL,REGULAR,82305,43594,38711,,9765,99.97
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,RURAL,INSTITUTIONAL,81,81,,,3,.03
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,RURAL,TOTAL,82386,43675,38711,,9768,100
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,URBAN,REGULAR,,,,,,0
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,URBAN,TOTAL,,,,,,100
KULACHI,DERA ISMAIL KHAN,TEHSIL,OVERALL,REGULAR,102595,54240,48353,2,16119,100
KULACHI,DERA ISMAIL KHAN,TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
KULACHI,DERA ISMAIL KHAN,TEHSIL,OVERALL,HOMELESS,,,,,,0
KULACHI,DERA ISMAIL KHAN,TEHSIL,OVERALL,TOTAL,102595,54240,48353,2,16119,100
KULACHI,DERA ISMAIL KHAN,TEHSIL,RURAL,REGULAR,78114,41237,36875,2,12076,100
KULACHI,DERA ISMAIL KHAN,TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
KULACHI,DERA ISMAIL KHAN,TEHSIL,RURAL,HOMELESS,,,,,,0
KULACHI,DERA ISMAIL KHAN,TEHSIL,RURAL,TOTAL,78114,41237,36875,2,12076,100
KULACHI,DERA ISMAIL KHAN,TEHSIL,URBAN,REGULAR,24481,13003,11478,,4043,100
KULACHI,DERA ISMAIL KHAN,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
KULACHI,DERA ISMAIL KHAN,TEHSIL,URBAN,HOMELESS,,,,,,0
KULACHI,DERA ISMAIL KHAN,TEHSIL,URBAN,TOTAL,24481,13003,11478,,4043,100
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,OVERALL,REGULAR,405773,209188,196577,8,59461,99.95
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,OVERALL,INSTITUTIONAL,689,640,49,,24,.04
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,OVERALL,HOMELESS,5,5,,,5,.01
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,OVERALL,TOTAL,406467,209833,196626,8,59490,100
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,RURAL,REGULAR,318339,163665,154669,5,45999,99.95
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,RURAL,INSTITUTIONAL,430,382,48,,19,.04
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,RURAL,HOMELESS,2,2,,,2,0
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,RURAL,TOTAL,318771,164049,154717,5,46020,100
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,URBAN,REGULAR,87434,45523,41908,3,13462,99.94
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,URBAN,INSTITUTIONAL,259,258,1,,5,.04
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,URBAN,HOMELESS,3,3,,,3,.02
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,URBAN,TOTAL,87696,45784,41909,3,13470,100
PAROA,DERA ISMAIL KHAN,TEHSIL,OVERALL,REGULAR,316043,164932,151110,1,48778,99.93000000000001
PAROA,DERA ISMAIL KHAN,TEHSIL,OVERALL,INSTITUTIONAL,2778,2270,508,,33,.07
PAROA,DERA ISMAIL KHAN,TEHSIL,OVERALL,HOMELESS,5,2,3,,2,0
PAROA,DERA ISMAIL KHAN,TEHSIL,OVERALL,TOTAL,318826,167204,151621,1,48813,100
PAROA,DERA ISMAIL KHAN,TEHSIL,RURAL,REGULAR,274527,143404,131123,,42230,99.93000000000001
PAROA,DERA ISMAIL KHAN,TEHSIL,RURAL,INSTITUTIONAL,2464,1956,508,,29,.07
PAROA,DERA ISMAIL KHAN,TEHSIL,RURAL,HOMELESS,5,2,3,,2,0
PAROA,DERA ISMAIL KHAN,TEHSIL,RURAL,TOTAL,276996,145362,131634,,42261,100
PAROA,DERA ISMAIL KHAN,TEHSIL,URBAN,REGULAR,41516,21528,19987,1,6548,99.94
PAROA,DERA ISMAIL KHAN,TEHSIL,URBAN,INSTITUTIONAL,314,314,,,4,.06
PAROA,DERA ISMAIL KHAN,TEHSIL,URBAN,HOMELESS,,,,,,0
PAROA,DERA ISMAIL KHAN,TEHSIL,URBAN,TOTAL,41830,21842,19987,1,6552,100
HANGU,HANGU,DISTRICT,OVERALL,REGULAR,525565,258674,266883,8,61148,99.98
HANGU,HANGU,DISTRICT,OVERALL,INSTITUTIONAL,56,45,11,,14,.02
HANGU,HANGU,DISTRICT,OVERALL,HOMELESS,2,2,,,1,0
HANGU,HANGU,DISTRICT,OVERALL,TOTAL,525623,258721,266894,8,61163,100
HANGU,HANGU,DISTRICT,RURAL,REGULAR,442019,216330,225685,4,50414,99.97
HANGU,HANGU,DISTRICT,RURAL,INSTITUTIONAL,33,26,7,,12,.02
HANGU,HANGU,DISTRICT,RURAL,HOMELESS,2,2,,,1,0
HANGU,HANGU,DISTRICT,RURAL,TOTAL,442054,216358,225692,4,50427,100
HANGU,HANGU,DISTRICT,URBAN,REGULAR,83546,42344,41198,4,10734,99.98
HANGU,HANGU,DISTRICT,URBAN,INSTITUTIONAL,23,19,4,,2,.02
HANGU,HANGU,DISTRICT,URBAN,HOMELESS,,,,,,0
HANGU,HANGU,DISTRICT,URBAN,TOTAL,83569,42363,41202,4,10736,100
HANGU,HANGU,TEHSIL,OVERALL,REGULAR,280671,138283,142386,2,33434,99.98
HANGU,HANGU,TEHSIL,OVERALL,INSTITUTIONAL,32,25,7,,8,.02
HANGU,HANGU,TEHSIL,OVERALL,HOMELESS,,,,,,0
HANGU,HANGU,TEHSIL,OVERALL,TOTAL,280703,138308,142393,2,33442,100
HANGU,HANGU,TEHSIL,RURAL,REGULAR,237070,116329,120740,1,27795,99.97
HANGU,HANGU,TEHSIL,RURAL,INSTITUTIONAL,19,12,7,,7,.03
HANGU,HANGU,TEHSIL,RURAL,HOMELESS,,,,,,0
HANGU,HANGU,TEHSIL,RURAL,TOTAL,237089,116341,120747,1,27802,100
HANGU,HANGU,TEHSIL,URBAN,REGULAR,43601,21954,21646,1,5639,99.98
HANGU,HANGU,TEHSIL,URBAN,INSTITUTIONAL,13,13,,,1,.02
HANGU,HANGU,TEHSIL,URBAN,HOMELESS,,,,,,0
HANGU,HANGU,TEHSIL,URBAN,TOTAL,43614,21967,21646,1,5640,100
TALL,HANGU,TEHSIL,OVERALL,REGULAR,244894,120391,124497,6,27714,99.97
TALL,HANGU,TEHSIL,OVERALL,INSTITUTIONAL,24,20,4,,6,.02
TALL,HANGU,TEHSIL,OVERALL,HOMELESS,2,2,,,1,0
TALL,HANGU,TEHSIL,OVERALL,TOTAL,244920,120413,124501,6,27721,100
TALL,HANGU,TEHSIL,RURAL,REGULAR,204949,100001,104945,3,22619,99.97
TALL,HANGU,TEHSIL,RURAL,INSTITUTIONAL,14,14,,,5,.02
TALL,HANGU,TEHSIL,RURAL,HOMELESS,2,2,,,1,0
TALL,HANGU,TEHSIL,RURAL,TOTAL,204965,100017,104945,3,22625,100
TALL,HANGU,TEHSIL,URBAN,REGULAR,39945,20390,19552,3,5095,99.98
TALL,HANGU,TEHSIL,URBAN,INSTITUTIONAL,10,6,4,,1,.02
TALL,HANGU,TEHSIL,URBAN,HOMELESS,,,,,,0
TALL,HANGU,TEHSIL,URBAN,TOTAL,39955,20396,19556,3,5096,100
HARIPUR,HARIPUR,DISTRICT,OVERALL,REGULAR,1169308,587813,581450,45,192451,99.89
HARIPUR,HARIPUR,DISTRICT,OVERALL,INSTITUTIONAL,3703,2868,835,,192,.1
HARIPUR,HARIPUR,DISTRICT,OVERALL,HOMELESS,45,31,14,,15,.01
HARIPUR,HARIPUR,DISTRICT,OVERALL,TOTAL,1173056,590712,582299,45,192658,100
HARIPUR,HARIPUR,DISTRICT,RURAL,REGULAR,1023622,515155,508452,15,167945,99.90000000000001
HARIPUR,HARIPUR,DISTRICT,RURAL,INSTITUTIONAL,2030,1547,483,,158,.09
HARIPUR,HARIPUR,DISTRICT,RURAL,HOMELESS,44,30,14,,14,.01
HARIPUR,HARIPUR,DISTRICT,RURAL,TOTAL,1025696,516732,508949,15,168117,100
HARIPUR,HARIPUR,DISTRICT,URBAN,REGULAR,145686,72658,72998,30,24506,99.86
HARIPUR,HARIPUR,DISTRICT,URBAN,INSTITUTIONAL,1673,1321,352,,34,.14
HARIPUR,HARIPUR,DISTRICT,URBAN,HOMELESS,1,1,,,1,0
HARIPUR,HARIPUR,DISTRICT,URBAN,TOTAL,147360,73980,73350,30,24541,100
GHAZI,HARIPUR,TEHSIL,OVERALL,REGULAR,151300,75316,75982,2,26243,99.97
GHAZI,HARIPUR,TEHSIL,OVERALL,INSTITUTIONAL,138,73,65,,6,.02
GHAZI,HARIPUR,TEHSIL,OVERALL,HOMELESS,8,7,1,,3,.01
GHAZI,HARIPUR,TEHSIL,OVERALL,TOTAL,151446,75396,76048,2,26252,100
GHAZI,HARIPUR,TEHSIL,RURAL,REGULAR,151300,75316,75982,2,26243,99.97
GHAZI,HARIPUR,TEHSIL,RURAL,INSTITUTIONAL,138,73,65,,6,.02
GHAZI,HARIPUR,TEHSIL,RURAL,HOMELESS,8,7,1,,3,.01
GHAZI,HARIPUR,TEHSIL,RURAL,TOTAL,151446,75396,76048,2,26252,100
GHAZI,HARIPUR,TEHSIL,URBAN,REGULAR,,,,,,0
GHAZI,HARIPUR,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GHAZI,HARIPUR,TEHSIL,URBAN,HOMELESS,,,,,,0
GHAZI,HARIPUR,TEHSIL,URBAN,TOTAL,,,,,,100
HARIPUR,HARIPUR,TEHSIL,OVERALL,REGULAR,831713,419928,411745,40,135282,99.87
HARIPUR,HARIPUR,TEHSIL,OVERALL,INSTITUTIONAL,3226,2573,653,,169,.12
HARIPUR,HARIPUR,TEHSIL,OVERALL,HOMELESS,35,22,13,,11,.01
HARIPUR,HARIPUR,TEHSIL,OVERALL,TOTAL,834974,422523,412411,40,135462,100
HARIPUR,HARIPUR,TEHSIL,RURAL,REGULAR,686027,347270,338747,10,110776,99.87
HARIPUR,HARIPUR,TEHSIL,RURAL,INSTITUTIONAL,1553,1252,301,,135,.12
HARIPUR,HARIPUR,TEHSIL,RURAL,HOMELESS,34,21,13,,10,.01
HARIPUR,HARIPUR,TEHSIL,RURAL,TOTAL,687614,348543,339061,10,110921,100
HARIPUR,HARIPUR,TEHSIL,URBAN,REGULAR,145686,72658,72998,30,24506,99.86
HARIPUR,HARIPUR,TEHSIL,URBAN,INSTITUTIONAL,1673,1321,352,,34,.14
HARIPUR,HARIPUR,TEHSIL,URBAN,HOMELESS,1,1,,,1,0
HARIPUR,HARIPUR,TEHSIL,URBAN,TOTAL,147360,73980,73350,30,24541,100
KHANPUR,HARIPUR,TEHSIL,OVERALL,REGULAR,186295,92569,93723,3,30926,99.94
KHANPUR,HARIPUR,TEHSIL,OVERALL,INSTITUTIONAL,339,222,117,,17,.05
KHANPUR,HARIPUR,TEHSIL,OVERALL,HOMELESS,2,2,,,1,0
KHANPUR,HARIPUR,TEHSIL,OVERALL,TOTAL,186636,92793,93840,3,30944,100
KHANPUR,HARIPUR,TEHSIL,RURAL,REGULAR,186295,92569,93723,3,30926,99.94
KHANPUR,HARIPUR,TEHSIL,RURAL,INSTITUTIONAL,339,222,117,,17,.05
KHANPUR,HARIPUR,TEHSIL,RURAL,HOMELESS,2,2,,,1,0
KHANPUR,HARIPUR,TEHSIL,RURAL,TOTAL,186636,92793,93840,3,30944,100
KHANPUR,HARIPUR,TEHSIL,URBAN,REGULAR,,,,,,0
KHANPUR,HARIPUR,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
KHANPUR,HARIPUR,TEHSIL,URBAN,HOMELESS,,,,,,0
KHANPUR,HARIPUR,TEHSIL,URBAN,TOTAL,,,,,,100
KARAK,KARAK,DISTRICT,OVERALL,REGULAR,814223,420475,393737,11,95997,99.97
KARAK,KARAK,DISTRICT,OVERALL,INSTITUTIONAL,895,460,435,,24,.02
KARAK,KARAK,DISTRICT,OVERALL,HOMELESS,32,14,18,,5,.01
