name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
JACOBABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,54,148,0,28,86,0,26,62,0
JACOBABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,533,740,0,296,424,0,237,316,0
JACOBABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,1,0,0,0,0,0
JACOBABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,5,1,0,2,1,0,3,0,0
JACOBABAD,DISTRICT,HEAD,DIVORCED,38,79,0,23,48,0,15,31,0
JACOBABAD,DISTRICT,HEAD,MARRIED,944,181416,0,717,128880,0,227,52536,0
JACOBABAD,DISTRICT,HEAD,NEVER MARRIED,91,3666,37,58,2522,17,33,1144,20
JACOBABAD,DISTRICT,HEAD,SEPARATION,34,181,0,31,117,0,3,64,0
JACOBABAD,DISTRICT,HEAD,WIDOWED,5760,2605,0,4356,1759,0,1404,846,0
JACOBABAD,DISTRICT,NEPHEW/NIECE,DIVORCED,3,1,0,2,0,0,1,1,0
JACOBABAD,DISTRICT,NEPHEW/NIECE,MARRIED,107,317,0,67,178,0,40,139,0
JACOBABAD,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,923,1395,0,447,732,0,476,663,0
JACOBABAD,DISTRICT,NEPHEW/NIECE,SEPARATION,4,0,0,2,0,0,2,0,0
JACOBABAD,DISTRICT,NEPHEW/NIECE,WIDOWED,20,7,0,16,4,0,4,3,0
JACOBABAD,DISTRICT,NON-RELATIVE,DIVORCED,6,7,0,1,5,0,5,2,0
JACOBABAD,DISTRICT,NON-RELATIVE,MARRIED,160,605,0,54,383,0,106,222,0
JACOBABAD,DISTRICT,NON-RELATIVE,NEVER MARRIED,192,810,45,87,268,3,105,542,42
JACOBABAD,DISTRICT,NON-RELATIVE,SEPARATION,1,7,0,0,4,0,1,3,0
JACOBABAD,DISTRICT,NON-RELATIVE,WIDOWED,47,17,0,25,8,0,22,9,0
JACOBABAD,DISTRICT,OTHER RELATIVE,DIVORCED,27,8,0,12,3,0,15,5,0
JACOBABAD,DISTRICT,OTHER RELATIVE,MARRIED,1596,1664,0,1033,1080,0,563,584,0
JACOBABAD,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1819,3206,6,1001,1873,1,818,1333,5
JACOBABAD,DISTRICT,OTHER RELATIVE,SEPARATION,13,13,0,11,3,0,2,10,0
JACOBABAD,DISTRICT,OTHER RELATIVE,WIDOWED,782,155,0,485,102,0,297,53,0
JACOBABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,3,0,0,2,0,0,1,0,0
JACOBABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,2476,157,0,1367,75,0,1109,82,0
JACOBABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,219,115,0,111,44,0,108,71,0
JACOBABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,1,0,0,1,0,0,0,0,0
JACOBABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,297,4,0,150,1,0,147,3,0
JACOBABAD,DISTRICT,SON/DAUGHTER,DIVORCED,99,22,0,53,9,0,46,13,0
JACOBABAD,DISTRICT,SON/DAUGHTER,MARRIED,1699,8739,0,1162,5257,0,537,3482,0
JACOBABAD,DISTRICT,SON/DAUGHTER,NEVER MARRIED,53179,68171,11,31560,42490,5,21619,25681,6
JACOBABAD,DISTRICT,SON/DAUGHTER,SEPARATION,48,31,0,31,16,0,17,15,0
JACOBABAD,DISTRICT,SON/DAUGHTER,WIDOWED,252,82,0,149,52,0,103,30,0
JACOBABAD,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
JACOBABAD,DISTRICT,SPOUSE,MARRIED,186167,406,,133419,293,,52748,113,
JACOBABAD,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,1,0,,0,0,
JACOBABAD,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
JACOBABAD,DISTRICT,SPOUSE,WIDOWED,1,0,,0,0,,1,0,
JAMSHORO,DISTRICT,BROTHER/SISTER,DIVORCED,188,55,0,40,8,0,148,47,0
JAMSHORO,DISTRICT,BROTHER/SISTER,MARRIED,799,5205,0,311,2121,0,488,3084,0
JAMSHORO,DISTRICT,BROTHER/SISTER,NEVER MARRIED,8228,11249,2,3424,4457,0,4804,6792,2
JAMSHORO,DISTRICT,BROTHER/SISTER,SEPARATION,95,30,0,35,6,0,60,24,0
JAMSHORO,DISTRICT,BROTHER/SISTER,WIDOWED,657,230,0,263,104,0,394,126,0
JAMSHORO,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
JAMSHORO,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,9625,720,,2797,268,,6828,452,
JAMSHORO,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
JAMSHORO,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,1,,0,0,,0,1,
JAMSHORO,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,154,10,,56,5,,98,5,
JAMSHORO,DISTRICT,FATHER/MOTHER,DIVORCED,46,3,,16,0,,30,3,
JAMSHORO,DISTRICT,FATHER/MOTHER,MARRIED,2859,1668,,1232,748,,1627,920,
JAMSHORO,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JAMSHORO,DISTRICT,FATHER/MOTHER,SEPARATION,61,8,,27,7,,34,1,
JAMSHORO,DISTRICT,FATHER/MOTHER,WIDOWED,10056,737,,4379,327,,5677,410,
JAMSHORO,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,0,0,,1,0,
JAMSHORO,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,64,70,,33,41,,31,29,
JAMSHORO,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JAMSHORO,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,4,0,,2,0,,2,0,
JAMSHORO,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,259,56,,142,22,,117,34,
JAMSHORO,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,4,0,0,2,0,0,2,0,0
JAMSHORO,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,92,128,0,38,54,0,54,74,0
JAMSHORO,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,750,935,0,260,347,0,490,588,0
JAMSHORO,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,0,0,0,1,0,0
JAMSHORO,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,2,1,0,0,1,0,2,0,0
JAMSHORO,DISTRICT,HEAD,DIVORCED,121,262,0,38,74,0,83,188,0
JAMSHORO,DISTRICT,HEAD,MARRIED,1722,191324,0,867,104641,0,855,86683,0
JAMSHORO,DISTRICT,HEAD,NEVER MARRIED,216,8194,26,111,4610,1,105,3584,25
JAMSHORO,DISTRICT,HEAD,SEPARATION,82,398,0,51,274,0,31,124,0
JAMSHORO,DISTRICT,HEAD,WIDOWED,6559,4421,0,3879,2479,0,2680,1942,0
JAMSHORO,DISTRICT,NEPHEW/NIECE,DIVORCED,5,0,0,1,0,0,4,0,0
JAMSHORO,DISTRICT,NEPHEW/NIECE,MARRIED,185,425,0,98,169,0,87,256,0
JAMSHORO,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,1049,1486,1,307,471,0,742,1015,1
JAMSHORO,DISTRICT,NEPHEW/NIECE,SEPARATION,3,2,0,0,0,0,3,2,0
JAMSHORO,DISTRICT,NEPHEW/NIECE,WIDOWED,16,7,0,9,3,0,7,4,0
JAMSHORO,DISTRICT,NON-RELATIVE,DIVORCED,5,7,0,1,5,0,4,2,0
JAMSHORO,DISTRICT,NON-RELATIVE,MARRIED,328,692,0,137,290,0,191,402,0
JAMSHORO,DISTRICT,NON-RELATIVE,NEVER MARRIED,1867,4929,12,214,2377,1,1653,2552,11
JAMSHORO,DISTRICT,NON-RELATIVE,SEPARATION,10,10,0,4,7,0,6,3,0
JAMSHORO,DISTRICT,NON-RELATIVE,WIDOWED,20,14,0,9,11,0,11,3,0
JAMSHORO,DISTRICT,OTHER RELATIVE,DIVORCED,38,9,0,9,2,0,29,7,0
JAMSHORO,DISTRICT,OTHER RELATIVE,MARRIED,2427,1902,0,1262,874,0,1165,1028,0
JAMSHORO,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1340,2004,13,581,948,0,759,1056,13
JAMSHORO,DISTRICT,OTHER RELATIVE,SEPARATION,28,18,0,9,7,0,19,11,0
JAMSHORO,DISTRICT,OTHER RELATIVE,WIDOWED,751,151,0,386,71,0,365,80,0
JAMSHORO,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,5,2,0,1,0,0,4,2,0
JAMSHORO,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,3628,191,0,1148,68,0,2480,123,0
JAMSHORO,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,258,137,0,106,58,0,152,79,0
JAMSHORO,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,5,1,0,3,0,0,2,1,0
JAMSHORO,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,283,15,0,106,5,0,177,10,0
JAMSHORO,DISTRICT,SON/DAUGHTER,DIVORCED,317,78,0,98,12,0,219,66,0
JAMSHORO,DISTRICT,SON/DAUGHTER,MARRIED,2179,12560,0,949,4362,0,1230,8198,0
JAMSHORO,DISTRICT,SON/DAUGHTER,NEVER MARRIED,65734,88043,11,31821,43665,5,33913,44378,6
JAMSHORO,DISTRICT,SON/DAUGHTER,SEPARATION,115,41,0,56,14,0,59,27,0
JAMSHORO,DISTRICT,SON/DAUGHTER,WIDOWED,365,144,0,142,66,0,223,78,0
JAMSHORO,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
JAMSHORO,DISTRICT,SPOUSE,MARRIED,188677,634,,104551,379,,84126,255,
JAMSHORO,DISTRICT,SPOUSE,NEVER MARRIED,1,2,,1,2,,0,0,
JAMSHORO,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
JAMSHORO,DISTRICT,SPOUSE,WIDOWED,1,0,,1,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,BROTHER/SISTER,DIVORCED,102,24,0,55,13,0,47,11,0
KAMBAR SHAHDAD KOT,DISTRICT,BROTHER/SISTER,MARRIED,837,5032,0,495,3379,0,342,1653,0
KAMBAR SHAHDAD KOT,DISTRICT,BROTHER/SISTER,NEVER MARRIED,7107,10302,3,4301,6397,1,2806,3905,2
KAMBAR SHAHDAD KOT,DISTRICT,BROTHER/SISTER,SEPARATION,76,20,0,45,14,0,31,6,0
KAMBAR SHAHDAD KOT,DISTRICT,BROTHER/SISTER,WIDOWED,550,152,0,347,99,0,203,53,0
KAMBAR SHAHDAD KOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,12406,924,,8526,599,,3880,325,
KAMBAR SHAHDAD KOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,208,27,,139,22,,69,5,
KAMBAR SHAHDAD KOT,DISTRICT,FATHER/MOTHER,DIVORCED,41,1,,21,1,,20,0,
KAMBAR SHAHDAD KOT,DISTRICT,FATHER/MOTHER,MARRIED,5088,2000,,3280,1355,,1808,645,
KAMBAR SHAHDAD KOT,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,FATHER/MOTHER,SEPARATION,107,7,,71,4,,36,3,
KAMBAR SHAHDAD KOT,DISTRICT,FATHER/MOTHER,WIDOWED,10389,751,,6707,481,,3682,270,
KAMBAR SHAHDAD KOT,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,139,78,,92,55,,47,23,
KAMBAR SHAHDAD KOT,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,4,,0,4,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,0,,1,0,,1,0,
KAMBAR SHAHDAD KOT,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,447,91,,304,65,,143,26,
KAMBAR SHAHDAD KOT,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,1,0,0,0,0,0,1,0
KAMBAR SHAHDAD KOT,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,91,251,0,63,169,0,28,82,0
KAMBAR SHAHDAD KOT,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,1034,1495,0,677,999,0,357,496,0
KAMBAR SHAHDAD KOT,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,1,0,0,1,0,0,0,0
KAMBAR SHAHDAD KOT,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,2,2,0,1,2,0,1,0,0
KAMBAR SHAHDAD KOT,DISTRICT,HEAD,DIVORCED,71,128,0,50,78,0,21,50,0
KAMBAR SHAHDAD KOT,DISTRICT,HEAD,MARRIED,4694,245440,0,3386,178068,0,1308,67372,0
KAMBAR SHAHDAD KOT,DISTRICT,HEAD,NEVER MARRIED,119,6293,14,81,4406,4,38,1887,10
KAMBAR SHAHDAD KOT,DISTRICT,HEAD,SEPARATION,118,486,0,88,416,0,30,70,0
KAMBAR SHAHDAD KOT,DISTRICT,HEAD,WIDOWED,6325,3679,0,4599,2660,0,1726,1019,0
KAMBAR SHAHDAD KOT,DISTRICT,NEPHEW/NIECE,DIVORCED,2,0,0,2,0,0,0,0,0
KAMBAR SHAHDAD KOT,DISTRICT,NEPHEW/NIECE,MARRIED,254,548,0,164,304,0,90,244,0
KAMBAR SHAHDAD KOT,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,1049,1572,0,651,971,0,398,601,0
KAMBAR SHAHDAD KOT,DISTRICT,NEPHEW/NIECE,SEPARATION,0,2,0,0,1,0,0,1,0
KAMBAR SHAHDAD KOT,DISTRICT,NEPHEW/NIECE,WIDOWED,16,8,0,11,5,0,5,3,0
KAMBAR SHAHDAD KOT,DISTRICT,NON-RELATIVE,DIVORCED,6,7,0,2,0,0,4,7,0
KAMBAR SHAHDAD KOT,DISTRICT,NON-RELATIVE,MARRIED,108,157,0,69,78,0,39,79,0
KAMBAR SHAHDAD KOT,DISTRICT,NON-RELATIVE,NEVER MARRIED,41,424,4,23,109,0,18,315,4
KAMBAR SHAHDAD KOT,DISTRICT,NON-RELATIVE,SEPARATION,6,21,0,2,6,0,4,15,0
KAMBAR SHAHDAD KOT,DISTRICT,NON-RELATIVE,WIDOWED,33,46,0,19,13,0,14,33,0
KAMBAR SHAHDAD KOT,DISTRICT,OTHER RELATIVE,DIVORCED,24,4,0,15,3,0,9,1,0
KAMBAR SHAHDAD KOT,DISTRICT,OTHER RELATIVE,MARRIED,2911,1152,0,1862,726,0,1049,426,0
KAMBAR SHAHDAD KOT,DISTRICT,OTHER RELATIVE,NEVER MARRIED,887,1573,3,499,712,0,388,861,3
KAMBAR SHAHDAD KOT,DISTRICT,OTHER RELATIVE,SEPARATION,37,20,0,24,16,0,13,4,0
KAMBAR SHAHDAD KOT,DISTRICT,OTHER RELATIVE,WIDOWED,909,126,0,566,85,0,343,41,0
KAMBAR SHAHDAD KOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,6,0,0,2,0,0,4,0,0
KAMBAR SHAHDAD KOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,4356,241,0,2856,146,0,1500,95,0
KAMBAR SHAHDAD KOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,294,100,0,190,58,0,104,42,0
KAMBAR SHAHDAD KOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,7,0,0,2,0,0,5,0,0
KAMBAR SHAHDAD KOT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,307,9,0,188,5,0,119,4,0
KAMBAR SHAHDAD KOT,DISTRICT,SON/DAUGHTER,DIVORCED,148,23,0,89,13,0,59,10,0
KAMBAR SHAHDAD KOT,DISTRICT,SON/DAUGHTER,MARRIED,2502,16022,0,1690,11065,0,812,4957,0
KAMBAR SHAHDAD KOT,DISTRICT,SON/DAUGHTER,NEVER MARRIED,74901,112401,11,50956,78240,4,23945,34161,7
KAMBAR SHAHDAD KOT,DISTRICT,SON/DAUGHTER,SEPARATION,92,32,0,58,20,0,34,12,0
KAMBAR SHAHDAD KOT,DISTRICT,SON/DAUGHTER,WIDOWED,380,142,0,238,89,0,142,53,0
KAMBAR SHAHDAD KOT,DISTRICT,SPOUSE,DIVORCED,1,0,,0,0,,1,0,
KAMBAR SHAHDAD KOT,DISTRICT,SPOUSE,MARRIED,247335,1532,,179987,1149,,67348,383,
KAMBAR SHAHDAD KOT,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KAMBAR SHAHDAD KOT,DISTRICT,SPOUSE,WIDOWED,5,0,,0,0,,5,0,
KARACHI CENTRAL,DISTRICT,BROTHER/SISTER,DIVORCED,2404,793,0,0,0,0,2404,793,0
KARACHI CENTRAL,DISTRICT,BROTHER/SISTER,MARRIED,5816,38521,0,0,0,0,5816,38521,0
KARACHI CENTRAL,DISTRICT,BROTHER/SISTER,NEVER MARRIED,38607,50018,17,0,0,0,38607,50018,17
KARACHI CENTRAL,DISTRICT,BROTHER/SISTER,SEPARATION,579,332,0,0,0,0,579,332,0
KARACHI CENTRAL,DISTRICT,BROTHER/SISTER,WIDOWED,4015,1188,0,0,0,0,4015,1188,0
KARACHI CENTRAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KARACHI CENTRAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,113150,6792,,0,0,,113150,6792,
KARACHI CENTRAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI CENTRAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,3,0,,0,0,,3,0,
KARACHI CENTRAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,590,33,,0,0,,590,33,
KARACHI CENTRAL,DISTRICT,FATHER/MOTHER,DIVORCED,416,39,,0,0,,416,39,
KARACHI CENTRAL,DISTRICT,FATHER/MOTHER,MARRIED,19160,11547,,0,0,,19160,11547,
KARACHI CENTRAL,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI CENTRAL,DISTRICT,FATHER/MOTHER,SEPARATION,256,27,,0,0,,256,27,
KARACHI CENTRAL,DISTRICT,FATHER/MOTHER,WIDOWED,36032,3889,,0,0,,36032,3889,
KARACHI CENTRAL,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,2,5,,0,0,,2,5,
KARACHI CENTRAL,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,294,289,,0,0,,294,289,
KARACHI CENTRAL,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,2,8,,0,0,,2,8,
KARACHI CENTRAL,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,6,4,,0,0,,6,4,
KARACHI CENTRAL,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,546,146,,0,0,,546,146,
KARACHI CENTRAL,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,14,8,0,0,0,0,14,8,0
KARACHI CENTRAL,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,517,913,0,0,0,0,517,913,0
KARACHI CENTRAL,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,10518,13120,3,0,0,0,10518,13120,3
KARACHI CENTRAL,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,4,7,0,0,0,0,4,7,0
KARACHI CENTRAL,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,8,5,0,0,0,0,8,5,0
KARACHI CENTRAL,DISTRICT,HEAD,DIVORCED,1528,1675,0,0,0,0,1528,1675,0
KARACHI CENTRAL,DISTRICT,HEAD,MARRIED,15290,554779,0,0,0,0,15290,554779,0
KARACHI CENTRAL,DISTRICT,HEAD,NEVER MARRIED,2506,29333,187,0,0,0,2506,29333,187
KARACHI CENTRAL,DISTRICT,HEAD,SEPARATION,662,1058,0,0,0,0,662,1058,0
KARACHI CENTRAL,DISTRICT,HEAD,WIDOWED,29682,15844,0,0,0,0,29682,15844,0
KARACHI CENTRAL,DISTRICT,NEPHEW/NIECE,DIVORCED,54,19,0,0,0,0,54,19,0
KARACHI CENTRAL,DISTRICT,NEPHEW/NIECE,MARRIED,746,2230,0,0,0,0,746,2230,0
KARACHI CENTRAL,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,8730,12538,1,0,0,0,8730,12538,1
KARACHI CENTRAL,DISTRICT,NEPHEW/NIECE,SEPARATION,30,15,0,0,0,0,30,15,0
KARACHI CENTRAL,DISTRICT,NEPHEW/NIECE,WIDOWED,71,44,0,0,0,0,71,44,0
KARACHI CENTRAL,DISTRICT,NON-RELATIVE,DIVORCED,254,279,0,0,0,0,254,279,0
KARACHI CENTRAL,DISTRICT,NON-RELATIVE,MARRIED,5475,21617,0,0,0,0,5475,21617,0
KARACHI CENTRAL,DISTRICT,NON-RELATIVE,NEVER MARRIED,6628,30705,217,0,0,0,6628,30705,217
KARACHI CENTRAL,DISTRICT,NON-RELATIVE,SEPARATION,136,401,0,0,0,0,136,401,0
KARACHI CENTRAL,DISTRICT,NON-RELATIVE,WIDOWED,912,852,0,0,0,0,912,852,0
KARACHI CENTRAL,DISTRICT,OTHER RELATIVE,DIVORCED,714,300,0,0,0,0,714,300,0
KARACHI CENTRAL,DISTRICT,OTHER RELATIVE,MARRIED,10920,14943,0,0,0,0,10920,14943,0
KARACHI CENTRAL,DISTRICT,OTHER RELATIVE,NEVER MARRIED,14523,25884,75,0,0,0,14523,25884,75
KARACHI CENTRAL,DISTRICT,OTHER RELATIVE,SEPARATION,354,282,0,0,0,0,354,282,0
KARACHI CENTRAL,DISTRICT,OTHER RELATIVE,WIDOWED,4112,1466,0,0,0,0,4112,1466,0
KARACHI CENTRAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,98,13,0,0,0,0,98,13,0
KARACHI CENTRAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,26386,1133,0,0,0,0,26386,1133,0
KARACHI CENTRAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,1619,739,0,0,0,0,1619,739,0
KARACHI CENTRAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,38,12,0,0,0,0,38,12,0
KARACHI CENTRAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,1215,59,0,0,0,0,1215,59,0
KARACHI CENTRAL,DISTRICT,SON/DAUGHTER,DIVORCED,3190,1350,0,0,0,0,3190,1350,0
KARACHI CENTRAL,DISTRICT,SON/DAUGHTER,MARRIED,14220,121210,0,0,0,0,14220,121210,0
KARACHI CENTRAL,DISTRICT,SON/DAUGHTER,NEVER MARRIED,251142,353990,49,0,0,0,251142,353990,49
KARACHI CENTRAL,DISTRICT,SON/DAUGHTER,SEPARATION,732,413,0,0,0,0,732,413,0
KARACHI CENTRAL,DISTRICT,SON/DAUGHTER,WIDOWED,1791,850,0,0,0,0,1791,850,0
KARACHI CENTRAL,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KARACHI CENTRAL,DISTRICT,SPOUSE,MARRIED,543519,5474,,0,0,,543519,5474,
KARACHI CENTRAL,DISTRICT,SPOUSE,NEVER MARRIED,4,1,,0,0,,4,1,
KARACHI CENTRAL,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KARACHI CENTRAL,DISTRICT,SPOUSE,WIDOWED,1,1,,0,0,,1,1,
KARACHI EAST,DISTRICT,BROTHER/SISTER,DIVORCED,1752,475,0,0,0,0,1752,475,0
KARACHI EAST,DISTRICT,BROTHER/SISTER,MARRIED,5864,40449,0,0,0,0,5864,40449,0
KARACHI EAST,DISTRICT,BROTHER/SISTER,NEVER MARRIED,34217,43127,17,0,0,0,34217,43127,17
KARACHI EAST,DISTRICT,BROTHER/SISTER,SEPARATION,415,229,0,0,0,0,415,229,0
KARACHI EAST,DISTRICT,BROTHER/SISTER,WIDOWED,2856,749,0,0,0,0,2856,749,0
KARACHI EAST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KARACHI EAST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,119106,6637,,0,0,,119106,6637,
KARACHI EAST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI EAST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,2,0,,0,0,,2,0,
KARACHI EAST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,615,32,,0,0,,615,32,
KARACHI EAST,DISTRICT,FATHER/MOTHER,DIVORCED,377,27,,0,0,,377,27,
KARACHI EAST,DISTRICT,FATHER/MOTHER,MARRIED,24146,14132,,0,0,,24146,14132,
KARACHI EAST,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI EAST,DISTRICT,FATHER/MOTHER,SEPARATION,240,33,,0,0,,240,33,
KARACHI EAST,DISTRICT,FATHER/MOTHER,WIDOWED,31841,3315,,0,0,,31841,3315,
KARACHI EAST,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,3,2,,0,0,,3,2,
KARACHI EAST,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,359,303,,0,0,,359,303,
KARACHI EAST,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,5,13,,0,0,,5,13,
KARACHI EAST,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,3,0,,0,0,,3,0,
KARACHI EAST,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,602,146,,0,0,,602,146,
KARACHI EAST,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,14,11,0,0,0,0,14,11,0
KARACHI EAST,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,564,1069,0,0,0,0,564,1069,0
KARACHI EAST,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,9956,12376,3,0,0,0,9956,12376,3
