name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,RURAL,INSTITUTIONAL,1,1,,,1,.02
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,RURAL,HOMELESS,7,6,1,,2,.03
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,RURAL,TOTAL,41741,22156,19585,,6441,100
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,URBAN,REGULAR,,,,,,0
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,URBAN,INSTITUTIONAL,,,,,,0
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,URBAN,HOMELESS,,,,,,0
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,URBAN,TOTAL,,,,,,100
JAMPUR,RAJANPUR,TEHSIL,OVERALL,REGULAR,1009650,508142,501428,80,150960,99.95
JAMPUR,RAJANPUR,TEHSIL,OVERALL,INSTITUTIONAL,890,822,68,,23,.02
JAMPUR,RAJANPUR,TEHSIL,OVERALL,HOMELESS,959,543,416,,55,.04
JAMPUR,RAJANPUR,TEHSIL,OVERALL,TOTAL,1011499,509507,501912,80,151038,100
JAMPUR,RAJANPUR,TEHSIL,RURAL,REGULAR,706269,356079,350187,3,105247,99.95
JAMPUR,RAJANPUR,TEHSIL,RURAL,INSTITUTIONAL,241,198,43,,15,.01
JAMPUR,RAJANPUR,TEHSIL,RURAL,HOMELESS,357,203,154,,35,.03
JAMPUR,RAJANPUR,TEHSIL,RURAL,TOTAL,706867,356480,350384,3,105297,100
JAMPUR,RAJANPUR,TEHSIL,URBAN,REGULAR,303381,152063,151241,77,45713,99.94
JAMPUR,RAJANPUR,TEHSIL,URBAN,INSTITUTIONAL,649,624,25,,8,.02
JAMPUR,RAJANPUR,TEHSIL,URBAN,HOMELESS,602,340,262,,20,.04
JAMPUR,RAJANPUR,TEHSIL,URBAN,TOTAL,304632,153027,151528,77,45741,100
RAJANPUR,RAJANPUR,TEHSIL,OVERALL,REGULAR,847872,427438,420402,32,129625,99.90000000000001
RAJANPUR,RAJANPUR,TEHSIL,OVERALL,INSTITUTIONAL,2435,1628,807,,35,.03
RAJANPUR,RAJANPUR,TEHSIL,OVERALL,HOMELESS,1422,954,468,,97,.07
RAJANPUR,RAJANPUR,TEHSIL,OVERALL,TOTAL,851729,430020,421677,32,129757,100
RAJANPUR,RAJANPUR,TEHSIL,RURAL,REGULAR,541477,273872,267595,10,81728,99.90000000000001
RAJANPUR,RAJANPUR,TEHSIL,RURAL,INSTITUTIONAL,440,400,40,,17,.02
RAJANPUR,RAJANPUR,TEHSIL,RURAL,HOMELESS,616,364,252,,61,.07
RAJANPUR,RAJANPUR,TEHSIL,RURAL,TOTAL,542533,274636,267887,10,81806,100
RAJANPUR,RAJANPUR,TEHSIL,URBAN,REGULAR,306395,153566,152807,22,47897,99.89
RAJANPUR,RAJANPUR,TEHSIL,URBAN,INSTITUTIONAL,1995,1228,767,,18,.04
RAJANPUR,RAJANPUR,TEHSIL,URBAN,HOMELESS,806,590,216,,36,.08
RAJANPUR,RAJANPUR,TEHSIL,URBAN,TOTAL,309196,155384,153790,22,47951,100
ROJHAN,RAJANPUR,TEHSIL,OVERALL,REGULAR,418564,219860,198698,6,66995,99.94
ROJHAN,RAJANPUR,TEHSIL,OVERALL,INSTITUTIONAL,52,47,5,,7,.01
ROJHAN,RAJANPUR,TEHSIL,OVERALL,HOMELESS,395,199,196,,33,.05
ROJHAN,RAJANPUR,TEHSIL,OVERALL,TOTAL,419011,220106,198899,6,67035,100
ROJHAN,RAJANPUR,TEHSIL,RURAL,REGULAR,402703,211857,190840,6,64094,99.94
ROJHAN,RAJANPUR,TEHSIL,RURAL,INSTITUTIONAL,52,47,5,,7,.01
ROJHAN,RAJANPUR,TEHSIL,RURAL,HOMELESS,385,190,195,,31,.05
ROJHAN,RAJANPUR,TEHSIL,RURAL,TOTAL,403140,212094,191040,6,64132,100
ROJHAN,RAJANPUR,TEHSIL,URBAN,REGULAR,15861,8003,7858,,2901,99.93000000000001
ROJHAN,RAJANPUR,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
ROJHAN,RAJANPUR,TEHSIL,URBAN,HOMELESS,10,9,1,,2,.07
ROJHAN,RAJANPUR,TEHSIL,URBAN,TOTAL,15871,8012,7859,,2903,100
RAWALPINDI,RAWALPINDI,DISTRICT,OVERALL,REGULAR,6024814,3055372,2968187,1255,998014,99.87
RAWALPINDI,RAWALPINDI,DISTRICT,OVERALL,INSTITUTIONAL,25292,18214,7076,2,587,.06
RAWALPINDI,RAWALPINDI,DISTRICT,OVERALL,HOMELESS,8434,7244,1103,87,746,.07
RAWALPINDI,RAWALPINDI,DISTRICT,OVERALL,TOTAL,6058540,3080830,2976366,1344,999347,100
RAWALPINDI,RAWALPINDI,DISTRICT,RURAL,REGULAR,1902543,936918,965587,38,325262,99.95999999999999
RAWALPINDI,RAWALPINDI,DISTRICT,RURAL,INSTITUTIONAL,4244,3322,922,,110,.03
RAWALPINDI,RAWALPINDI,DISTRICT,RURAL,HOMELESS,324,198,125,1,35,.01
RAWALPINDI,RAWALPINDI,DISTRICT,RURAL,TOTAL,1907111,940438,966634,39,325407,100
RAWALPINDI,RAWALPINDI,DISTRICT,URBAN,REGULAR,4122271,2118454,2002600,1217,672752,99.81999999999999
RAWALPINDI,RAWALPINDI,DISTRICT,URBAN,INSTITUTIONAL,21048,14892,6154,2,477,.07
RAWALPINDI,RAWALPINDI,DISTRICT,URBAN,HOMELESS,8110,7046,978,86,711,.11
RAWALPINDI,RAWALPINDI,DISTRICT,URBAN,TOTAL,4151429,2140392,2009732,1305,673940,100
GUJAR KHAN,RAWALPINDI,TEHSIL,OVERALL,REGULAR,779602,381394,398102,106,130608,99.95999999999999
GUJAR KHAN,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,1838,1453,385,,32,.02
GUJAR KHAN,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,138,88,49,1,19,.01
GUJAR KHAN,RAWALPINDI,TEHSIL,OVERALL,TOTAL,781578,382935,398536,107,130659,100
GUJAR KHAN,RAWALPINDI,TEHSIL,RURAL,REGULAR,649663,317142,332507,14,109488,99.97
GUJAR KHAN,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,1284,1090,194,,23,.02
GUJAR KHAN,RAWALPINDI,TEHSIL,RURAL,HOMELESS,110,62,47,1,9,.01
GUJAR KHAN,RAWALPINDI,TEHSIL,RURAL,TOTAL,651057,318294,332748,15,109520,100
GUJAR KHAN,RAWALPINDI,TEHSIL,URBAN,REGULAR,129939,64252,65595,92,21120,99.91
GUJAR KHAN,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,554,363,191,,9,.04
GUJAR KHAN,RAWALPINDI,TEHSIL,URBAN,HOMELESS,28,26,2,,10,.05
GUJAR KHAN,RAWALPINDI,TEHSIL,URBAN,TOTAL,130521,64641,65788,92,21139,100
KAHUTA,RAWALPINDI,TEHSIL,OVERALL,REGULAR,237673,114797,122874,2,43648,99.98
KAHUTA,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,161,154,7,,5,.01
KAHUTA,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,9,8,1,,3,.01
KAHUTA,RAWALPINDI,TEHSIL,OVERALL,TOTAL,237843,114959,122882,2,43656,100
KAHUTA,RAWALPINDI,TEHSIL,RURAL,REGULAR,162374,77771,84602,1,29920,99.98999999999999
KAHUTA,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,116,110,6,,3,.01
KAHUTA,RAWALPINDI,TEHSIL,RURAL,HOMELESS,4,3,1,,1,0
KAHUTA,RAWALPINDI,TEHSIL,RURAL,TOTAL,162494,77884,84609,1,29924,100
KAHUTA,RAWALPINDI,TEHSIL,URBAN,REGULAR,75299,37026,38272,1,13728,99.97
KAHUTA,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,45,44,1,,2,.01
KAHUTA,RAWALPINDI,TEHSIL,URBAN,HOMELESS,5,5,,,2,.01
KAHUTA,RAWALPINDI,TEHSIL,URBAN,TOTAL,75349,37075,38273,1,13732,100
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,OVERALL,REGULAR,241777,115850,125911,16,41620,99.93000000000001
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,925,581,344,,30,.07
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,7,3,4,,1,0
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,OVERALL,TOTAL,242709,116434,126259,16,41651,100
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,RURAL,REGULAR,180969,86675,94286,8,31447,99.92
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,792,472,320,,23,.07
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,RURAL,HOMELESS,7,3,4,,1,0
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,RURAL,TOTAL,181768,87150,94610,8,31471,100
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,URBAN,REGULAR,60808,29175,31625,8,10173,99.93000000000001
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,133,109,24,,7,.07
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,URBAN,HOMELESS,,,,,,0
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,URBAN,TOTAL,60941,29284,31649,8,10180,100
KOTLI SATTIAN,RAWALPINDI,TEHSIL,OVERALL,REGULAR,120332,60887,59445,,20907,99.97
KOTLI SATTIAN,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,86,86,,,4,.02
KOTLI SATTIAN,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,3,2,1,,2,.01
KOTLI SATTIAN,RAWALPINDI,TEHSIL,OVERALL,TOTAL,120421,60975,59446,,20913,100
KOTLI SATTIAN,RAWALPINDI,TEHSIL,RURAL,REGULAR,96859,49151,47708,,16637,99.98
KOTLI SATTIAN,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,16,16,,,1,.01
KOTLI SATTIAN,RAWALPINDI,TEHSIL,RURAL,HOMELESS,3,2,1,,2,.01
KOTLI SATTIAN,RAWALPINDI,TEHSIL,RURAL,TOTAL,96878,49169,47709,,16640,100
KOTLI SATTIAN,RAWALPINDI,TEHSIL,URBAN,REGULAR,23473,11736,11737,,4270,99.93000000000001
KOTLI SATTIAN,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,70,70,,,3,.07
KOTLI SATTIAN,RAWALPINDI,TEHSIL,URBAN,HOMELESS,,,,,,0
KOTLI SATTIAN,RAWALPINDI,TEHSIL,URBAN,TOTAL,23543,11806,11737,,4273,100
MURREE,RAWALPINDI,TEHSIL,OVERALL,REGULAR,248527,124456,124070,1,45280,99.89
MURREE,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,770,583,187,,34,.08
MURREE,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,113,61,52,,14,.03
MURREE,RAWALPINDI,TEHSIL,OVERALL,TOTAL,249410,125100,124309,1,45328,100
MURREE,RAWALPINDI,TEHSIL,RURAL,REGULAR,226719,112906,113812,1,41198,99.91
MURREE,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,510,426,84,,23,.06
MURREE,RAWALPINDI,TEHSIL,RURAL,HOMELESS,111,59,52,,13,.03
MURREE,RAWALPINDI,TEHSIL,RURAL,TOTAL,227340,113391,113948,1,41234,100
MURREE,RAWALPINDI,TEHSIL,URBAN,REGULAR,21808,11550,10258,,4082,99.70999999999999
MURREE,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,260,157,103,,11,.27
MURREE,RAWALPINDI,TEHSIL,URBAN,HOMELESS,2,2,,,1,.02
MURREE,RAWALPINDI,TEHSIL,URBAN,TOTAL,22070,11709,10361,,4094,100
RAWALPINDI,RAWALPINDI,TEHSIL,OVERALL,REGULAR,3664220,1888048,1775076,1096,589762,99.81999999999999
RAWALPINDI,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,17587,12158,5427,2,372,.06
RAWALPINDI,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,7968,6917,973,78,675,.11
RAWALPINDI,RAWALPINDI,TEHSIL,OVERALL,TOTAL,3689775,1907123,1781476,1176,590809,100
RAWALPINDI,RAWALPINDI,TEHSIL,RURAL,REGULAR,385706,191807,193888,11,62208,99.98
RAWALPINDI,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,304,268,36,,10,.02
RAWALPINDI,RAWALPINDI,TEHSIL,RURAL,HOMELESS,44,26,18,,5,.01
RAWALPINDI,RAWALPINDI,TEHSIL,RURAL,TOTAL,386054,192101,193942,11,62223,100
RAWALPINDI,RAWALPINDI,TEHSIL,URBAN,REGULAR,3278514,1696241,1581188,1085,527554,99.8
RAWALPINDI,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,17283,11890,5391,2,362,.07
RAWALPINDI,RAWALPINDI,TEHSIL,URBAN,HOMELESS,7924,6891,955,78,670,.13
RAWALPINDI,RAWALPINDI,TEHSIL,URBAN,TOTAL,3303721,1715022,1587534,1165,528586,100
TAXILA,RAWALPINDI,TEHSIL,OVERALL,REGULAR,732683,369940,362709,34,126189,99.89
TAXILA,RAWALPINDI,TEHSIL,OVERALL,INSTITUTIONAL,3925,3199,726,,110,.09
TAXILA,RAWALPINDI,TEHSIL,OVERALL,HOMELESS,196,165,23,8,32,.03
TAXILA,RAWALPINDI,TEHSIL,OVERALL,TOTAL,736804,373304,363458,42,126331,100
TAXILA,RAWALPINDI,TEHSIL,RURAL,REGULAR,200253,101466,98784,3,34364,99.91
TAXILA,RAWALPINDI,TEHSIL,RURAL,INSTITUTIONAL,1222,940,282,,27,.08
TAXILA,RAWALPINDI,TEHSIL,RURAL,HOMELESS,45,43,2,,4,.01
TAXILA,RAWALPINDI,TEHSIL,RURAL,TOTAL,201520,102449,99068,3,34395,100
TAXILA,RAWALPINDI,TEHSIL,URBAN,REGULAR,532430,268474,263925,31,91825,99.88
TAXILA,RAWALPINDI,TEHSIL,URBAN,INSTITUTIONAL,2703,2259,444,,83,.09
TAXILA,RAWALPINDI,TEHSIL,URBAN,HOMELESS,151,122,21,8,28,.03
TAXILA,RAWALPINDI,TEHSIL,URBAN,TOTAL,535284,270855,264390,39,91936,100
SAHIWAL,SAHIWAL,DISTRICT,OVERALL,REGULAR,2872733,1455022,1417558,153,446607,99.95999999999999
SAHIWAL,SAHIWAL,DISTRICT,OVERALL,INSTITUTIONAL,4606,3509,1097,,107,.02
SAHIWAL,SAHIWAL,DISTRICT,OVERALL,HOMELESS,783,450,333,,73,.02
SAHIWAL,SAHIWAL,DISTRICT,OVERALL,TOTAL,2878122,1458981,1418988,153,446787,100
SAHIWAL,SAHIWAL,DISTRICT,RURAL,REGULAR,2122980,1076334,1046559,87,324448,99.98
SAHIWAL,SAHIWAL,DISTRICT,RURAL,INSTITUTIONAL,531,384,147,,23,.01
SAHIWAL,SAHIWAL,DISTRICT,RURAL,HOMELESS,617,342,275,,56,.02
SAHIWAL,SAHIWAL,DISTRICT,RURAL,TOTAL,2124128,1077060,1046981,87,324527,100
SAHIWAL,SAHIWAL,DISTRICT,URBAN,REGULAR,749753,378688,370999,66,122159,99.92
SAHIWAL,SAHIWAL,DISTRICT,URBAN,INSTITUTIONAL,4075,3125,950,,84,.07
SAHIWAL,SAHIWAL,DISTRICT,URBAN,HOMELESS,166,108,58,,17,.01
SAHIWAL,SAHIWAL,DISTRICT,URBAN,TOTAL,753994,381921,372007,66,122260,100
CHICHAWATNI,SAHIWAL,TEHSIL,OVERALL,REGULAR,1154141,581190,572885,66,176270,99.95999999999999
CHICHAWATNI,SAHIWAL,TEHSIL,OVERALL,INSTITUTIONAL,1244,1037,207,,23,.01
CHICHAWATNI,SAHIWAL,TEHSIL,OVERALL,HOMELESS,593,331,262,,44,.02
CHICHAWATNI,SAHIWAL,TEHSIL,OVERALL,TOTAL,1155978,582558,573354,66,176337,100
CHICHAWATNI,SAHIWAL,TEHSIL,RURAL,REGULAR,1042901,525238,517613,50,158484,99.97
CHICHAWATNI,SAHIWAL,TEHSIL,RURAL,INSTITUTIONAL,379,250,129,,12,.01
CHICHAWATNI,SAHIWAL,TEHSIL,RURAL,HOMELESS,507,286,221,,40,.03
CHICHAWATNI,SAHIWAL,TEHSIL,RURAL,TOTAL,1043787,525774,517963,50,158536,100
CHICHAWATNI,SAHIWAL,TEHSIL,URBAN,REGULAR,111240,55952,55272,16,17786,99.92
CHICHAWATNI,SAHIWAL,TEHSIL,URBAN,INSTITUTIONAL,865,787,78,,11,.06
CHICHAWATNI,SAHIWAL,TEHSIL,URBAN,HOMELESS,86,45,41,,4,.02
CHICHAWATNI,SAHIWAL,TEHSIL,URBAN,TOTAL,112191,56784,55391,16,17801,100
SAHIWAL,SAHIWAL,TEHSIL,OVERALL,REGULAR,1718592,873832,844673,87,270337,99.95999999999999
SAHIWAL,SAHIWAL,TEHSIL,OVERALL,INSTITUTIONAL,3362,2472,890,,84,.03
SAHIWAL,SAHIWAL,TEHSIL,OVERALL,HOMELESS,190,119,71,,29,.01
SAHIWAL,SAHIWAL,TEHSIL,OVERALL,TOTAL,1722144,876423,845634,87,270450,100
SAHIWAL,SAHIWAL,TEHSIL,RURAL,REGULAR,1080079,551096,528946,37,165964,99.98
SAHIWAL,SAHIWAL,TEHSIL,RURAL,INSTITUTIONAL,152,134,18,,11,.01
SAHIWAL,SAHIWAL,TEHSIL,RURAL,HOMELESS,110,56,54,,16,.01
SAHIWAL,SAHIWAL,TEHSIL,RURAL,TOTAL,1080341,551286,529018,37,165991,100
SAHIWAL,SAHIWAL,TEHSIL,URBAN,REGULAR,638513,322736,315727,50,104373,99.92
SAHIWAL,SAHIWAL,TEHSIL,URBAN,INSTITUTIONAL,3210,2338,872,,73,.07
SAHIWAL,SAHIWAL,TEHSIL,URBAN,HOMELESS,80,63,17,,13,.01
SAHIWAL,SAHIWAL,TEHSIL,URBAN,TOTAL,641803,325137,316616,50,104459,100
SARGODHA,SARGODHA,DISTRICT,OVERALL,REGULAR,4303249,2174611,2128270,368,684324,99.93000000000001
SARGODHA,SARGODHA,DISTRICT,OVERALL,INSTITUTIONAL,19068,13223,5845,,255,.04
SARGODHA,SARGODHA,DISTRICT,OVERALL,HOMELESS,4946,2873,2060,13,220,.03
SARGODHA,SARGODHA,DISTRICT,OVERALL,TOTAL,4327263,2190707,2136175,381,684799,100
SARGODHA,SARGODHA,DISTRICT,RURAL,REGULAR,2716444,1374261,1342059,124,424978,99.95999999999999
SARGODHA,SARGODHA,DISTRICT,RURAL,INSTITUTIONAL,3085,2099,986,,45,.01
SARGODHA,SARGODHA,DISTRICT,RURAL,HOMELESS,3030,1666,1364,,127,.03
SARGODHA,SARGODHA,DISTRICT,RURAL,TOTAL,2722559,1378026,1344409,124,425150,100
SARGODHA,SARGODHA,DISTRICT,URBAN,REGULAR,1586805,800350,786211,244,259346,99.88
SARGODHA,SARGODHA,DISTRICT,URBAN,INSTITUTIONAL,15983,11124,4859,,210,.08
SARGODHA,SARGODHA,DISTRICT,URBAN,HOMELESS,1916,1207,696,13,93,.04
SARGODHA,SARGODHA,DISTRICT,URBAN,TOTAL,1604704,812681,791766,257,259649,100
BHALWAL,SARGODHA,TEHSIL,OVERALL,REGULAR,387076,191782,195270,24,67654,99.98999999999999
BHALWAL,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,96,86,10,,5,.01
BHALWAL,SARGODHA,TEHSIL,OVERALL,HOMELESS,22,12,10,,4,.01
BHALWAL,SARGODHA,TEHSIL,OVERALL,TOTAL,387194,191880,195290,24,67663,100
BHALWAL,SARGODHA,TEHSIL,RURAL,REGULAR,243487,120633,122844,10,41882,99.98999999999999
BHALWAL,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,12,12,,,1,0
BHALWAL,SARGODHA,TEHSIL,RURAL,HOMELESS,21,11,10,,3,.01
BHALWAL,SARGODHA,TEHSIL,RURAL,TOTAL,243520,120656,122854,10,41886,100
BHALWAL,SARGODHA,TEHSIL,URBAN,REGULAR,143589,71149,72426,14,25772,99.98
BHALWAL,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,84,74,10,,4,.02
BHALWAL,SARGODHA,TEHSIL,URBAN,HOMELESS,1,1,,,1,0
BHALWAL,SARGODHA,TEHSIL,URBAN,TOTAL,143674,71224,72436,14,25777,100
BHERA,SARGODHA,TEHSIL,OVERALL,REGULAR,383785,193279,190493,13,64910,99.95999999999999
BHERA,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,385,296,89,,13,.02
BHERA,SARGODHA,TEHSIL,OVERALL,HOMELESS,225,120,105,,10,.02
BHERA,SARGODHA,TEHSIL,OVERALL,TOTAL,384395,193695,190687,13,64933,100
BHERA,SARGODHA,TEHSIL,RURAL,REGULAR,272321,137238,135076,7,45823,99.97
BHERA,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,155,152,3,,4,.01
BHERA,SARGODHA,TEHSIL,RURAL,HOMELESS,225,120,105,,10,.02
BHERA,SARGODHA,TEHSIL,RURAL,TOTAL,272701,137510,135184,7,45837,100
BHERA,SARGODHA,TEHSIL,URBAN,REGULAR,111464,56041,55417,6,19087,99.95
BHERA,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,230,144,86,,9,.05
BHERA,SARGODHA,TEHSIL,URBAN,HOMELESS,,,,,,0
BHERA,SARGODHA,TEHSIL,URBAN,TOTAL,111694,56185,55503,6,19096,100
KOT MOMIN,SARGODHA,TEHSIL,OVERALL,REGULAR,541964,276999,264930,35,79457,99.92
KOT MOMIN,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,659,504,155,,14,.02
KOT MOMIN,SARGODHA,TEHSIL,OVERALL,HOMELESS,1542,855,687,,52,.07
KOT MOMIN,SARGODHA,TEHSIL,OVERALL,TOTAL,544165,278358,265772,35,79523,100
KOT MOMIN,SARGODHA,TEHSIL,RURAL,REGULAR,478950,244933,233992,25,69895,99.92
KOT MOMIN,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,422,354,68,,10,.01
KOT MOMIN,SARGODHA,TEHSIL,RURAL,HOMELESS,1382,761,621,,49,.07
KOT MOMIN,SARGODHA,TEHSIL,RURAL,TOTAL,480754,246048,234681,25,69954,100
KOT MOMIN,SARGODHA,TEHSIL,URBAN,REGULAR,63014,32066,30938,10,9562,99.93000000000001
KOT MOMIN,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,237,150,87,,4,.04
KOT MOMIN,SARGODHA,TEHSIL,URBAN,HOMELESS,160,94,66,,3,.03
KOT MOMIN,SARGODHA,TEHSIL,URBAN,TOTAL,63411,32310,31091,10,9569,100
SAHIWAL,SARGODHA,TEHSIL,OVERALL,REGULAR,404917,204062,200804,51,62791,99.91
SAHIWAL,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,859,819,40,,10,.02
SAHIWAL,SARGODHA,TEHSIL,OVERALL,HOMELESS,1710,958,750,2,49,.08
SAHIWAL,SARGODHA,TEHSIL,OVERALL,TOTAL,407486,205839,201594,53,62850,100
SAHIWAL,SARGODHA,TEHSIL,RURAL,REGULAR,311943,157421,154478,44,47812,99.94
SAHIWAL,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,329,307,22,,3,.01
SAHIWAL,SARGODHA,TEHSIL,RURAL,HOMELESS,1136,623,513,,26,.05
SAHIWAL,SARGODHA,TEHSIL,RURAL,TOTAL,313408,158351,155013,44,47841,100
SAHIWAL,SARGODHA,TEHSIL,URBAN,REGULAR,92974,46641,46326,7,14979,99.8
SAHIWAL,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,530,512,18,,7,.05
SAHIWAL,SARGODHA,TEHSIL,URBAN,HOMELESS,574,335,237,2,23,.15
SAHIWAL,SARGODHA,TEHSIL,URBAN,TOTAL,94078,47488,46581,9,15009,100
SARGODHA,SARGODHA,TEHSIL,OVERALL,REGULAR,1776897,900199,876472,226,280479,99.90000000000001
SARGODHA,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,15135,9704,5431,,193,.07
SARGODHA,SARGODHA,TEHSIL,OVERALL,HOMELESS,1368,877,480,11,88,.03
SARGODHA,SARGODHA,TEHSIL,OVERALL,TOTAL,1793400,910780,882383,237,280760,100
SARGODHA,SARGODHA,TEHSIL,RURAL,REGULAR,740889,376601,364259,29,113598,99.97
SARGODHA,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,1611,796,815,,16,.01
SARGODHA,SARGODHA,TEHSIL,RURAL,HOMELESS,193,106,87,,23,.02
SARGODHA,SARGODHA,TEHSIL,RURAL,TOTAL,742693,377503,365161,29,113637,100
SARGODHA,SARGODHA,TEHSIL,URBAN,REGULAR,1036008,523598,512213,197,166881,99.86
SARGODHA,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,13524,8908,4616,,177,.11
SARGODHA,SARGODHA,TEHSIL,URBAN,HOMELESS,1175,771,393,11,65,.04
SARGODHA,SARGODHA,TEHSIL,URBAN,TOTAL,1050707,533277,517222,208,167123,100
SHAHPUR,SARGODHA,TEHSIL,OVERALL,REGULAR,422823,214309,208506,8,70185,99.95999999999999
SHAHPUR,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,1890,1807,83,,16,.02
SHAHPUR,SARGODHA,TEHSIL,OVERALL,HOMELESS,32,24,8,,10,.01
SHAHPUR,SARGODHA,TEHSIL,OVERALL,TOTAL,424745,216140,208597,8,70211,100
SHAHPUR,SARGODHA,TEHSIL,RURAL,REGULAR,332350,168242,164103,5,54216,99.97
SHAHPUR,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,532,476,56,,9,.02
SHAHPUR,SARGODHA,TEHSIL,RURAL,HOMELESS,26,18,8,,9,.02
SHAHPUR,SARGODHA,TEHSIL,RURAL,TOTAL,332908,168736,164167,5,54234,100
SHAHPUR,SARGODHA,TEHSIL,URBAN,REGULAR,90473,46067,44403,3,15969,99.95
SHAHPUR,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,1358,1331,27,,7,.04
SHAHPUR,SARGODHA,TEHSIL,URBAN,HOMELESS,6,6,,,1,.01
SHAHPUR,SARGODHA,TEHSIL,URBAN,TOTAL,91837,47404,44430,3,15977,100
SILLANWALI,SARGODHA,TEHSIL,OVERALL,REGULAR,385787,193981,191795,11,58848,99.98
SILLANWALI,SARGODHA,TEHSIL,OVERALL,INSTITUTIONAL,44,7,37,,4,.01
SILLANWALI,SARGODHA,TEHSIL,OVERALL,HOMELESS,47,27,20,,7,.01
SILLANWALI,SARGODHA,TEHSIL,OVERALL,TOTAL,385878,194015,191852,11,58859,100
SILLANWALI,SARGODHA,TEHSIL,RURAL,REGULAR,336504,169193,167307,4,51752,99.98
SILLANWALI,SARGODHA,TEHSIL,RURAL,INSTITUTIONAL,24,2,22,,2,0
SILLANWALI,SARGODHA,TEHSIL,RURAL,HOMELESS,47,27,20,,7,.01
SILLANWALI,SARGODHA,TEHSIL,RURAL,TOTAL,336575,169222,167349,4,51761,100
SILLANWALI,SARGODHA,TEHSIL,URBAN,REGULAR,49283,24788,24488,7,7096,99.97
SILLANWALI,SARGODHA,TEHSIL,URBAN,INSTITUTIONAL,20,5,15,,2,.03
SILLANWALI,SARGODHA,TEHSIL,URBAN,HOMELESS,,,,,,0
SILLANWALI,SARGODHA,TEHSIL,URBAN,TOTAL,49303,24793,24503,7,7098,100
