name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
DOKRI,LARKANA,TALUKA,18 - 60,112065,57195,54866,4,78754,40075,38679,,33311,17120,16187,4
DOKRI,LARKANA,TALUKA,18 &  ABOVE,121934,62192,59738,4,85717,43574,42143,,36217,18618,17595,4
DOKRI,LARKANA,TALUKA,60 &  ABOVE,10839,5539,5300,,7607,3857,3750,,3232,1682,1550,
DOKRI,LARKANA,TALUKA,65 &  ABOVE,6649,3322,3327,,4707,2353,2354,,1942,969,973,
LARKANA,LARKANA,TALUKA,ALL AGES,873868,460406,413375,87,322152,169207,152925,20,551716,291199,260450,67
LARKANA,LARKANA,TALUKA,UNDER 1,13837,7299,6538,,5736,2967,2769,,8101,4332,3769,
LARKANA,LARKANA,TALUKA,UNDER 5,141543,75002,66541,,55647,28958,26689,,85896,46044,39852,
LARKANA,LARKANA,TALUKA,UNDER 10,267949,142128,125821,,107730,56646,51084,,160219,85482,74737,
LARKANA,LARKANA,TALUKA,UNDER 15,372421,198327,174090,4,147661,78186,69474,1,224760,120141,104616,3
LARKANA,LARKANA,TALUKA,05 - 24,404161,214613,189519,29,155032,82531,72497,4,249129,132082,117022,25
LARKANA,LARKANA,TALUKA,15 - 49,417809,217198,200532,79,145114,75464,69632,18,272695,141734,130900,61
LARKANA,LARKANA,TALUKA,15 - 64,479684,250675,228927,82,166294,86751,79524,19,313390,163924,149403,63
LARKANA,LARKANA,TALUKA,18 - 60,410464,213099,197288,77,140769,73095,67657,17,269695,140004,129631,60
LARKANA,LARKANA,TALUKA,18 &  ABOVE,442444,230031,212335,78,152466,79205,73244,17,289978,150826,139091,61
LARKANA,LARKANA,TALUKA,60 &  ABOVE,36041,19117,16922,2,13044,6835,6209,,22997,12282,10713,2
LARKANA,LARKANA,TALUKA,65 &  ABOVE,21763,11404,10358,1,8197,4270,3927,,13566,7134,6431,1
RATODERO,LARKANA,TALUKA,ALL AGES,377923,195002,182898,23,243142,125570,117566,6,134781,69432,65332,17
RATODERO,LARKANA,TALUKA,UNDER 1,7546,3852,3694,,4725,2426,2299,,2821,1426,1395,
RATODERO,LARKANA,TALUKA,UNDER 5,62867,31987,30880,,41507,21029,20478,,21360,10958,10402,
RATODERO,LARKANA,TALUKA,UNDER 10,122715,63086,59629,,81174,41639,39535,,41541,21447,20094,
RATODERO,LARKANA,TALUKA,UNDER 15,167633,86878,80755,,110305,57159,53146,,57328,29719,27609,
RATODERO,LARKANA,TALUKA,05 - 24,179326,93575,85742,9,116506,60953,55551,2,62820,32622,30191,7
RATODERO,LARKANA,TALUKA,15 - 49,174604,89799,84783,22,110148,56742,53401,5,64456,33057,31382,17
RATODERO,LARKANA,TALUKA,15 - 64,200529,103246,97260,23,126630,65279,61345,6,73899,37967,35915,17
RATODERO,LARKANA,TALUKA,18 - 60,170023,87109,82894,20,106810,54736,52069,5,63213,32373,30825,15
RATODERO,LARKANA,TALUKA,18 &  ABOVE,184239,94285,89934,20,115854,59317,56532,5,68385,34968,33402,15
RATODERO,LARKANA,TALUKA,60 &  ABOVE,15866,8085,7781,,10123,5167,4956,,5743,2918,2825,
RATODERO,LARKANA,TALUKA,65 &  ABOVE,9761,4878,4883,,6207,3132,3075,,3554,1746,1808,
MALIR,MALIR,DISTRICT,ALL AGES,2419736,1282604,1136907,225,1264678,673564,591000,114,1155058,609040,545907,111
MALIR,MALIR,DISTRICT,UNDER 1,44726,22759,21967,,22743,11709,11034,,21983,11050,10933,
MALIR,MALIR,DISTRICT,UNDER 5,309922,158882,151040,,167170,86469,80701,,142752,72413,70339,
MALIR,MALIR,DISTRICT,UNDER 10,624172,320681,303491,,336580,174257,162323,,287592,146424,141168,
MALIR,MALIR,DISTRICT,UNDER 15,906584,467188,439385,11,484039,251173,232863,3,422545,216015,206522,8
MALIR,MALIR,DISTRICT,05 - 24,1058460,549200,509200,60,559576,291967,267584,25,498884,257233,241616,35
MALIR,MALIR,DISTRICT,15 - 49,1254694,669245,585259,190,651367,349208,302057,102,603327,320037,283202,88
MALIR,MALIR,DISTRICT,15 - 64,1445352,776478,668663,211,747423,403328,343986,109,697929,373150,324677,102
MALIR,MALIR,DISTRICT,18 - 60,1262438,678545,583697,196,652997,352025,300870,102,609441,326520,282827,94
MALIR,MALIR,DISTRICT,18 &  ABOVE,1363598,736521,626875,202,702820,380741,321974,105,660778,355780,304901,97
MALIR,MALIR,DISTRICT,60 &  ABOVE,113517,65123,48387,7,55905,32250,23652,3,57612,32873,24735,4
MALIR,MALIR,DISTRICT,65 &  ABOVE,67800,38938,28859,3,33216,19063,14151,2,34584,19875,14708,1
AIRPORT,MALIR,SUB-DIVISION,ALL AGES,249544,128270,121242,32,,,,,249544,128270,121242,32
AIRPORT,MALIR,SUB-DIVISION,UNDER 1,3812,1894,1918,,,,,,3812,1894,1918,
AIRPORT,MALIR,SUB-DIVISION,UNDER 5,27282,13645,13637,,,,,,27282,13645,13637,
AIRPORT,MALIR,SUB-DIVISION,UNDER 10,56088,28345,27743,,,,,,56088,28345,27743,
AIRPORT,MALIR,SUB-DIVISION,UNDER 15,83221,42257,40964,,,,,,83221,42257,40964,
AIRPORT,MALIR,SUB-DIVISION,05 - 24,102479,52289,50184,6,,,,,102479,52289,50184,6
AIRPORT,MALIR,SUB-DIVISION,15 - 49,132101,67238,64835,28,,,,,132101,67238,64835,28
AIRPORT,MALIR,SUB-DIVISION,15 - 64,156505,80551,75922,32,,,,,156505,80551,75922,32
AIRPORT,MALIR,SUB-DIVISION,18 - 60,136817,70273,66512,32,,,,,136817,70273,66512,32
AIRPORT,MALIR,SUB-DIVISION,18 &  ABOVE,151446,78321,73093,32,,,,,151446,78321,73093,32
AIRPORT,MALIR,SUB-DIVISION,60 &  ABOVE,16126,8904,7222,,,,,,16126,8904,7222,
AIRPORT,MALIR,SUB-DIVISION,65 &  ABOVE,9818,5462,4356,,,,,,9818,5462,4356,
BIN QASIM,MALIR,SUB-DIVISION,ALL AGES,322915,172381,150496,38,322915,172381,150496,38,,,,
BIN QASIM,MALIR,SUB-DIVISION,UNDER 1,5486,2881,2605,,5486,2881,2605,,,,,
BIN QASIM,MALIR,SUB-DIVISION,UNDER 5,42449,21843,20606,,42449,21843,20606,,,,,
BIN QASIM,MALIR,SUB-DIVISION,UNDER 10,85315,43944,41371,,85315,43944,41371,,,,,
BIN QASIM,MALIR,SUB-DIVISION,UNDER 15,121393,62850,58543,,121393,62850,58543,,,,,
BIN QASIM,MALIR,SUB-DIVISION,05 - 24,138342,72106,66229,7,138342,72106,66229,7,,,,
BIN QASIM,MALIR,SUB-DIVISION,15 - 49,167384,90221,77127,36,167384,90221,77127,36,,,,
BIN QASIM,MALIR,SUB-DIVISION,15 - 64,192825,104424,88364,37,192825,104424,88364,37,,,,
BIN QASIM,MALIR,SUB-DIVISION,18 - 60,168965,91116,77813,36,168965,91116,77813,36,,,,
BIN QASIM,MALIR,SUB-DIVISION,18 &  ABOVE,182651,99218,83396,37,182651,99218,83396,37,,,,
BIN QASIM,MALIR,SUB-DIVISION,60 &  ABOVE,15277,9012,6264,1,15277,9012,6264,1,,,,
BIN QASIM,MALIR,SUB-DIVISION,65 &  ABOVE,8697,5107,3589,1,8697,5107,3589,1,,,,
GADAP,MALIR,SUB-DIVISION,ALL AGES,100200,52254,47943,3,100200,52254,47943,3,,,,
GADAP,MALIR,SUB-DIVISION,UNDER 1,1952,960,992,,1952,960,992,,,,,
GADAP,MALIR,SUB-DIVISION,UNDER 5,13420,6927,6493,,13420,6927,6493,,,,,
GADAP,MALIR,SUB-DIVISION,UNDER 10,26051,13491,12560,,26051,13491,12560,,,,,
GADAP,MALIR,SUB-DIVISION,UNDER 15,37025,19195,17829,1,37025,19195,17829,1,,,,
GADAP,MALIR,SUB-DIVISION,05 - 24,40630,21080,19549,1,40630,21080,19549,1,,,,
GADAP,MALIR,SUB-DIVISION,15 - 49,50622,26425,24195,2,50622,26425,24195,2,,,,
GADAP,MALIR,SUB-DIVISION,15 - 64,59224,30999,28223,2,59224,30999,28223,2,,,,
GADAP,MALIR,SUB-DIVISION,18 - 60,51951,27107,24842,2,51951,27107,24842,2,,,,
GADAP,MALIR,SUB-DIVISION,18 &  ABOVE,57604,30069,27533,2,57604,30069,27533,2,,,,
GADAP,MALIR,SUB-DIVISION,60 &  ABOVE,6117,3212,2905,,6117,3212,2905,,,,,
GADAP,MALIR,SUB-DIVISION,65 &  ABOVE,3951,2060,1891,,3951,2060,1891,,,,,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,ALL AGES,1334133,714643,619355,135,654857,351057,303729,71,679276,363586,315626,64
IBRAHIM HYDRI,MALIR,SUB-DIVISION,UNDER 1,26643,13623,13020,,12032,6238,5794,,14611,7385,7226,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,UNDER 5,180425,92940,87485,,88783,46245,42538,,91642,46695,44947,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,UNDER 10,361417,186223,175194,,178826,92968,85858,,182591,93255,89336,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,UNDER 15,524079,270891,253179,9,257845,134094,123749,2,266234,136797,129430,7
IBRAHIM HYDRI,MALIR,SUB-DIVISION,05 - 24,604734,315778,288915,41,298978,156638,142324,16,305756,159140,146591,25
IBRAHIM HYDRI,MALIR,SUB-DIVISION,15 - 49,683837,370445,313277,115,334959,180980,153916,63,348878,189465,159361,52
IBRAHIM HYDRI,MALIR,SUB-DIVISION,15 - 64,778168,424667,353377,124,381729,207891,173770,68,396439,216776,179607,56
IBRAHIM HYDRI,MALIR,SUB-DIVISION,18 - 60,677606,370767,306726,113,332527,181304,151161,62,345079,189463,155565,51
IBRAHIM HYDRI,MALIR,SUB-DIVISION,18 &  ABOVE,724550,398623,325810,117,355126,194674,160388,64,369424,203949,165422,53
IBRAHIM HYDRI,MALIR,SUB-DIVISION,60 &  ABOVE,53483,31716,21762,5,25760,15245,10513,2,27723,16471,11249,3
IBRAHIM HYDRI,MALIR,SUB-DIVISION,65 &  ABOVE,31886,19085,12799,2,15283,9072,6210,1,16603,10013,6589,1
MURAD MEMON,MALIR,SUB-DIVISION,ALL AGES,376957,195965,180976,16,150719,78781,71937,1,226238,117184,109039,15
MURAD MEMON,MALIR,SUB-DIVISION,UNDER 1,6343,3144,3199,,2783,1373,1410,,3560,1771,1789,
MURAD MEMON,MALIR,SUB-DIVISION,UNDER 5,41921,21228,20693,,18093,9155,8938,,23828,12073,11755,
MURAD MEMON,MALIR,SUB-DIVISION,UNDER 10,86030,43832,42198,,37117,19008,18109,,48913,24824,24089,
MURAD MEMON,MALIR,SUB-DIVISION,UNDER 15,127230,64830,62399,1,54140,27869,26271,,73090,36961,36128,1
MURAD MEMON,MALIR,SUB-DIVISION,05 - 24,155969,79347,76618,4,65320,33543,31777,,90649,45804,44841,4
MURAD MEMON,MALIR,SUB-DIVISION,15 - 49,202341,105149,97184,8,79993,41815,38178,,122348,63334,59006,8
MURAD MEMON,MALIR,SUB-DIVISION,15 - 64,237323,124490,112818,15,92338,48667,43670,1,144985,75823,69148,14
MURAD MEMON,MALIR,SUB-DIVISION,18 - 60,208623,109484,99127,12,81078,42700,38377,1,127545,66784,60750,11
MURAD MEMON,MALIR,SUB-DIVISION,18 &  ABOVE,227374,119671,107690,13,87466,46161,41304,1,139908,73510,66386,12
MURAD MEMON,MALIR,SUB-DIVISION,60 &  ABOVE,20838,11358,9479,1,7075,3860,3215,,13763,7498,6264,1
MURAD MEMON,MALIR,SUB-DIVISION,65 &  ABOVE,12404,6645,5759,,4241,2245,1996,,8163,4400,3763,
SHAH MUREED,MALIR,SUB-DIVISION,ALL AGES,35987,19091,16895,1,35987,19091,16895,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,UNDER 1,490,257,233,,490,257,233,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,UNDER 5,4425,2299,2126,,4425,2299,2126,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,UNDER 10,9271,4846,4425,,9271,4846,4425,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,UNDER 15,13636,7165,6471,,13636,7165,6471,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,05 - 24,16306,8600,7705,1,16306,8600,7705,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,15 - 49,18409,9767,8641,1,18409,9767,8641,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,15 - 64,21307,11347,9959,1,21307,11347,9959,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,18 - 60,18476,9798,8677,1,18476,9798,8677,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,18 &  ABOVE,19973,10619,9353,1,19973,10619,9353,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,60 &  ABOVE,1676,921,755,,1676,921,755,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,65 &  ABOVE,1044,579,465,,1044,579,465,,,,,
MATIARI,MATIARI,DISTRICT,ALL AGES,849351,430080,419246,25,646688,327865,318814,9,202663,102215,100432,16
MATIARI,MATIARI,DISTRICT,UNDER 1,20144,10082,10062,,14205,7089,7116,,5939,2993,2946,
MATIARI,MATIARI,DISTRICT,UNDER 5,141726,71504,70222,,109370,55307,54063,,32356,16197,16159,
MATIARI,MATIARI,DISTRICT,UNDER 10,266740,134620,132120,,207477,105008,102469,,59263,29612,29651,
MATIARI,MATIARI,DISTRICT,UNDER 15,364458,184160,180296,2,282413,143110,139301,2,82045,41050,40995,
MATIARI,MATIARI,DISTRICT,05 - 24,376517,190279,186231,7,289571,146779,142788,4,86946,43500,43443,3
MATIARI,MATIARI,DISTRICT,15 - 49,398959,201146,197795,18,300300,151510,148784,6,98659,49636,49011,12
MATIARI,MATIARI,DISTRICT,15 - 64,461165,234128,227017,20,346496,175948,170541,7,114669,58180,56476,13
MATIARI,MATIARI,DISTRICT,18 - 60,398113,201654,196443,16,298884,151435,147443,6,99229,50219,49000,10
MATIARI,MATIARI,DISTRICT,18 &  ABOVE,432262,218618,213625,19,324220,163944,160270,6,108042,54674,53355,13
MATIARI,MATIARI,DISTRICT,60 &  ABOVE,37385,18793,18589,3,27741,13864,13877,,9644,4929,4712,3
MATIARI,MATIARI,DISTRICT,65 &  ABOVE,23728,11792,11933,3,17779,8807,8972,,5949,2985,2961,3
HALA,MATIARI,TALUKA,ALL AGES,286155,143991,142150,14,155724,78470,77252,2,130431,65521,64898,12
HALA,MATIARI,TALUKA,UNDER 1,8919,4519,4400,,4289,2175,2114,,4630,2344,2286,
HALA,MATIARI,TALUKA,UNDER 5,49018,24551,24467,,27518,13735,13783,,21500,10816,10684,
HALA,MATIARI,TALUKA,UNDER 10,88537,44388,44149,,50355,25267,25088,,38182,19121,19061,
HALA,MATIARI,TALUKA,UNDER 15,119839,60074,59765,,67504,33918,33586,,52335,26156,26179,
HALA,MATIARI,TALUKA,05 - 24,122523,61385,61135,3,67520,34026,33494,,55003,27359,27641,3
HALA,MATIARI,TALUKA,15 - 49,135679,67954,67712,13,72188,36194,35992,2,63491,31760,31720,11
HALA,MATIARI,TALUKA,15 - 64,158000,79749,78238,13,83833,42334,41497,2,74167,37415,36741,11
HALA,MATIARI,TALUKA,18 - 60,136816,69002,67804,10,72560,36609,35949,2,64256,32393,31855,8
HALA,MATIARI,TALUKA,18 &  ABOVE,148877,75071,73795,11,78780,39748,39030,2,70097,35323,34765,9
HALA,MATIARI,TALUKA,60 &  ABOVE,13182,6704,6477,1,6799,3467,3332,,6383,3237,3145,1
HALA,MATIARI,TALUKA,65 &  ABOVE,8316,4168,4147,1,4387,2218,2169,,3929,1950,1978,1
MATIARI,MATIARI,TALUKA,ALL AGES,377945,192613,185326,6,329787,167993,161790,4,48158,24620,23536,2
MATIARI,MATIARI,TALUKA,UNDER 1,6349,3082,3267,,5643,2741,2902,,706,341,365,
MATIARI,MATIARI,TALUKA,UNDER 5,61560,31198,30362,,54685,27795,26890,,6875,3403,3472,
MATIARI,MATIARI,TALUKA,UNDER 10,119983,60914,59069,,106062,53950,52112,,13921,6964,6957,
MATIARI,MATIARI,TALUKA,UNDER 15,165538,84350,81187,1,145536,74220,71315,1,20002,10130,9872,
MATIARI,MATIARI,TALUKA,05 - 24,172349,87946,84401,2,150596,76816,73778,2,21753,11130,10623,
MATIARI,MATIARI,TALUKA,15 - 49,176188,89199,86986,3,152944,77343,75599,2,23244,11856,11387,1
MATIARI,MATIARI,TALUKA,15 - 64,202434,103210,99220,4,175562,89402,86157,3,26872,13808,13063,1
MATIARI,MATIARI,TALUKA,18 - 60,174355,88418,85933,4,151285,76678,74604,3,23070,11740,11329,1
MATIARI,MATIARI,TALUKA,18 &  ABOVE,188694,95589,93100,5,163686,82831,80852,3,25008,12758,12248,2
MATIARI,MATIARI,TALUKA,60 &  ABOVE,15775,7979,7795,1,13630,6842,6788,,2145,1137,1007,1
MATIARI,MATIARI,TALUKA,65 &  ABOVE,9973,5053,4919,1,8689,4371,4318,,1284,682,601,1
SAEEDABAD,MATIARI,TALUKA,ALL AGES,185251,93476,91770,5,161177,81402,79772,3,24074,12074,11998,2
SAEEDABAD,MATIARI,TALUKA,UNDER 1,4876,2481,2395,,4273,2173,2100,,603,308,295,
SAEEDABAD,MATIARI,TALUKA,UNDER 5,31148,15755,15393,,27167,13777,13390,,3981,1978,2003,
SAEEDABAD,MATIARI,TALUKA,UNDER 10,58220,29318,28902,,51060,25791,25269,,7160,3527,3633,
SAEEDABAD,MATIARI,TALUKA,UNDER 15,79081,39736,39344,1,69373,34972,34400,1,9708,4764,4944,
SAEEDABAD,MATIARI,TALUKA,05 - 24,81645,40948,40695,2,71455,35937,35516,2,10190,5011,5179,
SAEEDABAD,MATIARI,TALUKA,15 - 49,87092,43993,43097,2,75168,37973,37193,2,11924,6020,5904,
SAEEDABAD,MATIARI,TALUKA,15 - 64,100731,51169,49559,3,87101,44212,42887,2,13630,6957,6672,1
SAEEDABAD,MATIARI,TALUKA,18 - 60,86942,44234,42706,2,75039,38148,36890,1,11903,6086,5816,1
SAEEDABAD,MATIARI,TALUKA,18 &  ABOVE,94691,47958,46730,3,81754,41365,40388,1,12937,6593,6342,2
SAEEDABAD,MATIARI,TALUKA,60 &  ABOVE,8428,4110,4317,1,7312,3555,3757,,1116,555,560,1
SAEEDABAD,MATIARI,TALUKA,65 &  ABOVE,5439,2571,2867,1,4703,2218,2485,,736,353,382,1
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,ALL AGES,1680980,881863,799038,79,1189032,623895,565117,20,491948,257968,233921,59
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,UNDER 1,40969,21512,19457,,29274,15320,13954,,11695,6192,5503,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,UNDER 5,285812,151378,134434,,210245,111270,98975,,75567,40108,35459,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,UNDER 10,537553,283424,254129,,400707,211659,189048,,136846,71765,65081,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,UNDER 15,740352,393053,347296,3,548950,291718,257229,3,191402,101335,90067,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,05 - 24,751289,398904,352369,16,546610,291028,255575,7,204679,107876,96794,9
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,15 - 49,769548,399772,369721,55,528876,274689,254176,11,240672,125083,115545,44
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,15 - 64,891648,464876,426699,73,607400,316239,291146,15,284248,148637,135553,58
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,18 - 60,771222,398770,372391,61,524715,270577,254127,11,246507,128193,118264,50
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,18 &  ABOVE,841192,433415,407708,69,570531,293013,277505,13,270661,140402,130203,56
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,60 &  ABOVE,76270,38232,38029,9,49935,24779,25153,3,26335,13453,12876,6
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,65 &  ABOVE,48980,23934,25043,3,32682,15938,16742,2,16298,7996,8301,1
DIGRI,MIRPUR KHAS,TALUKA,ALL AGES,234578,122259,112308,11,151616,78678,72934,4,82962,43581,39374,7
DIGRI,MIRPUR KHAS,TALUKA,UNDER 1,5332,2778,2554,,3459,1793,1666,,1873,985,888,
DIGRI,MIRPUR KHAS,TALUKA,UNDER 5,36963,19273,17690,,24694,12767,11927,,12269,6506,5763,
DIGRI,MIRPUR KHAS,TALUKA,UNDER 10,71873,37552,34321,,48664,25277,23387,,23209,12275,10934,
DIGRI,MIRPUR KHAS,TALUKA,UNDER 15,99294,52350,46944,,66549,34872,31677,,32745,17478,15267,
DIGRI,MIRPUR KHAS,TALUKA,05 - 24,104447,55279,49168,,68949,36312,32637,,35498,18967,16531,
DIGRI,MIRPUR KHAS,TALUKA,15 - 49,109421,56616,52798,7,69500,35855,33641,4,39921,20761,19157,3
DIGRI,MIRPUR KHAS,TALUKA,15 - 64,127499,66115,61374,10,80320,41495,38821,4,47179,24620,22553,6
DIGRI,MIRPUR KHAS,TALUKA,18 - 60,110310,56860,53441,9,69580,35686,33890,4,40730,21174,19551,5
DIGRI,MIRPUR KHAS,TALUKA,18 &  ABOVE,121384,62330,59043,11,76307,38986,37317,4,45077,23344,21726,7
DIGRI,MIRPUR KHAS,TALUKA,60 &  ABOVE,12031,6017,6012,2,7318,3642,3676,,4713,2375,2336,2
DIGRI,MIRPUR KHAS,TALUKA,65 &  ABOVE,7785,3794,3990,1,4747,2311,2436,,3038,1483,1554,1
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,ALL AGES,172143,90140,82002,1,172143,90140,82002,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,UNDER 1,4483,2451,2032,,4483,2451,2032,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,UNDER 5,28364,15000,13364,,28364,15000,13364,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,UNDER 10,55128,28882,26246,,55128,28882,26246,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,UNDER 15,76710,40507,36203,,76710,40507,36203,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,05 - 24,78317,41470,36847,,78317,41470,36847,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,15 - 49,78569,40868,37701,,78569,40868,37701,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,15 - 64,90829,47378,43450,1,90829,47378,43450,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,18 - 60,78840,40745,38094,1,78840,40745,38094,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,18 &  ABOVE,85334,43933,41400,1,85334,43933,41400,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,60 &  ABOVE,7153,3573,3580,,7153,3573,3580,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,65 &  ABOVE,4604,2255,2349,,4604,2255,2349,,,,,
JHUDO,MIRPUR KHAS,TALUKA,ALL AGES,230285,122365,107917,3,162610,86492,76116,2,67675,35873,31801,1
JHUDO,MIRPUR KHAS,TALUKA,UNDER 1,7288,3800,3488,,5021,2613,2408,,2267,1187,1080,
JHUDO,MIRPUR KHAS,TALUKA,UNDER 5,45743,24703,21040,,33205,17963,15242,,12538,6740,5798,
JHUDO,MIRPUR KHAS,TALUKA,UNDER 10,81798,44057,37741,,60119,32482,27637,,21679,11575,10104,
JHUDO,MIRPUR KHAS,TALUKA,UNDER 15,110187,59856,50331,,80788,44008,36780,,29399,15848,13551,
JHUDO,MIRPUR KHAS,TALUKA,05 - 24,104437,56512,47924,1,75539,40983,34555,1,28898,15529,13369,
JHUDO,MIRPUR KHAS,TALUKA,15 - 49,99345,51734,47609,2,68273,35507,32764,2,31072,16227,14845,
JHUDO,MIRPUR KHAS,TALUKA,15 - 64,113800,59421,54376,3,77641,40429,37210,2,36159,18992,17166,1
JHUDO,MIRPUR KHAS,TALUKA,18 - 60,98606,50737,47867,2,67427,34561,32865,1,31179,16176,15002,1
JHUDO,MIRPUR KHAS,TALUKA,18 &  ABOVE,107322,55044,52276,2,73115,37343,35771,1,34207,17701,16505,1
JHUDO,MIRPUR KHAS,TALUKA,60 &  ABOVE,9519,4752,4767,,6206,3063,3143,,3313,1689,1624,
JHUDO,MIRPUR KHAS,TALUKA,65 &  ABOVE,6298,3088,3210,,4181,2055,2126,,2117,1033,1084,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,ALL AGES,309901,162283,147613,5,279988,146686,133299,3,29913,15597,14314,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,UNDER 1,7034,3614,3420,,6464,3314,3150,,570,300,270,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,UNDER 5,52486,27714,24772,,48529,25597,22932,,3957,2117,1840,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,UNDER 10,102783,54257,48526,,95140,50213,44927,,7643,4044,3599,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,UNDER 15,142591,75510,67081,,131701,69794,61907,,10890,5716,5174,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,05 - 24,144856,76927,67928,1,132434,70437,61996,1,12422,6490,5932,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,15 - 49,137845,71570,66272,3,122728,63725,59002,1,15117,7845,7270,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,15 - 64,158712,82651,76058,3,140695,73243,67451,1,18017,9408,8607,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,18 - 60,135990,70194,65794,2,120231,61986,58245,,15759,8208,7549,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,18 &  ABOVE,148222,76109,72109,4,130931,67153,63776,2,17291,8956,8333,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,60 &  ABOVE,13227,6496,6729,2,11557,5670,5885,2,1670,826,844,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,65 &  ABOVE,8598,4122,4474,2,7592,3649,3941,2,1006,473,533,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,ALL AGES,287637,150365,137227,45,19856,10350,9506,,267781,140015,127721,45
MIRPUR KHAS,MIRPUR KHAS,TALUKA,UNDER 1,6356,3369,2987,,332,161,171,,6024,3208,2816,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,UNDER 5,42182,22270,19912,,2613,1346,1267,,39569,20924,18645,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,UNDER 10,76388,39641,36747,,5412,2762,2650,,70976,36879,34097,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,UNDER 15,107522,56444,51078,,7766,4013,3753,,99756,52431,47325,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,05 - 24,117819,61337,56473,9,9066,4736,4330,,108753,56601,52143,9
MIRPUR KHAS,MIRPUR KHAS,TALUKA,15 - 49,143782,74586,69158,38,9886,5183,4703,,133896,69403,64455,38
MIRPUR KHAS,MIRPUR KHAS,TALUKA,15 - 64,170655,89202,81408,45,11506,6055,5451,,159149,83147,75957,45
MIRPUR KHAS,MIRPUR KHAS,TALUKA,18 - 60,148214,77194,70982,38,9869,5177,4692,,138345,72017,66290,38
MIRPUR KHAS,MIRPUR KHAS,TALUKA,18 &  ABOVE,162548,84570,77936,42,10732,5611,5121,,151816,78959,72815,42
