name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
BUNER,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
BUNER,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,337,200,,337,200,,0,0,
BUNER,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
BUNER,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,4,1,,4,1,,0,0,
BUNER,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,687,89,,687,89,,0,0,
BUNER,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,2,1,0,2,1,0,0,0,0
BUNER,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,504,1079,0,504,1079,0,0,0,0
BUNER,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,5521,7338,0,5521,7338,0,0,0,0
BUNER,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,3,3,0,3,3,0,0,0,0
BUNER,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,4,0,0,4,0,0,0,0,0
BUNER,DISTRICT,HEAD,DIVORCED,26,13,0,26,13,0,0,0,0
BUNER,DISTRICT,HEAD,MARRIED,8676,100318,0,8676,100318,0,0,0,0
BUNER,DISTRICT,HEAD,NEVER MARRIED,125,5409,14,125,5409,14,0,0,0
BUNER,DISTRICT,HEAD,SEPARATION,46,31,0,46,31,0,0,0,0
BUNER,DISTRICT,HEAD,WIDOWED,1970,1399,0,1970,1399,0,0,0,0
BUNER,DISTRICT,NEPHEW/NIECE,DIVORCED,2,1,0,2,1,0,0,0,0
BUNER,DISTRICT,NEPHEW/NIECE,MARRIED,425,1754,0,425,1754,0,0,0,0
BUNER,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,5053,6903,0,5053,6903,0,0,0,0
BUNER,DISTRICT,NEPHEW/NIECE,SEPARATION,1,2,0,1,2,0,0,0,0
BUNER,DISTRICT,NEPHEW/NIECE,WIDOWED,10,2,0,10,2,0,0,0,0
BUNER,DISTRICT,NON-RELATIVE,DIVORCED,0,0,0,0,0,0,0,0,0
BUNER,DISTRICT,NON-RELATIVE,MARRIED,69,102,0,69,102,0,0,0,0
BUNER,DISTRICT,NON-RELATIVE,NEVER MARRIED,232,374,8,232,374,8,0,0,0
BUNER,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
BUNER,DISTRICT,NON-RELATIVE,WIDOWED,10,4,0,10,4,0,0,0,0
BUNER,DISTRICT,OTHER RELATIVE,DIVORCED,16,3,0,16,3,0,0,0,0
BUNER,DISTRICT,OTHER RELATIVE,MARRIED,4190,1158,0,4190,1158,0,0,0,0
BUNER,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1249,1091,1,1249,1091,1,0,0,0
BUNER,DISTRICT,OTHER RELATIVE,SEPARATION,20,5,0,20,5,0,0,0,0
BUNER,DISTRICT,OTHER RELATIVE,WIDOWED,691,63,0,691,63,0,0,0,0
BUNER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,2,1,0,2,1,0,0,0,0
BUNER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,23639,510,0,23639,510,0,0,0,0
BUNER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,630,121,0,630,121,0,0,0,0
BUNER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,7,0,0,7,0,0,0,0,0
BUNER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,481,11,0,481,11,0,0,0,0
BUNER,DISTRICT,SON/DAUGHTER,DIVORCED,166,20,0,166,20,0,0,0,0
BUNER,DISTRICT,SON/DAUGHTER,MARRIED,1823,42937,0,1823,42937,0,0,0,0
BUNER,DISTRICT,SON/DAUGHTER,NEVER MARRIED,44274,66239,3,44274,66239,3,0,0,0
BUNER,DISTRICT,SON/DAUGHTER,SEPARATION,90,15,0,90,15,0,0,0,0
BUNER,DISTRICT,SON/DAUGHTER,WIDOWED,173,51,0,173,51,0,0,0,0
BUNER,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
BUNER,DISTRICT,SPOUSE,MARRIED,101849,1943,,101849,1943,,0,0,
BUNER,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,1,0,,0,0,
BUNER,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
BUNER,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,BROTHER/SISTER,DIVORCED,104,28,0,77,18,0,27,10,0
CHARSADDA,DISTRICT,BROTHER/SISTER,MARRIED,1639,24246,0,1371,19710,0,268,4536,0
CHARSADDA,DISTRICT,BROTHER/SISTER,NEVER MARRIED,18940,20750,1,15225,17061,1,3715,3689,0
CHARSADDA,DISTRICT,BROTHER/SISTER,SEPARATION,70,26,0,58,19,0,12,7,0
CHARSADDA,DISTRICT,BROTHER/SISTER,WIDOWED,650,118,0,519,95,0,131,23,0
CHARSADDA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,74117,2025,,63629,1717,,10488,308,
CHARSADDA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,349,8,,283,6,,66,2,
CHARSADDA,DISTRICT,FATHER/MOTHER,DIVORCED,23,5,,19,4,,4,1,
CHARSADDA,DISTRICT,FATHER/MOTHER,MARRIED,15094,6707,,12682,5724,,2412,983,
CHARSADDA,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,FATHER/MOTHER,SEPARATION,66,18,,56,18,,10,0,
CHARSADDA,DISTRICT,FATHER/MOTHER,WIDOWED,15284,1392,,12513,1153,,2771,239,
CHARSADDA,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,235,109,,191,93,,44,16,
CHARSADDA,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,2,0,,1,0,,1,0,
CHARSADDA,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,4,0,,4,0,,0,0,
CHARSADDA,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,287,54,,248,46,,39,8,
CHARSADDA,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,2,0,0,2,0,0,0,0,0
CHARSADDA,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,371,538,0,321,473,0,50,65,0
CHARSADDA,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,3770,5283,1,3194,4455,1,576,828,0
CHARSADDA,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,1,0,0,0,0,0
CHARSADDA,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,2,2,0,1,2,0,1,0,0
CHARSADDA,DISTRICT,HEAD,DIVORCED,47,28,0,31,20,0,16,8,0
CHARSADDA,DISTRICT,HEAD,MARRIED,9077,238515,0,7658,198716,0,1419,39799,0
CHARSADDA,DISTRICT,HEAD,NEVER MARRIED,377,8329,2,268,6663,1,109,1666,1
CHARSADDA,DISTRICT,HEAD,SEPARATION,33,86,0,27,72,0,6,14,0
CHARSADDA,DISTRICT,HEAD,WIDOWED,3754,3105,0,2969,2519,0,785,586,0
CHARSADDA,DISTRICT,NEPHEW/NIECE,DIVORCED,3,0,0,3,0,0,0,0,0
CHARSADDA,DISTRICT,NEPHEW/NIECE,MARRIED,290,1275,0,258,1092,0,32,183,0
CHARSADDA,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3855,5522,0,3190,4539,0,665,983,0
CHARSADDA,DISTRICT,NEPHEW/NIECE,SEPARATION,1,0,0,1,0,0,0,0,0
CHARSADDA,DISTRICT,NEPHEW/NIECE,WIDOWED,11,2,0,10,0,0,1,2,0
CHARSADDA,DISTRICT,NON-RELATIVE,DIVORCED,1,1,0,0,1,0,1,0,0
CHARSADDA,DISTRICT,NON-RELATIVE,MARRIED,157,494,0,120,191,0,37,303,0
CHARSADDA,DISTRICT,NON-RELATIVE,NEVER MARRIED,206,1302,0,176,968,0,30,334,0
CHARSADDA,DISTRICT,NON-RELATIVE,SEPARATION,0,1,0,0,1,0,0,0,0
CHARSADDA,DISTRICT,NON-RELATIVE,WIDOWED,12,7,0,10,4,0,2,3,0
CHARSADDA,DISTRICT,OTHER RELATIVE,DIVORCED,8,6,0,8,2,0,0,4,0
CHARSADDA,DISTRICT,OTHER RELATIVE,MARRIED,3171,1432,0,2653,1167,0,518,265,0
CHARSADDA,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1906,1296,2,1481,1024,1,425,272,1
CHARSADDA,DISTRICT,OTHER RELATIVE,SEPARATION,14,2,0,13,1,0,1,1,0
CHARSADDA,DISTRICT,OTHER RELATIVE,WIDOWED,752,91,0,631,59,0,121,32,0
CHARSADDA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,5,0,0,5,0,0,0,0,0
CHARSADDA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,24345,645,0,20321,541,0,4024,104,0
CHARSADDA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,745,146,0,616,120,0,129,26,0
CHARSADDA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,6,1,0,4,1,0,2,0,0
CHARSADDA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,698,11,0,555,5,0,143,6,0
CHARSADDA,DISTRICT,SON/DAUGHTER,DIVORCED,166,28,0,137,21,0,29,7,0
CHARSADDA,DISTRICT,SON/DAUGHTER,MARRIED,3438,69504,0,2864,59268,0,574,10236,0
CHARSADDA,DISTRICT,SON/DAUGHTER,NEVER MARRIED,91403,153378,10,75972,127654,9,15431,25724,1
CHARSADDA,DISTRICT,SON/DAUGHTER,SEPARATION,108,33,0,83,26,0,25,7,0
CHARSADDA,DISTRICT,SON/DAUGHTER,WIDOWED,358,76,0,297,61,0,61,15,0
CHARSADDA,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,SPOUSE,MARRIED,235845,1146,,196360,985,,39485,161,
CHARSADDA,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
CHARSADDA,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,BROTHER/SISTER,DIVORCED,449,80,0,335,63,0,114,17,0
DERA ISMAIL KHAN,DISTRICT,BROTHER/SISTER,MARRIED,1330,21831,0,1005,17452,0,325,4379,0
DERA ISMAIL KHAN,DISTRICT,BROTHER/SISTER,NEVER MARRIED,13589,20276,2,9768,15100,1,3821,5176,1
DERA ISMAIL KHAN,DISTRICT,BROTHER/SISTER,SEPARATION,192,49,0,157,34,0,35,15,0
DERA ISMAIL KHAN,DISTRICT,BROTHER/SISTER,WIDOWED,995,405,0,751,312,0,244,93,0
DERA ISMAIL KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,59805,1539,,47242,1178,,12563,361,
DERA ISMAIL KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,1,,0,0,,0,1,
DERA ISMAIL KHAN,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,439,13,,342,12,,97,1,
DERA ISMAIL KHAN,DISTRICT,FATHER/MOTHER,DIVORCED,114,9,,84,6,,30,3,
DERA ISMAIL KHAN,DISTRICT,FATHER/MOTHER,MARRIED,9336,6308,,7595,5273,,1741,1035,
DERA ISMAIL KHAN,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,FATHER/MOTHER,SEPARATION,102,9,,87,8,,15,1,
DERA ISMAIL KHAN,DISTRICT,FATHER/MOTHER,WIDOWED,18575,2164,,13737,1723,,4838,441,
DERA ISMAIL KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,2,,0,2,,0,0,
DERA ISMAIL KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,117,115,,104,102,,13,13,
DERA ISMAIL KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,2,,0,2,,0,0,
DERA ISMAIL KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,381,71,,305,54,,76,17,
DERA ISMAIL KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,1,2,0,1,2,0,0,0,0
DERA ISMAIL KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,294,577,0,233,487,0,61,90,0
DERA ISMAIL KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,2950,3994,0,2195,3068,0,755,926,0
DERA ISMAIL KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,1,0,0,1,0,0,0,0
DERA ISMAIL KHAN,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,1,2,0,0,1,0,1,1,0
DERA ISMAIL KHAN,DISTRICT,HEAD,DIVORCED,136,212,0,79,158,0,57,54,0
DERA ISMAIL KHAN,DISTRICT,HEAD,MARRIED,4178,245136,0,3125,192725,0,1053,52411,0
DERA ISMAIL KHAN,DISTRICT,HEAD,NEVER MARRIED,237,8519,14,130,5823,1,107,2696,13
DERA ISMAIL KHAN,DISTRICT,HEAD,SEPARATION,107,211,0,74,167,0,33,44,0
DERA ISMAIL KHAN,DISTRICT,HEAD,WIDOWED,5338,5823,0,3528,4296,0,1810,1527,0
DERA ISMAIL KHAN,DISTRICT,NEPHEW/NIECE,DIVORCED,5,3,0,4,2,0,1,1,0
DERA ISMAIL KHAN,DISTRICT,NEPHEW/NIECE,MARRIED,321,1875,0,245,1599,0,76,276,0
DERA ISMAIL KHAN,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3457,4941,0,2649,3871,0,808,1070,0
DERA ISMAIL KHAN,DISTRICT,NEPHEW/NIECE,SEPARATION,7,1,0,6,1,0,1,0,0
DERA ISMAIL KHAN,DISTRICT,NEPHEW/NIECE,WIDOWED,18,11,0,15,11,0,3,0,0
DERA ISMAIL KHAN,DISTRICT,NON-RELATIVE,DIVORCED,2,1,0,1,1,0,1,0,0
DERA ISMAIL KHAN,DISTRICT,NON-RELATIVE,MARRIED,144,2591,0,90,437,0,54,2154,0
DERA ISMAIL KHAN,DISTRICT,NON-RELATIVE,NEVER MARRIED,2115,5965,113,1151,3603,0,964,2362,113
DERA ISMAIL KHAN,DISTRICT,NON-RELATIVE,SEPARATION,0,1,0,0,0,0,0,1,0
DERA ISMAIL KHAN,DISTRICT,NON-RELATIVE,WIDOWED,21,17,0,14,10,0,7,7,0
DERA ISMAIL KHAN,DISTRICT,OTHER RELATIVE,DIVORCED,81,6,0,59,2,0,22,4,0
DERA ISMAIL KHAN,DISTRICT,OTHER RELATIVE,MARRIED,2772,1881,0,2308,1517,0,464,364,0
DERA ISMAIL KHAN,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1428,1598,8,995,1172,1,433,426,7
DERA ISMAIL KHAN,DISTRICT,OTHER RELATIVE,SEPARATION,34,11,0,23,6,0,11,5,0
DERA ISMAIL KHAN,DISTRICT,OTHER RELATIVE,WIDOWED,1178,225,0,935,174,0,243,51,0
DERA ISMAIL KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,8,1,0,4,0,0,4,1,0
DERA ISMAIL KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,20130,528,0,16409,409,0,3721,119,0
DERA ISMAIL KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,550,133,0,438,100,0,112,33,0
DERA ISMAIL KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,8,1,0,5,1,0,3,0,0
DERA ISMAIL KHAN,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,826,18,0,629,12,0,197,6,0
DERA ISMAIL KHAN,DISTRICT,SON/DAUGHTER,DIVORCED,556,166,0,404,123,0,152,43,0
DERA ISMAIL KHAN,DISTRICT,SON/DAUGHTER,MARRIED,3125,60093,0,2285,47120,0,840,12973,0
DERA ISMAIL KHAN,DISTRICT,SON/DAUGHTER,NEVER MARRIED,91153,142413,12,67409,108257,8,23744,34156,4
DERA ISMAIL KHAN,DISTRICT,SON/DAUGHTER,SEPARATION,243,78,0,184,66,0,59,12,0
DERA ISMAIL KHAN,DISTRICT,SON/DAUGHTER,WIDOWED,487,292,0,379,234,0,108,58,0
DERA ISMAIL KHAN,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,SPOUSE,MARRIED,243752,1920,,192309,1336,,51443,584,
DERA ISMAIL KHAN,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
DERA ISMAIL KHAN,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
HANGU,DISTRICT,BROTHER/SISTER,DIVORCED,162,18,0,150,15,0,12,3,0
HANGU,DISTRICT,BROTHER/SISTER,MARRIED,1024,10709,0,848,8826,0,176,1883,0
HANGU,DISTRICT,BROTHER/SISTER,NEVER MARRIED,7629,8499,2,6376,7049,0,1253,1450,2
HANGU,DISTRICT,BROTHER/SISTER,SEPARATION,65,16,0,58,16,0,7,0,0
HANGU,DISTRICT,BROTHER/SISTER,WIDOWED,197,87,0,162,62,0,35,25,0
HANGU,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
HANGU,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,24921,524,,21364,443,,3557,81,
HANGU,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
HANGU,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,0,,1,0,,0,0,
HANGU,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,219,1,,196,1,,23,0,
HANGU,DISTRICT,FATHER/MOTHER,DIVORCED,47,0,,43,0,,4,0,
HANGU,DISTRICT,FATHER/MOTHER,MARRIED,8221,2986,,7170,2531,,1051,455,
HANGU,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
HANGU,DISTRICT,FATHER/MOTHER,SEPARATION,46,5,,42,4,,4,1,
HANGU,DISTRICT,FATHER/MOTHER,WIDOWED,4860,398,,4089,327,,771,71,
HANGU,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
HANGU,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,287,129,,266,119,,21,10,
HANGU,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
HANGU,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,0,,1,0,,1,0,
HANGU,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,403,47,,366,45,,37,2,
HANGU,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,3,1,0,3,1,0,0,0,0
HANGU,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,310,545,0,283,511,0,27,34,0
HANGU,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,3325,3918,0,2912,3491,0,413,427,0
HANGU,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,1,0,0,0,0,0,1,0
HANGU,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,1,1,0,0,1,0,1,0,0
HANGU,DISTRICT,HEAD,DIVORCED,30,41,0,26,39,0,4,2,0
HANGU,DISTRICT,HEAD,MARRIED,4917,48158,0,4300,39347,0,617,8811,0
HANGU,DISTRICT,HEAD,NEVER MARRIED,86,4882,1,66,4102,0,20,780,1
HANGU,DISTRICT,HEAD,SEPARATION,41,37,0,38,33,0,3,4,0
HANGU,DISTRICT,HEAD,WIDOWED,1457,1069,0,1227,859,0,230,210,0
HANGU,DISTRICT,NEPHEW/NIECE,DIVORCED,7,1,0,5,1,0,2,0,0
HANGU,DISTRICT,NEPHEW/NIECE,MARRIED,491,1291,0,431,1087,0,60,204,0
HANGU,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3936,4834,1,3376,4088,1,560,746,0
HANGU,DISTRICT,NEPHEW/NIECE,SEPARATION,3,2,0,3,1,0,0,1,0
HANGU,DISTRICT,NEPHEW/NIECE,WIDOWED,6,1,0,6,1,0,0,0,0
HANGU,DISTRICT,NON-RELATIVE,DIVORCED,2,0,0,2,0,0,0,0,0
HANGU,DISTRICT,NON-RELATIVE,MARRIED,80,76,0,72,30,0,8,46,0
HANGU,DISTRICT,NON-RELATIVE,NEVER MARRIED,26,75,0,25,51,0,1,24,0
HANGU,DISTRICT,NON-RELATIVE,SEPARATION,2,0,0,2,0,0,0,0,0
HANGU,DISTRICT,NON-RELATIVE,WIDOWED,8,3,0,7,2,0,1,1,0
HANGU,DISTRICT,OTHER RELATIVE,DIVORCED,57,4,0,52,4,0,5,0,0
HANGU,DISTRICT,OTHER RELATIVE,MARRIED,5428,1688,0,4833,1465,0,595,223,0
HANGU,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1997,1685,0,1753,1461,0,244,224,0
HANGU,DISTRICT,OTHER RELATIVE,SEPARATION,23,5,0,21,4,0,2,1,0
HANGU,DISTRICT,OTHER RELATIVE,WIDOWED,706,64,0,633,54,0,73,10,0
HANGU,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,2,0,0,1,0,0,1,0,0
HANGU,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,16298,387,0,13971,325,0,2327,62,0
HANGU,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,672,111,0,561,93,0,111,18,0
HANGU,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,10,0,0,9,0,0,1,0,0
HANGU,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,419,5,0,353,4,0,66,1,0
HANGU,DISTRICT,SON/DAUGHTER,DIVORCED,131,22,0,123,15,0,8,7,0
HANGU,DISTRICT,SON/DAUGHTER,MARRIED,1276,17164,0,1068,14248,0,208,2916,0
HANGU,DISTRICT,SON/DAUGHTER,NEVER MARRIED,22751,31085,3,18325,25212,2,4426,5873,1
HANGU,DISTRICT,SON/DAUGHTER,SEPARATION,80,16,0,71,16,0,9,0,0
HANGU,DISTRICT,SON/DAUGHTER,WIDOWED,93,33,0,76,25,0,17,8,0
HANGU,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
HANGU,DISTRICT,SPOUSE,MARRIED,47806,695,,39356,587,,8450,108,
HANGU,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
HANGU,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
HANGU,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,BROTHER/SISTER,DIVORCED,818,187,0,700,156,0,118,31,0
HARIPUR,DISTRICT,BROTHER/SISTER,MARRIED,1421,15486,0,1206,13370,0,215,2116,0
HARIPUR,DISTRICT,BROTHER/SISTER,NEVER MARRIED,10879,13292,0,9213,11458,0,1666,1834,0
HARIPUR,DISTRICT,BROTHER/SISTER,SEPARATION,121,63,0,90,55,0,31,8,0
HARIPUR,DISTRICT,BROTHER/SISTER,WIDOWED,826,259,0,686,214,0,140,45,0
HARIPUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,54607,1353,,48049,1176,,6558,177,
HARIPUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,1,,1,1,,0,0,
HARIPUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,440,16,,388,14,,52,2,
HARIPUR,DISTRICT,FATHER/MOTHER,DIVORCED,136,9,,118,9,,18,0,
HARIPUR,DISTRICT,FATHER/MOTHER,MARRIED,9661,4500,,8676,4096,,985,404,
HARIPUR,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,FATHER/MOTHER,SEPARATION,52,5,,47,4,,5,1,
HARIPUR,DISTRICT,FATHER/MOTHER,WIDOWED,18723,1566,,16131,1396,,2592,170,
HARIPUR,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,3,0,,3,0,,0,0,
HARIPUR,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,120,97,,115,88,,5,9,
HARIPUR,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,1,,0,0,
HARIPUR,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,0,,2,0,,0,0,
HARIPUR,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,554,68,,488,62,,66,6,
HARIPUR,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,11,0,0,11,0,0,0,0,0
HARIPUR,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,260,442,0,222,397,0,38,45,0
HARIPUR,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,3931,4576,2,3390,3932,1,541,644,1
HARIPUR,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,2,0,0,2,0,0,0,0,0
HARIPUR,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,3,2,0,2,2,0,1,0,0
HARIPUR,DISTRICT,HEAD,DIVORCED,223,352,0,171,284,0,52,68,0
HARIPUR,DISTRICT,HEAD,MARRIED,9252,162743,0,8200,142479,0,1052,20264,0
HARIPUR,DISTRICT,HEAD,NEVER MARRIED,407,8299,25,322,7061,5,85,1238,20
HARIPUR,DISTRICT,HEAD,SEPARATION,54,218,0,47,202,0,7,16,0
HARIPUR,DISTRICT,HEAD,WIDOWED,6173,4625,0,5079,4005,0,1094,620,0
HARIPUR,DISTRICT,NEPHEW/NIECE,DIVORCED,18,6,0,14,5,0,4,1,0
