name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
SANNI,SUB-DIVISION,KACHHI,RURAL,UN-INHABITED,,,,,,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,OVERALL,404,227120,115646,111468,6,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,"5,000 AND ABOVE",2,14349,7198,7150,1,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,"2,000 -- 4,999",17,56219,28293,27926,,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,"1,000 -- 1,999",47,66355,34180,32173,2,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,500 -- 999,57,40585,20548,20037,,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,200 -- 499,103,32923,16842,16078,3,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,LESS THAN 200,178,16689,8585,8104,,Rural Localities
KALAT,DISTRICT,KALAT,RURAL,UN-INHABITED,,,,,,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,OVERALL,58,8286,4505,3778,3,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,"1,000 -- 1,999",1,1054,574,480,,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,500 -- 999,,,,,,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,200 -- 499,9,3014,1667,1344,3,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,LESS THAN 200,48,4218,2264,1954,,Rural Localities
GAZG,SUB-TEHSIL,KALAT,RURAL,UN-INHABITED,,,,,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,OVERALL,65,15731,8010,7721,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,"2,000 -- 4,999",1,2618,1255,1363,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,500 -- 999,5,3020,1588,1432,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,200 -- 499,23,6597,3362,3235,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,LESS THAN 200,36,3496,1805,1691,,Rural Localities
JOHAN,SUB-TEHSIL,KALAT,RURAL,UN-INHABITED,,,,,,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,OVERALL,221,122965,62561,60402,2,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,"5,000 AND ABOVE",1,8570,4278,4292,,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,"2,000 -- 4,999",7,25363,13027,12336,,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,"1,000 -- 1,999",24,33361,17305,16054,2,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,500 -- 999,38,27102,13487,13615,,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,200 -- 499,62,20069,10187,9882,,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,LESS THAN 200,89,8500,4277,4223,,Rural Localities
KALAT,SUB-DIVISION,KALAT,RURAL,UN-INHABITED,,,,,,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,OVERALL,60,80138,40570,39567,1,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,"5,000 AND ABOVE",1,5779,2920,2858,1,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,"2,000 -- 4,999",9,28238,14011,14227,,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,"1,000 -- 1,999",22,31940,16301,15639,,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,500 -- 999,14,10463,5473,4990,,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,200 -- 499,9,3243,1626,1617,,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,LESS THAN 200,5,475,239,236,,Rural Localities
MANGOCHAR,SUB-DIVISION,KALAT,RURAL,UN-INHABITED,,,,,,Rural Localities
KECH,DISTRICT,KECH,RURAL,OVERALL,317,674285,349807,324432,46,Rural Localities
KECH,DISTRICT,KECH,RURAL,"5,000 AND ABOVE",32,282068,149355,132694,19,Rural Localities
KECH,DISTRICT,KECH,RURAL,"2,000 -- 4,999",80,256064,130423,125624,17,Rural Localities
KECH,DISTRICT,KECH,RURAL,"1,000 -- 1,999",54,76774,39000,37770,4,Rural Localities
KECH,DISTRICT,KECH,RURAL,500 -- 999,55,41066,21430,19632,4,Rural Localities
KECH,DISTRICT,KECH,RURAL,200 -- 499,43,14691,7704,6985,2,Rural Localities
KECH,DISTRICT,KECH,RURAL,LESS THAN 200,38,3622,1895,1727,,Rural Localities
KECH,DISTRICT,KECH,RURAL,UN-INHABITED,15,,,,,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,OVERALL,37,50404,26075,24328,1,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,"5,000 AND ABOVE",1,7190,3871,3319,,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,"2,000 -- 4,999",6,18409,9180,9228,1,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,"1,000 -- 1,999",11,14582,7379,7203,,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,500 -- 999,10,7389,3997,3392,,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,200 -- 499,5,2219,1298,921,,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,LESS THAN 200,4,615,350,265,,Rural Localities
BALNIGORE,SUB-TEHSIL,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,OVERALL,10,39095,21411,17682,2,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,"5,000 AND ABOVE",3,30162,16571,13589,2,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,"2,000 -- 4,999",1,3412,1959,1453,,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,"1,000 -- 1,999",2,2331,1114,1217,,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,500 -- 999,4,3190,1767,1423,,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,200 -- 499,,,,,,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,LESS THAN 200,,,,,,Rural Localities
BULAIDA,SUB-DIVISION,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,OVERALL,48,90080,45971,44093,16,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,"5,000 AND ABOVE",3,27578,13776,13802,,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,"2,000 -- 4,999",12,38622,20149,18462,11,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,"1,000 -- 1,999",9,12393,6131,6261,1,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,500 -- 999,12,8649,4493,4152,4,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,200 -- 499,8,2471,1242,1229,,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,LESS THAN 200,4,367,180,187,,Rural Localities
DASHT,SUB-DIVISION,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,OVERALL,27,66566,34946,31615,5,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,"5,000 AND ABOVE",5,33981,17912,16064,5,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,"2,000 -- 4,999",5,15631,8432,7199,,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,"1,000 -- 1,999",7,9501,4780,4721,,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,500 -- 999,8,6679,3424,3255,,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,200 -- 499,2,774,398,376,,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,LESS THAN 200,,,,,,Rural Localities
HOSHAB,SUB-TEHSIL,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
MAND,TEHSIL,KECH,RURAL,OVERALL,24,56772,30125,26644,3,Rural Localities
MAND,TEHSIL,KECH,RURAL,"5,000 AND ABOVE",3,18915,10703,8210,2,Rural Localities
MAND,TEHSIL,KECH,RURAL,"2,000 -- 4,999",6,22160,10975,11185,,Rural Localities
MAND,TEHSIL,KECH,RURAL,"1,000 -- 1,999",7,11570,6346,5223,1,Rural Localities
MAND,TEHSIL,KECH,RURAL,500 -- 999,4,2540,1296,1244,,Rural Localities
MAND,TEHSIL,KECH,RURAL,200 -- 499,4,1587,805,782,,Rural Localities
MAND,TEHSIL,KECH,RURAL,LESS THAN 200,,,,,,Rural Localities
MAND,TEHSIL,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,OVERALL,58,97772,52653,45116,3,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,"5,000 AND ABOVE",3,29721,16449,13270,2,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,"2,000 -- 4,999",18,52125,27868,24256,1,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,"1,000 -- 1,999",4,6317,3266,3051,,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,500 -- 999,9,6298,3340,2958,,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,200 -- 499,6,2019,1047,972,,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,LESS THAN 200,18,1292,683,609,,Rural Localities
TUMP,SUB-DIVISION,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,OVERALL,105,201980,99446,102529,5,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,"5,000 AND ABOVE",9,69130,34609,34520,1,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,"2,000 -- 4,999",31,101702,49595,52103,4,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,"1,000 -- 1,999",13,18284,8801,9483,,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,500 -- 999,8,6321,3113,3208,,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,200 -- 499,17,5195,2646,2549,,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,LESS THAN 200,12,1348,682,666,,Rural Localities
TURBAT,SUB-DIVISION,KECH,RURAL,UN-INHABITED,15,,,,,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,OVERALL,8,71616,39180,32425,11,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,"5,000 AND ABOVE",5,65391,35464,29920,7,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,"2,000 -- 4,999",1,4003,2265,1738,,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,"1,000 -- 1,999",1,1796,1183,611,2,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,500 -- 999,,,,,,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,200 -- 499,1,426,268,156,2,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,LESS THAN 200,,,,,,Rural Localities
ZAMORAN,SUB-TEHSIL,KECH,RURAL,UN-INHABITED,,,,,,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,OVERALL,177,179546,95343,84198,5,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,"5,000 AND ABOVE",2,12213,6135,6078,,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,"2,000 -- 4,999",23,70295,38065,32226,4,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,"1,000 -- 1,999",29,41410,21730,19680,,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,500 -- 999,53,38426,20244,18182,,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,200 -- 499,43,13813,7372,6441,,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,LESS THAN 200,27,3389,1797,1591,1,Rural Localities
KHARAN,DISTRICT,KHARAN,RURAL,UN-INHABITED,,,,,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,OVERALL,19,23229,12307,10922,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,"5,000 AND ABOVE",1,6816,3614,3202,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,"2,000 -- 4,999",3,8083,4189,3894,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,"1,000 -- 1,999",3,4159,2185,1974,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,500 -- 999,4,2229,1264,965,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,200 -- 499,6,1772,963,809,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,LESS THAN 200,2,170,92,78,,Rural Localities
KHARAN,SUB-DIVISION,KHARAN,RURAL,UN-INHABITED,,,,,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,OVERALL,28,20499,10343,10156,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,"5,000 AND ABOVE",1,5397,2521,2876,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,"1,000 -- 1,999",3,4224,2099,2125,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,500 -- 999,11,7582,3970,3612,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,200 -- 499,7,2448,1316,1132,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,LESS THAN 200,6,848,437,411,,Rural Localities
PATKAIN,SUB-TEHSIL,KHARAN,RURAL,UN-INHABITED,,,,,,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,OVERALL,75,86015,45919,40091,5,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,"2,000 -- 4,999",15,45892,24937,20951,4,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,"1,000 -- 1,999",12,16704,8721,7983,,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,500 -- 999,24,18195,9547,8648,,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,200 -- 499,13,3804,1983,1821,,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,LESS THAN 200,11,1420,731,688,1,Rural Localities
SAR KHARAN,SUB-DIVISION,KHARAN,RURAL,UN-INHABITED,,,,,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,OVERALL,55,49803,26774,23029,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,"2,000 -- 4,999",5,16320,8939,7381,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,"1,000 -- 1,999",11,16323,8725,7598,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,500 -- 999,14,10420,5463,4957,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,200 -- 499,17,5789,3110,2679,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,LESS THAN 200,8,951,537,414,,Rural Localities
TOHMULK,SUB-TEHSIL,KHARAN,RURAL,UN-INHABITED,,,,,,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,OVERALL,1054,632836,341182,291627,27,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,"5,000 AND ABOVE",4,21878,13055,8817,6,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,"2,000 -- 4,999",58,170379,93763,76606,10,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,"1,000 -- 1,999",121,165622,88076,77544,2,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,500 -- 999,200,144296,76907,67388,1,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,200 -- 499,289,95119,50550,44562,7,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,LESS THAN 200,379,35542,18831,16710,1,Rural Localities
KHUZDAR,DISTRICT,KHUZDAR,RURAL,UN-INHABITED,3,,,,,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,OVERALL,56,50533,28055,22475,3,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,"5,000 AND ABOVE",1,6092,3662,2429,1,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,"2,000 -- 4,999",6,18709,10368,8341,,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,"1,000 -- 1,999",8,11761,6352,5409,,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,500 -- 999,9,7107,3887,3220,,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,200 -- 499,17,5554,3057,2495,2,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,LESS THAN 200,14,1310,729,581,,Rural Localities
ARANJI,SUB-TEHSIL,KHUZDAR,RURAL,UN-INHABITED,1,,,,,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,OVERALL,60,69665,38355,31300,10,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,"5,000 AND ABOVE",2,10622,6202,4415,5,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,"2,000 -- 4,999",11,30192,17029,13158,5,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,"1,000 -- 1,999",11,12913,6669,6244,,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,500 -- 999,13,9212,4891,4321,,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,200 -- 499,18,6164,3261,2903,,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,LESS THAN 200,5,562,303,259,,Rural Localities
GRESHA,SUB-TEHSIL,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,OVERALL,125,35990,18914,17076,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,"2,000 -- 4,999",3,6805,3505,3300,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,"1,000 -- 1,999",7,10302,5283,5019,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,500 -- 999,6,4502,2507,1995,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,200 -- 499,28,8635,4548,4087,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,LESS THAN 200,81,5746,3071,2675,,Rural Localities
KARAKH,SUB-DIVISION,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,OVERALL,334,141246,75254,65988,4,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,"5,000 AND ABOVE",1,5164,3191,1973,,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,"2,000 -- 4,999",9,29201,16078,13123,,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,"1,000 -- 1,999",20,28916,15425,13491,,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,500 -- 999,43,31340,16036,15304,,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,200 -- 499,93,29492,15519,13970,3,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,LESS THAN 200,167,17133,9005,8127,1,Rural Localities
KHUZDAR,SUB-DIVISION,KHUZDAR,RURAL,UN-INHABITED,1,,,,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,OVERALL,76,32689,17317,15372,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,"2,000 -- 4,999",3,6275,3368,2907,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,"1,000 -- 1,999",9,11642,6041,5601,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,500 -- 999,12,7957,4182,3775,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,200 -- 499,11,3514,1961,1553,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,LESS THAN 200,41,3301,1765,1536,,Rural Localities
MOOLA,SUB-TEHSIL,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,OVERALL,61,55150,29474,25675,1,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,"2,000 -- 4,999",5,14401,7735,6666,,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,"1,000 -- 1,999",18,25525,13714,11810,1,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,500 -- 999,12,8609,4552,4057,,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,200 -- 499,17,5614,2943,2671,,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,LESS THAN 200,9,1001,530,471,,Rural Localities
NAL,SUB-DIVISION,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,OVERALL,70,41811,22963,18846,2,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,"2,000 -- 4,999",2,6633,3627,3005,1,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,"1,000 -- 1,999",7,9380,5476,3904,,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,500 -- 999,24,17375,9365,8010,,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,200 -- 499,20,6756,3609,3146,1,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,LESS THAN 200,17,1667,886,781,,Rural Localities
ORNACH,SUB-DIVISION,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,OVERALL,50,36380,20106,16272,2,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,"2,000 -- 4,999",2,5594,3243,2350,1,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,"1,000 -- 1,999",8,10447,5652,4795,,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,500 -- 999,19,13648,7630,6018,,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,200 -- 499,16,6208,3331,2876,1,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,LESS THAN 200,4,483,250,233,,Rural Localities
SAROONA,SUB-TEHSIL,KHUZDAR,RURAL,UN-INHABITED,1,,,,,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,OVERALL,135,89354,47818,41532,4,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,"2,000 -- 4,999",5,12411,6860,5548,3,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,"1,000 -- 1,999",18,25325,13292,12033,,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,500 -- 999,47,33736,18047,15688,1,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,200 -- 499,44,15167,8172,6995,,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,LESS THAN 200,21,2715,1447,1268,,Rural Localities
WADH,SUB-DIVISION,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,OVERALL,87,80018,42926,37091,1,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,"2,000 -- 4,999",12,40158,21950,18208,,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,"1,000 -- 1,999",15,19411,10172,9238,1,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,500 -- 999,15,10810,5810,5000,,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,200 -- 499,25,8015,4149,3866,,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,LESS THAN 200,20,1624,845,779,,Rural Localities
ZEHRI,SUB-DIVISION,KHUZDAR,RURAL,UN-INHABITED,,,,,,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,OVERALL,69,326587,169447,157126,14,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,"5,000 AND ABOVE",17,267113,138235,128867,11,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,"2,000 -- 4,999",9,29729,15658,14071,,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,"1,000 -- 1,999",12,18765,9723,9040,2,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,500 -- 999,10,7252,3818,3434,,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,200 -- 499,12,3321,1808,1512,1,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,LESS THAN 200,8,407,205,202,,Rural Localities
KILLA ABDULLAH,DISTRICT,KILLA ABDULLAH,RURAL,UN-INHABITED,1,,,,,Rural Localities
DOBANDI,SUB-TEHSIL,KILLA ABDULLAH,RURAL,OVERALL,48,69759,36579,33177,3,Rural Localities
DOBANDI,SUB-TEHSIL,KILLA ABDULLAH,RURAL,"5,000 AND ABOVE",2,15414,8036,7378,,Rural Localities
DOBANDI,SUB-TEHSIL,KILLA ABDULLAH,RURAL,"2,000 -- 4,999",8,27014,14180,12834,,Rural Localities
DOBANDI,SUB-TEHSIL,KILLA ABDULLAH,RURAL,"1,000 -- 1,999",11,17012,8857,8153,2,Rural Localities
DOBANDI,SUB-TEHSIL,KILLA ABDULLAH,RURAL,500 -- 999,10,7252,3818,3434,,Rural Localities
DOBANDI,SUB-TEHSIL,KILLA ABDULLAH,RURAL,200 -- 499,10,2693,1499,1193,1,Rural Localities
