name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,65 - 69,CHINESE,1,,1,,,,1,,1,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,65 - 69,OTHERS,71,,71,41,,41,30,,30,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,65 - 69,PAKISTANI,69916,,69916,31127,,31127,38781,,38781,8,,8
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,70 - 74,AFGHANI,40,,40,19,,19,21,,21,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,70 - 74,BENGALI,28,,28,13,,13,15,,15,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,70 - 74,CHINESE,1,,1,,,,1,,1,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,70 - 74,OTHERS,59,,59,27,,27,32,,32,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,70 - 74,PAKISTANI,45337,,45337,20404,,20404,24932,,24932,1,,1
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,75 & ABOVE,AFGHANI,46,,46,26,,26,20,,20,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,75 & ABOVE,BENGALI,33,,33,14,,14,19,,19,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,75 & ABOVE,OTHERS,56,,56,23,,23,33,,33,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,75 & ABOVE,PAKISTANI,38404,,38404,18536,,18536,19866,,19866,2,,2
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,ALL AGES,AFGHANI,4330,,4330,1762,,1762,2567,,2567,1,,1
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,ALL AGES,BENGALI,2329,,2329,1020,,1020,1309,,1309,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,ALL AGES,CHINESE,34,,34,15,,15,19,,19,,,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,ALL AGES,OTHERS,3798,,3798,1848,,1848,1947,,1947,3,,3
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,ALL AGES,PAKISTANI,3809897,,3809897,1796994,,1796994,2012344,,2012344,559,,559
KARACHI EAST,KARACHI EAST,DISTRICT,00 - 04,AFGHANI,12967,,12967,6203,,6203,6764,,6764,,,
KARACHI EAST,KARACHI EAST,DISTRICT,00 - 04,BENGALI,776,,776,407,,407,369,,369,,,
KARACHI EAST,KARACHI EAST,DISTRICT,00 - 04,CHINESE,27,,27,8,,8,19,,19,,,
KARACHI EAST,KARACHI EAST,DISTRICT,00 - 04,OTHERS,787,,787,392,,392,395,,395,,,
KARACHI EAST,KARACHI EAST,DISTRICT,00 - 04,PAKISTANI,480813,,480813,227714,,227714,253099,,253099,,,
KARACHI EAST,KARACHI EAST,DISTRICT,05 - 09,AFGHANI,11883,,11883,5497,,5497,6386,,6386,,,
KARACHI EAST,KARACHI EAST,DISTRICT,05 - 09,BENGALI,816,,816,388,,388,428,,428,,,
KARACHI EAST,KARACHI EAST,DISTRICT,05 - 09,CHINESE,10,,10,5,,5,5,,5,,,
KARACHI EAST,KARACHI EAST,DISTRICT,05 - 09,OTHERS,716,,716,372,,372,344,,344,,,
KARACHI EAST,KARACHI EAST,DISTRICT,05 - 09,PAKISTANI,424719,,424719,202380,,202380,222339,,222339,,,
KARACHI EAST,KARACHI EAST,DISTRICT,10 - 14,AFGHANI,10980,,10980,4843,,4843,6137,,6137,,,
KARACHI EAST,KARACHI EAST,DISTRICT,10 - 14,BENGALI,902,,902,392,,392,510,,510,,,
KARACHI EAST,KARACHI EAST,DISTRICT,10 - 14,CHINESE,10,,10,2,,2,8,,8,,,
KARACHI EAST,KARACHI EAST,DISTRICT,10 - 14,OTHERS,613,,613,287,,287,326,,326,,,
KARACHI EAST,KARACHI EAST,DISTRICT,10 - 14,PAKISTANI,424306,,424306,196845,,196845,227445,,227445,16,,16
KARACHI EAST,KARACHI EAST,DISTRICT,15 - 19,AFGHANI,8833,,8833,3562,,3562,5269,,5269,2,,2
KARACHI EAST,KARACHI EAST,DISTRICT,15 - 19,BENGALI,800,,800,336,,336,463,,463,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,15 - 19,CHINESE,14,,14,3,,3,10,,10,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,15 - 19,OTHERS,640,,640,256,,256,384,,384,,,
KARACHI EAST,KARACHI EAST,DISTRICT,15 - 19,PAKISTANI,389407,,389407,172676,,172676,216680,,216680,51,,51
KARACHI EAST,KARACHI EAST,DISTRICT,20 - 24,AFGHANI,6744,,6744,3113,,3113,3631,,3631,,,
KARACHI EAST,KARACHI EAST,DISTRICT,20 - 24,BENGALI,701,,701,352,,352,349,,349,,,
KARACHI EAST,KARACHI EAST,DISTRICT,20 - 24,CHINESE,27,,27,21,,21,6,,6,,,
KARACHI EAST,KARACHI EAST,DISTRICT,20 - 24,OTHERS,645,,645,335,,335,310,,310,,,
KARACHI EAST,KARACHI EAST,DISTRICT,20 - 24,PAKISTANI,327595,,327595,156090,,156090,171429,,171429,76,,76
KARACHI EAST,KARACHI EAST,DISTRICT,25 - 29,AFGHANI,5618,,5618,2643,,2643,2974,,2974,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,25 - 29,BENGALI,647,,647,308,,308,338,,338,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,25 - 29,CHINESE,38,,38,18,,18,19,,19,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,25 - 29,OTHERS,687,,687,386,,386,301,,301,,,
KARACHI EAST,KARACHI EAST,DISTRICT,25 - 29,PAKISTANI,309344,,309344,149584,,149584,159681,,159681,79,,79
KARACHI EAST,KARACHI EAST,DISTRICT,30 - 34,AFGHANI,4440,,4440,2158,,2158,2282,,2282,,,
KARACHI EAST,KARACHI EAST,DISTRICT,30 - 34,BENGALI,430,,430,200,,200,230,,230,,,
KARACHI EAST,KARACHI EAST,DISTRICT,30 - 34,CHINESE,14,,14,6,,6,8,,8,,,
KARACHI EAST,KARACHI EAST,DISTRICT,30 - 34,OTHERS,653,,653,366,,366,287,,287,,,
KARACHI EAST,KARACHI EAST,DISTRICT,30 - 34,PAKISTANI,271860,,271860,132675,,132675,139120,,139120,65,,65
KARACHI EAST,KARACHI EAST,DISTRICT,35 - 39,AFGHANI,3856,,3856,1802,,1802,2054,,2054,,,
KARACHI EAST,KARACHI EAST,DISTRICT,35 - 39,BENGALI,357,,357,143,,143,214,,214,,,
KARACHI EAST,KARACHI EAST,DISTRICT,35 - 39,CHINESE,28,,28,9,,9,19,,19,,,
KARACHI EAST,KARACHI EAST,DISTRICT,35 - 39,OTHERS,596,,596,323,,323,273,,273,,,
KARACHI EAST,KARACHI EAST,DISTRICT,35 - 39,PAKISTANI,254992,,254992,123036,,123036,131915,,131915,41,,41
KARACHI EAST,KARACHI EAST,DISTRICT,40 - 44,AFGHANI,3329,,3329,1460,,1460,1869,,1869,,,
KARACHI EAST,KARACHI EAST,DISTRICT,40 - 44,BENGALI,293,,293,128,,128,165,,165,,,
KARACHI EAST,KARACHI EAST,DISTRICT,40 - 44,CHINESE,11,,11,5,,5,6,,6,,,
KARACHI EAST,KARACHI EAST,DISTRICT,40 - 44,OTHERS,534,,534,296,,296,238,,238,,,
KARACHI EAST,KARACHI EAST,DISTRICT,40 - 44,PAKISTANI,222165,,222165,103685,,103685,118444,,118444,36,,36
KARACHI EAST,KARACHI EAST,DISTRICT,45 - 49,AFGHANI,2512,,2512,1080,,1080,1432,,1432,,,
KARACHI EAST,KARACHI EAST,DISTRICT,45 - 49,BENGALI,264,,264,115,,115,149,,149,,,
KARACHI EAST,KARACHI EAST,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
KARACHI EAST,KARACHI EAST,DISTRICT,45 - 49,OTHERS,447,,447,216,,216,231,,231,,,
KARACHI EAST,KARACHI EAST,DISTRICT,45 - 49,PAKISTANI,186523,,186523,85945,,85945,100556,,100556,22,,22
KARACHI EAST,KARACHI EAST,DISTRICT,50 - 54,AFGHANI,1738,,1738,754,,754,984,,984,,,
KARACHI EAST,KARACHI EAST,DISTRICT,50 - 54,BENGALI,225,,225,85,,85,139,,139,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,50 - 54,CHINESE,5,,5,4,,4,1,,1,,,
KARACHI EAST,KARACHI EAST,DISTRICT,50 - 54,OTHERS,368,,368,173,,173,195,,195,,,
KARACHI EAST,KARACHI EAST,DISTRICT,50 - 54,PAKISTANI,147765,,147765,67434,,67434,80311,,80311,20,,20
KARACHI EAST,KARACHI EAST,DISTRICT,55 - 59,AFGHANI,1310,,1310,543,,543,767,,767,,,
KARACHI EAST,KARACHI EAST,DISTRICT,55 - 59,BENGALI,183,,183,80,,80,103,,103,,,
KARACHI EAST,KARACHI EAST,DISTRICT,55 - 59,CHINESE,1,,1,,,,1,,1,,,
KARACHI EAST,KARACHI EAST,DISTRICT,55 - 59,OTHERS,318,,318,166,,166,152,,152,,,
KARACHI EAST,KARACHI EAST,DISTRICT,55 - 59,PAKISTANI,126071,,126071,57633,,57633,68434,,68434,4,,4
KARACHI EAST,KARACHI EAST,DISTRICT,60 - 64,AFGHANI,895,,895,356,,356,539,,539,,,
KARACHI EAST,KARACHI EAST,DISTRICT,60 - 64,BENGALI,134,,134,53,,53,81,,81,,,
KARACHI EAST,KARACHI EAST,DISTRICT,60 - 64,CHINESE,2,,2,1,,1,1,,1,,,
KARACHI EAST,KARACHI EAST,DISTRICT,60 - 64,OTHERS,226,,226,104,,104,122,,122,,,
KARACHI EAST,KARACHI EAST,DISTRICT,60 - 64,PAKISTANI,96561,,96561,43470,,43470,53087,,53087,4,,4
KARACHI EAST,KARACHI EAST,DISTRICT,65 - 69,AFGHANI,662,,662,249,,249,413,,413,,,
KARACHI EAST,KARACHI EAST,DISTRICT,65 - 69,BENGALI,73,,73,28,,28,45,,45,,,
KARACHI EAST,KARACHI EAST,DISTRICT,65 - 69,CHINESE,4,,4,1,,1,3,,3,,,
KARACHI EAST,KARACHI EAST,DISTRICT,65 - 69,OTHERS,165,,165,77,,77,88,,88,,,
KARACHI EAST,KARACHI EAST,DISTRICT,65 - 69,PAKISTANI,70024,,70024,31261,,31261,38760,,38760,3,,3
KARACHI EAST,KARACHI EAST,DISTRICT,70 - 74,AFGHANI,413,,413,151,,151,262,,262,,,
KARACHI EAST,KARACHI EAST,DISTRICT,70 - 74,BENGALI,43,,43,13,,13,30,,30,,,
KARACHI EAST,KARACHI EAST,DISTRICT,70 - 74,CHINESE,1,,1,1,,1,,,,,,
KARACHI EAST,KARACHI EAST,DISTRICT,70 - 74,OTHERS,122,,122,65,,65,57,,57,,,
KARACHI EAST,KARACHI EAST,DISTRICT,70 - 74,PAKISTANI,47710,,47710,20986,,20986,26723,,26723,1,,1
KARACHI EAST,KARACHI EAST,DISTRICT,75 & ABOVE,AFGHANI,360,,360,97,,97,263,,263,,,
KARACHI EAST,KARACHI EAST,DISTRICT,75 & ABOVE,BENGALI,48,,48,10,,10,38,,38,,,
KARACHI EAST,KARACHI EAST,DISTRICT,75 & ABOVE,CHINESE,3,,3,2,,2,1,,1,,,
KARACHI EAST,KARACHI EAST,DISTRICT,75 & ABOVE,OTHERS,143,,143,61,,61,82,,82,,,
KARACHI EAST,KARACHI EAST,DISTRICT,75 & ABOVE,PAKISTANI,42714,,42714,19467,,19467,23247,,23247,,,
KARACHI EAST,KARACHI EAST,DISTRICT,ALL AGES,AFGHANI,76540,,76540,34511,,34511,42026,,42026,3,,3
KARACHI EAST,KARACHI EAST,DISTRICT,ALL AGES,BENGALI,6692,,6692,3038,,3038,3651,,3651,3,,3
KARACHI EAST,KARACHI EAST,DISTRICT,ALL AGES,CHINESE,195,,195,86,,86,107,,107,2,,2
KARACHI EAST,KARACHI EAST,DISTRICT,ALL AGES,OTHERS,7660,,7660,3875,,3875,3785,,3785,,,
KARACHI EAST,KARACHI EAST,DISTRICT,ALL AGES,PAKISTANI,3822569,,3822569,1790881,,1790881,2031270,,2031270,418,,418
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,00 - 04,AFGHANI,167,,167,84,,84,83,,83,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,00 - 04,BENGALI,48,,48,19,,19,29,,29,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,00 - 04,CHINESE,4,,4,1,,1,3,,3,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,00 - 04,OTHERS,931,,931,351,,351,580,,580,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,00 - 04,PAKISTANI,237942,,237942,114548,,114548,123394,,123394,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,05 - 09,AFGHANI,154,,154,77,,77,77,,77,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,05 - 09,BENGALI,57,,57,30,,30,27,,27,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,05 - 09,CHINESE,2,,2,2,,2,,,,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,05 - 09,OTHERS,361,,361,151,,151,210,,210,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,05 - 09,PAKISTANI,247381,,247381,118620,,118620,128761,,128761,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,10 - 14,AFGHANI,169,,169,59,,59,110,,110,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,10 - 14,BENGALI,66,,66,34,,34,32,,32,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,10 - 14,CHINESE,1,,1,1,,1,,,,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,10 - 14,OTHERS,428,,428,199,,199,229,,229,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,10 - 14,PAKISTANI,252569,,252569,118510,,118510,134057,,134057,2,,2
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,15 - 19,AFGHANI,189,,189,48,,48,141,,141,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,15 - 19,BENGALI,68,,68,29,,29,39,,39,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,15 - 19,CHINESE,1,,1,,,,1,,1,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,15 - 19,OTHERS,402,,402,171,,171,229,,229,2,,2
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,15 - 19,PAKISTANI,231454,,231454,106230,,106230,125201,,125201,23,,23
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,20 - 24,AFGHANI,177,,177,57,,57,120,,120,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,20 - 24,BENGALI,51,,51,25,,25,26,,26,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,20 - 24,CHINESE,1,,1,1,,1,,,,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,20 - 24,OTHERS,489,,489,248,,248,241,,241,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,20 - 24,PAKISTANI,199668,,199668,94359,,94359,105265,,105265,44,,44
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,25 - 29,AFGHANI,165,,165,52,,52,113,,113,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,25 - 29,BENGALI,43,,43,22,,22,21,,21,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,25 - 29,CHINESE,2,,2,,,,2,,2,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,25 - 29,OTHERS,494,,494,279,,279,214,,214,1,,1
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,25 - 29,PAKISTANI,185408,,185408,89367,,89367,95978,,95978,63,,63
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,30 - 34,AFGHANI,158,,158,54,,54,104,,104,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,30 - 34,BENGALI,42,,42,20,,20,22,,22,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,30 - 34,CHINESE,13,,13,4,,4,9,,9,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,30 - 34,OTHERS,446,,446,264,,264,180,,180,2,,2
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,30 - 34,PAKISTANI,171241,,171241,83262,,83262,87909,,87909,70,,70
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,35 - 39,AFGHANI,239,,239,45,,45,194,,194,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,35 - 39,BENGALI,27,,27,12,,12,15,,15,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,35 - 39,CHINESE,18,,18,8,,8,10,,10,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,35 - 39,OTHERS,446,,446,266,,266,180,,180,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,35 - 39,PAKISTANI,167621,,167621,79654,,79654,87903,,87903,64,,64
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,40 - 44,AFGHANI,147,,147,29,,29,118,,118,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,40 - 44,BENGALI,59,,59,28,,28,31,,31,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,40 - 44,CHINESE,13,,13,1,,1,12,,12,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,40 - 44,OTHERS,392,,392,204,,204,188,,188,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,40 - 44,PAKISTANI,150808,,150808,69416,,69416,81354,,81354,38,,38
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,45 - 49,AFGHANI,167,,167,37,,37,130,,130,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,45 - 49,BENGALI,42,,42,13,,13,29,,29,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,45 - 49,CHINESE,11,,11,3,,3,8,,8,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,45 - 49,OTHERS,342,,342,176,,176,166,,166,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,45 - 49,PAKISTANI,127112,,127112,57260,,57260,69825,,69825,27,,27
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,50 - 54,AFGHANI,160,,160,17,,17,143,,143,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,50 - 54,BENGALI,38,,38,10,,10,28,,28,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,50 - 54,CHINESE,7,,7,2,,2,5,,5,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,50 - 54,OTHERS,284,,284,136,,136,148,,148,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,50 - 54,PAKISTANI,99124,,99124,43242,,43242,55860,,55860,22,,22
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,55 - 59,AFGHANI,110,,110,26,,26,83,,83,1,,1
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,55 - 59,BENGALI,17,,17,3,,3,14,,14,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,55 - 59,CHINESE,5,,5,2,,2,3,,3,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,55 - 59,OTHERS,240,,240,118,,118,122,,122,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,55 - 59,PAKISTANI,84847,,84847,36856,,36856,47985,,47985,6,,6
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,60 - 64,AFGHANI,70,,70,8,,8,62,,62,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,60 - 64,BENGALI,12,,12,2,,2,10,,10,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,60 - 64,CHINESE,2,,2,,,,2,,2,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,60 - 64,OTHERS,169,,169,73,,73,96,,96,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,60 - 64,PAKISTANI,61015,,61015,26704,,26704,34306,,34306,5,,5
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,65 - 69,AFGHANI,59,,59,12,,12,47,,47,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,65 - 69,BENGALI,6,,6,3,,3,3,,3,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,65 - 69,OTHERS,140,,140,59,,59,81,,81,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,65 - 69,PAKISTANI,46407,,46407,20301,,20301,26104,,26104,2,,2
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,70 - 74,AFGHANI,30,,30,7,,7,23,,23,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,70 - 74,BENGALI,9,,9,3,,3,6,,6,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,70 - 74,CHINESE,4,,4,2,,2,2,,2,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,70 - 74,OTHERS,109,,109,50,,50,59,,59,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,70 - 74,PAKISTANI,30906,,30906,13544,,13544,17356,,17356,6,,6
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,75 & ABOVE,AFGHANI,21,,21,8,,8,13,,13,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,75 & ABOVE,BENGALI,7,,7,1,,1,6,,6,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,75 & ABOVE,CHINESE,3,,3,3,,3,,,,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,75 & ABOVE,OTHERS,99,,99,56,,56,41,,41,2,,2
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,75 & ABOVE,PAKISTANI,27628,,27628,12942,,12942,14682,,14682,4,,4
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,ALL AGES,AFGHANI,2182,,2182,620,,620,1561,,1561,1,,1
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,ALL AGES,BENGALI,592,,592,254,,254,338,,338,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,ALL AGES,CHINESE,87,,87,30,,30,57,,57,,,
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,ALL AGES,OTHERS,5772,,5772,2801,,2801,2964,,2964,7,,7
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,ALL AGES,PAKISTANI,2321131,,2321131,1084815,,1084815,1235940,,1235940,376,,376
KARACHI WEST,KARACHI WEST,DISTRICT,00 - 04,AFGHANI,5582,83,5499,2686,35,2651,2896,48,2848,,,
KARACHI WEST,KARACHI WEST,DISTRICT,00 - 04,BENGALI,530,141,389,277,84,193,253,57,196,,,
KARACHI WEST,KARACHI WEST,DISTRICT,00 - 04,CHINESE,2,1,1,,,,2,1,1,,,
KARACHI WEST,KARACHI WEST,DISTRICT,00 - 04,OTHERS,293,56,237,134,20,114,159,36,123,,,
KARACHI WEST,KARACHI WEST,DISTRICT,00 - 04,PAKISTANI,328014,28550,299464,157973,13672,144301,170041,14878,155163,,,
KARACHI WEST,KARACHI WEST,DISTRICT,05 - 09,AFGHANI,5847,77,5770,2776,34,2742,3071,43,3028,,,
KARACHI WEST,KARACHI WEST,DISTRICT,05 - 09,BENGALI,594,166,428,273,76,197,321,90,231,,,
KARACHI WEST,KARACHI WEST,DISTRICT,05 - 09,CHINESE,1,,1,1,,1,,,,,,
KARACHI WEST,KARACHI WEST,DISTRICT,05 - 09,OTHERS,297,71,226,138,37,101,159,34,125,,,
KARACHI WEST,KARACHI WEST,DISTRICT,05 - 09,PAKISTANI,332399,33608,298791,160482,16099,144383,171917,17509,154408,,,
KARACHI WEST,KARACHI WEST,DISTRICT,10 - 14,AFGHANI,5357,86,5271,2394,42,2352,2963,44,2919,,,
KARACHI WEST,KARACHI WEST,DISTRICT,10 - 14,BENGALI,623,222,401,307,96,211,316,126,190,,,
KARACHI WEST,KARACHI WEST,DISTRICT,10 - 14,CHINESE,1,,1,,,,1,,1,,,
KARACHI WEST,KARACHI WEST,DISTRICT,10 - 14,OTHERS,259,53,206,125,19,106,134,34,100,,,
KARACHI WEST,KARACHI WEST,DISTRICT,10 - 14,PAKISTANI,311101,31237,279864,147097,14668,132429,163999,16568,147431,5,1,4
KARACHI WEST,KARACHI WEST,DISTRICT,15 - 19,AFGHANI,4030,80,3950,1775,35,1740,2255,45,2210,,,
KARACHI WEST,KARACHI WEST,DISTRICT,15 - 19,BENGALI,621,246,375,314,122,192,307,124,183,,,
KARACHI WEST,KARACHI WEST,DISTRICT,15 - 19,CHINESE,4,1,3,3,,3,1,1,,,,
KARACHI WEST,KARACHI WEST,DISTRICT,15 - 19,OTHERS,257,73,184,114,22,92,143,51,92,,,
KARACHI WEST,KARACHI WEST,DISTRICT,15 - 19,PAKISTANI,267656,26977,240679,125520,12439,113081,142117,14535,127582,19,3,16
KARACHI WEST,KARACHI WEST,DISTRICT,20 - 24,AFGHANI,3223,48,3175,1583,15,1568,1640,33,1607,,,
KARACHI WEST,KARACHI WEST,DISTRICT,20 - 24,BENGALI,546,173,373,256,70,186,290,103,187,,,
KARACHI WEST,KARACHI WEST,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
KARACHI WEST,KARACHI WEST,DISTRICT,20 - 24,OTHERS,303,78,225,162,47,115,141,31,110,,,
KARACHI WEST,KARACHI WEST,DISTRICT,20 - 24,PAKISTANI,234014,21480,212534,113670,10167,103503,120321,11313,109008,23,,23
KARACHI WEST,KARACHI WEST,DISTRICT,25 - 29,AFGHANI,2571,39,2532,1247,14,1233,1324,25,1299,,,
KARACHI WEST,KARACHI WEST,DISTRICT,25 - 29,BENGALI,432,97,335,188,41,147,244,56,188,,,
KARACHI WEST,KARACHI WEST,DISTRICT,25 - 29,CHINESE,2,,2,2,,2,,,,,,
KARACHI WEST,KARACHI WEST,DISTRICT,25 - 29,OTHERS,261,48,213,155,26,129,106,22,84,,,
KARACHI WEST,KARACHI WEST,DISTRICT,25 - 29,PAKISTANI,213364,19313,194051,104924,9328,95596,108416,9985,98431,24,,24
KARACHI WEST,KARACHI WEST,DISTRICT,30 - 34,AFGHANI,1940,37,1903,993,22,971,947,15,932,,,
KARACHI WEST,KARACHI WEST,DISTRICT,30 - 34,BENGALI,312,73,239,127,38,89,185,35,150,,,
KARACHI WEST,KARACHI WEST,DISTRICT,30 - 34,CHINESE,1,1,,,,,1,1,,,,
KARACHI WEST,KARACHI WEST,DISTRICT,30 - 34,OTHERS,237,54,183,142,33,109,95,21,74,,,
KARACHI WEST,KARACHI WEST,DISTRICT,30 - 34,PAKISTANI,190834,16477,174357,93122,8280,84842,97693,8196,89497,19,1,18
KARACHI WEST,KARACHI WEST,DISTRICT,35 - 39,AFGHANI,1698,37,1661,885,17,868,813,20,793,,,
KARACHI WEST,KARACHI WEST,DISTRICT,35 - 39,BENGALI,254,79,175,128,38,90,126,41,85,,,
KARACHI WEST,KARACHI WEST,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
KARACHI WEST,KARACHI WEST,DISTRICT,35 - 39,OTHERS,200,43,157,105,21,84,95,22,73,,,
KARACHI WEST,KARACHI WEST,DISTRICT,35 - 39,PAKISTANI,173941,16199,157742,82997,7992,75005,90915,8206,82709,29,1,28
KARACHI WEST,KARACHI WEST,DISTRICT,40 - 44,AFGHANI,1586,29,1557,767,12,755,819,17,802,,,
